NAME	ORIGINAL SIZE	AFTER RESTRICTING TO DATASET	STATUS	
DARWICHE_SKIN_TUMOR_PROMOTER_UP	147	101		
DARWICHE_SKIN_TUMOR_PROMOTER_DN	194	130		
DARWICHE_PAPILLOMA_RISK_LOW_UP	168	107		
DARWICHE_PAPILLOMA_RISK_LOW_DN	172	124		
DARWICHE_PAPILLOMA_RISK_HIGH_UP	154	104		
DARWICHE_PAPILLOMA_RISK_HIGH_DN	185	127		
DARWICHE_SQUAMOUS_CELL_CARCINOMA_UP	153	107		
DARWICHE_SQUAMOUS_CELL_CARCINOMA_DN	186	124		
DARWICHE_PAPILLOMA_PROGRESSION_RISK	77	42		
RAMJAUN_APOPTOSIS_BY_TGFB1_VIA_SMAD4_UP	10		Rejected!	
RAMJAUN_APOPTOSIS_BY_TGFB1_VIA_SMAD4_DN	10		Rejected!	
RAMJAUN_APOPTOSIS_BY_TGFB1_VIA_MAPK1_UP	6		Rejected!	
RAMJAUN_APOPTOSIS_BY_TGFB1_VIA_MAPK1_DN	8		Rejected!	
KONG_E2F1_TARGETS	11		Rejected!	
RIZ_ERYTHROID_DIFFERENTIATION_HBZ	37	24		
RIZ_ERYTHROID_DIFFERENTIATION_HEMGN	26	16		
RIZ_ERYTHROID_DIFFERENTIATION_APOBEC2	25		Rejected!	
RIZ_ERYTHROID_DIFFERENTIATION_6HR	38	16		
RIZ_ERYTHROID_DIFFERENTIATION_12HR	36	30		
HUMMERICH_SKIN_CANCER_PROGRESSION_UP	88	58		
RASHI_RESPONSE_TO_IONIZING_RADIATION_3	47	37		
RASHI_RESPONSE_TO_IONIZING_RADIATION_4	48	33		
RASHI_RESPONSE_TO_IONIZING_RADIATION_5	132	92		
LA_MEN1_TARGETS	25	17		
TERAMOTO_OPN_TARGETS_CLUSTER_1	14		Rejected!	
TERAMOTO_OPN_TARGETS_CLUSTER_3	7		Rejected!	
TERAMOTO_OPN_TARGETS_CLUSTER_4	15		Rejected!	
TERAMOTO_OPN_TARGETS_CLUSTER_5	7		Rejected!	
TERAMOTO_OPN_TARGETS_CLUSTER_6	26	20		
TERAMOTO_OPN_TARGETS_CLUSTER_7	18		Rejected!	
TERAMOTO_OPN_TARGETS_CLUSTER_8	8		Rejected!	
MARTORIATI_MDM4_TARGETS_NEUROEPITHELIUM_DN	163	133		
BORLAK_LIVER_CANCER_EGF_UP	53	33		
DAWSON_METHYLATED_IN_LYMPHOMA_TCL1	59	47		
JOHANSSON_BRAIN_CANCER_EARLY_VS_LATE_DN	43	40		
WIEMANN_TELOMERE_SHORTENING_AND_CHRONIC_LIVER_DAMAGE_UP	11		Rejected!	
WANG_RESPONSE_TO_BEXAROTENE_UP	34	17		
WANG_RESPONSE_TO_BEXAROTENE_DN	30	19		
HOWLIN_PUBERTAL_MAMMARY_GLAND	66	32		
SHETH_LIVER_CANCER_VS_TXNIP_LOSS_PAM2	168	126		
SHETH_LIVER_CANCER_VS_TXNIP_LOSS_PAM3	74	45		
SHETH_LIVER_CANCER_VS_TXNIP_LOSS_PAM5	108	62		
SHETH_LIVER_CANCER_VS_TXNIP_LOSS_PAM6	55	37		
SCHMAHL_PDGF_SIGNALING	10		Rejected!	
LIANG_HEMATOPOIESIS_STEM_CELL_NUMBER_LARGE_VS_TINY_UP	40	30		
LIANG_HEMATOPOIESIS_STEM_CELL_NUMBER_LARGE_VS_TINY_DN	43	32		
LIANG_HEMATOPOIESIS_STEM_CELL_NUMBER_SMALL_VS_HUGE_UP	39	30		
LIANG_HEMATOPOIESIS_STEM_CELL_NUMBER_SMALL_VS_HUGE_DN	33	26		
HUI_MAPK14_TARGETS_UP	19		Rejected!	
KHETCHOUMIAN_TRIM24_TARGETS_UP	46	31		
KHETCHOUMIAN_TRIM24_TARGETS_DN	8		Rejected!	
GALIE_TUMOR_STEMNESS_GENES	6		Rejected!	
GROSS_ELK3_TARGETS_UP	27	16		
GROSS_HIF1A_TARGETS_UP	7		Rejected!	
GROSS_HYPOXIA_VIA_ELK3_ONLY_UP	34	24		
INGRAM_SHH_TARGETS_UP	125	90		
INGRAM_SHH_TARGETS_DN	63	44		
MARTIN_NFKB_TARGETS_UP	42	24		
MARTIN_NFKB_TARGETS_DN	11		Rejected!	
HASEGAWA_TUMORIGENESIS_BY_RET_C634R	8		Rejected!	
RANKIN_ANGIOGENIC_TARGETS_OF_VHL_HIF2A_UP	5		Rejected!	
RANKIN_ANGIOGENIC_TARGETS_OF_VHL_HIF2A_DN	8		Rejected!	
WOTTON_RUNX_TARGETS_UP	20	17		
WOTTON_RUNX_TARGETS_DN	29	21		
FUJIWARA_PARK2_HEPATOCYTE_PROLIFERATION_UP	11		Rejected!	
FUJIWARA_PARK2_HEPATOCYTE_PROLIFERATION_DN	8		Rejected!	
FUJIWARA_PARK2_IN_LIVER_CANCER_UP	8		Rejected!	
SCHAEFFER_PROSTATE_DEVELOPMENT_6HR_UP	157	114		
SCHAEFFER_PROSTATE_DEVELOPMENT_12HR_DN	54	40		
SCHAEFFER_PROSTATE_DEVELOPMENT_AND_CANCER_BOX1_UP	14		Rejected!	
SCHAEFFER_PROSTATE_DEVELOPMENT_AND_CANCER_BOX1_DN	10		Rejected!	
SCHAEFFER_PROSTATE_DEVELOPMENT_AND_CANCER_BOX2_UP	6		Rejected!	
SCHAEFFER_PROSTATE_DEVELOPMENT_AND_CANCER_BOX2_DN	7		Rejected!	
SCHAEFFER_PROSTATE_DEVELOPMENT_AND_CANCER_BOX4_UP	11		Rejected!	
SCHAEFFER_PROSTATE_DEVELOPMENT_AND_CANCER_BOX4_DN	33	33		
SCHAEFFER_PROSTATE_DEVELOPMENT_AND_CANCER_BOX5_UP	11		Rejected!	
SCHAEFFER_PROSTATE_DEVELOPMENT_AND_CANCER_BOX5_DN	8		Rejected!	
SCHAEFFER_PROSTATE_DEVELOPMENT_AND_CANCER_BOX6_UP	7		Rejected!	
SCHAEFFER_PROSTATE_DEVELOPMENT_AND_CANCER_BOX6_DN	5		Rejected!	
SCHAEFFER_SOX9_TARGETS_IN_PROSTATE_DEVELOPMENT_UP	21		Rejected!	
SCHAEFFER_SOX9_TARGETS_IN_PROSTATE_DEVELOPMENT_DN	45	36		
SCHAEFFER_PROSTATE_DEVELOPMENT_AND_CANCER_BOX3	5		Rejected!	
HE_PTEN_TARGETS_UP	18	16		
HE_PTEN_TARGETS_DN	7		Rejected!	
PASQUALUCCI_LYMPHOMA_BY_GC_STAGE_DN	170	124		
STARK_PREFRONTAL_CORTEX_22Q11_DELETION_UP	202	183		
STARK_HYPPOCAMPUS_22Q11_DELETION_UP	54	47		
STARK_HYPPOCAMPUS_22Q11_DELETION_DN	23	18		
STARK_BRAIN_22Q11_DELETION	16		Rejected!	
SHIN_B_CELL_LYMPHOMA_CLUSTER_2	31	17		
SHIN_B_CELL_LYMPHOMA_CLUSTER_5	18		Rejected!	
SHIN_B_CELL_LYMPHOMA_CLUSTER_6	12		Rejected!	
SHIN_B_CELL_LYMPHOMA_CLUSTER_8	37	18		
SHIN_B_CELL_LYMPHOMA_CLUSTER_9	19		Rejected!	
MORI_PRE_BI_LYMPHOCYTE_DN	80	57		
MORI_LARGE_PRE_BII_LYMPHOCYTE_DN	60	44		
MORI_SMALL_PRE_BII_LYMPHOCYTE_UP	77	54		
MORI_SMALL_PRE_BII_LYMPHOCYTE_DN	75	53		
MORI_IMMATURE_B_LYMPHOCYTE_UP	52	39		
MORI_MATURE_B_LYMPHOCYTE_UP	95	64		
MORI_MATURE_B_LYMPHOCYTE_DN	76	51		
MORI_PLASMA_CELL_UP	54	38		
MORI_PLASMA_CELL_DN	36	26		
MORI_EMU_MYC_LYMPHOMA_BY_ONSET_TIME_UP	111	84		
MORI_EMU_MYC_LYMPHOMA_BY_ONSET_TIME_DN	17	16		
LEE_TARGETS_OF_PTCH1_AND_SUFU_UP	56	42		
LEE_TARGETS_OF_PTCH1_AND_SUFU_DN	87	83		
ZEILSTRA_CD44_TARGETS_UP	8		Rejected!	
ZEILSTRA_CD44_TARGETS_DN	9		Rejected!	
BYSTROEM_CORRELATED_WITH_IL5_DN	60	45		
LEI_HOXC8_TARGETS_UP	11		Rejected!	
CHESLER_BRAIN_D6MIT150_QTL_CIS	6		Rejected!	
BYSTRYKH_HEMATOPOIESIS_STEM_CELL_FGF3	8		Rejected!	
BYSTRYKH_HEMATOPOIESIS_STEM_CELL_QTL_CIS	131	100		
LEI_HOXC8_TARGETS_DN	17		Rejected!	
CHESLER_BRAIN_QTL_CIS	73	61		
BYSTRYKH_HEMATOPOIESIS_STEM_CELL_AND_BRAIN_QTL_TRANS	157	113		
GOLDRATH_HOMEOSTATIC_PROLIFERATION	150	129		
BYSTRYKH_HEMATOPOIESIS_STEM_CELL_AND_BRAIN_QTL_CIS	67	55		
BYSTRYKH_HEMATOPOIESIS_STEM_CELL_RUNX1	8		Rejected!	
CHESLER_BRAIN_QTL_TRANS	6		Rejected!	
CHESLER_BRAIN_HIGHEST_GENETIC_VARIANCE	38	28		
CHESLER_BRAIN_HIGHEST_EXPRESSION	41	38		
BYSTROEM_CORRELATED_WITH_IL5_UP	41	23		
BYSTRYKH_HEMATOPOIESIS_STEM_CELL_FLI1	8		Rejected!	
GOLDRATH_IMMUNE_MEMORY	66	48		
YAO_HOXA10_TARGETS_VIA_PROGESTERONE_UP	83	57		
ABBUD_LIF_SIGNALING_1_DN	28	20		
SANSOM_APC_TARGETS_UP	132	96		
MA_MYELOID_DIFFERENTIATION_DN	42	26		
GUO_HEX_TARGETS_UP	78	66		
WANG_IMMORTALIZED_BY_HOXA9_AND_MEIS1_DN	24	15		
WANG_TARGETS_OF_MLL_CBP_FUSION_UP	45	30		
GUO_HEX_TARGETS_DN	66	35		
WANG_IMMORTALIZED_BY_HOXA9_AND_MEIS1_UP	32	16		
NADLER_HYPERGLYCEMIA_AT_OBESITY	59	43		
YU_MYC_TARGETS_DN	60	38		
NUMATA_CSF3_SIGNALING_VIA_STAT3	21		Rejected!	
WANG_TARGETS_OF_MLL_CBP_FUSION_DN	46	37		
GREENBAUM_E2A_TARGETS_DN	18	16		
ABBUD_LIF_SIGNALING_1_UP	43	23		
YAO_HOXA10_TARGETS_VIA_PROGESTERONE_DN	20		Rejected!	
MARCINIAK_ER_STRESS_RESPONSE_VIA_CHOP	22		Rejected!	
LIAN_NEUTROPHIL_GRANULE_CONSTITUENTS	25		Rejected!	
MA_MYELOID_DIFFERENTIATION_UP	38	29		
XU_CREBBP_TARGETS_UP	22		Rejected!	
XU_CREBBP_TARGETS_DN	39	29		
IGLESIAS_E2F_TARGETS_DN	14		Rejected!	
HANSON_HRAS_SIGNALING_VIA_NFKB	24		Rejected!	
BRUNO_HEMATOPOIESIS	67	48		
LEE_AGING_NEOCORTEX_DN	68	40		
MCCLUNG_DELTA_FOSB_TARGETS_8WK	49	48		
MODY_HIPPOCAMPUS_POSTNATAL	56	54		
SCHLINGEMANN_SKIN_CARCINOGENESIS_TPA_UP	40	23		
JIANG_AGING_CEREBRAL_CORTEX_UP	34	28		
RUAN_RESPONSE_TO_TNF_UP	13		Rejected!	
LEE_CALORIE_RESTRICTION_NEOCORTEX_UP	68	49		
HU_GENOTOXIN_ACTION_DIRECT_VS_INDIRECT_4HR	38	29		
MCCLUNG_CREB1_TARGETS_DN	56	47		
VIETOR_IFRD1_TARGETS	24	18		
JIANG_AGING_HYPOTHALAMUS_DN	35	35		
MODY_HIPPOCAMPUS_NEONATAL	33	29		
MCCLUNG_COCAINE_REWARD_5D	75	67		
DELASERNA_MYOD_TARGETS_DN	56	38		
YAMAZAKI_TCEB3_TARGETS_UP	166	130		
HU_GENOTOXIN_ACTION_DIRECT_VS_INDIRECT_24HR	51	37		
LEE_AGING_CEREBELLUM_DN	73	47		
MCCLUNG_DELTA_FOSB_TARGETS_2WK	48	41		
CUI_TCF21_TARGETS_DN	34	24		
SIMBULAN_PARP1_TARGETS_UP	30	20		
ULE_SPLICING_VIA_NOVA2	43	39		
IVANOVA_HEMATOPOIESIS_STEM_CELL	191	137		
BURTON_ADIPOGENESIS_12	32	28		
LEE_CALORIE_RESTRICTION_MUSCLE_UP	39	29		
LEE_AGING_MUSCLE_DN	40	27		
GERHOLD_ADIPOGENESIS_DN	62	42		
RUAN_RESPONSE_TO_TNF_TROGLITAZONE_UP	17		Rejected!	
BURTON_ADIPOGENESIS_2	71	51		
PAL_PRMT5_TARGETS_DN	30	17		
CHEN_ETV5_TARGETS_SERTOLI	25		Rejected!	
IVANOVA_HEMATOPOIESIS_STEM_CELL_SHORT_TERM	22		Rejected!	
SARTIPY_NORMAL_AT_INSULIN_RESISTANCE_UP	29	23		
MULLIGAN_NTF3_SIGNALING_VIA_INSR_AND_IGF1R_UP	21	19		
CHEN_PDGF_TARGETS	18		Rejected!	
MCCLUNG_CREB1_TARGETS_UP	100	87		
TSENG_IRS1_TARGETS_DN	134	98		
MCCLUNG_COCAIN_REWARD_4WK	74	48		
IVANOVA_HEMATOPOIESIS_INTERMEDIATE_PROGENITOR	135	104		
LEE_CALORIE_RESTRICTION_NEOCORTEX_DN	69	52		
BURTON_ADIPOGENESIS_7	49	40		
RAMPON_ENRICHED_LEARNING_ENVIRONMENT_EARLY_UP	14		Rejected!	
SARTIPY_BLUNTED_BY_INSULIN_RESISTANCE_DN	18	15		
TSENG_IRS1_TARGETS_UP	116	88		
TSENG_ADIPOGENIC_POTENTIAL_DN	47	29		
ZAMORA_NOS2_TARGETS_DN	82	57		
BURTON_ADIPOGENESIS_PEAK_AT_8HR	39	29		
SAFFORD_T_LYMPHOCYTE_ANERGY	90	56		
MCDOWELL_ACUTE_LUNG_INJURY_DN	47	34		
RAMPON_ENRICHED_LEARNING_ENVIRONMENT_LATE_UP	21	15		
SARTIPY_NORMAL_AT_INSULIN_RESISTANCE_DN	20	15		
HAN_JNK_SINGALING_DN	40	23		
LEE_CALORIE_RESTRICTION_MUSCLE_DN	48	38		
LEE_AGING_MUSCLE_UP	38	30		
CARDOSO_RESPONSE_TO_GAMMA_RADIATION_AND_3AB	14		Rejected!	
MULLIGAN_NTF3_SIGNALING_VIA_INSR_AND_IGF1R_DN	10		Rejected!	
CHEN_ETV5_TARGETS_TESTIS	25	15		
JIANG_AGING_CEREBRAL_CORTEX_DN	49	48		
JIANG_AGING_HYPOTHALAMUS_UP	49	45		
TSENG_ADIPOGENIC_POTENTIAL_UP	30	21		
DURCHDEWALD_SKIN_CARCINOGENESIS_UP	96	57		
CLASPER_LYMPHATIC_VESSELS_DURING_METASTASIS_UP	20		Rejected!	
TUOMISTO_TUMOR_SUPPRESSION_BY_COL13A1_UP	20		Rejected!	
TUOMISTO_TUMOR_SUPPRESSION_BY_COL13A1_DN	19		Rejected!	
BAFNA_MUC4_TARGETS_UP	5		Rejected!	
HOWLIN_CITED1_TARGETS_1_UP	36	22		
HOWLIN_CITED1_TARGETS_1_DN	39	29		
HOWLIN_CITED1_TARGETS_2_UP	20		Rejected!	
HOWLIN_CITED1_TARGETS_2_DN	18		Rejected!	
LEIN_NEURON_MARKERS	69	69		
LEIN_ASTROCYTE_MARKERS	43	33		
LEIN_OLIGODENDROCYTE_MARKERS	76	72		
LEIN_MIDBRAIN_MARKERS	83	63		
LEIN_PONS_MARKERS	92	78		
LEIN_MEDULLA_MARKERS	86	64		
LEIN_CEREBELLUM_MARKERS	85	53		
LEIN_LOCALIZED_TO_DISTAL_AND_PROXIMAL_DENDRITES	18	17		
LEIN_LOCALIZED_TO_PROXIMAL_DENDRITES	37	32		
GAVIN_FOXP3_TARGETS_CLUSTER_T7	101	85		
GAVIN_FOXP3_TARGETS_CLUSTER_P2	81	52		
GAVIN_FOXP3_TARGETS_CLUSTER_P3	161	107		
GAVIN_PDE3B_TARGETS	22		Rejected!	
GAVIN_IL2_RESPONSIVE_FOXP3_TARGETS_DN	5		Rejected!	
MARSON_FOXP3_TARGETS_STIMULATED_UP	30	16		
MARSON_FOXP3_TARGETS_STIMULATED_DN	10		Rejected!	
MARSON_FOXP3_CORE_DIRECT_TARGETS	17		Rejected!	
ZHENG_FOXP3_TARGETS_IN_THYMUS_DN	13		Rejected!	
ZHENG_FOXP3_TARGETS_IN_T_LYMPHOCYTE_UP	12		Rejected!	
ZHENG_FOXP3_TARGETS_IN_T_LYMPHOCYTE_DN	38	27		
ZHENG_FOXP3_TARGETS_DN	6		Rejected!	
SANSOM_APC_TARGETS	209	137		
SANSOM_APC_MYC_TARGETS	241	196		
SANSOM_APC_TARGETS_REQUIRE_MYC	225	173		
SANSOM_WNT_PATHWAY_REQUIRE_MYC	63	41		
WANG_LSD1_TARGETS_UP	24	20		
WANG_LSD1_TARGETS_DN	37	28		
TESAR_ALK_AND_JAK_TARGETS_MOUSE_ES_D4_DN	6		Rejected!	
TESAR_JAK_TARGETS_MOUSE_ES_D3_DN	8		Rejected!	
JI_CARCINOGENESIS_BY_KRAS_AND_STK11_UP	12		Rejected!	
GAZIN_EPIGENETIC_SILENCING_BY_KRAS	25	19		
JEPSEN_SMRT_TARGETS	33	30		
ZHANG_GATA6_TARGETS_UP	16		Rejected!	
MCGOWAN_RSP6_TARGETS_UP	20		Rejected!	
STEARMAN_LUNG_CANCER_EARLY_VS_LATE_UP	127	111		
COATES_MACROPHAGE_M1_VS_M2_UP	86	69		
COATES_MACROPHAGE_M1_VS_M2_DN	83	52		
IWANAGA_CARCINOGENESIS_BY_KRAS_PTEN_UP	190	130		
IWANAGA_CARCINOGENESIS_BY_KRAS_UP	173	123		
IWANAGA_CARCINOGENESIS_BY_KRAS_DN	123	90		
POS_RESPONSE_TO_HISTAMINE_DN	11		Rejected!	
POS_HISTAMINE_RESPONSE_NETWORK	31	22		
OUYANG_PROSTATE_CANCER_PROGRESSION_DN	21	20		
OUYANG_PROSTATE_CANCER_MARKERS	21		Rejected!	
WORSCHECH_TUMOR_REJECTION_DN	10		Rejected!	
NADELLA_PRKAR1A_TARGETS_DN	7		Rejected!	
ZHANG_BREAST_CANCER_PROGENITORS_DN	139	108		
ZHENG_GLIOBLASTOMA_PLASTICITY_DN	60	46		
ZHENG_IL22_SIGNALING_UP	58	26		
ZHENG_IL22_SIGNALING_DN	41	25		
MATZUK_MALE_REPRODUCTION_SERTOLI	28	21		
MATZUK_SPERMATOGONIA	25		Rejected!	
LIN_TUMOR_ESCAPE_FROM_IMMUNE_ATTACK	19		Rejected!	
LIN_NPAS4_TARGETS_UP	170	151		
CADWELL_ATG16L1_TARGETS_DN	68	50		
BREDEMEYER_RAG_SIGNALING_NOT_VIA_ATM_UP	65	44		
BREDEMEYER_RAG_SIGNALING_NOT_VIA_ATM_DN	58	42		
BREDEMEYER_RAG_SIGNALING_VIA_ATM_NOT_VIA_NFKB_UP	52	37		
BREDEMEYER_RAG_SIGNALING_VIA_ATM_NOT_VIA_NFKB_DN	41	31		
MATTHEWS_SKIN_CARCINOGENESIS_VIA_JUN	18		Rejected!	
MATTHEWS_AP1_TARGETS	17		Rejected!	
QI_PLASMACYTOMA_DN	98	70		
KRISHNAN_FURIN_TARGETS_DN	9		Rejected!	
YAUCH_HEDGEHOG_SIGNALING_PARACRINE_UP	146	88		
WANG_TUMOR_INVASIVENESS_DN	211	178		
WANG_NEOPLASTIC_TRANSFORMATION_BY_CCND1_MYC	22		Rejected!	
SASAI_TARGETS_OF_CXCR6_AND_PTCH1_UP	14		Rejected!	
SASAI_TARGETS_OF_CXCR6_AND_PTCH1_DN	8		Rejected!	
BOYLAN_MULTIPLE_MYELOMA_C_CLUSTER_UP	36	26		
BOYLAN_MULTIPLE_MYELOMA_C_CLUSTER_DN	32	21		
BOYLAN_MULTIPLE_MYELOMA_D_CLUSTER_UP	27	21		
BOYLAN_MULTIPLE_MYELOMA_D_CLUSTER_DN	36	27		
BOYLAN_MULTIPLE_MYELOMA_D_UP	90	72		
BOYLAN_MULTIPLE_MYELOMA_D_DN	80	57		
BOYLAN_MULTIPLE_MYELOMA_C_D_UP	140	108		
BOYLAN_MULTIPLE_MYELOMA_C_UP	49	35		
BOYLAN_MULTIPLE_MYELOMA_C_DN	59	46		
VILIMAS_NOTCH1_TARGETS_DN	27		Rejected!	
LUDWICZEK_TREATING_IRON_OVERLOAD	7		Rejected!	
SEKI_INFLAMMATORY_RESPONSE_LPS_DN	23	16		
PIONTEK_PKD1_TARGETS_UP	42	25		
MARSHALL_VIRAL_INFECTION_RESPONSE_UP	9		Rejected!	
MARSHALL_VIRAL_INFECTION_RESPONSE_DN	29		Rejected!	
WUNDER_INFLAMMATORY_RESPONSE_AND_CHOLESTEROL_DN	13		Rejected!	
SCHRAETS_MLL_TARGETS_UP	33	23		
VANASSE_BCL2_TARGETS_UP	34	19		
VANASSE_BCL2_TARGETS_DN	61	33		
HOFFMANN_PRE_BI_TO_LARGE_PRE_BII_LYMPHOCYTE_UP	29	17		
HOFFMANN_PRE_BI_TO_LARGE_PRE_BII_LYMPHOCYTE_DN	75	47		
HOFFMANN_LARGE_TO_SMALL_PRE_BII_LYMPHOCYTE_DN	69	44		
HOFFMANN_SMALL_PRE_BII_TO_IMMATURE_B_LYMPHOCYTE_UP	66	36		
HOFFMANN_SMALL_PRE_BII_TO_IMMATURE_B_LYMPHOCYTE_DN	38	27		
HOFFMANN_IMMATURE_TO_MATURE_B_LYMPHOCYTE_UP	40	27		
HOFFMANN_IMMATURE_TO_MATURE_B_LYMPHOCYTE_DN	48	31		
MCMURRAY_TP53_HRAS_COOPERATION_RESPONSE_UP	26		Rejected!	
MCMURRAY_TP53_HRAS_COOPERATION_RESPONSE_DN	67	48		
MIKKELSEN_PLURIPOTENT_STATE_UP	11		Rejected!	
MIKKELSEN_PLURIPOTENT_STATE_DN	8		Rejected!	
MIKKELSEN_DEDIFFERENTIATED_STATE_UP	8		Rejected!	
ELLWOOD_MYC_TARGETS_UP	13		Rejected!	
ELLWOOD_MYC_TARGETS_DN	43	34		
MEISSNER_ES_ICP_WITH_H3K4ME3	32	24		
MEISSNER_ES_ICP_WITH_H3K4ME3_AND_H3K27ME3	14		Rejected!	
MEISSNER_NPC_HCP_WITH_H3K27ME3	79	28		
MEISSNER_NPC_ICP_WITH_H3K4ME3	19	16		
MEISSNER_NPC_HCP_WITH_H3K4ME3_AND_H3K27ME3	143	102		
MEISSNER_NPC_HCP_WITH_H3_UNMETHYLATED	544	290		
MEISSNER_NPC_ICP_WITH_H3_UNMETHYLATED	23		Rejected!	
MEISSNER_BRAIN_HCP_WITH_H3K27ME3	272	69		
MEISSNER_BRAIN_ICP_WITH_H3K4ME3	31	27		
MILI_PSEUDOPODIA	48	41		
MILI_PSEUDOPODIA_CHEMOTAXIS_UP	84	71		
IRITANI_MAD1_TARGETS_UP	14		Rejected!	
CHEN_LIVER_METABOLISM_QTL_CIS	95	58		
MEISSNER_NPC_HCP_WITH_H3K4ME2_AND_H3K27ME3	350	189		
MEISSNER_BRAIN_HCP_WITH_H3K4ME2_AND_H3K27ME3	60	18		
MEISSNER_NPC_HCP_WITH_H3K4ME2	493	351		
MEISSNER_BRAIN_HCP_WITH_H3K4ME2	18		Rejected!	
MIKKELSEN_MCV6_HCP_WITH_H3K27ME3	438	269		
MIKKELSEN_MCV6_ICP_WITH_H3K4ME3_AND_H3K27ME3	34	22		
MIKKELSEN_MCV6_ICP_WITH_H3K27ME3	75	25		
MIKKELSEN_MCV6_LCP_WITH_H3K27ME3	28		Rejected!	
MIKKELSEN_MCV6_LCP_WITH_H3K4ME3	162	85		
MIKKELSEN_MEF_ICP_WITH_H3K4ME3_AND_H3K27ME3	38	29		
MIKKELSEN_MEF_ICP_WITH_H3K27ME3	207	87		
MIKKELSEN_MEF_LCP_WITH_H3K27ME3	71	19		
MIKKELSEN_MEF_LCP_WITH_H3K4ME3	128	69		
MIKKELSEN_IPS_ICP_WITH_H3K4ME3_AND_H327ME3	124	68		
MIKKELSEN_IPS_ICP_WITH_H3K27ME3	55	22		
MIKKELSEN_IPS_LCP_WITH_H3K4ME3_AND_H3K27ME3	5		Rejected!	
MIKKELSEN_IPS_LCP_WITH_H3K27ME3	10		Rejected!	
MIKKELSEN_IPS_LCP_WITH_H3K4ME3	175	82		
MARSON_FOXP3_TARGETS_UP	66	48		
MARSON_FOXP3_TARGETS_DN	54	36		
LIANG_HEMATOPOIESIS_STEM_CELL_NUMBER_QTL	16		Rejected!	
BOYLAN_MULTIPLE_MYELOMA_PCA1_DN	9		Rejected!	
BOYLAN_MULTIPLE_MYELOMA_PCA3_UP	82	61		
BOYLAN_MULTIPLE_MYELOMA_PCA3_DN	71	42		
BYSTRYKH_HEMATOPOIESIS_STEM_CELL_IL3RA	9		Rejected!	
BYSTRYKH_HEMATOPOIESIS_STEM_CELL_SCP2_QTL_TRANS	27		Rejected!	
MIKKELSEN_ES_ICP_WITH_H3K27ME3	43	15		
MIKKELSEN_ES_ICP_WITH_H3K4ME3	728	438		
MIKKELSEN_ES_ICP_WITH_H3K4ME3_AND_H3K27ME3	136	72		
MIKKELSEN_ES_LCP_WITH_H3K27ME3	14		Rejected!	
MIKKELSEN_ES_LCP_WITH_H3K4ME3	146	61		
MIKKELSEN_ES_LCP_WITH_H3K4ME3_AND_H3K27ME3	7		Rejected!	
MIKKELSEN_NPC_HCP_WITH_H3K27ME3	345	177		
MIKKELSEN_NPC_HCP_WITH_H3K4ME3_AND_H3K27ME3	210	130		
MIKKELSEN_NPC_ICP_WITH_H3K27ME3	12		Rejected!	
MIKKELSEN_NPC_ICP_WITH_H3K4ME3	449	340		
MIKKELSEN_NPC_WITH_LCP_H3K27ME3	9		Rejected!	
MIKKELSEN_NPC_LCP_WITH_H3K4ME3	60	39		
MIKKELSEN_MEF_HCP_WITH_H3K27ME3	591	343		
YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_0	73	55		
YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_1	69	49		
YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_2	56	36		
YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_3	22		Rejected!	
YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_4	16		Rejected!	
YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_6	79	56		
YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_7	73	64		
YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_8	50	37		
YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_12	80	62		
RAMPON_ENRICHED_LEARNING_ENVIRONMENT_EARLY_DN	10		Rejected!	
BAUS_TFF2_TARGETS_DN	12		Rejected!	
KAMMINGA_SENESCENCE	40	28		
GERHOLD_RESPONSE_TO_TZD_UP	6		Rejected!	
GERHOLD_RESPONSE_TO_TZD_DN	13		Rejected!	
ONGUSAHA_BRCA1_TARGETS_DN	11		Rejected!	
LI_INDUCED_T_TO_NATURAL_KILLER_DN	137	98		
KAMIKUBO_MYELOID_CEBPA_NETWORK	30		Rejected!	
KAMIKUBO_MYELOID_MN1_NETWORK	19	19		
QI_HYPOXIA_TARGETS_OF_HIF1A_AND_FOXA2	35	23		
PANGAS_TUMOR_SUPPRESSION_BY_SMAD1_AND_SMAD5_UP	134	99		
PANGAS_TUMOR_SUPPRESSION_BY_SMAD1_AND_SMAD5_DN	148	120		
TSUTSUMI_FBXW8_TARGETS	9		Rejected!	
OHGUCHI_LIVER_HNF4A_TARGETS_UP	50	27		
PHESSE_TARGETS_OF_APC_AND_MBD2_UP	18		Rejected!	
PHESSE_TARGETS_OF_APC_AND_MBD2_DN	11		Rejected!	
KANG_AR_TARGETS_DN	18		Rejected!	
BRUINS_UVC_RESPONSE_VIA_TP53_GROUP_A	899		Rejected!	
