NAME	ORIGINAL SIZE	AFTER RESTRICTING TO DATASET	STATUS	
PHESSE_TARGETS_OF_APC_AND_MBD2_UP	18		Rejected!	
PHESSE_TARGETS_OF_APC_AND_MBD2_DN	11		Rejected!	
KANG_AR_TARGETS_DN	18		Rejected!	
BRUINS_UVC_RESPONSE_VIA_TP53_GROUP_A	899	177		
BRUINS_UVC_RESPONSE_VIA_TP53_GROUP_C	91	19		
BRUINS_UVC_RESPONSE_VIA_TP53_GROUP_D	279	62		
BRUINS_UVC_RESPONSE_MIDDLE	99		Rejected!	
KIM_GLIS2_TARGETS_DN	6		Rejected!	
STEGER_ADIPOGENESIS_DN	25		Rejected!	
MAEKAWA_ATF2_TARGETS	24		Rejected!	
CHENG_TAF7L_TARGETS	6		Rejected!	
CHANGOLKAR_H2AFY_TARGETS_UP	49		Rejected!	
CHANGOLKAR_H2AFY_TARGETS_DN	42		Rejected!	
BAKKER_FOXO3_TARGETS_UP	55		Rejected!	
BAKKER_FOXO3_TARGETS_DN	176	39		
BERGER_MBD2_TARGETS	5		Rejected!	
VANDESLUIS_COMMD1_TARGETS_GROUP_3_DN	37		Rejected!	
VANDESLUIS_COMMD1_TARGETS_GROUP_4_UP	17		Rejected!	
VANDESLUIS_NORMAL_EMBRYOS_UP	5		Rejected!	
VANDESLUIS_NORMAL_EMBRYOS_DN	21		Rejected!	
KASLER_HDAC7_TARGETS_1_UP	192	35		
KASLER_HDAC7_TARGETS_1_DN	17		Rejected!	
KASLER_HDAC7_TARGETS_2_UP	6		Rejected!	
KASLER_HDAC7_TARGETS_2_DN	33		Rejected!	
BILANGES_SERUM_SENSITIVE_VIA_TSC1	21		Rejected!	
TORCHIA_TARGETS_OF_EWSR1_FLI1_FUSION_TOP20_UP	20		Rejected!	
TORCHIA_TARGETS_OF_EWSR1_FLI1_FUSION_TOP20_DN	18		Rejected!	
TORCHIA_TARGETS_OF_EWSR1_FLI1_FUSION_UP	272	67		
VANLOO_SP3_TARGETS_UP	9		Rejected!	
VANLOO_SP3_TARGETS_DN	89	18		
RAFFEL_VEGFA_TARGETS_UP	9		Rejected!	
RAFFEL_VEGFA_TARGETS_DN	5		Rejected!	
TERAO_AOX4_TARGETS_HG_UP	28		Rejected!	
TERAO_AOX4_TARGETS_HG_DN	6		Rejected!	
TERAO_AOX4_TARGETS_SKIN_UP	31		Rejected!	
TERAO_AOX4_TARGETS_SKIN_DN	23		Rejected!	
GOBERT_CORE_OLIGODENDROCYTE_DIFFERENTIATION	43		Rejected!	
IKEDA_MIR1_TARGETS_UP	54	20		
IKEDA_MIR1_TARGETS_DN	7		Rejected!	
IKEDA_MIR133_TARGETS_UP	44		Rejected!	
IKEDA_MIR133_TARGETS_DN	6		Rejected!	
IKEDA_MIR30_TARGETS_UP	116	40		
IKEDA_MIR30_TARGETS_DN	25		Rejected!	
SCHMIDT_POR_TARGETS_IN_LIMB_BUD_DN	8		Rejected!	
KATSANOU_ELAVL1_TARGETS_DN	147	27		
SERVITJA_ISLET_HNF1A_TARGETS_DN	110	20		
SERVITJA_LIVER_HNF1A_TARGETS_UP	136	34		
KOHOUTEK_CCNT1_TARGETS	52		Rejected!	
KOHOUTEK_CCNT2_TARGETS	58	19		
PARK_OSTEOBLAST_DIFFERENTIATION_BY_PHENYLAMIL_UP	12		Rejected!	
PARK_OSTEOBLAST_DIFFERENTIATION_BY_PHENYLAMIL_DN	6		Rejected!	
IM_SREBF1A_TARGETS	5		Rejected!	
HUANG_GATA2_TARGETS_DN	74	23		
PLASARI_TGFB1_TARGETS_1HR_DN	5		Rejected!	
PLASARI_NFIC_TARGETS_BASAL_UP	29		Rejected!	
PLASARI_NFIC_TARGETS_BASAL_DN	21		Rejected!	
PLASARI_TGFB1_SIGNALING_VIA_NFIC_1HR_UP	33		Rejected!	
PLASARI_TGFB1_SIGNALING_VIA_NFIC_1HR_DN	109	40		
PLASARI_TGFB1_SIGNALING_VIA_NFIC_10HR_UP	58	17		
PLASARI_TGFB1_SIGNALING_VIA_NFIC_10HR_DN	33		Rejected!	
DELACROIX_RAR_TARGETS_DN	26		Rejected!	
SUZUKI_CTCFL_TARGETS_UP	13		Rejected!	
GUILLAUMOND_KLF10_TARGETS_UP	50		Rejected!	
GUILLAUMOND_KLF10_TARGETS_DN	30		Rejected!	
BRIDEAU_IMPRINTED_GENES	65	21		
KINNEY_DNMT1_METHYLATION_TARGETS	15		Rejected!	
FOSTER_KDM1A_TARGETS_UP	263	49		
FOSTER_KDM1A_TARGETS_DN	202	46		
RAO_BOUND_BY_SALL4_ISOFORM_A	194	35		
VANOEVELEN_MYOGENESIS_SIN3A_TARGETS	221	55		
LIM_MAMMARY_LUMINAL_PROGENITOR_UP	58		Rejected!	
LIM_MAMMARY_LUMINAL_PROGENITOR_DN	14		Rejected!	
DURAND_STROMA_NS_UP	169	40		
QUINTENS_EMBRYONIC_BRAIN_RESPONSE_TO_IR	82	20		
HOLLERN_EMT_BREAST_TUMOR_UP	139	33		
HOLLERN_EMT_BREAST_TUMOR_DN	123	16		
HOLLERN_SQUAMOUS_BREAST_TUMOR	173	20		
HOLLERN_PAPILLARY_BREAST_TUMOR	19		Rejected!	
HOLLERN_MICROACINAR_BREAST_TUMOR_UP	46		Rejected!	
HOLLERN_MICROACINAR_BREAST_TUMOR_DN	15		Rejected!	
CASTELLANO_HRAS_TARGETS_UP	5		Rejected!	
WIEMANN_TELOMERE_SHORTENING_AND_CHRONIC_LIVER_DAMAGE_DN	5		Rejected!	
LIU_OVARIAN_CANCER_TUMORS_AND_XENOGRAFTS_XDGS_UP	250		Rejected!	
LIU_OVARIAN_CANCER_TUMORS_AND_XENOGRAFTS_XDGS_DN	1714	352		
BANG_VERTEPORFIN_ENDOMETRIAL_CANCER_CELLS_UP	20		Rejected!	
BANG_VERTEPORFIN_ENDOMETRIAL_CANCER_CELLS_DN	20		Rejected!	
LIU_OVARIAN_CANCER_TUMORS_AND_XENOGRAFTS_KINASES_DN	34		Rejected!	
CHIARADONNA_NEOPLASTIC_TRANSFORMATION_KRAS_DN	141	44		
CHIARADONNA_NEOPLASTIC_TRANSFORMATION_CDC25_DN	152	52		
MARKEY_RB1_CHRONIC_LOF_DN	120	37		
MARKEY_RB1_ACUTE_LOF_UP	236	53		
GRAESSMANN_APOPTOSIS_BY_SERUM_DEPRIVATION_UP	567	122		
GRAESSMANN_RESPONSE_TO_MC_AND_SERUM_DEPRIVATION_UP	218	53		
GRAESSMANN_APOPTOSIS_BY_DOXORUBICIN_UP	1151	266		
GRAESSMANN_APOPTOSIS_BY_DOXORUBICIN_DN	1775	396		
GRAESSMANN_RESPONSE_TO_MC_AND_DOXORUBICIN_UP	611	135		
GRAESSMANN_RESPONSE_TO_MC_AND_DOXORUBICIN_DN	775	152		
GAUSSMANN_MLL_AF4_FUSION_TARGETS_F_UP	184	46		
GAUSSMANN_MLL_AF4_FUSION_TARGETS_G_UP	244	50		
BERENJENO_TRANSFORMED_BY_RHOA_DN	398	139		
MCBRYAN_PUBERTAL_BREAST_3_4WK_UP	214	55		
MCBRYAN_PUBERTAL_BREAST_4_5WK_UP	270	71		
MCBRYAN_PUBERTAL_BREAST_4_5WK_DN	202	55		
MCBRYAN_PUBERTAL_BREAST_5_6WK_UP	123	31		
MCBRYAN_PUBERTAL_BREAST_5_6WK_DN	132	39		
MCBRYAN_PUBERTAL_BREAST_6_7WK_UP	198	62		
MCBRYAN_PUBERTAL_BREAST_6_7WK_DN	78	25		
MCBRYAN_PUBERTAL_TGFB1_TARGETS_UP	168	61		
MCBRYAN_PUBERTAL_TGFB1_TARGETS_DN	62		Rejected!	
MCBRYAN_TERMINAL_END_BUD_UP	12		Rejected!	
RASHI_RESPONSE_TO_IONIZING_RADIATION_6	95		Rejected!	
MARTORIATI_MDM4_TARGETS_FETAL_LIVER_DN	518	125		
SHETH_LIVER_CANCER_VS_TXNIP_LOSS_PAM1	260	64		
SCHAEFFER_PROSTATE_DEVELOPMENT_6HR_DN	465	137		
SCHAEFFER_PROSTATE_DEVELOPMENT_12HR_UP	110	31		
SCHAEFFER_PROSTATE_DEVELOPMENT_48HR_UP	449	117		
SCHAEFFER_PROSTATE_DEVELOPMENT_48HR_DN	410	109		
PASQUALUCCI_LYMPHOMA_BY_GC_STAGE_UP	286	90		
STARK_PREFRONTAL_CORTEX_22Q11_DELETION_DN	526	178		
BYSTRYKH_HEMATOPOIESIS_STEM_CELL_QTL_TRANS	783	179		
BROWN_MYELOID_CELL_DEVELOPMENT_UP	167	34		
NADLER_OBESITY_UP	60	26		
MATSUDA_NATURAL_KILLER_DIFFERENTIATION	483	122		
HESS_TARGETS_OF_HOXA9_AND_MEIS1_DN	84	16		
IGLESIAS_E2F_TARGETS_UP	144	64		
KUMAR_TARGETS_OF_MLL_AF9_FUSION	409	84		
IVANOVA_HEMATOPOIESIS_EARLY_PROGENITOR	451	82		
IVANOVA_HEMATOPOIESIS_LATE_PROGENITOR	511	113		
IVANOVA_HEMATOPOIESIS_STEM_CELL_LONG_TERM	216	48		
RAMALHO_STEMNESS_DN	72	24		
LIAN_LIPA_TARGETS_6M	81		Rejected!	
RAMALHO_STEMNESS_UP	196	47		
CUI_TCF21_TARGETS_2_DN	850	200		
YAMAZAKI_TCEB3_TARGETS_DN	201	57		
LIAN_LIPA_TARGETS_3M	65		Rejected!	
BURTON_ADIPOGENESIS_8	80	29		
LEE_AGING_NEOCORTEX_UP	77	38		
LEE_AGING_CEREBELLUM_UP	84	27		
BURTON_ADIPOGENESIS_PEAK_AT_0HR	64	15		
IVANOVA_HEMATOPOIESIS_STEM_CELL_AND_PROGENITOR	563	133		
BURTON_ADIPOGENESIS_9	84	29		
DURCHDEWALD_SKIN_CARCINOGENESIS_DN	265	62		
MONNIER_POSTRADIATION_TUMOR_ESCAPE_UP	407	91		
MONNIER_POSTRADIATION_TUMOR_ESCAPE_DN	384	107		
ZHENG_BOUND_BY_FOXP3	498	97		
MARSON_BOUND_BY_FOXP3_STIMULATED	1023	237		
MARSON_BOUND_BY_FOXP3_UNSTIMULATED	1236	268		
ZHENG_FOXP3_TARGETS_IN_THYMUS_UP	199	40		
FOSTER_TOLERANT_MACROPHAGE_UP	166	40		
STEARMAN_TUMOR_FIELD_EFFECT_UP	38		Rejected!	
STEARMAN_LUNG_CANCER_EARLY_VS_LATE_DN	63	18		
MARTINEZ_RB1_TARGETS_UP	686	182		
MARTINEZ_RB1_TARGETS_DN	568	137		
MARTINEZ_TP53_TARGETS_UP	622	160		
MARTINEZ_TP53_TARGETS_DN	612	156		
MARTINEZ_RB1_AND_TP53_TARGETS_UP	621	159		
MARTINEZ_RB1_AND_TP53_TARGETS_DN	607	156		
IWANAGA_CARCINOGENESIS_BY_KRAS_PTEN_DN	355	80		
ZHANG_BREAST_CANCER_PROGENITORS_UP	433	102		
QI_PLASMACYTOMA_UP	254	51		
BOYLAN_MULTIPLE_MYELOMA_C_D_DN	276	57		
ICHIBA_GRAFT_VERSUS_HOST_DISEASE_D7_UP	114	35		
ICHIBA_GRAFT_VERSUS_HOST_DISEASE_35D_UP	140	37		
WUNDER_INFLAMMATORY_RESPONSE_AND_CHOLESTEROL_UP	63		Rejected!	
SWEET_LUNG_CANCER_KRAS_UP	481	155		
SWEET_LUNG_CANCER_KRAS_DN	421	113		
CHEN_METABOLIC_SYNDROM_NETWORK	1242	273		
MILI_PSEUDOPODIA_CHEMOTAXIS_DN	427	137		
MILI_PSEUDOPODIA_HAPTOTAXIS_UP	521	141		
MILI_PSEUDOPODIA_HAPTOTAXIS_DN	671	195		
BOYLAN_MULTIPLE_MYELOMA_PCA1_UP	123	25		
CAIRO_LIVER_DEVELOPMENT_UP	166	52		
KARLSSON_TGFB1_TARGETS_DN	194	81		
LI_INDUCED_T_TO_NATURAL_KILLER_UP	317	85		
CHYLA_CBFA2T3_TARGETS_UP	388	61		
PILON_KLF1_TARGETS_UP	497	117		
BRUINS_UVC_RESPONSE_LATE	1135	253		
BRUINS_UVC_RESPONSE_EARLY_LATE	316	69		
KIM_GLIS2_TARGETS_UP	86	23		
PASINI_SUZ12_TARGETS_UP	112	17		
PASINI_SUZ12_TARGETS_DN	316	114		
LEE_BMP2_TARGETS_UP	777	226		
LEE_BMP2_TARGETS_DN	898	198		
TORCHIA_TARGETS_OF_EWSR1_FLI1_FUSION_DN	323	89		
GOBERT_OLIGODENDROCYTE_DIFFERENTIATION_DN	1088	306		
KATSANOU_ELAVL1_TARGETS_UP	173	36		
SERVITJA_ISLET_HNF1A_TARGETS_UP	167	71		
WAKABAYASHI_ADIPOGENESIS_PPARG_BOUND_8D	646	131		
HUANG_GATA2_TARGETS_UP	152	42		
PLASARI_TGFB1_TARGETS_10HR_DN	255	76		
WANG_MLL_TARGETS	294	50		
DELACROIX_RARG_BOUND_MEF	366	104		
DELACROIX_RAR_TARGETS_UP	47	16		
DELACROIX_RAR_BOUND_ES	465	100		
RAO_BOUND_BY_SALL4_ISOFORM_B	526	112		
RAO_BOUND_BY_SALL4	226	50		
LIM_MAMMARY_STEM_CELL_UP	480	116		
DURAND_STROMA_S_UP	300	67		
LANDIS_BREAST_CANCER_PROGRESSION_DN	72	17		
GESERICK_TERT_TARGETS_DN	21		Rejected!	
CASTELLANO_HRAS_AND_NRAS_TARGETS_UP	6		Rejected!	
CASTELLANO_NRAS_TARGETS_UP	72	26		
BERENJENO_ROCK_SIGNALING_NOT_VIA_RHOA_DN	48	19		
BERENJENO_TRANSFORMED_BY_RHOA_REVERSIBLY_UP	8		Rejected!	
MARKEY_RB1_CHRONIC_LOF_UP	113	27		
MARKEY_RB1_ACUTE_LOF_DN	233	57		
GRAESSMANN_APOPTOSIS_BY_SERUM_DEPRIVATION_DN	238	50		
LANDIS_ERBB2_BREAST_TUMORS_65_DN	39		Rejected!	
LANDIS_ERBB2_BREAST_PRENEOPLASTIC_DN	57	16		
GRAESSMANN_RESPONSE_TO_MC_AND_SERUM_DEPRIVATION_DN	86	15		
BERENJENO_TRANSFORMED_BY_RHOA_FOREVER_DN	29		Rejected!	
CAIRO_PML_TARGETS_BOUND_BY_MYC_UP	22		Rejected!	
CAIRO_PML_TARGETS_BOUND_BY_MYC_DN	13		Rejected!	
LANDIS_ERBB2_BREAST_TUMORS_324_DN	151	39		
BERENJENO_TRANSFORMED_BY_RHOA_UP	549	136		
JOHANSSON_GLIOMAGENESIS_BY_PDGFB_UP	57	17		
HUMMERICH_BENIGN_SKIN_TUMOR_DN	20		Rejected!	
HUMMERICH_MALIGNANT_SKIN_TUMOR_DN	20		Rejected!	
SAENZ_DETOX_PATHWAY_AND_CARCINOGENESIS_DN	15		Rejected!	
KONG_E2F3_TARGETS	99		Rejected!	
RIZ_ERYTHROID_DIFFERENTIATION	82	19		
RIZ_ERYTHROID_DIFFERENTIATION_CCNE1	43	16		
BAKER_HEMATOPOESIS_STAT1_TARGETS	10		Rejected!	
BAKER_HEMATOPOIESIS_STAT3_TARGETS	15		Rejected!	
BAKER_HEMATOPOESIS_STAT5_TARGETS	7		Rejected!	
HUMMERICH_SKIN_CANCER_PROGRESSION_DN	103	28		
RASHI_RESPONSE_TO_IONIZING_RADIATION_1	39	17		
RASHI_RESPONSE_TO_IONIZING_RADIATION_2	125	27		
RASHI_NFKB1_TARGETS	18		Rejected!	
MARTORIATI_MDM4_TARGETS_NEUROEPITHELIUM_UP	178	52		
MARTORIATI_MDM4_TARGETS_FETAL_LIVER_UP	238	62		
JOHANSSON_BRAIN_CANCER_EARLY_VS_LATE_UP	7		Rejected!	
SASAI_RESISTANCE_TO_NEOPLASTIC_TRANSFROMATION	50	18		
SHANK_TAL1_TARGETS_DN	10		Rejected!	
SHETH_LIVER_CANCER_VS_TXNIP_LOSS_PAM4	288	71		
THEODOROU_MAMMARY_TUMORIGENESIS	31		Rejected!	
GROSS_HYPOXIA_VIA_HIF1A_ONLY	8		Rejected!	
GALIE_TUMOR_ANGIOGENESIS	8		Rejected!	
GROSS_ELK3_TARGETS_DN	33		Rejected!	
GROSS_HYPOXIA_VIA_ELK3_UP	210	56		
GROSS_HYPOXIA_VIA_ELK3_DN	155	50		
GROSS_HYPOXIA_VIA_HIF1A_DN	110	32		
GROSS_HYPOXIA_VIA_ELK3_ONLY_DN	44		Rejected!	
GROSS_HYPOXIA_VIA_ELK3_AND_HIF1A_UP	142	46		
GROSS_HYPOXIA_VIA_ELK3_AND_HIF1A_DN	104	24		
GOTZMANN_EPITHELIAL_TO_MESENCHYMAL_TRANSITION_UP	68	17		
GOTZMANN_EPITHELIAL_TO_MESENCHYMAL_TRANSITION_DN	207	77		
SHIN_B_CELL_LYMPHOMA_CLUSTER_1	13		Rejected!	
SHIN_B_CELL_LYMPHOMA_CLUSTER_3	28		Rejected!	
SHIN_B_CELL_LYMPHOMA_CLUSTER_7	27		Rejected!	
MORI_PRE_BI_LYMPHOCYTE_UP	81	21		
MORI_LARGE_PRE_BII_LYMPHOCYTE_UP	88	23		
MORI_IMMATURE_B_LYMPHOCYTE_DN	91	23		
LE_EGR2_TARGETS_DN	107	44		
BYSTRYKH_SCP2_QTL	6		Rejected!	
UEDA_CENTRAL_CLOCK	90	36		
HOUSTIS_ROS	36	16		
JECHLINGER_EPITHELIAL_TO_MESENCHYMAL_TRANSITION_UP	67	17		
WELCH_GATA1_TARGETS	25		Rejected!	
UEDA_PERIFERAL_CLOCK	171	40		
CHESLER_BRAIN_D6MIT150_QTL_TRANS	9		Rejected!	
JECHLINGER_EPITHELIAL_TO_MESENCHYMAL_TRANSITION_DN	62	23		
LE_EGR2_TARGETS_UP	109	31		
GALINDO_IMMUNE_RESPONSE_TO_ENTEROTOXIN	79	29		
YU_MYC_TARGETS_UP	43		Rejected!	
BROWN_MYELOID_CELL_DEVELOPMENT_DN	133	26		
NEMETH_INFLAMMATORY_RESPONSE_LPS_UP	84	29		
NADLER_OBESITY_DN	49	18		
NEMETH_INFLAMMATORY_RESPONSE_LPS_DN	30		Rejected!	
GERY_CEBP_TARGETS	130	40		
AFFAR_YY1_TARGETS_UP	199	65		
AFFAR_YY1_TARGETS_DN	260	56		
HESS_TARGETS_OF_HOXA9_AND_MEIS1_UP	69	17		
KAMMINGA_EZH2_TARGETS	41		Rejected!	
GREENBAUM_E2A_TARGETS_UP	33		Rejected!	
BRACHAT_RESPONSE_TO_METHOTREXATE_DN	26		Rejected!	
BURTON_ADIPOGENESIS_10	31		Rejected!	
IVANOVA_HEMATOPOIESIS_MATURE_CELL	296	68		
RUAN_RESPONSE_TO_TROGLITAZONE_UP	24		Rejected!	
ZAMORA_NOS2_TARGETS_UP	57	21		
BRACHAT_RESPONSE_TO_CISPLATIN	23		Rejected!	
ONGUSAHA_TP53_TARGETS	38		Rejected!	
RUAN_RESPONSE_TO_TNF_TROGLITAZONE_DN	39		Rejected!	
MCDOWELL_ACUTE_LUNG_INJURY_UP	47	19		
HU_GENOTOXIC_DAMAGE_24HR	36	18		
CUI_TCF21_TARGETS_UP	36		Rejected!	
PAL_PRMT5_TARGETS_UP	204	49		
VARELA_ZMPSTE24_TARGETS_DN	42		Rejected!	
KUNINGER_IGF1_VS_PDGFB_TARGETS_DN	46		Rejected!	
RUAN_RESPONSE_TO_TNF_DN	79	20		
DELASERNA_MYOD_TARGETS_UP	86	21		
BURTON_ADIPOGENESIS_5	118	29		
APRELIKOVA_BRCA1_TARGETS	48	26		
BRACHAT_RESPONSE_TO_METHOTREXATE_UP	24		Rejected!	
BURTON_ADIPOGENESIS_3	100	16		
BURTON_ADIPOGENESIS_PEAK_AT_24HR	44		Rejected!	
BRACHAT_RESPONSE_TO_CAMPTOTHECIN_UP	26		Rejected!	
HAN_JNK_SINGALING_UP	35		Rejected!	
BURTON_ADIPOGENESIS_PEAK_AT_2HR	45	18		
JACKSON_DNMT1_TARGETS_UP	83	24		
MODY_HIPPOCAMPUS_PRENATAL	45	23		
BURTON_ADIPOGENESIS_4	45		Rejected!	
KUNINGER_IGF1_VS_PDGFB_TARGETS_UP	82		Rejected!	
CUI_TCF21_TARGETS_2_UP	432	105		
WENG_POR_TARGETS_GLOBAL_UP	19		Rejected!	
BURTON_ADIPOGENESIS_1	31		Rejected!	
WENG_POR_TARGETS_GLOBAL_DN	25		Rejected!	
SCHLINGEMANN_SKIN_CARCINOGENESIS_TPA_DN	26		Rejected!	
DELASERNA_TARGETS_OF_MYOD_AND_SMARCA4	11		Rejected!	
BRACHAT_RESPONSE_TO_CAMPTOTHECIN_DN	42		Rejected!	
JACKSON_DNMT1_TARGETS_DN	21		Rejected!	
BURTON_ADIPOGENESIS_11	52	19		
SARTIPY_BLUNTED_BY_INSULIN_RESISTANCE_UP	17		Rejected!	
WENG_POR_DOSAGE	23		Rejected!	
VARELA_ZMPSTE24_TARGETS_UP	43	18		
SIMBULAN_PARP1_TARGETS_DN	17		Rejected!	
LI_ADIPOGENESIS_BY_ACTIVATED_PPARG	18		Rejected!	
WENG_POR_TARGETS_LIVER_UP	42		Rejected!	
HU_GENOTOXIC_DAMAGE_4HR	36		Rejected!	
GERHOLD_ADIPOGENESIS_UP	48	19		
WENG_POR_TARGETS_LIVER_DN	23		Rejected!	
BURTON_ADIPOGENESIS_6	191	46		
BURTON_ADIPOGENESIS_PEAK_AT_16HR	41	16		
ZHONG_SECRETOME_OF_LUNG_CANCER_AND_MACROPHAGE	76	39		
ZHONG_SECRETOME_OF_LUNG_CANCER_AND_ENDOTHELIUM	67	35		
ZHONG_SECRETOME_OF_LUNG_CANCER_AND_FIBROBLAST	131	62		
CLASPER_LYMPHATIC_VESSELS_DURING_METASTASIS_DN	35		Rejected!	
HARRIS_BRAIN_CANCER_PROGENITORS	43		Rejected!	
LEIN_CHOROID_PLEXUS_MARKERS	105	31		
GAVIN_FOXP3_TARGETS_CLUSTER_T4	97	28		
GAVIN_FOXP3_TARGETS_CLUSTER_P4	100	21		
GAVIN_FOXP3_TARGETS_CLUSTER_P6	93		Rejected!	
GAVIN_FOXP3_TARGETS_CLUSTER_P7	91	28		
GAVIN_IL2_RESPONSIVE_FOXP3_TARGETS_UP	19		Rejected!	
ZHENG_FOXP3_TARGETS_UP	26		Rejected!	
FOSTER_TOLERANT_MACROPHAGE_DN	412	93		
TESAR_ALK_TARGETS_EPISC_3D_UP	7		Rejected!	
TESAR_ALK_TARGETS_EPISC_4D_UP	6		Rejected!	
TESAR_ALK_AND_JAK_TARGETS_MOUSE_ES_D4_UP	5		Rejected!	
JI_CARCINOGENESIS_BY_KRAS_AND_STK11_DN	17		Rejected!	
ZHANG_GATA6_TARGETS_DN	63		Rejected!	
MCGOWAN_RSP6_TARGETS_DN	5		Rejected!	
OUYANG_PROSTATE_CANCER_PROGRESSION_UP	21		Rejected!	
WORSCHECH_TUMOR_REJECTION_UP	61		Rejected!	
NADELLA_PRKAR1A_TARGETS_UP	9		Rejected!	
ZHENG_GLIOBLASTOMA_PLASTICITY_UP	249	74		
JONES_TCOF1_TARGETS	5		Rejected!	
BOCHKIS_FOXA2_TARGETS	433	94		
MATZUK_SPERMATOCYTE	72	16		
MATZUK_SPERMATID_DIFFERENTIATION	37		Rejected!	
MATZUK_SPERMATOZOA	114	23		
RAY_TUMORIGENESIS_BY_ERBB2_CDC25A_UP	205	38		
RAY_TUMORIGENESIS_BY_ERBB2_CDC25A_DN	266	61		
LIN_NPAS4_TARGETS_DN	70	18		
CADWELL_ATG16L1_TARGETS_UP	104	15		
THUM_MIR21_TARGETS_HEART_DISEASE_UP	18		Rejected!	
THUM_MIR21_TARGETS_HEART_DISEASE_DN	9		Rejected!	
KRISHNAN_FURIN_TARGETS_UP	10		Rejected!	
YAUCH_HEDGEHOG_SIGNALING_PARACRINE_DN	249	46		
ZHOU_PANCREATIC_EXOCRINE_PROGENITOR	11		Rejected!	
ZHOU_PANCREATIC_ENDOCRINE_PROGENITOR	14		Rejected!	
ZHOU_PANCREATIC_BETA_CELL	11		Rejected!	
WANG_TUMOR_INVASIVENESS_UP	384	151		
VILIMAS_NOTCH1_TARGETS_UP	52		Rejected!	
JU_AGING_TERC_TARGETS_UP	7		Rejected!	
ZAIDI_OSTEOBLAST_TRANSCRIPTION_FACTORS	14		Rejected!	
SOUCEK_MYC_TARGETS	10		Rejected!	
SEKI_INFLAMMATORY_RESPONSE_LPS_UP	76	21		
PIONTEK_PKD1_TARGETS_DN	18		Rejected!	
GOLDRATH_ANTIGEN_RESPONSE	366	102		
ICHIBA_GRAFT_VERSUS_HOST_DISEASE_D7_DN	45		Rejected!	
ICHIBA_GRAFT_VERSUS_HOST_DISEASE_35D_DN	56		Rejected!	
SCHRAETS_MLL_TARGETS_DN	33		Rejected!	
HOFFMANN_LARGE_TO_SMALL_PRE_BII_LYMPHOCYTE_UP	153	33		
MIKKELSEN_DEDIFFERENTIATED_STATE_DN	7		Rejected!	
MIKKELSEN_PARTIALLY_REPROGRAMMED_TO_PLURIPOTENCY	10		Rejected!	
MEISSNER_BRAIN_HCP_WITH_H3_UNMETHYLATED	40		Rejected!	
IRITANI_MAD1_TARGETS_DN	46	20		
ISHIDA_E2F_TARGETS	53		Rejected!	
MIKKELSEN_IPS_WITH_HCP_H3K27ME3	103	25		
MIKKELSEN_IPS_HCP_WITH_H3_UNMETHYLATED	86		Rejected!	
GLINSKY_CANCER_DEATH_UP	7		Rejected!	
ONO_AML1_TARGETS_UP	24		Rejected!	
ONO_AML1_TARGETS_DN	39		Rejected!	
ONO_FOXP3_TARGETS_UP	23		Rejected!	
ONO_FOXP3_TARGETS_DN	41		Rejected!	
WORSCHECH_TUMOR_EVASION_AND_TOLEROGENICITY_UP	31		Rejected!	
WORSCHECH_TUMOR_EVASION_AND_TOLEROGENICITY_DN	14		Rejected!	
CAIRO_LIVER_DEVELOPMENT_DN	225	38		
MIKKELSEN_ES_HCP_WITH_H3K27ME3	41		Rejected!	
MIKKELSEN_ES_HCP_WITH_H3_UNMETHYLATED	66		Rejected!	
MIKKELSEN_MEF_HCP_WITH_H3_UNMETHYLATED	238	41		
YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_5	31		Rejected!	
YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_9	78	25		
YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_10	70	26		
YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_11	100	26		
YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_13	178	65		
YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_14	143	50		
YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_15	36		Rejected!	
YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_16	79	28		
YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_17	184	58		
BAUS_TFF2_TARGETS_UP	32		Rejected!	
RUAN_RESPONSE_TO_TROGLITAZONE_DN	17		Rejected!	
KARLSSON_TGFB1_TARGETS_UP	123	49		
QI_HYPOXIA	133	37		
WANG_CLASSIC_ADIPOGENIC_TARGETS_OF_PPARG	27		Rejected!	
WANG_ADIPOGENIC_GENES_REPRESSED_BY_SIRT1	28		Rejected!	
WAGSCHAL_EHMT2_TARGETS_UP	14		Rejected!	
OHGUCHI_LIVER_HNF4A_TARGETS_DN	170		Rejected!	
CHYLA_CBFA2T3_TARGETS_DN	246	58		
FUKUSHIMA_TNFSF11_TARGETS	16		Rejected!	
KANG_AR_TARGETS_UP	17		Rejected!	
STEGER_ADIPOGENESIS_UP	21		Rejected!	
VANDESLUIS_COMMD1_TARGETS_GROUP_2_UP	15		Rejected!	
VANDESLUIS_COMMD1_TARGETS_GROUP_3_UP	82	17		
