rn	variable	value
x1209_MM_ant_Foxb1_Glut	X10	0.0757376181957661
x1213_MM_ant_Foxb1_Glut	X10	0.118665995218786
x1217_MM_Foxb1_Glut_2	X10	0.0938435565945554
x1849_SBPV_PVi_Six3_Gaba_2	X10	0.0959461037039021
x1218_MM_Foxb1_Glut_2	X10	0.0355817534805678
x1220_MM_Foxb1_Glut_2	X10	0.0669810149118236
x1420_DMH_Prdm13_Gaba_1	X10	0.0345472467309226
x1852_SBPV_PVi_Six3_Gaba_3	X10	0.0651798907548802
x1844_SBPV_PVi_Six3_Gaba_1	X10	0.0216026418973514
x1803_PVH_Six3_Prox1_Gaba_4	X10	0.0439509379821258
x1845_SBPV_PVi_Six3_Gaba_1	X10	0.0703231280615769
x1841_SBPV_PVi_Six3_Gaba_1	X10	0.072770459252957
x2075_PVpo_VMPO_MPN_Hmx2_Gaba_3	X10	0.0713906443449837
x2165_MPO_MPN_Glut_6	X10	0.0403799392574083
x2175_DMH_Hmx2_Glut_2	X10	0.0402354865397682
x1959_DMH_LHA_Gsx1_Gaba_4	X10	0.0270955324355551
x1425_DMH_Nkx2_4_Glut_2	X10	0.0132685116966557
x1962_DMH_LHA_Gsx1_Gaba_1	X10	0.0172331449670812
x2007_TU_ARH_Otp_Six6_Gaba_1	X10	0.047287322804766
x2203_DMH_LHA_Vgll2_Glut_4	X10	0.0831574681994275
x2026_TU_ARH_Otp_Six6_Gaba_3	X10	0.029172588060558
x2185_ARH_PVp_Tbx3_Gaba_3	X10	0.0479923190224404
x5146_OPC_NN_1	X11	0.24291533040171
x5147_OPC_NN_1	X11	0.197614663154605
x5190_Microglia_NN	X11	0.187877317168433
x5149_COP_NN	X11	0.315665098833082
x5150_COP_NN	X11	0.32987299937709
x5159_MOL_NN	X11	0.501420290480532
x5160_MOL_NN	X11	0.508344374405353
x5157_MOL_NN	X11	0.553353274464849
x5158_MOL_NN	X11	0.536206079780237
x5129_Tanycyte_NN_2	X11	0.238837865807011
x5132_Tanycyte_NN_2	X11	0.208965492725583
x5189_Endo_NN	X11	0.24654805659099
x5187_Endo_NN	X11	0.240125863253289
x5188_Endo_NN	X11	0.241160062918493
x5179_VLMC_NN_2	X11	0.17920063458394
x5182_Peri_NN	X11	0.191872270675018
x1806_AHN_SBPV_Gaba_1	X11	-0.345575904814926
x1890_ZI_Pax6_Gaba_11	X11	-0.33090160457746
x2250_PVH_LHA_Barhl2_Glut_1	X11	-0.321630292067712
x2060_PVpo_VMPO_MPN_Hmx2_Gaba_2	X11	-0.272411037442265
x2061_PVpo_VMPO_MPN_Hmx2_Gaba_2	X11	-0.260869712439681
x2430_AHN_RCH_TU_SBPV_Otp_Glut_7	X11	-0.283797725197854
x1805_AHN_SBPV_Gaba_1	X11	-0.292981785987846
x1927_ZI_Pax6_Gaba_6	X11	-0.294509318933011
x1875_ZI_Pax6_Gaba_1	X11	-0.292457395749444
x2411_AHN_RCH_TU_SBPV_Otp_Glut_2	X11	-0.291002133375565
x2225_VMH_Nr5a1_Glut_3	X11	-0.227354161034479
x2226_VMH_Nr5a1_Glut_3	X11	-0.233858248160722
x2209_VMH_Fezf1_Glut_2	X11	-0.247273889883468
x2011_TU_ARH_Otp_Six6_Gaba_2	X11	-0.269416413278756
x2015_TU_ARH_Otp_Six6_Gaba_2	X11	-0.22287837950846
x1792_PVH_Six3_Prox1_Gaba_2	X11	-0.208210203559213
x1793_PVH_Six3_Prox1_Gaba_2	X11	-0.240281584408784
x2224_VMH_Nr5a1_Glut_3	X11	-0.226325114102371
x2229_VMH_Nr5a1_Glut_4	X11	-0.215096340324944
x2221_VMH_Nr5a1_Glut_2	X11	-0.195239541678638
x2227_VMH_Nr5a1_Glut_3	X11	-0.199655734702605
x2231_VMH_Nr5a1_Glut_5	X11	-0.172766846076751
x2228_VMH_Nr5a1_Glut_4	X11	-0.202322018917203
x2022_TU_ARH_Otp_Six6_Gaba_3	X11	-0.1794483078327
x2232_VMH_Nr5a1_Glut_5	X11	-0.180883959622917
x1916_ZI_Pax6_Gaba_4	X11	-0.245827044006079
x1920_ZI_Pax6_Gaba_4	X11	-0.249082891640226
x1903_ZI_Pax6_Gaba_2	X11	-0.22907399591793
x1915_ZI_Pax6_Gaba_4	X11	-0.219463618612232
x2413_AHN_RCH_TU_SBPV_Otp_Glut_2	X11	-0.255759278165534
x1876_ZI_Pax6_Gaba_1	X11	-0.280101360225744
x1938_ZI_Pax6_Gaba_7	X11	-0.253050396681826
x1911_ZI_Pax6_Gaba_3	X11	-0.258324617946994
x1987_PVHd_DMH_Lhx6_Gaba_1	X11	-0.276746235316841
x1824_AHN_SBPV_Gaba_4	X11	-0.20430954639787
x2101_DMH_Hmx2_Gaba_2	X11	-0.201057668495064
x1796_PVH_Six3_Prox1_Gaba_3	X11	-0.161084764677258
x1816_AHN_SBPV_Gaba_3	X11	-0.181545925863018
x1817_AHN_SBPV_Gaba_3	X11	-0.183223831016988
x1921_ZI_Pax6_Gaba_4	X11	-0.191198576036837
x1788_PVH_Six3_Prox1_Gaba_1	X11	-0.185752677600174
x2098_DMH_Hmx2_Gaba_1	X11	-0.194378964088198
x1975_DMH_LHA_Gsx1_Gaba_2	X11	-0.218833252380509
x1682_MPO_LPO_Lhx8_Gaba_1	X11	-0.195066933984789
x1944_ZI_Pax6_Gaba_8	X11	-0.196780188472021
x1971_DMH_LHA_Gsx1_Gaba_2	X11	-0.211435542117195
x1976_DMH_LHA_Gsx1_Gaba_2	X11	-0.225818262048157
x2056_PVpo_VMPO_MPN_Hmx2_Gaba_2	X11	-0.245725625610609
x1837_AHN_SBPV_Gaba_7	X11	-0.259925525148996
x1941_ZI_Pax6_Gaba_8	X11	-0.262732015908197
x1974_DMH_LHA_Gsx1_Gaba_2	X11	-0.228998427661888
x2051_PVpo_VMPO_MPN_Hmx2_Gaba_1	X11	-0.203976502207201
x2062_PVpo_VMPO_MPN_Hmx2_Gaba_2	X11	-0.226201722521468
x2129_DMH_Hmx2_Gaba_5	X11	-0.221909810938648
x1973_DMH_LHA_Gsx1_Gaba_2	X11	-0.215978968504391
x1977_DMH_LHA_Gsx1_Gaba_2	X11	-0.234019907895725
x1979_DMH_LHA_Gsx1_Gaba_2	X11	-0.238157003840932
x2017_TU_ARH_Otp_Six6_Gaba_2	X11	-0.217011005651513
x2446_PVH_PVHd_SO_Otp_Glut_4	X11	-0.00832826068688742
x2447_PVH_PVHd_SO_Otp_Glut_4	X11	-0.0303862676550048
x1956_DMH_LHA_Gsx1_Gaba_1	X11	0.00158018299967917
x2443_PVH_PVHd_SO_Otp_Glut_3	X11	-0.0241652467537321
x2445_PVH_PVHd_SO_Otp_Glut_3	X11	-0.0269295788649332
x1958_DMH_LHA_Gsx1_Gaba_4	X11	-0.00234309808038264
x1960_DMH_LHA_Gsx1_Gaba_1	X11	-0.0116822855293058
x2450_PVH_PVHd_SO_Otp_Glut_5	X11	-0.0162596391913915
x2451_PVH_PVHd_SO_Otp_Glut_5	X11	-0.0194782764898007
x1957_DMH_LHA_Gsx1_Gaba_1	X11	-0.0276264212396836
x2449_PVH_PVHd_SO_Otp_Glut_5	X11	-0.0239339246496702
x1422_DMH_Prdm13_Gaba_2	X11	-0.0148732489472122
x1424_DMH_Nkx2_4_Glut_1	X11	-0.0222511382870088
x1428_DMH_Nkx2_4_Glut_2	X11	0.00624264173640619
x2186_ARH_PVp_Tbx3_Gaba_3	X11	-0.0476678134254949
x1423_DMH_Prdm13_Gaba_2	X11	0.0050782211907712
x2183_ARH_PVp_Tbx3_Gaba_2	X11	-0.00618536384923707
x1418_DMH_Prdm13_Gaba_1	X11	-0.0142112717546275
x2442_PVH_PVHd_SO_Otp_Glut_3	X11	-0.00986421777255411
x1419_DMH_Prdm13_Gaba_1	X11	-0.022561531564179
x1955_DMH_LHA_Gsx1_Gaba_1	X11	0.000916758950143016
x1961_DMH_LHA_Gsx1_Gaba_3	X11	-0.0463801290987176
x2004_TU_ARH_Otp_Six6_Gaba_1	X11	-0.0623399458790856
x2193_ARH_PVp_Tbx3_Glut_2	X11	-0.06433530731963
x2005_TU_ARH_Otp_Six6_Gaba_1	X11	-0.0926458142164083
x2178_ARH_PVp_Tbx3_Gaba_1	X11	-0.0768051571273081
x1421_DMH_Prdm13_Gaba_1	X11	-0.0676880615422263
x2187_ARH_PVp_Tbx3_Gaba_3	X11	-0.0654437338005656
x1223_PVa_ARH_Six3_Dopa_Gaba_1	X11	-0.0696740888463492
x2161_MPO_MPN_Glut_5	X11	-0.0936003943423677
x1222_PVa_ARH_Six3_Dopa_Gaba_1	X11	-0.0680642336676331
x2444_PVH_PVHd_SO_Otp_Glut_3	X11	-0.0714485852728357
x2195_ARH_PVp_Tbx3_Glut_3	X11	-0.0560960839466919
x2196_ARH_PVp_Tbx3_Glut_3	X11	-0.0577527555372441
x2214_VMH_Fezf1_Glut_3	X11	-0.213754273471092
x2211_VMH_Fezf1_Glut_2	X11	-0.226148455208818
x2220_VMH_Nr5a1_Glut_2	X11	-0.21747991871713
x2067_PVpo_VMPO_MPN_Hmx2_Gaba_2	X11	-0.1669975502726
x2159_MPO_MPN_Glut_4	X11	-0.169448656002408
x2150_MPO_MPN_Glut_3	X11	-0.230229115869539
x2210_VMH_Fezf1_Glut_2	X11	-0.202320085845795
x2536_PM_Pitx2_Glut_3	X11	-0.211464685968253
x2230_VMH_Nr5a1_Glut_4	X11	-0.149778597007064
x2233_VMH_Nr5a1_Glut_6	X11	-0.163379387285958
x2164_MPO_MPN_Glut_6	X11	-0.153890277092964
x2217_VMH_Nr5a1_Glut_1	X11	-0.13905291050605
x1843_SBPV_PVi_Six3_Gaba_1	X11	-0.157039444025108
x2019_TU_ARH_Otp_Six6_Gaba_2	X11	-0.161638020465445
x2418_AHN_RCH_TU_SBPV_Otp_Glut_3	X11	-0.148803419721403
x1789_PVH_Six3_Prox1_Gaba_1	X11	-0.125927817457218
x2197_ARH_PVp_Tbx3_Glut_4	X11	-0.136492808774897
x2419_AHN_RCH_TU_SBPV_Otp_Glut_3	X11	-0.168556143270533
x1537_PVHd_Gsc_Gaba	X11	-0.16370913130835
x2415_AHN_RCH_TU_SBPV_Otp_Glut_2	X11	-0.175820228051748
x1949_ZI_Pax6_Gaba_8	X11	-0.155037890351978
x2257_PVH_LHA_Barhl2_Glut_2	X11	-0.183015310541577
x1787_PVH_Six3_Prox1_Gaba_1	X11	-0.183829080421142
x2153_MPO_MPN_Glut_3	X11	-0.158748478883204
x1968_DMH_LHA_Gsx1_Gaba_2	X11	-0.217892089447781
x2414_AHN_RCH_TU_SBPV_Otp_Glut_2	X11	-0.199992253248189
x1820_AHN_SBPV_Gaba_3	X11	-0.151295106031796
x1791_PVH_Six3_Prox1_Gaba_2	X11	-0.13848893534442
x1795_PVH_Six3_Prox1_Gaba_2	X11	-0.136186244494979
x1800_PVH_Six3_Prox1_Gaba_4	X11	-0.112738267582992
x1794_PVH_Six3_Prox1_Gaba_2	X11	-0.128925730273198
x1801_PVH_Six3_Prox1_Gaba_4	X11	-0.106773573876936
x1995_PVHd_DMH_Lhx6_Gaba_2	X11	-0.108133133378121
x1822_AHN_SBPV_Gaba_4	X11	-0.103480460001034
x1947_ZI_Pax6_Gaba_8	X11	-0.114396929904698
x1965_DMH_LHA_Gsx1_Gaba_1	X11	-0.137149613837799
x1813_AHN_SBPV_Gaba_2	X11	-0.10038716569113
x2198_ARH_PVp_Tbx3_Glut_5	X11	-0.113977477295963
x2002_PVHd_DMH_Lhx6_Gaba_4	X11	-0.114971226083267
x1214_MM_Foxb1_Glut_1	X11	-0.072838963947734
x1215_MM_Foxb1_Glut_1	X11	-0.0757037818445567
x1219_MM_Foxb1_Glut_2	X11	-0.105102494900388
x1210_MM_ant_Foxb1_Glut	X11	-0.09670317384778
x1211_MM_ant_Foxb1_Glut	X11	-0.0889130652402548
x1940_ZI_Pax6_Gaba_7	X11	-0.1582821255304
x1815_AHN_SBPV_Gaba_3	X11	-0.122245273846164
x1809_AHN_SBPV_Gaba_2	X11	-0.142017070582223
x1998_PVHd_DMH_Lhx6_Gaba_3	X11	-0.146959054213165
x1823_AHN_SBPV_Gaba_4	X11	-0.122074402222654
x1848_SBPV_PVi_Six3_Gaba_2	X11	-0.140689267553975
x2432_PVH_PVHd_SO_Otp_Glut_1	X11	-0.136977489708928
x2438_PVH_PVHd_SO_Otp_Glut_2	X11	-0.147510957510768
x2177_ARH_PVp_Tbx3_Gaba_1	X11	-0.114712584339196
x2194_ARH_PVp_Tbx3_Glut_2	X11	-0.123248061383457
x1855_SBPV_PVi_Six3_Gaba_3	X11	-0.0999747757638254
x1623_PVpo_VMPO_SFO_Tbr1_Glut_2	X11	-0.109800654645506
x2162_MPO_MPN_Glut_5	X11	-0.119403058645191
x2132_DMH_Hmx2_Gaba_6	X11	-0.108560744527108
x2058_PVpo_VMPO_MPN_Hmx2_Gaba_2	X11	-0.150840514737545
x2087_PVpo_VMPO_MPN_Hmx2_Gaba_6	X11	-0.114046208701808
x2166_DMH_Hmx2_Glut_1	X11	-0.140878510959312
x2088_PVpo_VMPO_MPN_Hmx2_Gaba_6	X11	-0.139994476969418
x2160_MPO_MPN_Glut_5	X11	-0.176212326345045
x2222_VMH_Nr5a1_Glut_2	X11	-0.124015854973156
x2223_VMH_Nr5a1_Glut_2	X11	-0.130890728208237
x2118_DMH_Hmx2_Gaba_3	X11	-0.106142361672831
x1842_SBPV_PVi_Six3_Gaba_1	X11	-0.114463953002402
x2216_VMH_Nr5a1_Glut_1	X11	-0.109016705132124
x2188_ARH_PVp_Tbx3_Glut_1	X11	-0.117928744157508
x2190_ARH_PVp_Tbx3_Glut_1	X11	-0.142690367631605
x1942_ZI_Pax6_Gaba_8	X11	-0.14984634532875
x2173_DMH_Hmx2_Glut_1	X11	-0.141664712427781
x2174_DMH_Hmx2_Glut_1	X11	-0.132830472805869
x2006_TU_ARH_Otp_Six6_Gaba_1	X11	-0.165077452049378
x2154_MPO_MPN_Glut_3	X11	-0.191428197297547
x2016_TU_ARH_Otp_Six6_Gaba_2	X11	-0.154912610600757
x2021_TU_ARH_Otp_Six6_Gaba_3	X11	-0.166739701233413
x2140_MPO_MPN_Glut_1	X11	-0.181091512720909
x2218_VMH_Nr5a1_Glut_1	X11	-0.183514464507806
x1994_PVHd_DMH_Lhx6_Gaba_2	X11	-0.080655608603826
x1851_SBPV_PVi_Six3_Gaba_2	X11	-0.0838101894618397
x1797_PVH_Six3_Prox1_Gaba_3	X11	-0.0675270773261894
x1216_MM_Foxb1_Glut_1	X11	-0.0786496471310156
x1993_PVHd_DMH_Lhx6_Gaba_2	X11	-0.0939702321210048
x1208_MM_ant_Foxb1_Glut	X11	-0.0925955588775352
x1209_MM_ant_Foxb1_Glut	X11	-0.0831320131696038
x1213_MM_ant_Foxb1_Glut	X11	-0.0897336675190894
x1217_MM_Foxb1_Glut_2	X11	-0.0758469962191117
x1849_SBPV_PVi_Six3_Gaba_2	X11	-0.08522813600458
x1218_MM_Foxb1_Glut_2	X11	-0.0327481943939392
x1220_MM_Foxb1_Glut_2	X11	-0.0583964181812509
x1420_DMH_Prdm13_Gaba_1	X11	-0.0445742739673634
x1852_SBPV_PVi_Six3_Gaba_3	X11	-0.0609292022068004
x1844_SBPV_PVi_Six3_Gaba_1	X11	-0.0397649407340108
x1803_PVH_Six3_Prox1_Gaba_4	X11	-0.0544332581914116
x1845_SBPV_PVi_Six3_Gaba_1	X11	-0.0773478394740304
x1841_SBPV_PVi_Six3_Gaba_1	X11	-0.0856473854732535
x2075_PVpo_VMPO_MPN_Hmx2_Gaba_3	X11	-0.0820514908918706
x2165_MPO_MPN_Glut_6	X11	-0.0675421281895631
x2175_DMH_Hmx2_Glut_2	X11	-0.068023868381228
x1959_DMH_LHA_Gsx1_Gaba_4	X11	-0.0730879049160059
x1425_DMH_Nkx2_4_Glut_2	X11	-0.0459812549417216
x1962_DMH_LHA_Gsx1_Gaba_1	X11	-0.0438916348775368
x2007_TU_ARH_Otp_Six6_Gaba_1	X11	-0.102082380768538
x2203_DMH_LHA_Vgll2_Glut_4	X11	-0.0982725333782137
x2026_TU_ARH_Otp_Six6_Gaba_3	X11	-0.110576493698464
x2185_ARH_PVp_Tbx3_Gaba_3	X11	-0.0831738362052898
x5146_OPC_NN_1	X12	0.129902263054036
x5147_OPC_NN_1	X12	0.0977968713774489
x5190_Microglia_NN	X12	0.292809402237286
x5149_COP_NN	X12	0.142640569787963
x5150_COP_NN	X12	0.112215506646404
x5159_MOL_NN	X12	0.132671690290549
x5160_MOL_NN	X12	0.156324142395449
x5157_MOL_NN	X12	0.142224909113745
x5158_MOL_NN	X12	0.120839916570265
x5129_Tanycyte_NN_2	X12	0.267404888692388
x5132_Tanycyte_NN_2	X12	0.248927074196294
x5189_Endo_NN	X12	0.437998333381904
x5187_Endo_NN	X12	0.454303539594887
x5188_Endo_NN	X12	0.452809146404279
x5179_VLMC_NN_2	X12	0.396417473517347
x5182_Peri_NN	X12	0.387117953256898
x1806_AHN_SBPV_Gaba_1	X12	-0.283571529862256
x1890_ZI_Pax6_Gaba_11	X12	-0.27751215082703
x2250_PVH_LHA_Barhl2_Glut_1	X12	-0.286388252569196
x2060_PVpo_VMPO_MPN_Hmx2_Gaba_2	X12	-0.247563453948275
x2061_PVpo_VMPO_MPN_Hmx2_Gaba_2	X12	-0.241657545584829
x2430_AHN_RCH_TU_SBPV_Otp_Glut_7	X12	-0.196678600566734
x1805_AHN_SBPV_Gaba_1	X12	-0.210027552501041
x1927_ZI_Pax6_Gaba_6	X12	-0.253250545135613
x1875_ZI_Pax6_Gaba_1	X12	-0.174481118151323
x2411_AHN_RCH_TU_SBPV_Otp_Glut_2	X12	-0.215015192582787
x2225_VMH_Nr5a1_Glut_3	X12	-0.200095343562122
x2226_VMH_Nr5a1_Glut_3	X12	-0.202606292816156
x2209_VMH_Fezf1_Glut_2	X12	-0.172335441555132
x2011_TU_ARH_Otp_Six6_Gaba_2	X12	-0.218044174435015
x2015_TU_ARH_Otp_Six6_Gaba_2	X12	-0.187466119093858
x1792_PVH_Six3_Prox1_Gaba_2	X12	-0.181790832047764
x1793_PVH_Six3_Prox1_Gaba_2	X12	-0.199368634041935
x2224_VMH_Nr5a1_Glut_3	X12	-0.189392592763415
x2229_VMH_Nr5a1_Glut_4	X12	-0.18345023901218
x2221_VMH_Nr5a1_Glut_2	X12	-0.146104852914135
x2227_VMH_Nr5a1_Glut_3	X12	-0.153512484978139
x2231_VMH_Nr5a1_Glut_5	X12	-0.187973124542179
x2228_VMH_Nr5a1_Glut_4	X12	-0.127871011366771
x2022_TU_ARH_Otp_Six6_Gaba_3	X12	-0.144310781727157
x2232_VMH_Nr5a1_Glut_5	X12	-0.13364004083442
x1916_ZI_Pax6_Gaba_4	X12	-0.192627345898793
x1920_ZI_Pax6_Gaba_4	X12	-0.213662293534119
x1903_ZI_Pax6_Gaba_2	X12	-0.17326564083599
x1915_ZI_Pax6_Gaba_4	X12	-0.208870679230998
x2413_AHN_RCH_TU_SBPV_Otp_Glut_2	X12	-0.181671852507209
x1876_ZI_Pax6_Gaba_1	X12	-0.177078280205854
x1938_ZI_Pax6_Gaba_7	X12	-0.187163764907699
x1911_ZI_Pax6_Gaba_3	X12	-0.181059778704103
x1987_PVHd_DMH_Lhx6_Gaba_1	X12	-0.191405426298622
x1824_AHN_SBPV_Gaba_4	X12	-0.173519038715387
x2101_DMH_Hmx2_Gaba_2	X12	-0.193613782360439
x1796_PVH_Six3_Prox1_Gaba_3	X12	-0.18177819455979
x1816_AHN_SBPV_Gaba_3	X12	-0.203726074947441
x1817_AHN_SBPV_Gaba_3	X12	-0.183588679079632
x1921_ZI_Pax6_Gaba_4	X12	-0.164146856886722
x1788_PVH_Six3_Prox1_Gaba_1	X12	-0.129252988110246
x2098_DMH_Hmx2_Gaba_1	X12	-0.0995725119096223
x1975_DMH_LHA_Gsx1_Gaba_2	X12	-0.156385498846425
x1682_MPO_LPO_Lhx8_Gaba_1	X12	-0.120152054467719
x1944_ZI_Pax6_Gaba_8	X12	-0.146296925798214
x1971_DMH_LHA_Gsx1_Gaba_2	X12	-0.163819514157261
x1976_DMH_LHA_Gsx1_Gaba_2	X12	-0.174620370485169
x2056_PVpo_VMPO_MPN_Hmx2_Gaba_2	X12	-0.203292444396128
x1837_AHN_SBPV_Gaba_7	X12	-0.211543555027927
x1941_ZI_Pax6_Gaba_8	X12	-0.179245915120675
x1974_DMH_LHA_Gsx1_Gaba_2	X12	-0.146525255277443
x2051_PVpo_VMPO_MPN_Hmx2_Gaba_1	X12	-0.173708666199095
x2062_PVpo_VMPO_MPN_Hmx2_Gaba_2	X12	-0.181272343247534
x2129_DMH_Hmx2_Gaba_5	X12	-0.127805256520735
x1973_DMH_LHA_Gsx1_Gaba_2	X12	-0.105926188911944
x1977_DMH_LHA_Gsx1_Gaba_2	X12	-0.122597567417696
x1979_DMH_LHA_Gsx1_Gaba_2	X12	-0.152459045671565
x2017_TU_ARH_Otp_Six6_Gaba_2	X12	-0.137225213603153
x2446_PVH_PVHd_SO_Otp_Glut_4	X12	0.0237530616087568
x2447_PVH_PVHd_SO_Otp_Glut_4	X12	0.00958696000480075
x1956_DMH_LHA_Gsx1_Gaba_1	X12	0.0866196591268959
x2443_PVH_PVHd_SO_Otp_Glut_3	X12	0.0184516361739177
x2445_PVH_PVHd_SO_Otp_Glut_3	X12	0.0296507222191417
x1958_DMH_LHA_Gsx1_Gaba_4	X12	0.0879468980827259
x1960_DMH_LHA_Gsx1_Gaba_1	X12	0.0541035056138397
x2450_PVH_PVHd_SO_Otp_Glut_5	X12	0.0341143844680051
x2451_PVH_PVHd_SO_Otp_Glut_5	X12	0.0616810949107952
x1957_DMH_LHA_Gsx1_Gaba_1	X12	0.0600020751873904
x2449_PVH_PVHd_SO_Otp_Glut_5	X12	0.0439570638101917
x1422_DMH_Prdm13_Gaba_2	X12	0.0068443804397462
x1424_DMH_Nkx2_4_Glut_1	X12	-0.00332850265112483
x1428_DMH_Nkx2_4_Glut_2	X12	0.00109100860627022
x2186_ARH_PVp_Tbx3_Gaba_3	X12	0.0392725829795691
x1423_DMH_Prdm13_Gaba_2	X12	0.0752158687184614
x2183_ARH_PVp_Tbx3_Gaba_2	X12	0.0794119080420621
x1418_DMH_Prdm13_Gaba_1	X12	0.0479493145352969
x2442_PVH_PVHd_SO_Otp_Glut_3	X12	0.0385196594274815
x1419_DMH_Prdm13_Gaba_1	X12	0.0121817209080278
x1955_DMH_LHA_Gsx1_Gaba_1	X12	0.048708766724325
x1961_DMH_LHA_Gsx1_Gaba_3	X12	0.0311372709257554
x2004_TU_ARH_Otp_Six6_Gaba_1	X12	0.0497303900209763
x2193_ARH_PVp_Tbx3_Glut_2	X12	0.0427043720720586
x2005_TU_ARH_Otp_Six6_Gaba_1	X12	0.021206003379047
x2178_ARH_PVp_Tbx3_Gaba_1	X12	-0.00581272083724624
x1421_DMH_Prdm13_Gaba_1	X12	-0.0187598507582756
x2187_ARH_PVp_Tbx3_Gaba_3	X12	-0.0151552152179178
x1223_PVa_ARH_Six3_Dopa_Gaba_1	X12	-0.0422327447793826
x2161_MPO_MPN_Glut_5	X12	-0.0257651500098078
x1222_PVa_ARH_Six3_Dopa_Gaba_1	X12	-0.010697552836765
x2444_PVH_PVHd_SO_Otp_Glut_3	X12	-0.0116916402268621
x2195_ARH_PVp_Tbx3_Glut_3	X12	0.00467699025713518
x2196_ARH_PVp_Tbx3_Glut_3	X12	-0.0106794121914171
x2214_VMH_Fezf1_Glut_3	X12	-0.124051952215069
x2211_VMH_Fezf1_Glut_2	X12	-0.123021885367898
x2220_VMH_Nr5a1_Glut_2	X12	-0.139904683375485
x2067_PVpo_VMPO_MPN_Hmx2_Gaba_2	X12	-0.12867173601408
x2159_MPO_MPN_Glut_4	X12	-0.0902462118365087
x2150_MPO_MPN_Glut_3	X12	-0.131296562629926
x2210_VMH_Fezf1_Glut_2	X12	-0.139462776221124
x2536_PM_Pitx2_Glut_3	X12	-0.171739291601299
x2230_VMH_Nr5a1_Glut_4	X12	-0.112449523396242
x2233_VMH_Nr5a1_Glut_6	X12	-0.0922440862460664
x2164_MPO_MPN_Glut_6	X12	-0.0746200174996838
x2217_VMH_Nr5a1_Glut_1	X12	-0.0804004099281564
x1843_SBPV_PVi_Six3_Gaba_1	X12	-0.103161053420602
x2019_TU_ARH_Otp_Six6_Gaba_2	X12	-0.0827199483943023
x2418_AHN_RCH_TU_SBPV_Otp_Glut_3	X12	-0.0758937173075767
x1789_PVH_Six3_Prox1_Gaba_1	X12	-0.0859834675258632
x2197_ARH_PVp_Tbx3_Glut_4	X12	-0.0863725120730154
x2419_AHN_RCH_TU_SBPV_Otp_Glut_3	X12	-0.139017819543995
x1537_PVHd_Gsc_Gaba	X12	-0.113517968686593
x2415_AHN_RCH_TU_SBPV_Otp_Glut_2	X12	-0.0845001989921535
x1949_ZI_Pax6_Gaba_8	X12	-0.102432645245394
x2257_PVH_LHA_Barhl2_Glut_2	X12	-0.101806087141309
x1787_PVH_Six3_Prox1_Gaba_1	X12	-0.0975798899453101
x2153_MPO_MPN_Glut_3	X12	-0.0942609543388516
x1968_DMH_LHA_Gsx1_Gaba_2	X12	-0.119504619693804
x2414_AHN_RCH_TU_SBPV_Otp_Glut_2	X12	-0.122897488397641
x1820_AHN_SBPV_Gaba_3	X12	-0.146734444609911
x1791_PVH_Six3_Prox1_Gaba_2	X12	-0.1198539889447
x1795_PVH_Six3_Prox1_Gaba_2	X12	-0.129149588258971
x1800_PVH_Six3_Prox1_Gaba_4	X12	-0.106163959177225
x1794_PVH_Six3_Prox1_Gaba_2	X12	-0.0687203310018218
x1801_PVH_Six3_Prox1_Gaba_4	X12	-0.0720181344392707
x1995_PVHd_DMH_Lhx6_Gaba_2	X12	-0.0685742432811136
x1822_AHN_SBPV_Gaba_4	X12	-0.0775798787316567
x1947_ZI_Pax6_Gaba_8	X12	-0.0742349837509747
x1965_DMH_LHA_Gsx1_Gaba_1	X12	-0.058568308967213
x1813_AHN_SBPV_Gaba_2	X12	-0.0892727011449499
x2198_ARH_PVp_Tbx3_Glut_5	X12	-0.055961602299438
x2002_PVHd_DMH_Lhx6_Gaba_4	X12	-0.129923522113843
x1214_MM_Foxb1_Glut_1	X12	-0.130639202656908
x1215_MM_Foxb1_Glut_1	X12	-0.113326374025874
x1219_MM_Foxb1_Glut_2	X12	-0.0881738843038066
x1210_MM_ant_Foxb1_Glut	X12	-0.116591642113359
x1211_MM_ant_Foxb1_Glut	X12	-0.111921099052417
x1940_ZI_Pax6_Gaba_7	X12	-0.0769878520919044
x1815_AHN_SBPV_Gaba_3	X12	-0.117178698662623
x1809_AHN_SBPV_Gaba_2	X12	-0.125957398029885
x1998_PVHd_DMH_Lhx6_Gaba_3	X12	-0.126439495466741
x1823_AHN_SBPV_Gaba_4	X12	-0.0805130123677948
x1848_SBPV_PVi_Six3_Gaba_2	X12	-0.0800739635665052
x2432_PVH_PVHd_SO_Otp_Glut_1	X12	-0.0797204524966389
x2438_PVH_PVHd_SO_Otp_Glut_2	X12	-0.101843929559521
x2177_ARH_PVp_Tbx3_Gaba_1	X12	-0.0344733593212515
x2194_ARH_PVp_Tbx3_Glut_2	X12	-0.0395327814835812
x1855_SBPV_PVi_Six3_Gaba_3	X12	-0.0926457285753345
x1623_PVpo_VMPO_SFO_Tbr1_Glut_2	X12	-0.0450288378510002
x2162_MPO_MPN_Glut_5	X12	-0.0485189476614848
x2132_DMH_Hmx2_Gaba_6	X12	-0.102009096295512
x2058_PVpo_VMPO_MPN_Hmx2_Gaba_2	X12	-0.0841316274477323
x2087_PVpo_VMPO_MPN_Hmx2_Gaba_6	X12	-0.076087117726692
