rn	variable	value
x2174_DMH_Hmx2_Glut_1	VMH	0.132647711896436
x2140_MPO_MPN_Glut_1	VMH	0.209757282357627
x2218_VMH_Nr5a1_Glut_1	VMH	0.245091603876805
x2006_TU_ARH_Otp_Six6_Gaba_1	VMH	0.165962236216886
x2154_MPO_MPN_Glut_3	VMH	0.169990546647081
x2432_PVH_PVHd_SO_Otp_Glut_1	VMH	0.140648796962253
x2438_PVH_PVHd_SO_Otp_Glut_2	VMH	0.0818820568113796
x2067_PVpo_VMPO_MPN_Hmx2_Gaba_2	VMH	0.216468070052458
x2159_MPO_MPN_Glut_4	VMH	0.225220966375213
x2419_AHN_RCH_TU_SBPV_Otp_Glut_3	VMH	0.185055618554885
x1537_PVHd_Gsc_Gaba	VMH	0.24057768868059
x2415_AHN_RCH_TU_SBPV_Otp_Glut_2	VMH	0.210387422492286
x1968_DMH_LHA_Gsx1_Gaba_2	VMH	0.199428160365459
x2414_AHN_RCH_TU_SBPV_Otp_Glut_2	VMH	0.241500312399324
x1787_PVH_Six3_Prox1_Gaba_1	VMH	0.180963438284081
x2153_MPO_MPN_Glut_3	VMH	0.150210530540639
x1949_ZI_Pax6_Gaba_8	VMH	0.161992988502225
x2257_PVH_LHA_Barhl2_Glut_2	VMH	0.155302686473661
x1971_DMH_LHA_Gsx1_Gaba_2	VMH	0.162869850306781
x1976_DMH_LHA_Gsx1_Gaba_2	VMH	0.18165421418313
x2051_PVpo_VMPO_MPN_Hmx2_Gaba_1	VMH	0.211445946110563
x2062_PVpo_VMPO_MPN_Hmx2_Gaba_2	VMH	0.239453036639032
x1974_DMH_LHA_Gsx1_Gaba_2	VMH	0.23895137455454
x1979_DMH_LHA_Gsx1_Gaba_2	VMH	0.22538532756561
x2129_DMH_Hmx2_Gaba_5	VMH	0.156157578071575
x1973_DMH_LHA_Gsx1_Gaba_2	VMH	0.160098021464124
x1977_DMH_LHA_Gsx1_Gaba_2	VMH	0.169484126022397
x2536_PM_Pitx2_Glut_3	VMH	0.27762039008361
x2017_TU_ARH_Otp_Six6_Gaba_2	VMH	0.22815926662664
x2150_MPO_MPN_Glut_3	VMH	0.256813124865034
x5146_OPC_NN_1	X1	0.0284062884522864
x5147_OPC_NN_1	X1	0.0503290737316862
x5190_Microglia_NN	X1	-0.0616561963852044
x5149_COP_NN	X1	-0.0133892249978909
x5150_COP_NN	X1	-0.021617328460621
x5159_MOL_NN	X1	-0.041620795762914
x5160_MOL_NN	X1	-0.0277334260028422
x5157_MOL_NN	X1	-0.0284443512852406
x5158_MOL_NN	X1	-0.0282164883776238
x5129_Tanycyte_NN_2	X1	-0.0769582814370653
x5132_Tanycyte_NN_2	X1	-0.113553564405099
x5189_Endo_NN	X1	-0.142672304707281
x5187_Endo_NN	X1	-0.139661375017622
x5188_Endo_NN	X1	-0.131354049187992
x5179_VLMC_NN_2	X1	-0.124063933534841
x5182_Peri_NN	X1	-0.0998187465863206
x2446_PVH_PVHd_SO_Otp_Glut_4	X1	-0.103662271604537
x2447_PVH_PVHd_SO_Otp_Glut_4	X1	-0.12799065165727
x1956_DMH_LHA_Gsx1_Gaba_1	X1	-0.116434872631206
x1958_DMH_LHA_Gsx1_Gaba_4	X1	-0.0871783767790044
x1960_DMH_LHA_Gsx1_Gaba_1	X1	-0.0756583613126383
x2450_PVH_PVHd_SO_Otp_Glut_5	X1	-0.0807848229605018
x2451_PVH_PVHd_SO_Otp_Glut_5	X1	-0.061983834383851
x2443_PVH_PVHd_SO_Otp_Glut_3	X1	-0.11696439246752
x2445_PVH_PVHd_SO_Otp_Glut_3	X1	-0.0580727449496901
x2186_ARH_PVp_Tbx3_Gaba_3	X1	-0.0559143960943131
x1957_DMH_LHA_Gsx1_Gaba_1	X1	-0.0470498634562674
x2449_PVH_PVHd_SO_Otp_Glut_5	X1	-0.0511266217289762
x2444_PVH_PVHd_SO_Otp_Glut_3	X1	-0.0573732761311656
x1222_PVa_ARH_Six3_Dopa_Gaba_1	X1	-0.048865148186004
x2196_ARH_PVp_Tbx3_Glut_3	X1	-0.0766518218190735
x1961_DMH_LHA_Gsx1_Gaba_3	X1	-0.0826790240308816
x2004_TU_ARH_Otp_Six6_Gaba_1	X1	-0.113273077916835
x2193_ARH_PVp_Tbx3_Glut_2	X1	-0.106139027766948
x2195_ARH_PVp_Tbx3_Glut_3	X1	-0.107782570494212
x2005_TU_ARH_Otp_Six6_Gaba_1	X1	-0.0813779936906479
x2178_ARH_PVp_Tbx3_Gaba_1	X1	-0.0854495996778227
x1955_DMH_LHA_Gsx1_Gaba_1	X1	-0.0193566923659255
x1419_DMH_Prdm13_Gaba_1	X1	-0.0257363538428343
x1844_SBPV_PVi_Six3_Gaba_1	X1	-0.00282537355448394
x1422_DMH_Prdm13_Gaba_2	X1	-0.0375968979612995
x1424_DMH_Nkx2_4_Glut_1	X1	-0.057168999438789
x1423_DMH_Prdm13_Gaba_2	X1	-0.0239509970505182
x2183_ARH_PVp_Tbx3_Gaba_2	X1	-0.0194953242849414
x1428_DMH_Nkx2_4_Glut_2	X1	-0.0960330089174169
x1418_DMH_Prdm13_Gaba_1	X1	-0.048369048379196
x2442_PVH_PVHd_SO_Otp_Glut_3	X1	-0.054596762884031
x1420_DMH_Prdm13_Gaba_1	X1	-0.0176394634218262
x1852_SBPV_PVi_Six3_Gaba_3	X1	0.0135876665839479
x1845_SBPV_PVi_Six3_Gaba_1	X1	0.00179121116427193
x2075_PVpo_VMPO_MPN_Hmx2_Gaba_3	X1	0.00221242072575414
x1841_SBPV_PVi_Six3_Gaba_1	X1	-0.0163247494340761
x2165_MPO_MPN_Glut_6	X1	-0.0123405718008742
x1223_PVa_ARH_Six3_Dopa_Gaba_1	X1	-0.0416794368071623
x2161_MPO_MPN_Glut_5	X1	-0.0509884824912089
x1421_DMH_Prdm13_Gaba_1	X1	-0.0688765317399214
x2187_ARH_PVp_Tbx3_Gaba_3	X1	-0.0745170341758372
x2007_TU_ARH_Otp_Six6_Gaba_1	X1	-0.0383475226633498
x2026_TU_ARH_Otp_Six6_Gaba_3	X1	-0.0231967361920404
x2185_ARH_PVp_Tbx3_Gaba_3	X1	-0.00884114144578531
x2175_DMH_Hmx2_Glut_2	X1	-0.00511001434804052
x1959_DMH_LHA_Gsx1_Gaba_4	X1	-0.0400765902774635
x1425_DMH_Nkx2_4_Glut_2	X1	-0.0259819560606525
x1962_DMH_LHA_Gsx1_Gaba_1	X1	-0.0192413753418208
x2177_ARH_PVp_Tbx3_Gaba_1	X1	-0.0702082413477578
x2194_ARH_PVp_Tbx3_Glut_2	X1	-0.0889563135082521
x1855_SBPV_PVi_Six3_Gaba_3	X1	-0.0664755362824778
x1623_PVpo_VMPO_SFO_Tbr1_Glut_2	X1	-0.0356159933807972
x2162_MPO_MPN_Glut_5	X1	-0.0508908645541024
x2160_MPO_MPN_Glut_5	X1	-0.0544144216832401
x2058_PVpo_VMPO_MPN_Hmx2_Gaba_2	X1	0.00264616183542349
x2166_DMH_Hmx2_Glut_1	X1	-0.0208726286928345
x2087_PVpo_VMPO_MPN_Hmx2_Gaba_6	X1	-0.0171746837472851
x2132_DMH_Hmx2_Gaba_6	X1	-0.0318482140096693
x2188_ARH_PVp_Tbx3_Glut_1	X1	-0.0190615387772995
x2190_ARH_PVp_Tbx3_Glut_1	X1	-0.0173524356769913
x2088_PVpo_VMPO_MPN_Hmx2_Gaba_6	X1	-0.0480131188472373
x2203_DMH_LHA_Vgll2_Glut_4	X1	-0.0507215681110087
x2164_MPO_MPN_Glut_6	X1	0.0466308350713131
x2217_VMH_Nr5a1_Glut_1	X1	0.0561281079395274
x2016_TU_ARH_Otp_Six6_Gaba_2	X1	0.0437846165235565
x2021_TU_ARH_Otp_Six6_Gaba_3	X1	0.0214661186450081
x2222_VMH_Nr5a1_Glut_2	X1	-0.0164820125059886
x2223_VMH_Nr5a1_Glut_2	X1	-0.0173225508889605
x2118_DMH_Hmx2_Gaba_3	X1	0.0504827954414259
x1842_SBPV_PVi_Six3_Gaba_1	X1	0.0557172725808263
x2216_VMH_Nr5a1_Glut_1	X1	0.0471722792534398
x1994_PVHd_DMH_Lhx6_Gaba_2	X1	0.0930108768210245
x1851_SBPV_PVi_Six3_Gaba_2	X1	0.0875536798798938
x1993_PVHd_DMH_Lhx6_Gaba_2	X1	0.070795353004454
x1216_MM_Foxb1_Glut_1	X1	0.0730729896252485
x1797_PVH_Six3_Prox1_Gaba_3	X1	0.0719751722130501
x1208_MM_ant_Foxb1_Glut	X1	0.0226640919247747
x1209_MM_ant_Foxb1_Glut	X1	0.0390448624848473
x1213_MM_ant_Foxb1_Glut	X1	0.0402978178437707
x1217_MM_Foxb1_Glut_2	X1	0.0401508313622948
x1849_SBPV_PVi_Six3_Gaba_2	X1	0.0092613984053937
x1218_MM_Foxb1_Glut_2	X1	0.0402238751681174
x1220_MM_Foxb1_Glut_2	X1	0.0453077110069218
x1803_PVH_Six3_Prox1_Gaba_4	X1	0.0318941119531188
x1806_AHN_SBPV_Gaba_1	X1	0.095260059612153
x1890_ZI_Pax6_Gaba_11	X1	0.10882572969318
x2250_PVH_LHA_Barhl2_Glut_1	X1	0.100175787729933
x1916_ZI_Pax6_Gaba_4	X1	0.103703283217944
x1920_ZI_Pax6_Gaba_4	X1	0.0992943481638757
x1903_ZI_Pax6_Gaba_2	X1	0.111444033599589
x1915_ZI_Pax6_Gaba_4	X1	0.104408801709744
x2413_AHN_RCH_TU_SBPV_Otp_Glut_2	X1	0.0934974269026177
x1911_ZI_Pax6_Gaba_3	X1	0.10893286141368
x1938_ZI_Pax6_Gaba_7	X1	0.0965923065840121
x1876_ZI_Pax6_Gaba_1	X1	0.0879743880480097
x1987_PVHd_DMH_Lhx6_Gaba_1	X1	0.0883955914386488
x1837_AHN_SBPV_Gaba_7	X1	0.066130307956442
x1941_ZI_Pax6_Gaba_8	X1	0.0603761484317199
x2056_PVpo_VMPO_MPN_Hmx2_Gaba_2	X1	0.0455346486808007
x2430_AHN_RCH_TU_SBPV_Otp_Glut_7	X1	0.0401240903884072
x2060_PVpo_VMPO_MPN_Hmx2_Gaba_2	X1	0.066147557691683
x2061_PVpo_VMPO_MPN_Hmx2_Gaba_2	X1	0.0777364627973419
x1805_AHN_SBPV_Gaba_1	X1	0.118434259222339
x1927_ZI_Pax6_Gaba_6	X1	0.103485824846161
x1875_ZI_Pax6_Gaba_1	X1	0.114688656545002
x2411_AHN_RCH_TU_SBPV_Otp_Glut_2	X1	0.0933814834495931
x1820_AHN_SBPV_Gaba_3	X1	0.145473004536654
x1791_PVH_Six3_Prox1_Gaba_2	X1	0.11561849657008
x1795_PVH_Six3_Prox1_Gaba_2	X1	0.149895237912627
x1824_AHN_SBPV_Gaba_4	X1	0.100461120435023
x2101_DMH_Hmx2_Gaba_2	X1	0.102386215746835
x1796_PVH_Six3_Prox1_Gaba_3	X1	0.113365193014344
x1816_AHN_SBPV_Gaba_3	X1	0.118664398888342
x1817_AHN_SBPV_Gaba_3	X1	0.121950334509227
x1921_ZI_Pax6_Gaba_4	X1	0.0858825568966786
x1975_DMH_LHA_Gsx1_Gaba_2	X1	0.0740844594630503
x1682_MPO_LPO_Lhx8_Gaba_1	X1	0.0745852095007172
x1944_ZI_Pax6_Gaba_8	X1	0.0997613454592763
x1788_PVH_Six3_Prox1_Gaba_1	X1	0.0861397079683637
x2098_DMH_Hmx2_Gaba_1	X1	0.0663571007503594
x2231_VMH_Nr5a1_Glut_5	X1	0.0808187441119139
x2229_VMH_Nr5a1_Glut_4	X1	0.0605868208291639
x2221_VMH_Nr5a1_Glut_2	X1	0.0618454931369022
x2227_VMH_Nr5a1_Glut_3	X1	0.0644111014878015
x2230_VMH_Nr5a1_Glut_4	X1	0.0476628027688561
x2233_VMH_Nr5a1_Glut_6	X1	0.060301575657054
x2022_TU_ARH_Otp_Six6_Gaba_3	X1	0.0412994682768143
x2232_VMH_Nr5a1_Glut_5	X1	0.0648399656986733
x2210_VMH_Fezf1_Glut_2	X1	0.0118489250591168
x2228_VMH_Nr5a1_Glut_4	X1	0.0492140378361332
x2214_VMH_Fezf1_Glut_3	X1	0.0168242709152198
x2211_VMH_Fezf1_Glut_2	X1	0.0211384303551855
x2220_VMH_Nr5a1_Glut_2	X1	0.0235750125429674
x1792_PVH_Six3_Prox1_Gaba_2	X1	0.145434094651394
x1793_PVH_Six3_Prox1_Gaba_2	X1	0.137363913781655
x2225_VMH_Nr5a1_Glut_3	X1	0.0730487826562652
x2224_VMH_Nr5a1_Glut_3	X1	0.0451858338017869
x2226_VMH_Nr5a1_Glut_3	X1	0.0609692869213383
x2209_VMH_Fezf1_Glut_2	X1	0.032195509222761
x2011_TU_ARH_Otp_Six6_Gaba_2	X1	0.0770283018810207
x2015_TU_ARH_Otp_Six6_Gaba_2	X1	0.0861420049291662
x2002_PVHd_DMH_Lhx6_Gaba_4	X1	0.101741573326495
x1214_MM_Foxb1_Glut_1	X1	0.0608471372785067
x1215_MM_Foxb1_Glut_1	X1	0.0698281602373995
x1219_MM_Foxb1_Glut_2	X1	0.108775137137094
x1210_MM_ant_Foxb1_Glut	X1	0.0702446464228516
x1211_MM_ant_Foxb1_Glut	X1	0.065153228388996
x1800_PVH_Six3_Prox1_Gaba_4	X1	0.116911934926187
x1940_ZI_Pax6_Gaba_7	X1	0.0707778820174256
x1823_AHN_SBPV_Gaba_4	X1	0.0897403153670771
x1848_SBPV_PVi_Six3_Gaba_2	X1	0.0940723682076683
x1815_AHN_SBPV_Gaba_3	X1	0.090368042475758
x1809_AHN_SBPV_Gaba_2	X1	0.0939144671972072
x1998_PVHd_DMH_Lhx6_Gaba_3	X1	0.0989019467224551
x1843_SBPV_PVi_Six3_Gaba_1	X1	0.0972136836959199
x2019_TU_ARH_Otp_Six6_Gaba_2	X1	0.0813339198184978
x1965_DMH_LHA_Gsx1_Gaba_1	X1	0.0697847885230544
x2418_AHN_RCH_TU_SBPV_Otp_Glut_3	X1	0.0581516084522822
x1789_PVH_Six3_Prox1_Gaba_1	X1	0.0379200692797241
x2197_ARH_PVp_Tbx3_Glut_4	X1	0.0313545215352758
x1813_AHN_SBPV_Gaba_2	X1	0.0821357402058646
x2198_ARH_PVp_Tbx3_Glut_5	X1	0.0611548413829683
x1794_PVH_Six3_Prox1_Gaba_2	X1	0.0997306580721129
x1801_PVH_Six3_Prox1_Gaba_4	X1	0.0847820209606279
x1995_PVHd_DMH_Lhx6_Gaba_2	X1	0.112428435996363
x1822_AHN_SBPV_Gaba_4	X1	0.0823982300070513
x1947_ZI_Pax6_Gaba_8	X1	0.107935792546642
x1942_ZI_Pax6_Gaba_8	X1	0.0297629839000352
x2173_DMH_Hmx2_Glut_1	X1	0.00770837066265546
x2174_DMH_Hmx2_Glut_1	X1	0.01543790499665
x2140_MPO_MPN_Glut_1	X1	0.00977627452338171
x2218_VMH_Nr5a1_Glut_1	X1	0.0208938364789258
x2006_TU_ARH_Otp_Six6_Gaba_1	X1	0.00474478010931926
x2154_MPO_MPN_Glut_3	X1	-0.0393989208834658
x2432_PVH_PVHd_SO_Otp_Glut_1	X1	0.0310361086232172
x2438_PVH_PVHd_SO_Otp_Glut_2	X1	0.0364990156325637
x2067_PVpo_VMPO_MPN_Hmx2_Gaba_2	X1	0.0111978360735389
x2159_MPO_MPN_Glut_4	X1	0.0301819106969793
x2419_AHN_RCH_TU_SBPV_Otp_Glut_3	X1	0.0362721836704199
x1537_PVHd_Gsc_Gaba	X1	0.0728783308303
x2415_AHN_RCH_TU_SBPV_Otp_Glut_2	X1	0.0907984503026893
x1968_DMH_LHA_Gsx1_Gaba_2	X1	0.0724008618317497
x2414_AHN_RCH_TU_SBPV_Otp_Glut_2	X1	0.0654907876446097
x1787_PVH_Six3_Prox1_Gaba_1	X1	0.0675990733124789
x2153_MPO_MPN_Glut_3	X1	0.0644578175543434
x1949_ZI_Pax6_Gaba_8	X1	0.0589029479921623
x2257_PVH_LHA_Barhl2_Glut_2	X1	0.0474788435723357
x1971_DMH_LHA_Gsx1_Gaba_2	X1	0.0291607949912909
x1976_DMH_LHA_Gsx1_Gaba_2	X1	0.0513325137823183
x2051_PVpo_VMPO_MPN_Hmx2_Gaba_1	X1	0.0443646559106038
x2062_PVpo_VMPO_MPN_Hmx2_Gaba_2	X1	0.0573958579506213
x1974_DMH_LHA_Gsx1_Gaba_2	X1	0.0334476445463464
x1979_DMH_LHA_Gsx1_Gaba_2	X1	0.0188872956710182
x2129_DMH_Hmx2_Gaba_5	X1	0.0348702030710774
x1973_DMH_LHA_Gsx1_Gaba_2	X1	0.0288105368252423
x1977_DMH_LHA_Gsx1_Gaba_2	X1	0.0259724052367633
x2536_PM_Pitx2_Glut_3	X1	0.0015289124888443
x2017_TU_ARH_Otp_Six6_Gaba_2	X1	0.000155604052841069
x2150_MPO_MPN_Glut_3	X1	-0.0126310093015272
x5146_OPC_NN_1	X10	-0.267500035037359
x5147_OPC_NN_1	X10	-0.204190725652377
x5190_Microglia_NN	X10	-0.311413001299516
x5149_COP_NN	X10	-0.294179034213756
x5150_COP_NN	X10	-0.276824132260647
x5159_MOL_NN	X10	-0.355015900304256
x5160_MOL_NN	X10	-0.369832296227848
x5157_MOL_NN	X10	-0.387560077593722
x5158_MOL_NN	X10	-0.369640504962372
x5129_Tanycyte_NN_2	X10	-0.397985572270694
x5132_Tanycyte_NN_2	X10	-0.381829055251919
x5189_Endo_NN	X10	-0.405937253224433
x5187_Endo_NN	X10	-0.40937131588021
x5188_Endo_NN	X10	-0.417222166625627
x5179_VLMC_NN_2	X10	-0.35201395911306
x5182_Peri_NN	X10	-0.35923580438689
x2446_PVH_PVHd_SO_Otp_Glut_4	X10	-0.0707819632677802
x2447_PVH_PVHd_SO_Otp_Glut_4	X10	-0.0505812309172065
x1956_DMH_LHA_Gsx1_Gaba_1	X10	-0.0906802822304974
x1958_DMH_LHA_Gsx1_Gaba_4	X10	-0.079444770323288
x1960_DMH_LHA_Gsx1_Gaba_1	X10	-0.0661598810699713
x2450_PVH_PVHd_SO_Otp_Glut_5	X10	-0.0267020198232883
x2451_PVH_PVHd_SO_Otp_Glut_5	X10	-0.0411242576662527
x2443_PVH_PVHd_SO_Otp_Glut_3	X10	-0.0369225322302437
x2445_PVH_PVHd_SO_Otp_Glut_3	X10	-0.038495592702065
x2186_ARH_PVp_Tbx3_Gaba_3	X10	-0.0105824519479587
x1957_DMH_LHA_Gsx1_Gaba_1	X10	-0.0362642469362579
x2449_PVH_PVHd_SO_Otp_Glut_5	X10	-0.0298071338617941
x2444_PVH_PVHd_SO_Otp_Glut_3	X10	0.0279638247468177
x1222_PVa_ARH_Six3_Dopa_Gaba_1	X10	0.038812708676595
x2196_ARH_PVp_Tbx3_Glut_3	X10	0.0341826205086463
x1961_DMH_LHA_Gsx1_Gaba_3	X10	-0.0135975422406019
x2004_TU_ARH_Otp_Six6_Gaba_1	X10	-0.0217330675605545
x2193_ARH_PVp_Tbx3_Glut_2	X10	-0.017633489371213
x2195_ARH_PVp_Tbx3_Glut_3	X10	0.0133017776049042
x2005_TU_ARH_Otp_Six6_Gaba_1	X10	0.0113946970029887
x2178_ARH_PVp_Tbx3_Gaba_1	X10	0.0420489292377583
x1955_DMH_LHA_Gsx1_Gaba_1	X10	-0.0529814946315934
x1419_DMH_Prdm13_Gaba_1	X10	0.00158474891211841
x1844_SBPV_PVi_Six3_Gaba_1	X10	0.0226820719060336
x1422_DMH_Prdm13_Gaba_2	X10	0.0171245906064193
x1424_DMH_Nkx2_4_Glut_1	X10	0.00704600930149931
x1423_DMH_Prdm13_Gaba_2	X10	-0.034782426988806
x2183_ARH_PVp_Tbx3_Gaba_2	X10	-0.0517895130811599
x1428_DMH_Nkx2_4_Glut_2	X10	-0.021920051683315
x1418_DMH_Prdm13_Gaba_1	X10	-0.0240715947549699
x2442_PVH_PVHd_SO_Otp_Glut_3	X10	-0.0556751000562177
x1420_DMH_Prdm13_Gaba_1	X10	0.0357458664595309
x1852_SBPV_PVi_Six3_Gaba_3	X10	0.0638038175089645
x1845_SBPV_PVi_Six3_Gaba_1	X10	0.0745706467306722
x2075_PVpo_VMPO_MPN_Hmx2_Gaba_3	X10	0.0795317394165754
x1841_SBPV_PVi_Six3_Gaba_1	X10	0.0797302834177804
x2165_MPO_MPN_Glut_6	X10	0.0501806657479735
x1223_PVa_ARH_Six3_Dopa_Gaba_1	X10	0.07027910645125
x2161_MPO_MPN_Glut_5	X10	0.0817297800052433
x1421_DMH_Prdm13_Gaba_1	X10	0.0575562904273911
x2187_ARH_PVp_Tbx3_Gaba_3	X10	0.0290575581456996
x2007_TU_ARH_Otp_Six6_Gaba_1	X10	0.0592234388315597
x2026_TU_ARH_Otp_Six6_Gaba_3	X10	0.042217013653635
x2185_ARH_PVp_Tbx3_Gaba_3	X10	0.0594688685482317
x2175_DMH_Hmx2_Glut_2	X10	0.0482218147078124
x1959_DMH_LHA_Gsx1_Gaba_4	X10	0.0324286481442832
x1425_DMH_Nkx2_4_Glut_2	X10	0.0269823208965967
x1962_DMH_LHA_Gsx1_Gaba_1	X10	0.0224835719906288
x2177_ARH_PVp_Tbx3_Gaba_1	X10	0.0694131970241333
x2194_ARH_PVp_Tbx3_Glut_2	X10	0.0803521364830643
x1855_SBPV_PVi_Six3_Gaba_3	X10	0.116534588062749
x1623_PVpo_VMPO_SFO_Tbr1_Glut_2	X10	0.101861493735661
x2162_MPO_MPN_Glut_5	X10	0.113865722786661
x2160_MPO_MPN_Glut_5	X10	0.164199806213478
x2058_PVpo_VMPO_MPN_Hmx2_Gaba_2	X10	0.151086240982804
x2166_DMH_Hmx2_Glut_1	X10	0.137449924706928
x2087_PVpo_VMPO_MPN_Hmx2_Gaba_6	X10	0.116913896761889
x2132_DMH_Hmx2_Gaba_6	X10	0.141357067014705
x2188_ARH_PVp_Tbx3_Glut_1	X10	0.0925704046628398
x2190_ARH_PVp_Tbx3_Glut_1	X10	0.120668500306011
x2088_PVpo_VMPO_MPN_Hmx2_Gaba_6	X10	0.113619077323558
x2203_DMH_LHA_Vgll2_Glut_4	X10	0.0993336079578439
x2164_MPO_MPN_Glut_6	X10	0.147240712379435
x2217_VMH_Nr5a1_Glut_1	X10	0.145064174840918
x2016_TU_ARH_Otp_Six6_Gaba_2	X10	0.150611926093698
x2021_TU_ARH_Otp_Six6_Gaba_3	X10	0.154267151069549
x2222_VMH_Nr5a1_Glut_2	X10	0.102663433177618
x2223_VMH_Nr5a1_Glut_2	X10	0.129593440649054
x2118_DMH_Hmx2_Gaba_3	X10	0.112789799993792
x1842_SBPV_PVi_Six3_Gaba_1	X10	0.11874581856784
x2216_VMH_Nr5a1_Glut_1	X10	0.109899099886965
x1994_PVHd_DMH_Lhx6_Gaba_2	X10	0.0769415216700814
x1851_SBPV_PVi_Six3_Gaba_2	X10	0.111410035815766
x1993_PVHd_DMH_Lhx6_Gaba_2	X10	0.105224145971767
x1216_MM_Foxb1_Glut_1	X10	0.0916180008745332
x1797_PVH_Six3_Prox1_Gaba_3	X10	0.108131664561605
x1208_MM_ant_Foxb1_Glut	X10	0.0860527983838058
x1209_MM_ant_Foxb1_Glut	X10	0.0762878097664313
x1213_MM_ant_Foxb1_Glut	X10	0.118707428612224
x1217_MM_Foxb1_Glut_2	X10	0.0906630220254421
x1849_SBPV_PVi_Six3_Gaba_2	X10	0.0930602429161984
x1218_MM_Foxb1_Glut_2	X10	0.0288817884714454
x1220_MM_Foxb1_Glut_2	X10	0.0629024870194498
x1803_PVH_Six3_Prox1_Gaba_4	X10	0.0484684236506933
x1806_AHN_SBPV_Gaba_1	X10	0.39471908066425
x1890_ZI_Pax6_Gaba_11	X10	0.363893134042653
x2250_PVH_LHA_Barhl2_Glut_1	X10	0.371232064899828
x1916_ZI_Pax6_Gaba_4	X10	0.269453360377182
x1920_ZI_Pax6_Gaba_4	X10	0.267716593996899
x1903_ZI_Pax6_Gaba_2	X10	0.251118005130653
x1915_ZI_Pax6_Gaba_4	X10	0.246600906110916
x2413_AHN_RCH_TU_SBPV_Otp_Glut_2	X10	0.277370173365754
x1911_ZI_Pax6_Gaba_3	X10	0.277957565210986
x1938_ZI_Pax6_Gaba_7	X10	0.266687432301074
x1876_ZI_Pax6_Gaba_1	X10	0.281828042979371
x1987_PVHd_DMH_Lhx6_Gaba_1	X10	0.291297566518889
x1837_AHN_SBPV_Gaba_7	X10	0.283830498002087
x1941_ZI_Pax6_Gaba_8	X10	0.287668691817592
x2056_PVpo_VMPO_MPN_Hmx2_Gaba_2	X10	0.285150227122647
x2430_AHN_RCH_TU_SBPV_Otp_Glut_7	X10	0.301614547359431
x2060_PVpo_VMPO_MPN_Hmx2_Gaba_2	X10	0.320708174753663
x2061_PVpo_VMPO_MPN_Hmx2_Gaba_2	X10	0.319401197489706
x1805_AHN_SBPV_Gaba_1	X10	0.324870401392514
x1927_ZI_Pax6_Gaba_6	X10	0.321730746516243
x1875_ZI_Pax6_Gaba_1	X10	0.30042608226564
x2411_AHN_RCH_TU_SBPV_Otp_Glut_2	X10	0.304326705136474
x1820_AHN_SBPV_Gaba_3	X10	0.211983227596783
x1791_PVH_Six3_Prox1_Gaba_2	X10	0.171634718017042
x1795_PVH_Six3_Prox1_Gaba_2	X10	0.177534930866501
x1824_AHN_SBPV_Gaba_4	X10	0.253214418242003
x2101_DMH_Hmx2_Gaba_2	X10	0.239789402531996
x1796_PVH_Six3_Prox1_Gaba_3	X10	0.225955857834914
x1816_AHN_SBPV_Gaba_3	X10	0.24639096819665
x1817_AHN_SBPV_Gaba_3	X10	0.236901384766452
x1921_ZI_Pax6_Gaba_4	X10	0.207996596075495
x1975_DMH_LHA_Gsx1_Gaba_2	X10	0.236619923027215
x1682_MPO_LPO_Lhx8_Gaba_1	X10	0.23032967021918
x1944_ZI_Pax6_Gaba_8	X10	0.229626052053092
x1788_PVH_Six3_Prox1_Gaba_1	X10	0.19659229081916
x2098_DMH_Hmx2_Gaba_1	X10	0.205054479766097
x2231_VMH_Nr5a1_Glut_5	X10	0.229659659855699
x2229_VMH_Nr5a1_Glut_4	X10	0.248471253590086
x2221_VMH_Nr5a1_Glut_2	X10	0.22041541971566
x2227_VMH_Nr5a1_Glut_3	X10	0.219266145255648
x2230_VMH_Nr5a1_Glut_4	X10	0.166252822393556
x2233_VMH_Nr5a1_Glut_6	X10	0.161698252559528
x2022_TU_ARH_Otp_Six6_Gaba_3	X10	0.20342852262233
x2232_VMH_Nr5a1_Glut_5	X10	0.201709713986279
x2210_VMH_Fezf1_Glut_2	X10	0.210711478375764
x2228_VMH_Nr5a1_Glut_4	X10	0.208827246581508
x2214_VMH_Fezf1_Glut_3	X10	0.205660121818868
x2211_VMH_Fezf1_Glut_2	X10	0.225214092901762
x2220_VMH_Nr5a1_Glut_2	X10	0.23213208865343
x1792_PVH_Six3_Prox1_Gaba_2	X10	0.276314189546531
x1793_PVH_Six3_Prox1_Gaba_2	X10	0.287597307296154
x2225_VMH_Nr5a1_Glut_3	X10	0.265811045869296
x2224_VMH_Nr5a1_Glut_3	X10	0.252530362630362
x2226_VMH_Nr5a1_Glut_3	X10	0.275764010834189
x2209_VMH_Fezf1_Glut_2	X10	0.250857315196274
x2011_TU_ARH_Otp_Six6_Gaba_2	X10	0.30789679055878
x2015_TU_ARH_Otp_Six6_Gaba_2	X10	0.262469947875938
x2002_PVHd_DMH_Lhx6_Gaba_4	X10	0.142332192378724
x1214_MM_Foxb1_Glut_1	X10	0.0913451652956693
x1215_MM_Foxb1_Glut_1	X10	0.0886772590279062
x1219_MM_Foxb1_Glut_2	X10	0.0944001720944167
x1210_MM_ant_Foxb1_Glut	X10	0.118858797148187
x1211_MM_ant_Foxb1_Glut	X10	0.10611633335275
