gene,clus,fdr,logFC
COL12A1,X3,0.000464718905085276,1.44573669512131
COL12A1,X30,0.012426294228314,1.00079486465043
COL25A1,X1,0.00643450061607358,1.21955694063058
COL25A1,X12,7.33089284108849e-05,1.77256007618451
COL25A1,X17,0.000173778716702345,2.09812166330064
COL25A1,X20,0.000603185935878253,1.5269105843978
COL25A1,X21,8.35093748144721e-17,3.48140356828178
COL25A1,X23,0.0099045557219189,1.19191036784146
COL25A1,X28,6.65168586928531e-07,2.19519325319779
COL25A1,X31,0.00418087948675735,1.34164285177595
COL25A1,X35,0.00166933829133409,3.9287114691533
COL25A1,X40,6.11258741333455e-06,2.19112022134641
CORO1A,X12,0.0785849977285239,0.509623173015748
CORO1A,X14,1.14047201020822e-17,2.25532778531974
CORO1A,X27,2.89714429304693e-30,2.88294535982746
CORO1A,X34,1.70251888783623e-05,1.23038166431303
CORO1A,X8,2.13807005367671e-07,1.48676669519471
CRH,X1,0.0210227884453304,0.935087662893704
CRH,X15,1.1346086109611e-12,2.72688864240163
CRH,X19,0.0361805132039969,0.947418449770111
CRH,X20,0.0113843122385276,1.01776358590407
CRH,X23,0.00224064552287104,1.27191921202915
CRH,X31,1.86635560397619e-08,2.29529682627454
CRHBP,X1,1.80774186032497e-13,2.34725689643555
CRHBP,X11,1.80894285023258e-06,1.59261214923607
CRHBP,X15,0.090328782927534,0.57890942519276
CRHBP,X33,0.00013290819674462,1.31068632490681
CRHBP,X34,0.0166769936258086,0.813718584414197
CRHBP,X4,0.0646796711215413,0.864071045584045
CRHBP,X40,0.0131501125904347,0.929083952785635
CRHBP,X6,3.24996309084796e-08,1.7681113141429
CRHBP,X7,0.00209407411827294,1.16448743402554
CRHR2,X1,3.50675435959014e-11,2.26037072939567
CRHR2,X12,8.94621189282352e-11,2.18185222383739
CRHR2,X20,0.000404383046824985,1.23833577954652
CRHR2,X21,2.299394749386e-13,2.45608706649734
CRHR2,X28,0.000795659357578735,1.18880341765105
CRHR2,X37,0.00202795362449769,1.96470669933315
CRHR2,X40,0.0032342860726266,1.15132127595953
CRYM,X17,3.48226219967559e-11,3.97915954538581
CRYM,X19,0.0071480892461445,1.51053365657945
CRYM,X29,3.75381616979909e-24,4.65487530518898
CRYM,X32,0.00937105735146753,1.3954765961071
CRYM,X35,6.14994010322544e-06,6.08322708570847
CRYM,X37,8.82473642097921e-05,3.4806052752346
CSPG4,X13,4.12240262178134e-29,2.88261021640935
CSPG4,X28,0.00389253490236436,0.844713230678335
CSPG4,X3,2.8552144841478e-23,2.61214452701451
CSPG4,X30,2.05398730781968e-14,2.10379304655318
CSPG4,X37,0.0714777375297841,1.00136005797056
CTNNA3,X10,0.0539138277435557,0.763009444984208
CTNNA3,X11,3.56649383316382e-13,2.65924422088471
CTNNA3,X14,0.0994258745483264,0.696140247235372
CTNNA3,X33,1.03835819127898e-06,1.88274304936353
CTNNA3,X34,1.86366474042644e-05,1.64105111330883
CTNNA3,X40,2.38858318339874e-07,2.14354368312432
CTNNA3,X6,2.58745900883472e-19,3.2023001346627
CTNNA3,X7,9.54394014827267e-05,1.62042159765774
CTNNA3,X9,0.0129314759708613,1.07064092158045
CTSH,X10,1.20674170718278e-22,3.30011621469155
CTSH,X14,4.15111789395456e-08,1.98043934127634
CTSH,X16,0.0363840712880276,0.787682427323115
CTSH,X2,2.97314503305474e-07,1.89387354127578
CTSH,X21,0.0101031212365058,0.997791435967601
CTSH,X28,0.00361407696535669,1.09157759016468
CTSH,X34,0.0703150699968247,0.694968854755935
CTSH,X5,9.84009102679329e-05,1.51215022721418
CTSH,X6,0.0515195381237007,0.759744360243214
CTSS,X13,0.0377018517749605,0.781228225980231
CTSS,X14,4.87577389215896e-22,3.00489862959553
CTSS,X16,3.10644557875685e-13,2.37198964812142
CTSS,X27,6.84153564900011e-07,1.70243720293124
CTSS,X28,0.0853914915112417,0.611683860964457
CTSS,X34,3.16187664944293e-08,1.87665235836597
CTSS,X5,0.0115999256349017,0.992525146604591
CTSS,X8,1.15931737591619e-09,2.04698248341294
CUX2,X1,9.19972105636925e-09,1.80301596264872
CUX2,X20,4.57475625344642e-14,2.30075308805354
CUX2,X29,0.00238251557273263,1.04481039208523
CUX2,X3,0.00298830118901639,1.06798938380156
CUX2,X4,0.0132333461806406,1.07852271369453
CUX2,X7,0.0890024787823909,0.679293490179885
CUX2,X9,0.0183171538589829,0.836077372782635
CX3CR1,X10,0.0255164299917474,0.945519971156934
CX3CR1,X14,5.44127615198224e-27,3.97106967015234
CX3CR1,X16,0.0196887946331127,0.98093496366969
CX3CR1,X27,0.0674819391726731,0.811170483898833
CX3CR1,X34,1.30484441980497e-13,2.96967618658649
CX3CR1,X6,0.0203860209101497,0.992818833479378
CX3CR1,X8,5.11253376412341e-11,2.64462751417338
CXCL14,X17,2.57854676227581e-07,1.81650239499849
CXCL14,X18,3.00545616753586e-08,1.60037629572621
CXCL14,X19,1.82461278353965e-06,1.39955500907306
CXCL14,X2,1.20427741334614e-11,1.86700124386404
CXCL14,X35,0.0172827196076654,1.96620695091183
CXCL14,X37,0.0184599679263264,1.2599341348391
CXCL14,X4,0.0463957789187178,0.82527869188078
CXCL14,X7,0.0919966145220301,0.60424444392455
CXCR4,X10,0.000164135374181318,1.60868281498093
CXCR4,X14,1.30384172074935e-08,2.37654418970725
CXCR4,X16,1.24214765956875e-06,2.04233846604324
CXCR4,X18,0.0694205164381115,0.896578017226068
CXCR4,X19,0.0538190511059242,0.939440728050674
CXCR4,X2,0.000278969442503718,1.65352762189611
CXCR4,X27,5.09711144410825e-26,4.04205847045224
CXCR4,X34,0.0568621943695299,0.847182152808535
CYP19A1,X12,0.00193411026924576,1.10910154197276
CYP19A1,X18,0.0269292113050636,0.891924539005954
CYP19A1,X29,0.00985205801933321,1.00275618444574
CYP19A1,X30,0.00542138605763351,1.04179364089183
CYP19A1,X9,0.0696556174012438,0.741582098418001
CYP26A1,X12,2.13313576519792e-05,1.13859447030445
CYP26A1,X14,0.0165965328975271,0.684555118295542
CYP26A1,X15,2.51183666898746e-12,1.80737188496476
CYP26A1,X31,7.32496020501093e-05,1.11232261299578
CYP26A1,X6,0.0721617418629977,0.513255686069839
CYP26A1,X9,0.0902824443571676,0.528376348832012
CYP26B1,X12,0.0526201377046833,0.390468616454746
CYP26B1,X15,1.11329783079243e-14,1.46948496290448
CYP26B1,X19,0.00324810676465801,0.646311540252316
CYP26B1,X23,0.000364648156108674,0.742184127452811
CYP26B1,X31,2.13181144219827e-05,0.881959213055511
CYP26B1,X33,0.000110954843714002,0.801388131877827
CYP26B1,X37,0.000487551348780289,1.25364677677181
CYTIP,X13,0.00321428737244164,1.51382738218423
CYTIP,X14,1.71881387776324e-11,3.10561187540087
CYTIP,X16,2.56960783881187e-06,2.244999202711
CYTIP,X27,5.02506797155665e-44,5.70969138885832
CYTIP,X34,0.00113580617722398,1.60001175164243
CYTIP,X8,0.00030976122834736,1.87921578284875
DCC,X1,2.2939223670539e-09,2.00738729907672
DCC,X15,0.0189402502148053,0.811375969899673
DCC,X20,4.42669094397856e-08,1.83913124349816
DCC,X23,1.32705011411767e-11,2.22467270419331
DCC,X29,0.0037544121552122,1.06782175211254
DCC,X3,5.2773438385322e-06,1.60045633646533
DCC,X30,0.000817095490474827,1.1797324032686
DCC,X31,0.000263920133540422,1.29902591593215
DCN,X13,2.00610463890143e-20,4.63708041325196
DCN,X16,4.56225037262446e-18,4.38406731761199
DCN,X17,0.000166133969316402,2.57258721510547
DCN,X19,0.0462107912867028,1.23312389943317
DCN,X27,8.20295299998976e-07,2.68483596302579
DCN,X28,7.38479623141115e-09,3.06705337257044
DCN,X35,0.0118991634464039,3.91426656581997
DCN,X5,5.31292008497266e-07,2.75141249874854
DDN,X12,1.50504961330631e-09,2.02342828043809
DDN,X18,4.84398449472753e-08,1.89680404210212
DDN,X30,1.96495457133699e-08,1.91388754383498
DDN,X37,1.11509150790446e-12,3.91581346089933
DDN,X7,0.0320760327296176,0.906383509294868
DDN,X8,0.0445854583276462,0.863217618743863
DDR2,X10,8.83115498745024e-08,1.4955615000616
DDR2,X13,5.41998123128226e-06,1.31067896614025
DDR2,X14,3.04201367196041e-06,1.3432557184593
DDR2,X16,1.86099386355915e-06,1.3467649278759
DDR2,X27,0.00115236199150776,0.979393871434983
DDR2,X28,2.45579760027732e-05,1.21520631723405
DDR2,X5,2.64745452347094e-07,1.48544643661763
DDR2,X6,0.000578314445102939,0.990852813579571
DLG4,X1,0.000669742048256446,1.00825886372214
DLG4,X12,4.82801143760625e-06,1.33735909716716
DLG4,X15,6.40594386927174e-05,1.19485277863234
DLG4,X20,0.000150730134007371,1.11980352470823
DLG4,X21,0.00416367861675186,0.883252314005629
DLG4,X23,1.99483847669245e-06,1.40835774482846
DLG4,X29,0.0302282888594253,0.705204885510033
DLG4,X30,0.02492727658277,0.692753081530245
DLG4,X31,6.43187751002835e-06,1.37551712571974
DLG4,X37,0.00598585066529886,1.4881641894432
DNER,X1,0.00559476667053828,0.834366985947215
DNER,X10,1.94639445249587e-05,1.26324078144748
DNER,X12,0.0486389434284559,0.598126934090718
DNER,X15,0.000740603897932422,1.03317316147713
DNER,X20,0.0131440126656024,0.746711682095604
DNER,X21,8.26227847872717e-06,1.3602129119494
DNER,X23,0.000541608965011685,1.07932910983216
DNER,X29,0.0628395403411269,0.627342713148207
DNER,X3,0.0546005275778118,0.717508729760398
DNER,X30,0.0462747866305679,0.628681538658302
DNER,X31,0.0369368400545291,0.661788552510445
DNER,X40,0.0206097540040826,0.787013617947784
DOC2A,X1,8.41743264140489e-06,1.74944683512916
DOC2A,X12,4.31609353442452e-16,2.97915616779917
DOC2A,X15,0.0436422658104547,0.807784239005389
DOC2A,X18,0.0017274249484174,1.33143353393666
DOC2A,X20,8.34566829359805e-07,1.91127834068482
DOC2A,X23,0.00099112705228512,1.32908592012196
DOC2A,X30,4.56726794170238e-05,1.62158574585542
DOC2A,X32,7.47996694088759e-12,2.68304815490126
DOC2A,X37,0.0139449719352871,1.78533816082815
DYDC2,X12,0.0120402976915446,0.688532882127633
DYDC2,X32,1.9017192700015e-99,4.39156937251006
ECEL1,X1,0.000106723834102521,1.93857134457003
ECEL1,X12,0.0312605116865326,1.07954566763116
ECEL1,X15,4.56806590052845e-11,3.15509963779276
ECEL1,X19,0.0203277565526907,1.29191257258827
ECEL1,X21,0.000207595860906601,1.89665351908432
ECEL1,X23,2.70353900753225e-15,3.72844305985587
ECEL1,X28,0.00611190340416365,1.37511556097362
ECEL1,X31,1.12875554191345e-07,2.6938865153296
ECEL1,X33,3.70378390977612e-05,2.10517641642789
ECEL1,X40,0.0254098651029069,1.26250575996317
EFHD1,X10,0.000377454991054835,1.12147351112595
EFHD1,X11,7.28934963331871e-12,2.07563816825343
EFHD1,X13,1.85474192465541e-05,1.37103002899626
EFHD1,X2,0.0388240406239796,0.769929480193959
EFHD1,X33,0.000375247485720308,1.17558856298468
EFHD1,X34,0.000200336718640814,1.18492525510296
EFHD1,X40,0.000281925205940222,1.26836898873436
EFHD1,X6,3.87487139528841e-19,2.62214017987213
EFHD1,X7,0.00141852942194305,1.14761627984124
EGFR,X10,5.53749559222931e-08,1.61412010480617
EGFR,X13,0.000664532128419462,1.08655919995334
EGFR,X18,3.55858605234267e-08,1.69744081672209
EGFR,X19,1.99593108355974e-05,1.35259238693568
EGFR,X2,3.06338343657994e-23,2.7733098173987
EGFR,X3,0.00740778643575532,0.955244796305081
EGFR,X30,0.0407454455302261,0.657897532340389
EGFR,X4,0.0790553194999069,0.764499656939751
ELK1,X1,0.00974617016289644,0.547573772438234
ELK1,X12,7.09145159251284e-12,1.37807174209481
ELK1,X18,6.30609802819967e-08,1.14371426678968
ELK1,X20,0.0141098310957572,0.517804178153328
ELK1,X30,6.22108069399129e-09,1.20201901639748
ELK1,X37,9.47028543692975e-08,1.87074511858139
ELOVL2,X10,0.00591293117870606,0.802601914650214
ELOVL2,X17,2.95288422711531e-18,2.85801295166947
ELOVL2,X18,4.87682215754382e-05,1.21683819921853
ELOVL2,X19,4.21033692096461e-12,1.95324902127432
ELOVL2,X2,2.40839792062037e-11,1.84548304838727
ELOVL2,X35,3.18548662672212e-10,4.72989577594812
ENOX2,X15,0.000135715345407236,1.07370194073435
ENOX2,X23,1.36452030049533e-06,1.34103370152601
ENOX2,X31,1.4938241183967e-19,2.41181206430876
ENOX2,X33,0.00886443381946955,0.785880973059658
ERBB3,X11,2.47901730896336e-14,3.8517604061514
ERBB3,X3,0.000281188567592497,2.10133637476036
ERBB3,X30,0.0130507568029104,1.39417427590142
ERBB3,X33,1.50721833308271e-09,3.16893271309052
ERBB3,X34,1.36862232696275e-05,2.31348305150647
ERBB3,X40,7.19533889212696e-08,3.09462786212401
ERBB3,X6,2.7574335858021e-17,4.20242252135434
ERBB3,X7,7.30937293143193e-06,2.51169914944412
ERMN,X11,3.56649383316382e-13,3.42463244839643
ERMN,X33,6.96111281840839e-08,2.65223738127115
ERMN,X34,6.41555204118813e-08,2.63989365438175
ERMN,X40,3.85249607229301e-07,2.70669993928506
ERMN,X6,3.69301651681877e-17,3.87811885846408
ERMN,X7,1.03812596526896e-05,2.29511610774294
ERMN,X9,0.0108172634349163,1.41142591120679
ESR1,X12,0.0367729459938977,0.751742834995272
ESR1,X15,1.15566292129735e-09,2.1193527059126
ESR1,X19,0.0153243711058854,0.974962638702901
ESR1,X23,4.84414771936821e-07,1.79282693632498
ESR1,X31,3.75962147067081e-47,4.50546165350659
ESR1,X33,0.020779694442553,0.897541330028322
EYA4,X11,0.00141698603510897,0.890855368646822
EYA4,X32,1.80596589139238e-05,1.13929308914145
EYA4,X34,0.0576438719440159,0.499550532751057
EYA4,X35,0.0435940883507435,1.50931341197767
EYA4,X6,1.59059774803667e-07,1.29055012482504
EYA4,X9,0.00766482063379821,0.752614238455763
FABP6,X12,0.0018604374068613,0.786668972536092
FABP6,X15,0.00102425253940833,0.838436705695817
FABP6,X20,0.0377448126762975,0.526802732386639
FABP6,X21,9.96676076086322e-07,1.23995796840558
FABP6,X23,0.0232644527985115,0.589578758625737
FABP6,X28,0.00093273570573,0.839863976033782
FABP6,X29,0.00270651153841959,0.815481112186342
FABP6,X30,0.0813188870337301,0.457958248180668
FABP6,X31,2.30147440198653e-08,1.42754347110358
FABP6,X33,0.095869170483554,0.460499772868489
FABP6,X40,0.000273069138248706,1.00757775340516
FASLG,X10,0.0727250343551981,0.851443388420383
FASLG,X27,1.10919341980274e-38,5.10567787993524
FASLG,X6,0.0027047103445562,1.39592073306663
FASLG,X9,0.00420348500743281,1.44282544865796
FBLN1,X10,3.29521080464244e-05,1.73995844412415
FBLN1,X13,5.93854908240137e-08,2.25384540794805
FBLN1,X16,6.87344908219007e-22,3.72699929852509
FBLN1,X19,0.0442493411851544,0.967806162988227
FBLN1,X2,6.47843144005601e-05,1.76948482533496
FBLN1,X27,0.000526828189796743,1.53197811857511
FBLN1,X28,0.0372724070796291,0.906557920352597
FBLN1,X32,4.00799256667297e-16,3.37878693530557
FCER1G,X10,0.0595894761168978,0.764433580313244
FCER1G,X13,0.0497349425309865,0.841931122099258
FCER1G,X14,1.88599829464651e-20,3.31868273944187
FCER1G,X16,1.32723603406363e-15,2.9438111703464
FCER1G,X27,0.000349629587730432,1.46233615276295
FCER1G,X34,1.32826981951472e-07,2.04590232637551
FCER1G,X5,0.0904524271203119,0.809025485944197
FCER1G,X8,1.63829047341942e-06,1.90574874880712
FCGR1A,X10,0.0644385844028134,0.895969017605733
FCGR1A,X14,3.59301174198757e-26,4.44837534270442
FCGR1A,X16,6.42653849528646e-07,2.29099597942781
FCGR1A,X27,0.0798235233630633,0.884120969992377
FCGR1A,X34,1.94662959860609e-11,3.06074839858213
FCGR1A,X8,1.72244428289351e-12,3.20469065339811
FCGR3A,X10,0.042278293515115,0.890822083578284
FCGR3A,X14,2.19202577238893e-28,4.19267316180998
FCGR3A,X16,0.0236727876702542,0.980771195738144
FCGR3A,X27,5.52671844217879e-05,1.76174219812382
FCGR3A,X34,3.95072999163597e-12,2.86464081678982
FCGR3A,X8,1.22990481994849e-13,3.0288782087971
FEZF1,X12,5.04379806597848e-16,3.54737161605076
FEZF1,X18,3.46659349073499e-12,3.25126424881322
FEZF1,X20,0.000926478880782348,1.53894879754784
FEZF1,X30,3.70607756220055e-14,3.36441571711236
FEZF1,X7,0.00606123486175561,1.50865150552304
FEZF1,X8,0.00240834822308257,1.57032568464299
FGFR2,X10,0.00733791231169151,0.975105996606024
FGFR2,X11,1.47265834884431e-12,2.4130904955968
FGFR2,X17,0.0838280291648397,0.812196161975857
FGFR2,X19,0.0213375736815926,0.924277485983115
FGFR2,X2,0.0316805915699217,0.910785940031673
FGFR2,X33,5.78933528881403e-07,1.78867924540694
FGFR2,X34,0.000353862930777133,1.286734780489
FGFR2,X40,3.14431875713697e-05,1.62856076583431
FGFR2,X6,1.06739014238398e-15,2.6762242711528
FGFR2,X7,0.00032510796609734,1.41702284335663
FGFR3,X10,1.66418807765515e-06,1.55176673841636
FGFR3,X18,6.60237047169866e-11,2.17364663398979
FGFR3,X19,9.18938937465463e-11,2.12583847743766
FGFR3,X2,5.63354793959838e-26,3.16295973493102
FGFR3,X4,0.00371211523371067,1.27000041180763
FILIP1,X13,1.34157247298442e-20,2.16579059465234
FILIP1,X15,0.0188885819878714,0.605275406940801
FILIP1,X16,0.026902360508807,0.571868130885118
FILIP1,X17,7.11325074988433e-07,1.53449398338692
FILIP1,X32,0.00192433422850761,0.827524186843801
FILIP1,X37,0.0119820521522553,1.17902846690563
FILIP1,X5,7.88180132123491e-06,1.15848246717356
FLT1,X13,2.88407751111253e-14,3.84126803041617
FLT1,X16,7.50822178797661e-08,2.8140889987517
FLT1,X27,8.3480330895253e-05,2.17271737562014
FLT1,X28,5.49119366206538e-18,4.35066060062738
FLT1,X5,1.3117472368075e-25,5.08211089033003
FOS,X10,4.5380039696973e-09,2.42285715955885
FOS,X13,9.94822037708042e-05,1.70484911677576
FOS,X14,0.0049681599201568,1.26195026264671
FOS,X16,0.000233644447115977,1.57099791516586
FOS,X17,0.0320393704219559,1.18899683304154
FOS,X19,0.0462107912867028,0.967852514693688
FOS,X2,0.000292803988417463,1.64001571159929
FOS,X21,0.0139464919516325,1.10560189013735
FOS,X32,7.6912013770348e-05,1.78142235940616
FRMPD2,X10,1.17693237914734e-11,2.37083704394631
FRMPD2,X12,0.0497928097151065,0.723899266506576
FRMPD2,X18,2.10004353105167e-05,1.61609666762637
FRMPD2,X19,9.20151805730862e-06,1.66915068571621
FRMPD2,X2,1.41793892595883e-11,2.37354985888624
FRMPD2,X32,2.4217797194383e-32,3.96551101709598
FSTL4,X1,0.000110717171820114,1.18173729738251
FSTL4,X12,9.95209849767409e-10,1.79375410639967
FSTL4,X15,0.00100278676404304,1.01779876497587
FSTL4,X18,0.000152715567746315,1.2140386610462
FSTL4,X19,1.4668856168577e-06,1.49854306603471
FSTL4,X2,0.00134342383056804,1.05653512520109
FSTL4,X20,0.000195565950886574,1.13404989180118
FSTL4,X21,0.0323594177733246,0.685608764937832
FSTL4,X30,0.0548492894653325,0.610148313054266
FSTL4,X37,2.13851772864907e-05,2.22744322366391
GABRA5,X1,0.0015506142477575,0.903340420645082
GABRA5,X12,1.10659510617915e-23,2.61271987159093
GABRA5,X18,0.000244843377215391,1.10187924054046
GABRA5,X20,0.00854826806004119,0.749511659635544
GABRA5,X21,0.00938151231632977,0.775675657074446
GABRA5,X30,8.66688798193159e-08,1.50691005259239
GABRA5,X37,7.05223148720387e-12,3.10261146178382
GABRE,X1,0.00357549739645045,1.78644938891732
GABRE,X15,5.27359371477684e-17,4.85322338483948
GABRE,X17,0.0614055016570989,1.49513557926531
GABRE,X19,0.000216802187288896,2.4061986165625
GABRE,X23,1.03775080739691e-14,4.51669354820881
GABRE,X31,2.44512467287179e-09,3.6966235356161
GABRE,X33,3.23929518898136e-08,3.36020782960621
GABRQ,X1,0.00181815621382204,1.64209229870809
GABRQ,X12,0.000913592269612269,1.75370350391406
GABRQ,X15,3.64296294319996e-14,3.78038538064587
GABRQ,X19,0.00244604528768433,1.74833115030493
GABRQ,X23,4.21543117515291e-10,3.19292459874403
GABRQ,X29,0.00710191588586926,1.54863812915098
GABRQ,X31,4.92778953205652e-12,3.61111492256155
GABRQ,X33,3.78371769566693e-06,2.45513851785417
GAD1,X1,1.26767947005822e-12,3.3260196805527
GAD1,X15,1.80563034015086e-07,2.51233957565143
GAD1,X23,6.74161453958584e-14,3.46975732749954
GAD1,X29,9.63176668270591e-06,2.221670782409
GAD1,X3,0.0546005275778118,1.16174449085737
GAD1,X31,2.73706602584328e-05,2.1142182392936
GAD1,X33,0.0257981478130783,1.17267035167706
GAD1,X37,0.0269165642466389,2.00942116213174
GAD1,X4,0.0483358689259659,1.37589142857017
GAD2,X1,3.10825529464217e-15,3.10717972803092
GAD2,X15,0.00390900346165502,1.2045144862246
GAD2,X20,0.0891541950924706,0.711642891101798
GAD2,X23,2.4019373734719e-09,2.41067629785976
GAD2,X33,0.0496655133784515,0.887685406067308
GAD2,X37,0.00106130857539643,2.44249059665454
GAD2,X4,0.000352072694752314,1.85769154027852
GAD2,X7,0.00704644183909432,1.31479180087776
GAL,X15,0.013822621674804,1.70226017251776
GAL,X19,0.00133898732391141,2.38055178955238
GAL,X21,2.92569553452099e-10,4.17720107559074
GAL,X23,4.57354881522576e-20,5.80146369296043
GAL,X28,1.44127332288344e-07,3.51427432697682
GAL,X31,0.0111751108103051,1.8150522607452
GAL,X33,1.44279686980204e-06,3.29199237158079
GAL,X40,8.97359207872996e-07,3.60269584852927
GAS2L3,X13,1.84290847639684e-06,1.745959534016
GAS2L3,X14,0.00279398568388331,1.14977086395011
GAS2L3,X16,2.36125983610519e-11,2.35139193379556
GAS2L3,X17,0.0485467911750225,0.948631361205697
GAS2L3,X27,0.0518873768051441,0.76847482251383
GAS2L3,X28,0.010995619326327,0.947605227435021
GAS2L3,X5,0.00079277184190082,1.33641985670529
GDF10,X10,2.1519608773482e-12,2.0001088054956
GDF10,X12,2.45534187397256e-11,1.90774288976328
GDF10,X18,0.0309874923609517,0.733910666864594
GDF10,X2,0.0333602699903059,0.748353722385874
GDF10,X20,0.000582378838399383,1.02476819435874
GDF10,X29,0.0121721626556762,0.818683152460063
GDF10,X30,0.000173697706383729,1.15034272935784
GFOD1,X1,2.9232594940906e-05,0.979495969981182
GFOD1,X12,0.000134047415592049,0.888529823655748
GFOD1,X15,0.000605216306572588,0.814701474599738
GFOD1,X20,4.45872485947424e-09,1.33705892571516
GFOD1,X21,0.00594048945138446,0.668758526373485
GFOD1,X23,0.000705753847994609,0.817136103586124
GFOD1,X28,0.0122400782972416,0.590525369175361
GFOD1,X30,0.060544468660239,0.455977480785337
GFOD1,X31,0.00451895053797586,0.691532720026831
GFOD1,X37,0.0178787552546324,1.02770283392191
GFOD1,X5,0.092990004326814,0.475541789105633
GHRH,X15,0.000987496750971817,2.35216786677428
GHRH,X19,6.34653385130419e-08,3.83658832853977
GHRH,X23,3.01033293248661e-34,7.53729248345495
GHRH,X31,2.66709253224277e-06,3.38804191749692
GHRH,X33,1.32095424417896e-11,4.65024180897529
GJA1,X10,1.1812239478302e-16,2.23427627987716
GJA1,X17,0.0868601505922413,0.651108615349084
GJA1,X18,1.23907934088007e-07,1.54116175747912
GJA1,X19,2.43388215821016e-09,1.71494669590285
GJA1,X2,1.19611541924308e-19,2.41940473727655
GJA1,X32,2.46614270664615e-05,1.27741669280641
GLRA2,X1,0.00138731416604413,1.46297138202693
GLRA2,X12,0.00586298019213575,1.26355717029949
GLRA2,X15,1.57658361299314e-10,2.8195731139719
GLRA2,X19,0.0104804981262818,1.30161707790233
GLRA2,X20,0.00543029477696303,1.26904839133709
GLRA2,X23,7.18873456455994e-13,3.13283938232089
GLRA2,X29,0.075931966053935,0.904544155397805
GLRA2,X31,1.93883496100044e-19,3.94998799797965
GLRA2,X33,0.000103429003257948,1.83125134041199
GLRA3,X1,1.08913660742583e-06,2.11811508045627
GLRA3,X12,6.84815404148842e-16,3.26708898020132
GLRA3,X15,5.15927088558399e-05,1.76827477133913
GLRA3,X18,0.0236047492755991,1.1034020101237
GLRA3,X20,1.92097987269978e-05,1.85029219663156
GLRA3,X23,8.6467858405879e-06,1.94251216356012
GLRA3,X29,0.00311521217845422,1.38289639201608
GLRA3,X30,0.000173697706383729,1.66142382832409
GLRA3,X31,0.000829237111794325,1.52042251407553
GNLY,X14,7.15902328029635e-05,1.51791633926183
GNLY,X27,5.31932986497098e-30,3.74487844456539
GNLY,X8,0.0143320576969737,1.07244990337001
GNLY,X9,0.043936821346844,0.855190174943184
GPER1,X10,0.0862480967548147,0.71017297552544
GPER1,X13,9.3228371567672e-44,4.68822973063621
GPER1,X16,0.000108766480362809,1.53232243567163
GPER1,X28,9.51302288536976e-14,2.82549936451794
GPER1,X5,2.44661801360156e-07,2.06165599098459
GPNMB,X10,3.67991733835651e-05,1.71730149226393
GPNMB,X13,0.000120577206273028,1.65978931870071
GPNMB,X14,0.00187121751698293,1.36967203299639
GPNMB,X16,1.27509342108955e-17,3.34402030807265
GPNMB,X27,0.00493286809132192,1.25163008261957
GPNMB,X3,5.37457695063844e-09,2.43740331111921
GPNMB,X30,1.2409796272522e-08,2.35871491117585
GPNMB,X37,0.00194100954846481,2.37067783556363
GPR183,X10,0.0233007146565548,1.1925472862389
GPR183,X14,6.64933406506129e-20,4.27549478728427
GPR183,X16,1.53930798803602e-10,3.15497717104945
GPR183,X27,1.01941233115786e-07,2.70234170257341
GPR183,X32,0.0799750794436542,0.966875194419085
GPR183,X34,4.98303887042747e-08,2.76094599304201
GPR183,X8,2.16616800691706e-08,2.83696905911948
GPR34,X10,0.0168123808586129,1.02433477570755
GPR34,X14,5.56041485299198e-27,4.03740732998806
GPR34,X16,1.08020927060296e-10,2.60296885382754
GPR34,X27,0.0766179013257083,0.798613644808231
GPR34,X34,1.94662959860609e-11,2.73548008678869
GPR34,X8,1.17892792873635e-10,2.6421095182273
GSX1,X1,0.0841622638638531,1.18549190097568
GSX1,X15,7.72231079468993e-05,2.68113039318054
GSX1,X19,9.16129044423227e-07,3.36509812908968
GSX1,X23,4.14169588907162e-29,6.7044598684794
GSX1,X3,0.0370083591578865,1.70950754626989
GSX1,X31,0.00104149711177821,2.31152554608797
GSX1,X33,2.99962355058255e-10,4.12485600761912
GZMA,X10,0.0384750927763235,1.04032200211228
GZMA,X14,0.0440382586663483,1.06348333927535
GZMA,X27,3.04006004516342e-43,5.696693931724
GZMA,X34,0.0619523219232061,0.94463819634173
GZMA,X6,2.28107212245185e-05,2.04162903010142
GZMA,X9,0.00029622518270559,1.88560579312366
HCRT,X29,2.72751895761409e-62,6.03379055199467
HCRT,X8,0.0752245131618194,1.02714222837782
HES1,X10,2.56589846975817e-07,2.09088157217958
HES1,X13,1.06992969942926e-06,2.01460308940102
HES1,X17,6.85691327243852e-05,2.05933049055685
HES1,X18,0.0203835019180717,1.08598227296082
HES1,X19,0.00162017336753738,1.42942845831463
HES1,X2,2.23273246484022e-06,1.98643590023191
HES1,X28,1.24778711587651e-06,1.99540725252693
HES1,X32,1.2578397622727e-07,2.26643429977305
HES1,X35,0.0435940883507435,2.46584878654551
HES1,X5,3.25296774958987e-07,2.13225178436797
HHATL,X10,6.57324275126015e-07,1.99269811544391
HHATL,X11,2.26634916128204e-08,2.25734869033051
HHATL,X18,0.0391531605059401,0.971714280259956
HHATL,X19,0.00503398914148961,1.27123752357441
HHATL,X2,0.000267651561838557,1.58255765327692
HHATL,X33,0.0011415610960294,1.4038353895398
HHATL,X34,0.000283984541565139,1.49417437288078
HHATL,X40,0.0146967308019519,1.12847779761791
