gene	clus	fdr	logFC
CNTNAP3B	X10	0.00500637442235427	1.1142399727267
CNTNAP3B	X12	0.0894949940809758	0.693488856244194
CNTNAP3B	X15	0.00610556923168123	1.11230825886852
CNTNAP3B	X20	0.0025815871726105	1.19601710051258
CNTNAP3B	X23	0.0149887026658629	1.01621351692693
CNTNAP3B	X28	0.00709009721124964	1.07977213066093
CNTNAP3B	X29	5.3092596496944e-07	1.98705408422843
CNTNAP3B	X32	0.000738509620042508	1.35956340548124
CNTNAP3B	X35	0.0156159606188225	1.09809990327405
CNTNAP3B	X38	0.000902228299412802	1.57996635931934
CNTNAP3B	X5	2.22992538411927e-05	1.68799495764371
COL12A1	X13	0.00251931918156397	1.61775040475015
COL12A1	X16	9.4017556789107e-15	3.7112600749598
COL12A1	X2	0.000353378949740826	1.92508644890024
COL12A1	X27	0.0575722674562509	1.09305220883624
COL12A1	X3	0.0119447161279414	1.54420221971096
COL12A1	X30	0.0471904212831925	1.13179838152447
COL12A1	X37	0.0235405503601955	1.16616723272929
COL25A1	X1	0.0533633547315916	1.05421536350027
COL25A1	X12	0.00171788445571951	1.70874524922255
COL25A1	X17	0.00378307107583216	1.65727053389225
COL25A1	X20	0.00869395089570364	1.43240510916758
COL25A1	X21	7.20848808614757e-12	3.49240751809785
COL25A1	X23	0.0516301632264254	1.12837517295249
COL25A1	X26	0.0257939664673602	1.30601965250916
COL25A1	X28	2.88545877056201e-05	2.21799531108538
COL25A1	X31	0.0372920701727679	1.14753767367088
COL25A1	X35	0.018011559238478	1.46826414436578
COL25A1	X38	7.92098633795269e-08	3.397298029263
COL25A1	X40	0.000145886609713961	2.04674922859571
CORO1A	X14	4.50094796339301e-09	2.49040010312301
CORO1A	X16	0.06810114494864	0.854404174706486
CORO1A	X27	6.615096656792e-15	3.20605951021092
CORO1A	X34	0.000654515036824378	1.54784836653457
CORO1A	X37	0.0857743933632149	0.779236753411645
CORO1A	X8	0.000330442249423855	1.68960211604257
CRH	X15	3.69116104988826e-07	2.85776368916182
CRH	X20	0.0620094128559499	1.09054926835485
CRH	X23	0.024629698610853	1.37051808072192
CRH	X26	3.41593375389452e-09	3.26789698176501
CRH	X31	6.24343427337822e-05	2.2754098048569
CRHBP	X1	3.44354907250289e-10	2.22745645527011
CRHBP	X11	1.33924489511908e-05	1.56101467169217
CRHBP	X26	0.0180300197837786	0.929217447682723
CRHBP	X33	0.000491041471613545	1.2967594713912
CRHBP	X34	0.00996591849290408	0.961441266310246
CRHBP	X40	0.00817926932804033	0.980655046203651
CRHBP	X6	3.38096675840121e-07	1.7497708241423
CRHBP	X7	0.0141310530069355	1.06048913301613
CRHR2	X1	4.02659140003065e-05	2.17558260442665
CRHR2	X12	1.80891410554131e-05	2.20268740475837
CRHR2	X20	0.0204998795866473	1.23345257592128
CRHR2	X21	7.72829184133217e-07	2.56106696994634
CRHR2	X26	0.0350840932914604	1.18957959155092
CRHR2	X28	0.0140464529276321	1.30568408580137
CRHR2	X37	1.16482329837281e-10	3.19610032815419
CRHR2	X38	6.91669802608334e-05	2.49120334375158
CRHR2	X40	0.0639342651335563	1.03434215873206
CRYM	X17	4.53167554893012e-09	3.70893102892226
CRYM	X22	0.014439338543416	1.83034568812104
CRYM	X26	0.00458418122216034	1.92671375870114
CRYM	X29	8.38803197797284e-13	4.33784694367856
CRYM	X32	0.0659496833592922	1.25461375545245
CRYM	X35	6.87786973247189e-15	5.51389021662919
CRYM	X37	3.56821042561093e-07	3.15203691714936
CRYM	X39	5.38708549196858e-07	3.36452429787819
CSPG4	X13	1.16642106846196e-18	3.06034910714451
CSPG4	X28	0.00795605803110771	1.02966341384266
CSPG4	X3	8.72857207432456e-14	2.65363144746497
CSPG4	X30	3.2893296199433e-09	2.17819631110273
CSPG4	X37	0.065998878094677	0.707011246534258
CTNNA3	X10	0.0694350290338515	0.855094031947876
CTNNA3	X11	3.74814452977869e-10	2.69629453183784
CTNNA3	X14	0.0984770718154511	0.844955134207412
CTNNA3	X33	2.38908764715974e-05	1.940616004316
CTNNA3	X34	3.85860879889287e-05	1.85912028340986
CTNNA3	X39	1.85812161385374e-05	2.0615067313901
CTNNA3	X40	1.64403344650865e-06	2.13588948431613
CTNNA3	X6	7.577355797112e-15	3.25018915982418
CTNNA3	X7	0.00200327935083999	1.58903675828011
CTNNA3	X9	0.0271085382744803	1.16512052767092
CTSH	X10	1.91083201955612e-18	3.33501053624511
CTSH	X14	1.39937405685824e-07	2.08035038006956
CTSH	X16	0.0143894937092683	1.03137457897031
CTSH	X2	6.17776156020129e-07	2.01431080579149
CTSH	X21	0.0119499755529037	1.11353764912585
CTSH	X24	0.00365397036754252	1.35711160981842
CTSH	X25	5.51025934960326e-05	1.60415568431311
CTSH	X28	0.00386284079721487	1.21004763510432
CTSH	X34	0.0454137639720086	0.878992617693226
CTSH	X5	0.000214675450497825	1.58682430774649
CTSH	X6	0.0733376654731876	0.783453669064275
CTSS	X13	0.0377846565244923	1.07865821269527
CTSS	X14	2.38741887060984e-14	3.26861455707574
CTSS	X16	2.69928499054118e-10	2.77581231805601
CTSS	X27	6.72401552436551e-06	2.0668760327381
CTSS	X28	0.0621825442912472	0.903940818438851
CTSS	X34	9.34010444160191e-07	2.22345623537585
CTSS	X5	0.0211136801468895	1.24125225437463
CTSS	X8	7.96324185952225e-07	2.27968299382967
CUX2	X1	0.000251482425933449	1.66855455146092
CUX2	X20	4.41868950677286e-07	2.23568574760473
CUX2	X26	2.13633239448666e-07	2.27920183580725
CUX2	X29	0.0560652696356549	1.03218286348763
CUX2	X38	0.0131292309518412	1.35214335833336
CX3CR1	X10	0.0253984731600394	1.11432145891628
CX3CR1	X14	1.31501084698733e-21	4.17628897279024
CX3CR1	X16	0.0061994893471015	1.34171370775239
CX3CR1	X27	0.0339323785452549	1.12924065321239
CX3CR1	X34	3.7335197200836e-12	3.25714892481355
CX3CR1	X6	0.0242365479018766	1.1334313733665
CX3CR1	X8	1.97473544237039e-09	2.82130118507473
CXCL14	X17	0.000461430910001786	1.38211669492166
CXCL14	X18	0.000611389408137591	1.38900012335585
CXCL14	X19	0.00358576750065045	1.19883236035795
CXCL14	X2	4.4567248902655e-06	1.7196973472471
CXCL14	X22	0.000164501568551282	1.56821579093006
CXCL14	X24	0.0110788696155657	1.11823151923759
CXCL14	X25	0.0961917580539485	0.64434469780283
CXCL14	X26	5.55554499817718e-21	3.22531386465722
CXCL14	X35	0.0435932849670582	0.888150246393915
CXCL14	X39	0.00826035860287393	1.06837243813447
CXCR4	X10	0.00122865601597531	1.82551333702481
CXCR4	X14	1.58779203392489e-06	2.6448604372693
CXCR4	X16	8.39125408035026e-06	2.44856366776879
CXCR4	X19	0.0802100711219808	1.18059767226746
CXCR4	X2	0.0012793570130416	1.94634173861217
CXCR4	X27	1.14046666622888e-17	4.39139173475651
CXCR4	X34	0.0467012614980282	1.20115992739463
CYP19A1	X12	0.00969379865785385	1.30837956894287
CYP19A1	X18	0.0593099630208112	1.12328378773068
CYP19A1	X29	0.0406029132347901	1.21450906444632
CYP19A1	X30	0.0221816837723093	1.22881057789787
CYP26A1	X12	0.00324638525994107	1.39747537419263
CYP26A1	X14	0.0463023434523426	1.02273753864768
CYP26A1	X15	5.83393982202041e-06	2.10021368444417
CYP26A1	X31	0.00543455241665576	1.31959482089868
CYP26B1	X15	8.40797291522559e-06	1.5435897531516
CYP26B1	X19	0.0802541528315317	0.727330018697052
CYP26B1	X23	0.0377084950242282	0.778952155009682
CYP26B1	X31	0.00138941819324062	1.12370294957272
CYP26B1	X33	0.0367836343923172	0.834974911738291
CYP26B1	X37	0.0539916072183752	0.677316945127112
CYTIP	X13	0.00367385320849404	1.94784020740723
CYTIP	X14	8.62059143974814e-09	3.50988298044248
CYTIP	X16	7.57711597951181e-06	2.79083473383476
CYTIP	X27	3.49973889269706e-28	6.18900215171502
CYTIP	X34	0.00146833974636681	2.08988373635004
CYTIP	X8	0.00102161178321474	2.25444396761367
DCC	X1	6.27593693944498e-07	1.89874362214219
DCC	X15	0.0311588962750799	0.854621196836784
DCC	X20	1.45555918924296e-06	1.80449183599289
DCC	X23	1.20677040617e-09	2.21624686999236
DCC	X26	0.0426941574382636	0.832319693627547
DCC	X29	0.0143370504645311	1.08219755966802
DCC	X3	9.6842532022842e-05	1.55733939137556
DCC	X30	0.00365840132119009	1.16894913909263
DCC	X31	0.00123481754318005	1.23629427664026
DCC	X38	0.000699258641643681	1.55842804347931
DCN	X13	7.02936848181998e-19	4.75124318951865
DCN	X16	8.44278143902463e-18	4.61685827108666
DCN	X17	1.35878955218805e-05	2.63868911476025
DCN	X19	0.0596456740551399	1.31403608904159
DCN	X27	4.34392956485831e-07	2.88494584404643
DCN	X28	1.38725857546569e-08	3.18519491784344
DCN	X35	1.5015213013738e-07	3.4696460318172
DCN	X5	9.91706068103175e-07	2.83057966751742
DDN	X12	9.85690506802815e-05	1.83467667684142
DDN	X18	0.000611389408137591	1.73966320474368
DDN	X22	1.02428937642196e-11	3.13682390884654
DDN	X26	1.21717250485904e-05	2.07555375927515
DDN	X30	0.000434625216447798	1.71302870027986
DDN	X36	0.0431192161165816	3.37998900660637
DDN	X37	2.27551124496171e-16	3.62141720823451
DDR2	X10	1.43880282018982e-05	1.59494208660146
DDR2	X13	7.91539120533636e-05	1.48664723515993
DDR2	X14	7.28373537892052e-05	1.50001513216562
DDR2	X16	7.48619865156111e-06	1.63942997361512
DDR2	X27	0.00168679661252384	1.23068399019944
DDR2	X28	0.000237567545043432	1.38551434085614
DDR2	X5	2.32216158281437e-05	1.61293877886589
DDR2	X6	0.00504443208051796	1.06569511590321
DLG4	X1	0.00425096646144483	0.859160302801297
DLG4	X12	7.46703148383117e-06	1.29136681556088
DLG4	X15	5.40101823728179e-05	1.18856008444596
DLG4	X20	0.000451359966566952	1.0428932305251
DLG4	X21	0.00261223030491238	0.92628777754079
DLG4	X23	3.15404939022958e-06	1.35831985736816
DLG4	X26	0.0311714939764226	0.690128651078838
DLG4	X29	0.058391414773473	0.674936962823014
DLG4	X30	0.0498064820002137	0.638137548174845
DLG4	X31	2.25635397013826e-05	1.2379252563403
DLG4	X37	2.57231665726645e-06	1.34199415126173
DNER	X1	0.0174196811129083	0.685855174071879
DNER	X10	8.19694357140412e-06	1.23747772683816
DNER	X12	0.0602244753094231	0.556419121429123
DNER	X15	0.000358375989403079	1.02738454180608
DNER	X20	0.0210067551742603	0.67169076814201
DNER	X21	7.72829184133217e-07	1.3995750691915
DNER	X23	0.000460450675657351	1.03089061825335
DNER	X29	0.093501041804491	0.59703159060972
DNER	X30	0.0709218653591242	0.573933119395011
DNER	X31	0.0814213513566392	0.513035415480619
DNER	X40	0.0142356938903449	0.728478694275335
DOC2A	X1	0.000917883020196413	1.60378788661542
DOC2A	X12	6.91835315427072e-11	2.93060576420177
DOC2A	X18	0.0138451485766799	1.32451280305202
DOC2A	X20	0.000103277753044986	1.83743081393474
DOC2A	X23	0.0100251997459616	1.28784580559896
DOC2A	X26	0.00071953416127608	1.67419930956187
DOC2A	X30	0.00146672200077384	1.56914336801707
DOC2A	X32	7.87374167064477e-10	2.79987137698985
DOC2A	X36	0.0431646650567711	3.30614891074488
DOC2A	X37	5.98661995010694e-06	2.08168604992251
DOC2A	X38	0.0758614249642857	1.06094694770972
DYDC2	X12	0.0495242501893958	0.824035333640303
DYDC2	X32	8.66309932447995e-41	4.62627377580566
ECEL1	X1	0.000917883020196413	1.94669694254997
ECEL1	X12	0.043335658617111	1.19855649093987
ECEL1	X15	2.65342175404266e-09	3.29927050153503
ECEL1	X19	0.031312973394467	1.44963665585302
ECEL1	X21	0.000479193416627345	2.09635500859771
ECEL1	X23	2.00916178724274e-12	3.82651448719291
ECEL1	X28	0.00704052840415962	1.58158775474452
ECEL1	X31	2.90862641348671e-06	2.65030743862601
ECEL1	X33	0.00018249438206523	2.21108390631173
ECEL1	X37	0.0201270783439899	1.33247125358776
ECEL1	X38	0.00235837639841436	2.11983033974838
ECEL1	X40	0.0429700006679123	1.2282298548482
EFHD1	X10	0.000188646833317995	1.16593973211984
EFHD1	X11	2.8115020485015e-12	2.07151926367825
EFHD1	X13	1.32897363175139e-06	1.48925969126641
EFHD1	X2	0.0139385739540845	0.893031903515286
EFHD1	X25	0.0997871421917888	0.536143807443403
EFHD1	X33	0.000264771398648528	1.19302997490947
EFHD1	X34	1.29672672309193e-05	1.36104499340165
EFHD1	X39	0.0773056584600606	0.602107148980718
EFHD1	X40	8.18568353118113e-05	1.24691046385393
EFHD1	X6	7.92899491460751e-20	2.6288886588025
EFHD1	X7	0.00291851129385202	1.07409794446324
EGFR	X10	6.82223342157533e-05	1.60192287711589
EGFR	X13	0.00813748255068843	1.15321747329813
EGFR	X18	8.74484078249815e-05	1.69518672758223
EGFR	X19	0.00218549793028537	1.36192730171645
EGFR	X2	1.56656895676257e-13	2.82984493235159
EGFR	X24	0.000862105486692594	1.50937955209843
EGFR	X25	1.18617314214146e-08	2.21490583270847
ELK1	X12	6.72117692955482e-07	1.31991091214561
ELK1	X18	0.000100203802394373	1.11787461407084
ELK1	X22	0.005128620650605	0.878395955374637
ELK1	X25	0.0316658389975112	0.592890712197663
ELK1	X26	0.0786538795405411	0.519762621704744
ELK1	X30	4.09232783924244e-05	1.13218337259256
ELK1	X36	0.0438266048365701	1.88581607548463
ELK1	X37	4.53349577994933e-10	1.62402600422158
ELOVL2	X10	0.0688643584072902	0.738632528252247
ELOVL2	X17	2.76084187657152e-13	2.7486465170935
ELOVL2	X18	0.00864522777024358	1.16054687046408
ELOVL2	X19	1.55223963561275e-06	1.90140168776552
ELOVL2	X2	1.69916705720846e-06	1.85083863825528
ELOVL2	X24	0.00296146592091206	1.31405273023442
ELOVL2	X35	9.1775472768476e-19	3.81512976497393
ELOVL2	X39	2.95416764270859e-09	2.4517474848873
ENOX2	X15	0.000251068256842491	1.15840152104402
ENOX2	X23	1.06447931112315e-05	1.38163339821512
ENOX2	X31	1.91521826403939e-14	2.24196328337686
ENOX2	X33	0.0188718403120151	0.827394184082047
ENOX2	X39	0.0189290050676341	0.788839178849194
ERBB3	X11	6.52868732916817e-14	3.79639283768962
ERBB3	X3	0.000508223062181605	2.03713917173984
ERBB3	X30	0.0199606064172837	1.36430584085882
ERBB3	X33	2.08722084925443e-09	3.13371151370726
ERBB3	X34	4.26632301125665e-06	2.44258732579245
ERBB3	X39	1.02011544268543e-10	3.69357358445912
ERBB3	X40	2.20108000435775e-08	2.9471920369798
ERBB3	X6	5.06561837530877e-17	4.1591985064498
ERBB3	X7	2.43468211450968e-05	2.38969543710999
ERMN	X11	1.51433099610404e-12	3.37635526156976
ERMN	X33	1.27731136234638e-07	2.62468066925331
ERMN	X34	2.25986177938449e-08	2.77116585328541
ERMN	X39	4.47783064507418e-08	2.94330597968371
ERMN	X40	1.32151066000576e-07	2.61589737909813
ERMN	X6	1.75705759766124e-16	3.84132016119755
ERMN	X7	4.1083572501506e-05	2.17875390982907
ERMN	X9	0.0152114761843874	1.42317155838613
ESR1	X12	0.0352891837510489	1.00107818144999
ESR1	X15	1.03521817704829e-07	2.39827654990981
ESR1	X19	0.0166454553035254	1.26283415585253
ESR1	X23	1.06447931112315e-05	2.03160777237108
ESR1	X31	5.76071162834238e-29	4.5561371595939
ESR1	X33	0.0306131435727038	1.13951068347791
EYA4	X17	0.0718466907660756	0.79238340037961
EYA4	X26	0.00071953416127608	1.39101589410684
EYA4	X32	0.00151864902322506	1.28544694375917
EYA4	X6	0.00133456998519886	1.26281591830954
FABP6	X12	0.00996644555906172	0.867474989596162
FABP6	X15	0.00508953958392785	0.957648867480502
FABP6	X20	0.0932846671179516	0.577014842197083
FABP6	X21	3.36931799224571e-05	1.40379740161928
FABP6	X23	0.0610488633842813	0.668115493946313
FABP6	X28	0.00278947752639899	1.00968274812523
FABP6	X29	0.0186406551681852	0.907688763406421
FABP6	X31	2.48807543092884e-05	1.38550046677692
FABP6	X38	7.06490393288022e-05	1.57975869966279
FABP6	X40	0.00832874039809532	0.906494565470668
FASLG	X10	0.0559926141590531	1.17004178381021
FASLG	X14	0.0857966348018156	1.13086033570414
FASLG	X27	1.38129159591862e-26	5.54078085702224
FASLG	X6	0.00470797412782393	1.68395758700749
FASLG	X9	0.00863215804267181	1.76062939300404
FBLN1	X10	0.000127905825348704	1.76966867147828
FBLN1	X13	2.05478321562797e-07	2.35554080830832
FBLN1	X16	3.70600628243258e-20	3.93600324061799
FBLN1	X19	0.0693803249721815	1.02242551200863
FBLN1	X2	0.000100899453866095	1.87530467331004
FBLN1	X24	0.0503716528353522	1.15244917635074
FBLN1	X25	0.0244475360180371	1.06838115859361
FBLN1	X27	0.000360526620312116	1.71159648012361
FBLN1	X28	0.0367223356400598	1.01083003074914
FBLN1	X32	2.17022166574402e-16	3.56227658331358
FCER1G	X10	0.0663804216968241	1.00518658440533
FCER1G	X13	0.052552859327021	1.15742055421989
FCER1G	X14	1.34242614013108e-13	3.59881648592766
FCER1G	X16	1.05464000673445e-11	3.36236246659927
FCER1G	X27	0.00066469709596669	1.84682377685121
FCER1G	X34	3.03543171803014e-06	2.4100584525375
FCER1G	X8	6.74066435301225e-05	2.15785374738444
FCGR1A	X10	0.0636946502914197	1.11768084146536
FCGR1A	X14	3.60898215694541e-19	4.70243261414763
FCGR1A	X16	1.55443231183305e-06	2.69511582330105
FCGR1A	X27	0.0518889600182683	1.25380460847834
FCGR1A	X34	1.48082418210827e-09	3.3995675306893
FCGR1A	X8	1.22409125405239e-09	3.42970092272903
FCGR3A	X10	0.0499810131176692	1.08370577331317
FCGR3A	X14	4.56633695155839e-20	4.41982185955305
FCGR3A	X16	0.0122274728148142	1.36495462221647
FCGR3A	X27	9.18961931675081e-05	2.09699067694711
FCGR3A	X32	0.0819601261920189	0.99306998343246
FCGR3A	X34	7.73373449419265e-10	3.17617737719762
FCGR3A	X8	4.62142995584506e-10	3.22634754566112
FEZF1	X12	1.39477483205973e-14	3.61518428000577
FEZF1	X18	1.35658110973653e-11	3.35180280731868
FEZF1	X20	0.00175953234416178	1.58762087904173
FEZF1	X25	0.00290258328570024	1.48938373555646
FEZF1	X30	7.51440281897622e-13	3.42058588211403
FEZF1	X36	0.0212252553986884	3.9110130107035
FEZF1	X7	0.0141310530069355	1.49236384283648
FEZF1	X8	0.00188588394086102	1.69044220926031
FGFR2	X10	0.0130301569617674	0.911083717075615
FGFR2	X11	9.3993903064114e-12	2.29729751512914
FGFR2	X17	0.0685990030712426	0.731768909761222
FGFR2	X19	0.038204325016089	0.880399091736851
FGFR2	X2	0.0303983551892303	0.923503832004258
FGFR2	X24	0.0895127478694454	0.80702174543051
FGFR2	X32	0.076193292508999	0.685389245946991
FGFR2	X33	1.85392350773594e-06	1.69264404896897
FGFR2	X34	0.000174057576534281	1.35271836140506
FGFR2	X35	0.0247517609463947	0.932607658625417
FGFR2	X39	4.27943156996545e-09	2.22744471095445
FGFR2	X40	2.83211837182622e-05	1.49706669738894
FGFR2	X6	6.67903340164537e-15	2.57315076649952
FGFR2	X7	0.00254554642199624	1.23229067240387
FGFR3	X10	0.000109541445182778	1.50061621123815
FGFR3	X18	1.69746569045797e-07	2.12891408173574
FGFR3	X19	1.13125336507618e-07	2.09074515668543
FGFR3	X2	1.89439578628503e-18	3.17759691046295
FGFR3	X24	1.79418988898296e-05	1.76597530489069
FGFR3	X25	2.54957020656899e-15	2.8911799481567
FILIP1	X13	4.68439633476419e-08	2.38170713678032
FILIP1	X16	0.0528801520302987	0.915062563043659
FILIP1	X17	0.0685990030712426	0.922845242889268
FILIP1	X32	0.0241791974681852	1.07506729734346
FILIP1	X37	0.000616511786123172	1.52594775761656
FILIP1	X5	0.00831766283345894	1.33384604323412
FLT1	X13	3.1633151627243e-15	4.09327793390619
FLT1	X16	1.92134680268406e-09	3.18977838493985
FLT1	X27	5.95762188547857e-06	2.50880554758624
FLT1	X28	8.71604143957037e-19	4.59304455402264
FLT1	X5	8.08380317307787e-26	5.27866097202493
FOS	X10	6.22580219654461e-08	2.41646596342941
FOS	X13	0.000136110920833172	1.77859421033434
FOS	X14	0.00725778394049898	1.31956242403148
FOS	X16	0.000115658692474684	1.76255257511029
FOS	X17	0.0223029386220033	1.16404806810963
FOS	X19	0.0730427747470223	0.990825256983759
FOS	X2	0.000411163205955374	1.71508916771277
FOS	X21	0.020112393312092	1.1736134856996
FOS	X24	1.79418988898296e-05	2.08392705981234
FOS	X32	1.7785670751022e-05	2.0035220407624
FRMPD2	X10	8.95098203761529e-08	2.41548620895655
FRMPD2	X18	0.000982268389872497	1.67621246668174
FRMPD2	X19	0.000545832381938856	1.73823996432321
FRMPD2	X2	4.48181162026382e-08	2.49450238084857
FRMPD2	X24	0.00081958394964025	1.74065622689195
FRMPD2	X25	0.00273360255041678	1.40274725758056
FRMPD2	X32	6.03194796873737e-23	4.18025988256546
FSTL4	X1	0.0183520663612393	1.01100600194194
FSTL4	X12	4.07644616247448e-05	1.72403217075477
FSTL4	X15	0.0251031423228574	0.991996897236866
FSTL4	X18	0.0145341440742745	1.178957845571
FSTL4	X19	0.00137298139489492	1.47089861316312
FSTL4	X2	0.0303983551892303	1.08828503002468
FSTL4	X20	0.0166364313248853	1.03646074572194
FSTL4	X24	0.0503716528353522	1.03791065005244
FSTL4	X26	0.0596722472013237	0.871920573866978
FSTL4	X37	1.24377661865531e-08	2.3312097663888
GABRA5	X1	0.0435636713201512	0.685278033362163
GABRA5	X12	3.30544077564875e-15	2.48865538147753
GABRA5	X18	0.00681927407794073	1.01850964065016
GABRA5	X20	0.0794380729940322	0.605355045275286
GABRA5	X21	0.0442121956292622	0.749709244904621
GABRA5	X22	0.00120815912098677	1.21379200009822
GABRA5	X26	8.09115509205687e-07	1.63780485927399
GABRA5	X30	4.95117195583492e-05	1.3772614967035
GABRA5	X36	0.00296858109771485	3.30492890532313
GABRA5	X37	1.77633528021877e-30	3.39222530584073
GABRE	X1	0.00458202606262497	1.81723723061199
GABRE	X15	7.29154415567543e-18	5.00792428764214
GABRE	X17	0.0223029386220033	1.57011425476637
GABRE	X19	7.5046896677564e-05	2.57826813216759
GABRE	X23	2.81570942888897e-15	4.63124793889521
GABRE	X31	1.07565838405347e-09	3.67505212350099
GABRE	X33	8.62677676755721e-09	3.47953899360792
GABRE	X38	0.0124875879980096	1.91623202913787
GABRQ	X1	0.0029255914116278	1.65281825344038
GABRQ	X12	0.000560444783572674	1.86893573706645
GABRQ	X15	7.48616743287789e-15	3.92109534522693
GABRQ	X19	0.0010596467177004	1.90370299300452
GABRQ	X23	1.53138702707268e-10	3.29513417090559
GABRQ	X29	0.00549609598992772	1.67679842361824
GABRQ	X31	4.26083638641811e-11	3.3820116257335
GABRQ	X33	1.52362565668168e-06	2.55939095014365
GABRQ	X37	0.0235405503601955	1.21763109831068
GAD1	X1	3.44354907250289e-10	3.06837590414542
GAD1	X15	5.81184789248509e-07	2.40404656883969
GAD1	X23	1.00431871868598e-12	3.31285139761576
GAD1	X26	2.9658931131398e-10	2.96761793453701
GAD1	X29	4.32577835821809e-05	2.08810633648092
GAD1	X31	5.78513245956517e-05	1.96008514262581
GAD1	X33	0.0744470657338048	1.02801793327874
GAD1	X37	6.69192583599198e-06	2.14131310651452
GAD2	X1	3.06488265693605e-08	2.91347751506627
GAD2	X15	0.0349067326322437	1.167320453414
GAD2	X23	1.15283720984973e-05	2.32321271553256
GAD2	X26	8.41274402668529e-09	2.96450226514563
GAD2	X37	1.61857393179819e-06	2.47683853252795
GAD2	X4	0.036939384179396	1.72576637500109
GAL	X15	0.00668529685342757	2.12650103926658
GAL	X19	0.000545832381938856	2.80166360297142
GAL	X21	1.82699849988004e-10	4.63245234314812
GAL	X23	1.19749215332045e-18	6.1564453597747
GAL	X28	5.17122579495637e-08	3.97722177266555
GAL	X31	0.0108503620490189	1.97683831628703
GAL	X33	9.87975018561687e-07	3.66062573049759
GAL	X40	3.47418342744835e-07	3.76499086119986
GAS2L3	X13	0.000106413944271149	2.07198743486598
GAS2L3	X14	0.0103532457171529	1.46128626683535
GAS2L3	X16	4.24310931678663e-08	2.78960577453193
GAS2L3	X17	0.0352223997653515	1.24467972713573
GAS2L3	X27	0.0468868452050239	1.17440377348721
GAS2L3	X28	0.0182823003412773	1.29027372298573
GAS2L3	X5	0.00617713470463124	1.61847339286283
GDF10	X10	4.4197902754698e-07	2.05608999213131
GDF10	X12	2.55387018707515e-06	1.94402280955617
GDF10	X20	0.0162250250405942	1.03470588465181
GDF10	X25	0.0179855620308236	1.00449483555207
GDF10	X26	0.00726515840974208	1.2192779916339
GDF10	X29	0.0967693212083165	0.87383624507216
GDF10	X30	0.00914583910520271	1.17885962265786
GFOD1	X1	0.000765986150645718	0.839462013859462
GFOD1	X12	0.000505449921257914	0.854336082298676
GFOD1	X15	0.000967493199430131	0.819752980983152
GFOD1	X20	1.57610899890336e-07	1.26758510032395
GFOD1	X21	0.00499071604342558	0.722049911763379
GFOD1	X23	0.00226165291933307	0.779831055471087
GFOD1	X26	0.00212156562216491	0.792137897322052
GFOD1	X28	0.00944516428659215	0.647680887914905
GFOD1	X31	0.0167123347297007	0.596459984139068
GFOD1	X37	3.497866226823e-06	1.09972947505611
GFOD1	X38	0.000968281739481382	0.974252998661717
GHRH	X15	0.000470677249293053	2.78861279328876
GHRH	X19	6.77957509906885e-08	4.26428991969051
GHRH	X23	1.31390191269221e-29	7.89693287594233
GHRH	X31	8.73068607908405e-05	3.07629931710757
GHRH	X33	5.29776469146462e-11	5.02607199131943
GJA1	X10	4.7663564193362e-13	2.18713803199836
GJA1	X18	5.09290173024859e-06	1.50904822786445
GJA1	X19	1.45883693021832e-07	1.69102337351775
GJA1	X2	2.21899059688411e-16	2.44739783232587
GJA1	X24	4.10576850617164e-07	1.72675528075708
GJA1	X25	3.85383929072444e-09	1.79909770029961
GJA1	X32	1.74733933732712e-05	1.39286176988294
GJA1	X35	0.00200304022509056	1.14274977402784
GLRA2	X1	0.00326950587334138	1.47713857812522
GLRA2	X12	0.00568790976693663	1.38426293474032
GLRA2	X15	2.77914667631969e-10	2.96879891903416
GLRA2	X19	0.0072101629797376	1.46216655916282
GLRA2	X20	0.00638073228626307	1.3573853583067
GLRA2	X23	2.90512510905555e-12	3.23766794842919
GLRA2	X29	0.0907982289275265	1.0391999609902
GLRA2	X31	1.62514147111691e-18	3.96581565875006
GLRA2	X33	0.00011152376277251	1.94183614283103
GLRA3	X1	0.000174023162377838	2.09517355245727
GLRA3	X12	9.58031208434055e-11	3.34183496994491
GLRA3	X15	0.000602035172726875	1.89162368056311
GLRA3	X18	0.0608013301573018	1.2231548259306
GLRA3	X20	0.000551441573949759	1.90201305337076
GLRA3	X23	0.000314758737048349	2.02237899940146
GLRA3	X29	0.0192333896330609	1.48161190523794
GLRA3	X30	0.00245982300897698	1.73388460616438
GLRA3	X31	0.00315539511792362	1.62949068184849
GLRA3	X36	0.0566519280842574	3.63353363102749
GLRA3	X37	0.00126504804555724	1.72915807866546
GLRA3	X38	0.0406808488493212	1.38849543662381
GNLY	X14	0.000775029848275578	1.75904444137662
GNLY	X27	9.2279552535215e-19	4.0627543767334
GNLY	X34	0.0880473408823097	0.942734689591548
GNLY	X8	0.044213910945569	1.28061269533718
GNLY	X9	0.0852210639048643	1.04907872794005
GPER1	X10	0.0668079324438005	0.877270767864861
GPER1	X13	1.9501042160792e-34	4.9043409284803
GPER1	X16	2.80159790774707e-05	1.88601967376232
GPER1	X27	0.0543579556829579	0.989373784444562
GPER1	X28	2.7089384055646e-12	3.04753935141254
GPER1	X5	8.54559057575234e-07	2.24770862990612
GPNMB	X10	0.000686120671680088	1.96272145024954
GPNMB	X13	0.000932804054769605	1.98087928376201
GPNMB	X14	0.00636804254885854	1.67374726899208
