group	LAMP5.pos_Inhmarks.neg	source	type	gene_id	gene_version	gene_name	gene_type	gene_search	high_expr	high_expr_cl	high_expr_sample	high_expr_clorsam	logFC	AveExpr	t	P.Value	adj.P.Val	B
1	TRUE	HAVANA	gene	ENSG00000118816	10	CCNI	protein_coding	CCNI; ENSG00000118816	TRUE	TRUE	TRUE	2	-0.107805502413955	6.97965832326227	-1.00292216757668	0.325948585077966	0.999726594277815	-5.41405538210793
1	TRUE	HAVANA	gene	ENSG00000138764	15	CCNG2	protein_coding	CCNG2; ENSG00000138764	TRUE	TRUE	TRUE	2	0.174883993043765	4.33591219718071	0.947239042794156	0.353000047741557	0.999726594277815	-5.12333409197596
1	TRUE	HAVANA	gene	ENSG00000138767	13	CNOT6L	protein_coding	CNOT6L; ENSG00000138767	TRUE	TRUE	TRUE	2	-0.0464865050271507	4.3740554184395	-0.249199280403228	0.805336553709944	0.999726594277815	-5.47425037955582
1	TRUE	HAVANA	gene	ENSG00000169288	18	MRPL1	protein_coding	MRPL1; ENSG00000169288	TRUE	TRUE	TRUE	2	-0.00185940907557692	6.19115429984482	-0.0120924131694242	0.990455075170571	0.999726594277815	-5.80333643507109
1	TRUE	HAVANA	gene	ENSG00000138772	13	ANXA3	protein_coding	ANXA3; ENSG00000138772	FALSE	FALSE	TRUE	1	NA	NA	NA	NA	NA	NA
1	TRUE	HAVANA	gene	ENSG00000251442	6	LINC01094	lncRNA	LINC01094; ENSG00000251442	FALSE	TRUE	TRUE	2	-0.245621597140482	2.9313547955951	-0.70440681802557	0.488683362298754	0.999726594277815	-5.0279937330657
1	TRUE	HAVANA	gene	ENSG00000138756	17	BMP2K	protein_coding	BMP2K; ENSG00000138756	TRUE	TRUE	TRUE	2	0.100143893656613	4.31585511810783	0.504235960455127	0.618714225935567	0.999726594277815	-5.383132538353
1	TRUE	HAVANA	gene	ENSG00000163291	14	PAQR3	protein_coding	PAQR3; ENSG00000163291	TRUE	TRUE	TRUE	2	0.0570116706043681	5.0753601969368	0.374139806879636	0.711600289783244	0.999726594277815	-5.58623472630013
1	TRUE	HAVANA	gene	ENSG00000249307	7	LINC01088	lncRNA	LINC01088; ENSG00000249307	TRUE	TRUE	TRUE	2	0.324888115646748	3.74170385966656	0.985133093107501	0.336635124652769	0.999726594277815	-4.96734325767466
1	TRUE	HAVANA	gene	ENSG00000163297	17	ANTXR2	protein_coding	ANTXR2; ENSG00000163297	FALSE	FALSE	TRUE	1	NA	NA	NA	NA	NA	NA
1	TRUE	HAVANA	gene	ENSG00000152784	15	PRDM8	protein_coding	PRDM8; ENSG00000152784	TRUE	TRUE	TRUE	2	-0.332150111577125	3.63875248458427	-1.45061115786483	0.159891453403426	0.999726594277815	-4.54445046908186
1	TRUE	HAVANA	gene	ENSG00000138669	9	PRKG2	protein_coding	PRKG2; ENSG00000138669	FALSE	FALSE	TRUE	1	NA	NA	NA	NA	NA	NA
1	TRUE	HAVANA	gene	ENSG00000138670	17	RASGEF1B	protein_coding	RASGEF1B; ENSG00000138670	TRUE	TRUE	TRUE	2	-0.176065093081461	3.79597780054224	-0.83617110685207	0.411343918345489	0.999726594277815	-5.12156012647334
1	TRUE	HAVANA	gene	ENSG00000273156	2	AC124016.2	lncRNA	AC124016.2; ENSG00000273156	TRUE	TRUE	TRUE	2	0.0931477995781295	4.60533931175371	0.720590252293788	0.478153481744468	0.999726594277815	-5.33605340244228
1	TRUE	HAVANA	gene	ENSG00000138668	19	HNRNPD	protein_coding	HNRNPD; ENSG00000138668	TRUE	TRUE	TRUE	2	0.013625956192713	7.02126232002178	0.159361710072513	0.87472345716928	0.999726594277815	-5.87973152346952
1	TRUE	HAVANA	gene	ENSG00000152795	17	HNRNPDL	protein_coding	HNRNPDL; ENSG00000152795	TRUE	TRUE	TRUE	2	-0.0624083495657341	8.01156726223139	-0.790179511760548	0.437196150078958	0.999726594277815	-5.65753161648759
1	TRUE	HAVANA	gene	ENSG00000145293	16	ENOPH1	protein_coding	ENOPH1; ENSG00000145293	TRUE	TRUE	TRUE	2	-0.072247536384169	6.70683490368091	-0.713942284804079	0.482179994578694	0.999726594277815	-5.6239412744871
1	TRUE	HAVANA	gene	ENSG00000249242	8	TMEM150C	protein_coding	TMEM150C; ENSG00000249242	TRUE	TRUE	TRUE	2	-0.0759579942920119	4.5585268974971	-0.558228777750892	0.581882316630215	0.999726594277815	-5.41548290605753
1	TRUE	HAVANA	gene	ENSG00000145284	12	SCD5	protein_coding	SCD5; ENSG00000145284	TRUE	TRUE	TRUE	2	-0.0120045056623728	8.95541591252815	-0.106148506108536	0.916350772055099	0.999726594277815	-6.0014757159088
1	TRUE	HAVANA	gene	ENSG00000138674	17	SEC31A	protein_coding	SEC31A; ENSG00000138674	TRUE	TRUE	TRUE	2	-0.115408631664368	5.96579998233736	-1.20522304564031	0.239919389763434	0.999726594277815	-5.11802492217534
1	TRUE	HAVANA	gene	ENSG00000251022	6	THAP9-AS1	lncRNA	THAP9-AS1; ENSG00000251022	TRUE	TRUE	TRUE	2	-0.12894571928103	4.70621497130743	-0.627462660320233	0.536621246823908	0.999726594277815	-5.40620860865836
1	TRUE	HAVANA	gene	ENSG00000189308	11	LIN54	protein_coding	LIN54; ENSG00000189308	TRUE	TRUE	TRUE	2	-0.0927208736224234	3.62777950116276	-0.491330128853029	0.627676347844525	0.999726594277815	-5.26752197376484
1	TRUE	HAVANA	gene	ENSG00000138663	9	COPS4	protein_coding	COPS4; ENSG00000138663	TRUE	TRUE	TRUE	2	0.016727616327416	6.76717228511212	0.125206047806183	0.901408018304407	0.999726594277815	-5.86972261658706
1	TRUE	HAVANA	gene	ENSG00000173085	14	COQ2	protein_coding	COQ2; ENSG00000173085	FALSE	TRUE	TRUE	2	-0.119365967179266	3.01746896424436	-0.536394258395712	0.596645738000584	0.999726594277815	-5.13970201554892
1	TRUE	HAVANA	gene	ENSG00000163312	11	HELQ	protein_coding	HELQ; ENSG00000163312	FALSE	TRUE	TRUE	2	-0.0857085864377701	2.8781217227023	-0.440214050849162	0.663739070290308	0.999726594277815	-5.15343533863937
1	TRUE	HAVANA	gene	ENSG00000163319	11	MRPS18C	protein_coding	MRPS18C; ENSG00000163319	TRUE	TRUE	TRUE	2	0.180142600387531	6.6079136908509	1.39806167132646	0.174940010249266	0.999726594277815	-4.96470865459655
1	TRUE	HAVANA	gene	ENSG00000163322	14	ABRAXAS1	protein_coding	ABRAXAS1; ENSG00000163322	FALSE	FALSE	TRUE	1	NA	NA	NA	NA	NA	NA
1	TRUE	HAVANA	gene	ENSG00000138678	11	GPAT3	protein_coding	GPAT3; ENSG00000138678	FALSE	FALSE	TRUE	1	NA	NA	NA	NA	NA	NA
1	TRUE	HAVANA	gene	ENSG00000163624	6	CDS1	protein_coding	CDS1; ENSG00000163624	TRUE	TRUE	TRUE	2	0.143344066398983	5.7138397373298	1.42125365409605	0.168165110153874	0.999726594277815	-4.84660596956087
1	TRUE	HAVANA	gene	ENSG00000163625	15	WDFY3	protein_coding	WDFY3; ENSG00000163625	TRUE	TRUE	TRUE	2	-0.110930558574366	5.88116542169043	-0.953917353854656	0.349677984294477	0.999726594277815	-5.35193461015056
1	TRUE	HAVANA	gene	ENSG00000180769	10	WDFY3-AS2	lncRNA	WDFY3-AS2; ENSG00000180769	TRUE	TRUE	TRUE	2	0.025380999431426	3.97259805461452	0.0873567254042375	0.931242863825608	0.999726594277815	-5.40688059468298
1	TRUE	HAVANA	gene	ENSG00000138639	18	ARHGAP24	protein_coding	ARHGAP24; ENSG00000138639	FALSE	TRUE	TRUE	2	-0.477254748853825	2.84873182997229	-1.45461640493856	0.159583163422512	0.999726594277815	-4.47629782227013
1	TRUE	HAVANA	gene	ENSG00000109339	23	MAPK10	protein_coding	MAPK10; ENSG00000109339	TRUE	TRUE	TRUE	2	-0.0387948926487987	7.1499459694304	-0.446130403339965	0.659520172475195	0.999726594277815	-5.80455049796674
1	TRUE	HAVANA	gene	ENSG00000163629	13	PTPN13	protein_coding	PTPN13; ENSG00000163629	TRUE	TRUE	TRUE	2	0.342424100876103	3.87602728239511	1.28867155267177	0.210824631099952	0.999726594277815	-4.73354128862263
1	TRUE	HAVANA	gene	ENSG00000172493	20	AFF1	protein_coding	AFF1; ENSG00000172493	TRUE	TRUE	TRUE	2	-0.207830133297378	4.03676686699413	-1.16546696936967	0.255334223302576	0.999726594277815	-4.87085701463781
1	TRUE	HAVANA	gene	ENSG00000145332	14	KLHL8	protein_coding	KLHL8; ENSG00000145332	TRUE	TRUE	TRUE	2	0.146047538315218	4.43884177424476	0.879133382554753	0.388085721031249	0.999726594277815	-5.18890788131752
1	TRUE	HAVANA	gene	ENSG00000198189	11	HSD17B11	protein_coding	HSD17B11; ENSG00000198189	TRUE	TRUE	TRUE	2	-0.265522402278723	4.5607055983972	-1.46915526404471	0.15483612685098	0.999726594277815	-4.64552521979863
1	TRUE	HAVANA	gene	ENSG00000170502	13	NUDT9	protein_coding	NUDT9; ENSG00000170502	TRUE	TRUE	TRUE	2	0.0176150742277064	5.62349313401627	0.108968002259862	0.914152701141566	0.999726594277815	-5.73738387393611
1	TRUE	HAVANA	gene	ENSG00000152583	12	SPARCL1	protein_coding	SPARCL1; ENSG00000152583	TRUE	TRUE	TRUE	2	-0.0545809991233169	9.4152134627598	-0.157906552474048	0.876708315251392	0.999726594277815	-6.01095220334194
1	TRUE	HAVANA	gene	ENSG00000118785	14	SPP1	protein_coding	SPP1; ENSG00000118785	TRUE	TRUE	TRUE	2	-0.105817092084716	6.67634473388749	-0.269864123265072	0.791060302356406	0.999726594277815	-5.81279343618127
1	TRUE	HAVANA	gene	ENSG00000118762	8	PKD2	protein_coding	PKD2; ENSG00000118762	FALSE	TRUE	TRUE	2	-0.240954677929332	3.24447712168139	-1.07323002779608	0.293888788513517	0.999726594277815	-4.83790935034227
1	TRUE	HAVANA	gene	ENSG00000118777	12	ABCG2	protein_coding	ABCG2; ENSG00000118777	FALSE	TRUE	TRUE	2	-0.235657188370111	2.93608133702117	-0.572209310939171	0.574144432645323	0.999726594277815	-5.12881241982859
1	TRUE	HAVANA	gene	ENSG00000163644	15	PPM1K	protein_coding	PPM1K; ENSG00000163644	TRUE	TRUE	TRUE	2	0.00819115466436653	6.94220584723852	0.0482873733167962	0.961958543163298	0.999726594277815	-5.87836177776604
1	TRUE	HAVANA	gene	ENSG00000138642	14	HERC6	protein_coding	HERC6; ENSG00000138642	TRUE	TRUE	TRUE	2	-0.0555296571559125	4.02735900035697	-0.251257721464204	0.80376333808995	0.999726594277815	-5.41395648680937
1	TRUE	HAVANA	gene	ENSG00000138646	9	HERC5	protein_coding	HERC5; ENSG00000138646	FALSE	FALSE	TRUE	1	NA	NA	NA	NA	NA	NA
1	TRUE	HAVANA	gene	ENSG00000145337	5	PYURF	protein_coding	PYURF; ENSG00000145337	TRUE	TRUE	TRUE	2	0.0363325138706001	7.07584351628153	0.34220043821221	0.735192122180035	0.999726594277815	-5.8395180640757
1	TRUE	HAVANA	gene	ENSG00000138641	18	HERC3	protein_coding	HERC3; ENSG00000138641	TRUE	TRUE	TRUE	2	0.091651309262973	5.18868418139567	0.773233724281096	0.446967404566515	0.999726594277815	-5.40179543649342
1	TRUE	HAVANA	gene	ENSG00000177432	8	NAP1L5	protein_coding	NAP1L5; ENSG00000177432	TRUE	TRUE	TRUE	2	-0.0441194548688137	8.45610589026737	-0.455140797426549	0.65311705572029	0.999726594277815	-5.8818413526087
1	TRUE	HAVANA	gene	ENSG00000138640	15	FAM13A	protein_coding	FAM13A; ENSG00000138640	TRUE	TRUE	TRUE	2	0.137042143363749	4.4446735369839	0.861821895710212	0.397353304552399	0.999726594277815	-5.20709059878053
1	TRUE	HAVANA	gene	ENSG00000180346	3	TIGD2	protein_coding	TIGD2; ENSG00000180346	FALSE	FALSE	TRUE	1	NA	NA	NA	NA	NA	NA
1	TRUE	HAVANA	gene	ENSG00000185477	5	GPRIN3	protein_coding	GPRIN3; ENSG00000185477	TRUE	TRUE	TRUE	2	-0.184216908331391	4.44702171345225	-1.23880398893056	0.227451377748602	0.999726594277815	-4.87304476000518
1	TRUE	HAVANA	gene	ENSG00000145335	15	SNCA	protein_coding	SNCA; ENSG00000145335	TRUE	TRUE	TRUE	2	0.16314898759391	8.36600124412468	1.19267416183396	0.245619300503725	0.999726594277815	-5.30534170062842
1	TRUE	HAVANA	gene	ENSG00000152208	13	GRID2	protein_coding	GRID2; ENSG00000152208	TRUE	TRUE	TRUE	2	0.152753901666506	4.34448986838969	0.999976758003251	0.327342650702656	0.999726594277815	-5.0842241011044
1	TRUE	HAVANA	gene	ENSG00000163104	17	SMARCAD1	protein_coding	SMARCAD1; ENSG00000163104	TRUE	TRUE	TRUE	2	0.134359553394582	4.84066841779205	0.914801045815105	0.369437041015253	0.999726594277815	-5.22992094572129
1	TRUE	HAVANA	gene	ENSG00000163110	15	PDLIM5	protein_coding	PDLIM5; ENSG00000163110	TRUE	TRUE	TRUE	2	0.090680876959343	5.94292195320701	0.278074006774455	0.784684071234734	0.999726594277815	-5.7295122578501
1	TRUE	HAVANA	gene	ENSG00000138696	11	BMPR1B	protein_coding	BMPR1B; ENSG00000138696	TRUE	TRUE	TRUE	2	0.0830683550877433	4.5821341761522	0.271507133220424	0.789163812916462	0.999726594277815	-5.50936167575267
1	TRUE	HAVANA	gene	ENSG00000182168	15	UNC5C	protein_coding	UNC5C; ENSG00000182168	TRUE	TRUE	TRUE	2	0.40689259309841	3.65389003585168	1.89535876163007	0.0702067754044093	0.999726594277815	-4.01961223988032
1	TRUE	HAVANA	gene	ENSG00000271474	1	AC106881.1	lncRNA	AC106881.1; ENSG00000271474	FALSE	FALSE	TRUE	1	NA	NA	NA	NA	NA	NA
1	TRUE	HAVANA	gene	ENSG00000138698	14	RAP1GDS1	protein_coding	RAP1GDS1; ENSG00000138698	TRUE	TRUE	TRUE	2	-0.00307016550742067	6.99110697806669	-0.0323742738172495	0.974442523230684	0.999726594277815	-5.88913014220661
1	TRUE	HAVANA	gene	ENSG00000168785	8	TSPAN5	protein_coding	TSPAN5; ENSG00000168785	TRUE	TRUE	TRUE	2	0.0147331619181691	5.85937095250934	0.126650009988563	0.900277269024125	0.999726594277815	-5.76587043717933
1	TRUE	HAVANA	gene	ENSG00000151247	12	EIF4E	protein_coding	EIF4E; ENSG00000151247	TRUE	TRUE	TRUE	2	0.0275951007550519	6.75363100407676	0.317835727678841	0.753370897783033	0.999726594277815	-5.82217255120903
1	TRUE	HAVANA	gene	ENSG00000164024	12	METAP1	protein_coding	METAP1; ENSG00000164024	TRUE	TRUE	TRUE	2	-0.25321228087012	4.39572839715854	-1.46987726606709	0.154641941509986	0.999726594277815	-4.62510037699106
1	TRUE	HAVANA	gene	ENSG00000272777	1	AC019131.2	lncRNA	AC019131.2; ENSG00000272777	FALSE	FALSE	TRUE	1	NA	NA	NA	NA	NA	NA
1	TRUE	HAVANA	gene	ENSG00000197894	11	ADH5	protein_coding	ADH5; ENSG00000197894	TRUE	TRUE	TRUE	2	-0.0563213475164132	6.85903972323093	-0.591538838640908	0.559715533183912	0.999726594277815	-5.71147768357223
1	TRUE	HAVANA	gene	ENSG00000109270	13	LAMTOR3	protein_coding	LAMTOR3; ENSG00000109270	TRUE	TRUE	TRUE	2	-0.00539128920463966	6.23420490044559	-0.0518222685184332	0.95910116724525	0.999726594277815	-5.81470081094074
1	TRUE	HAVANA	gene	ENSG00000164031	17	DNAJB14	protein_coding	DNAJB14; ENSG00000164031	TRUE	TRUE	TRUE	2	0.0651466648546731	6.48171122081575	0.467598798263641	0.644308609765532	0.999726594277815	-5.73334871135647
1	TRUE	HAVANA	gene	ENSG00000164032	12	H2AFZ	protein_coding	H2AFZ; ENSG00000164032	TRUE	TRUE	TRUE	2	-0.025493293365705	7.57655235274116	-0.141733127065138	0.888814775779875	0.999726594277815	-5.92802003157804
1	TRUE	HAVANA	gene	ENSG00000164035	10	EMCN	protein_coding	EMCN; ENSG00000164035	FALSE	FALSE	TRUE	1	NA	NA	NA	NA	NA	NA
1	TRUE	HAVANA	gene	ENSG00000138814	17	PPP3CA	protein_coding	PPP3CA; ENSG00000138814	TRUE	TRUE	TRUE	2	-0.0102808305742518	8.28824377041068	-0.0902327695799363	0.928854462050171	0.999726594277815	-5.96773689354808
1	TRUE	HAVANA	gene	ENSG00000254531	1	AP001816.1	lncRNA	AP001816.1; ENSG00000254531	TRUE	TRUE	TRUE	2	-0.0886889882722496	3.92318164685564	-0.650488797334792	0.521583456233914	0.999726594277815	-5.24872927461047
1	TRUE	HAVANA	gene	ENSG00000138821	13	SLC39A8	protein_coding	SLC39A8; ENSG00000138821	FALSE	FALSE	TRUE	1	NA	NA	NA	NA	NA	NA
1	TRUE	HAVANA	gene	ENSG00000109320	13	NFKB1	protein_coding	NFKB1; ENSG00000109320	TRUE	TRUE	TRUE	2	0.182898821471378	3.49365961248592	0.735068402106472	0.469452415951046	0.999726594277815	-5.09717494121914
1	TRUE	HAVANA	gene	ENSG00000109323	11	MANBA	protein_coding	MANBA; ENSG00000109323	TRUE	TRUE	TRUE	2	0.0015026711957037	3.38574001923928	0.00693689348924028	0.994522802911675	0.999726594277815	-5.31761745953895
1	TRUE	HAVANA	gene	ENSG00000109332	20	UBE2D3	protein_coding	UBE2D3; ENSG00000109332	TRUE	TRUE	TRUE	2	-0.0266956940235803	7.59836557222421	-0.311696704085939	0.757974809933427	0.999726594277815	-5.88377296405322
1	TRUE	HAVANA	gene	ENSG00000145354	12	CISD2	protein_coding	CISD2; ENSG00000145354	TRUE	TRUE	TRUE	2	-0.0380162280514057	6.48379097261765	-0.395289937687216	0.696136279366122	0.999726594277815	-5.76968255682525
1	TRUE	HAVANA	gene	ENSG00000164038	16	SLC9B2	protein_coding	SLC9B2; ENSG00000164038	TRUE	TRUE	TRUE	2	0.0859919144788589	4.26118703293053	0.596959285279599	0.556149994173972	0.999726594277815	-5.34413285451311
1	TRUE	HAVANA	gene	ENSG00000164039	15	BDH2	protein_coding	BDH2; ENSG00000164039	TRUE	TRUE	TRUE	2	0.117494712277025	4.90965388107228	0.331947774275442	0.744292643065495	0.999726594277815	-5.56571860421186
1	TRUE	HAVANA	gene	ENSG00000168772	11	CXXC4	protein_coding	CXXC4; ENSG00000168772	TRUE	TRUE	TRUE	2	0.0177003485041916	6.59573126686997	0.144340320060222	0.886442408559872	0.999726594277815	-5.84397085971097
1	TRUE	HAVANA	gene	ENSG00000168769	13	TET2	protein_coding	TET2; ENSG00000168769	FALSE	TRUE	TRUE	2	-0.299050759033922	3.44528409359221	-1.46888030051521	0.154910131165979	0.999726594277815	-4.50279179534089
1	TRUE	HAVANA	gene	ENSG00000138777	20	PPA2	protein_coding	PPA2; ENSG00000138777	TRUE	TRUE	TRUE	2	-0.0841399526887368	5.90793096750816	-0.777532969460695	0.444475939576596	0.999726594277815	-5.49835819749533
1	TRUE	HAVANA	gene	ENSG00000138785	15	INTS12	protein_coding	INTS12; ENSG00000138785	TRUE	TRUE	TRUE	2	-0.0852197248410485	3.82278614073463	-0.442695136283401	0.661968439258479	0.999726594277815	-5.33301518026219
1	TRUE	HAVANA	gene	ENSG00000138780	14	GSTCD	protein_coding	GSTCD; ENSG00000138780	FALSE	TRUE	TRUE	2	-0.191923848082804	2.67088313229081	-0.772885197742334	0.447169749673956	0.999726594277815	-4.96224962410161
1	TRUE	HAVANA	gene	ENSG00000168743	12	NPNT	protein_coding	NPNT; ENSG00000168743	FALSE	TRUE	TRUE	2	0.0627684998643596	3.17367679085281	0.225534623638756	0.823515751288729	0.999726594277815	-5.27332744351165
1	TRUE	HAVANA	gene	ENSG00000145348	16	TBCK	protein_coding	TBCK; ENSG00000145348	TRUE	TRUE	TRUE	2	0.110170430881674	4.86565960701775	0.951429624073052	0.350913007869904	0.999726594277815	-5.20822902270173
1	TRUE	HAVANA	gene	ENSG00000164022	17	AIMP1	protein_coding	AIMP1; ENSG00000164022	TRUE	TRUE	TRUE	2	-0.0145342203029758	4.80224767092246	-0.124762897242018	0.90175508694	0.999726594277815	-5.5895868757617
1	TRUE	HAVANA	gene	ENSG00000138801	9	PAPSS1	protein_coding	PAPSS1; ENSG00000138801	TRUE	TRUE	TRUE	2	0.0135568203434184	6.19745949630372	0.152345632870186	0.88019358988285	0.999726594277815	-5.80522723418173
1	TRUE	HAVANA	gene	ENSG00000164023	14	SGMS2	protein_coding	SGMS2; ENSG00000164023	FALSE	FALSE	TRUE	1	NA	NA	NA	NA	NA	NA
1	TRUE	HAVANA	gene	ENSG00000245293	3	AC096564.1	lncRNA	AC096564.1; ENSG00000245293	FALSE	FALSE	TRUE	1	NA	NA	NA	NA	NA	NA
1	TRUE	HAVANA	gene	ENSG00000155016	18	CYP2U1	protein_coding	CYP2U1; ENSG00000155016	TRUE	TRUE	TRUE	2	0.0406174552695317	3.49221234746312	0.242988123299557	0.810088645402042	0.999726594277815	-5.30158005697671
1	TRUE	HAVANA	gene	ENSG00000138796	16	HADH	protein_coding	HADH; ENSG00000138796	TRUE	TRUE	TRUE	2	0.0232260226791527	5.43404045865258	0.230370783135412	0.81976482025813	0.999726594277815	-5.68651133418378
1	TRUE	HAVANA	gene	ENSG00000138795	10	LEF1	protein_coding	LEF1; ENSG00000138795	FALSE	FALSE	TRUE	1	NA	NA	NA	NA	NA	NA
1	TRUE	HAVANA	gene	ENSG00000109475	16	RPL34	protein_coding	RPL34; ENSG00000109475	TRUE	TRUE	TRUE	2	0.0405162283443556	10.6062341577747	0.387536760565384	0.701789891838584	0.999726594277815	-5.98150351541983
1	TRUE	HAVANA	gene	ENSG00000198856	13	OSTC	protein_coding	OSTC; ENSG00000198856	TRUE	TRUE	TRUE	2	-0.0995559521864664	5.48340516117254	-0.627767642257758	0.536130953486863	0.999726594277815	-5.54833623926747
1	TRUE	HAVANA	gene	ENSG00000164089	9	ETNPPL	protein_coding	ETNPPL; ENSG00000164089	TRUE	TRUE	TRUE	2	-0.0352436762432907	6.96044714364591	-0.0837147368375285	0.93443157929249	0.999726594277815	-5.87664419141978
1	TRUE	HAVANA	gene	ENSG00000188517	16	COL25A1	protein_coding	COL25A1; ENSG00000188517	TRUE	TRUE	TRUE	2	-0.247949739867599	4.80188128893703	-1.58101961707239	0.127023036289421	0.999726594277815	-4.536199753258
1	TRUE	HAVANA	gene	ENSG00000138802	11	SEC24B	protein_coding	SEC24B; ENSG00000138802	TRUE	TRUE	TRUE	2	0.139210751902416	4.94238909596049	1.05903367422175	0.300174519601842	0.999726594277815	-5.13717551752356
1	TRUE	HAVANA	gene	ENSG00000005059	16	MCUB	protein_coding	MCUB; ENSG00000005059	FALSE	FALSE	TRUE	1	NA	NA	NA	NA	NA	NA
1	TRUE	HAVANA	gene	ENSG00000123739	11	PLA2G12A	protein_coding	PLA2G12A; ENSG00000123739	TRUE	TRUE	TRUE	2	0.058283572042095	5.62554253807786	0.536888495292448	0.596309559985222	0.999726594277815	-5.60156741646853
1	TRUE	HAVANA	gene	ENSG00000109534	17	GAR1	protein_coding	GAR1; ENSG00000109534	TRUE	TRUE	TRUE	2	0.113169884348223	4.3067253228532	0.704180395088898	0.488127928008942	0.999726594277815	-5.28395302320269
1	TRUE	HAVANA	gene	ENSG00000170522	9	ELOVL6	protein_coding	ELOVL6; ENSG00000170522	TRUE	TRUE	TRUE	2	0.0149412678460568	4.00837936458305	0.0894199752264498	0.929493538032816	0.999726594277815	-5.43716837417443
1	TRUE	HAVANA	gene	ENSG00000174749	6	FAM241A	protein_coding	FAM241A; ENSG00000174749	FALSE	FALSE	TRUE	1	NA	NA	NA	NA	NA	NA
1	TRUE	HAVANA	gene	ENSG00000138660	12	AP1AR	protein_coding	AP1AR; ENSG00000138660	TRUE	TRUE	TRUE	2	0.11666448196829	5.52834097045295	0.9842974315999	0.33483292242257	0.999726594277815	-5.27764411738337
1	TRUE	HAVANA	gene	ENSG00000174720	16	LARP7	protein_coding	LARP7; ENSG00000174720	TRUE	TRUE	TRUE	2	-0.033759840404098	5.45475637288545	-0.204777000250502	0.83948885019547	0.999726594277815	-5.68244482481211
1	TRUE	HAVANA	gene	ENSG00000145362	19	ANK2	protein_coding	ANK2; ENSG00000145362	TRUE	TRUE	TRUE	2	0.0324588799892867	8.85212003898945	0.358563796716843	0.72307047231218	0.999726594277815	-5.93809184247842
1	TRUE	HAVANA	gene	ENSG00000145349	17	CAMK2D	protein_coding	CAMK2D; ENSG00000145349	TRUE	TRUE	TRUE	2	-0.146730739302249	7.0278966613993	-1.15314332287601	0.260258280779092	0.999726594277815	-5.26916786422963
1	TRUE	HAVANA	gene	ENSG00000174607	11	UGT8	protein_coding	UGT8; ENSG00000174607	FALSE	TRUE	TRUE	2	0.155158250502465	3.33297133974465	0.241519871964839	0.812487347713233	0.999726594277815	-5.32020646246132
1	TRUE	HAVANA	gene	ENSG00000174599	5	TRAM1L1	protein_coding	TRAM1L1; ENSG00000174599	TRUE	TRUE	TRUE	2	0.141522449463214	3.8614738497648	0.648683375267996	0.522729881779813	0.999726594277815	-5.24742746918062
1	TRUE	HAVANA	gene	ENSG00000269893	8	SNHG8	lncRNA	SNHG8; ENSG00000269893	TRUE	TRUE	TRUE	2	0.00576079331831749	7.10472958919248	0.027830284540211	0.978113854908887	0.999726594277815	-5.90699693400004
1	TRUE	HAVANA	gene	ENSG00000145388	15	METTL14	protein_coding	METTL14; ENSG00000145388	TRUE	TRUE	TRUE	2	0.138737985842663	4.05816948677418	0.843519493092415	0.407304438160903	0.999726594277815	-5.15123059030764
1	TRUE	HAVANA	gene	ENSG00000150961	15	SEC24D	protein_coding	SEC24D; ENSG00000150961	TRUE	TRUE	TRUE	2	-0.254206836170942	3.49714560032801	-1.34425998707313	0.191490293203958	0.999726594277815	-4.62969730258545
1	TRUE	HAVANA	gene	ENSG00000172403	11	SYNPO2	protein_coding	SYNPO2; ENSG00000172403	TRUE	TRUE	TRUE	2	-0.0433691512093509	3.70665381659166	-0.197996316479428	0.844722968038591	0.999726594277815	-5.34066294091016
1	TRUE	HAVANA	gene	ENSG00000145390	11	USP53	protein_coding	USP53; ENSG00000145390	TRUE	TRUE	TRUE	2	0.192328318020008	4.1248986662308	1.07710884546745	0.292187805803023	0.999726594277815	-4.96882963491232
1	TRUE	HAVANA	gene	ENSG00000164096	13	C4orf3	protein_coding	C4orf3; ENSG00000164096	TRUE	TRUE	TRUE	2	0.032556362473814	7.7802504494098	0.407747563676215	0.687089807981443	0.999726594277815	-5.86352272239934
1	TRUE	HAVANA	gene	ENSG00000164109	14	MAD2L1	protein_coding	MAD2L1; ENSG00000164109	TRUE	TRUE	TRUE	2	0.315868409854437	3.66274074357311	1.67628778100204	0.106720730625483	0.999726594277815	-4.29339171411087
1	TRUE	HAVANA	gene	ENSG00000138738	10	PRDM5	protein_coding	PRDM5; ENSG00000138738	FALSE	FALSE	TRUE	1	NA	NA	NA	NA	NA	NA
1	TRUE	HAVANA	gene	ENSG00000186867	11	QRFPR	protein_coding	QRFPR; ENSG00000186867	FALSE	FALSE	TRUE	1	NA	NA	NA	NA	NA	NA
1	TRUE	HAVANA	gene	ENSG00000164111	15	ANXA5	protein_coding	ANXA5; ENSG00000164111	TRUE	TRUE	TRUE	2	0.119397559291234	6.02344097460493	0.566490686020924	0.577810327888093	0.999726594277815	-5.63620432349425
1	TRUE	HAVANA	gene	ENSG00000123737	12	EXOSC9	protein_coding	EXOSC9; ENSG00000123737	TRUE	TRUE	TRUE	2	-0.109001352041214	4.07851376011964	-0.612286187565703	0.546132241480004	0.999726594277815	-5.31185274672684
