Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4to5,Feature log2 fold change topic 4to5,Feature count topic 6to11,Feature log2 fold change topic 6to11,Feature count topic 12,Feature log2 fold change topic 12,Feature count topic 13,Feature log2 fold change topic 13
ENSG00000138029,HADHB,298,1.16270,226,0.69603,135,-0.1156,199,0.55150,116,-0.5657,50,-1.6060,92,-0.7053
ENSG00000138018,SELENOI,24,-1.3502,42,-0.5628,98,0.77113,47,-0.4107,64,0.15785,50,-0.2810,92,0.67075
ENSG00000171303,KCNK3,0,-5.8003,5,-2.9128,12,-1.7592,24,-0.7498,49,0.72038,50,0.40381,92,1.40917
ENSG00000213699,SLC35F6,21,-1.0766,41,-0.0639,114,1.63218,27,-0.7104,30,-0.8264,50,0.26428,92,1.25640
ENSG00000157851,DPYSL5,118,0.42436,350,2.35521,104,0.22456,32,-1.6400,65,-0.7686,50,-0.8856,92,0.03690
ENSG00000084764,MAPRE3,31,-2.8947,76,-1.6013,338,0.68625,195,-0.1970,313,1.16067,50,-2.2103,92,-1.3209
ENSG00000119777,TMEM214,25,-0.6370,24,-0.7148,67,0.87809,20,-1.0251,34,-0.3360,50,0.40978,92,1.41575
ENSG00000228474,OST4,290,0.58887,193,-0.0578,182,-0.1483,191,-0.0802,236,0.47098,50,-2.0734,92,-1.1819
ENSG00000138030,KHK,2,-3.3934,20,-0.1615,19,-0.2532,17,-0.4123,12,-1.3255,50,1.30526,92,2.44168
ENSG00000138028,CGREF1,4,-3.4329,3,-4.0007,92,1.05293,28,-0.8560,54,0.34387,50,0.07138,92,1.04735
ENSG00000138073,PREB,18,-1.4770,40,-0.2963,123,1.53858,25,-1.0489,42,-0.3257,50,0.05837,92,1.03333
ENSG00000138074,SLC5A6,9,-1.5763,12,-1.2343,21,-0.3964,17,-0.7356,22,-0.4795,50,0.98476,92,2.06353
ENSG00000138085,ATRAID,76,0.30331,95,0.66258,35,-0.8936,50,-0.3683,61,-0.0721,50,-0.3382,92,0.61021
ENSG00000084774,CAD,10,-1.1612,16,-0.5023,17,-0.4306,9,-1.4554,15,-0.9042,50,1.27468,92,2.40491
ENSG00000115204,MPV17,44,-0.4051,49,-0.2372,73,0.37196,39,-0.6334,60,0.12215,50,-0.2097,92,0.74649
ENSG00000115207,GTF3C2,11,-1.3462,26,-0.0069,6,-2.2472,19,-0.5092,20,-0.6414,50,1.01239,92,2.09556
ENSG00000115211,EIF2B4,13,-1.3569,38,0.30499,54,0.85383,14,-1.3146,23,-0.7848,50,0.73420,92,1.77719
ENSG00000115234,SNX17,64,-0.5630,133,0.57018,86,-0.1215,86,-0.1246,101,0.24664,50,-0.9320,92,-0.0113
ENSG00000115241,PPM1G,26,-0.9483,35,-0.4784,92,1.03250,31,-0.7174,45,-0.1755,50,0.05791,92,1.03283
ENSG00000115216,NRBP1,36,-1.1004,29,-1.4514,63,-0.2851,61,-0.3492,98,0.80018,50,-0.6199,92,0.31392
ENSG00000138002,IFT172,2,-3.6627,14,-0.8331,21,-0.2219,14,-0.9505,19,-0.6135,50,1.13505,92,2.23897
ENSG00000115226,FNDC4,9,-1.7685,7,-2.2601,0,-6.8778,32,0.05654,31,-0.0423,50,0.73957,92,1.78326
ENSG00000243943,ZNF512,16,-1.6843,44,-0.1526,53,0.14641,30,-0.8052,53,0.23690,50,0.04604,92,1.02005
ENSG00000198522,GPN1,13,-1.4108,19,-0.8983,13,-1.4179,22,-0.7294,36,0.13597,50,0.57897,92,1.60309
ENSG00000119760,SUPT7L,7,-3.0373,54,-0.0354,51,-0.1059,40,-0.5034,63,0.40060,50,-0.1419,92,0.81868
ENSG00000163798,SLC4A1AP,29,-0.9424,31,-0.8827,35,-0.6623,49,-0.1952,63,0.39046,50,-0.1366,92,0.82434
ENSG00000243147,MRPL33,129,-0.4056,161,-0.0687,130,-0.3908,72,-1.3555,156,-0.1976,593,2.15872,92,-0.9193
ENSG00000158019,BABAM2,22,-1.2048,17,-1.5828,86,0.91432,25,-1.0752,52,0.21144,50,0.05287,92,1.02741
ENSG00000213639,PPP1CB,205,-0.2633,227,-0.1048,172,-0.5304,258,0.09830,317,0.81062,50,-2.3594,92,-1.4721
ENSG00000171103,TRMT61B,15,-0.9214,15,-0.8481,8,-1.7225,18,-0.6317,23,-0.4487,50,0.97755,92,2.05518
ENSG00000163811,WDR43,20,-0.4654,18,-0.5979,18,-0.6564,17,-0.7801,21,-0.6661,50,0.96075,92,2.03577
ENSG00000115295,CLIP4,65,-0.0123,101,0.68416,43,-0.6299,56,-0.2588,64,-0.0351,50,-0.4065,92,0.53806
ENSG00000119801,YPEL5,77,-0.9236,111,-0.3683,119,-0.2693,125,-0.2097,190,0.92313,50,-1.5598,92,-0.6579
ENSG00000213626,LBH,4,-4.9920,1,-7.1766,12,-3.6389,29,-2.4775,53,-2.0370,1361,5.06289,92,-0.6643
ENSG00000172954,LCLAT1,7,-2.0545,16,-0.9642,28,-0.1085,16,-0.9791,28,-0.2000,50,0.79038,92,1.84079
ENSG00000013016,EHD3,26,-1.3482,23,-1.4915,94,0.64753,64,0.04700,67,0.17387,50,-0.3414,92,0.60682
ENSG00000162961,DPY30,75,-0.2053,88,0.02497,61,-0.5226,66,-0.4418,104,0.53883,50,-0.8246,92,0.10026
ENSG00000021574,SPAST,29,-0.3948,68,0.96604,17,-1.1947,16,-1.3057,33,-0.3352,50,0.46935,92,1.48144
ENSG00000119820,YIPF4,90,-0.0304,120,0.41495,82,-0.1777,81,-0.2188,100,0.23367,50,-0.9236,92,-0.0025
ENSG00000115760,BIRC6,45,0.22446,43,0.14779,1,-4.5752,34,-0.2192,35,-0.2954,50,0.38341,92,1.38675
ENSG00000152689,RASGRP3,75,1.22612,170,2.82137,35,0.00740,9,-2.0156,2,-4.5544,50,0.56826,92,1.59116
ENSG00000119812,FAM98A,47,-0.0419,72,0.64020,21,-1.2413,46,-0.0764,42,-0.3441,50,0.06127,92,1.03645
ENSG00000260025,CRIM1-DT,1,-4.2983,6,-2.4520,1,-4.3367,24,-0.6236,42,0.55230,50,0.58664,92,1.61164
ENSG00000150938,CRIM1,32,-1.0756,18,-1.9586,17,-2.0182,40,-0.8201,94,1.18811,50,-0.4157,92,0.52834
ENSG00000171055,FEZ2,111,0.48233,146,0.92598,41,-1.0563,60,-0.5064,84,0.06822,50,-0.7458,92,0.18229
ENSG00000115808,STRN,97,1.06135,199,2.37328,20,-1.4065,25,-1.0936,24,-1.5622,50,-0.0067,92,0.96328
ENSG00000008869,HEATR5B,22,-0.8594,21,-0.9007,36,-0.1220,16,-1.4260,41,0.20327,50,0.41321,92,1.41952
ENSG00000152133,GPATCH11,28,-0.2423,22,-0.6209,11,-1.6044,25,-0.4178,28,-0.3463,50,0.68437,92,1.72106
ENSG00000055332,EIF2AK2,38,-1.8523,33,-2.0737,122,-0.1135,66,-1.1063,96,-0.7327,706,3.08481,92,-0.5412
ENSG00000218739,CEBPZOS,31,-0.8201,30,-0.8993,79,0.60838,41,-0.4395,56,0.09735,50,-0.1070,92,0.85590
ENSG00000115816,CEBPZ,31,-0.2048,37,0.07133,12,-1.6079,19,-0.9753,34,-0.1471,50,0.53582,92,1.55509
ENSG00000003509,NDUFAF7,5,-2.1433,6,-1.8377,0,-6.3302,6,-1.8510,19,-0.3295,50,1.38241,92,2.53513
ENSG00000115828,QPCT,1,-6.8042,4,-4.7694,27,-2.1838,70,-0.8333,201,2.15029,50,-1.2800,92,-0.3707
ENSG00000119787,ATL2,3,-3.4629,11,-1.5362,27,-0.2417,22,-0.6060,31,-0.0650,50,0.72346,92,1.76507
ENSG00000143889,HNRNPLL,19,-1.4222,49,0.02158,43,-0.1748,30,-0.7729,52,0.22343,50,0.06668,92,1.04228
ENSG00000115875,SRSF7,75,-0.0425,79,0.05176,24,-1.7459,54,-0.5915,95,0.63566,50,-0.6484,92,0.28400
ENSG00000152147,GEMIN6,6,-2.0640,14,-0.7737,25,0.07203,9,-1.5270,18,-0.7079,50,1.18489,92,2.29786
ENSG00000163214,DHX57,10,-1.3207,14,-0.8920,9,-1.5107,12,-1.2390,22,-0.3370,50,1.06968,92,2.16228
ENSG00000188010,MORN2,38,-0.5895,23,-1.3700,53,-0.0921,51,-0.1815,63,0.29256,50,-0.1807,92,0.77728
ENSG00000115904,SOS1,32,-0.3602,33,-0.3388,62,0.65433,27,-0.6725,35,-0.3965,50,0.31009,92,1.30641
ENSG00000011566,MAP4K3,13,-1.4764,30,-0.2911,7,-2.3210,25,-0.6052,38,0.12170,50,0.51950,92,1.53697
ENSG00000152154,TMEM178A,61,0.75781,20,-0.9557,67,0.91254,28,-0.5235,25,-0.9926,50,0.43684,92,1.44555
ENSG00000183023,SLC8A1,3,-4.3783,3,-4.5027,0,-8.1491,93,0.33599,110,1.19462,50,-0.6440,92,0.28867
ENSG00000143924,EML4,15,-0.7196,21,-0.1754,18,-0.4070,5,-2.1926,17,-0.8044,50,1.20983,92,2.32747
ENSG00000115944,COX7A2L,86,-1.0995,85,-1.1149,237,0.45545,156,-0.2140,241,0.96343,50,-1.8975,92,-1.0028
ENSG00000057935,MTA3,11,-1.9934,20,-1.1348,73,0.88490,31,-0.5093,39,-0.1487,50,0.28432,92,1.27826
ENSG00000152518,ZFP36L2,138,0.20301,90,-0.4583,34,-1.9256,100,-0.3222,87,-0.7985,504,2.48712,92,-0.4284
ENSG00000138036,DYNC2LI1,13,-1.5947,19,-1.0315,15,-1.3477,19,-1.0794,43,0.39454,50,0.47516,92,1.48786
ENSG00000138095,LRPPRC,48,-1.2866,78,-0.5539,106,-0.0866,111,-0.0215,144,0.75453,50,-1.2226,92,-0.3117
ENSG00000138032,PPM1B,71,-0.0929,124,0.79942,59,-0.3743,83,0.17196,69,-0.2152,50,-0.6156,92,0.31837
ENSG00000138078,PREPL,82,-2.6671,251,-1.0203,409,-0.2817,438,-0.1898,768,1.61021,50,-3.3799,92,-2.5025
ENSG00000143919,CAMKMT,5,-2.0964,10,-1.1234,0,-6.3294,16,-0.4470,15,-0.8576,50,1.38252,92,2.53527
ENSG00000236502,SIX3-AS1,25,-1.5801,2,-5.1064,0,-8.0264,27,-1.5523,11,-3.4576,684,5.09069,92,0.41252
ENSG00000138083,SIX3,11,-1.9475,4,-3.4809,0,-7.3014,40,-0.0903,52,0.61568,50,0.26616,92,1.25845
ENSG00000171132,PRKCE,9,-2.2706,9,-2.1854,23,-0.8317,29,-0.5367,47,0.45558,50,0.33452,92,1.33313
ENSG00000116016,EPAS1,90,-0.3230,37,-1.6740,214,1.04905,75,-0.6415,40,-2.0827,624,3.17176,92,-0.2982
ENSG00000119729,RHOQ,103,0.24210,74,-0.2741,110,0.34949,95,0.12205,88,-0.0053,50,-0.8596,92,0.06392
ENSG00000151665,PIGF,36,-0.0719,29,-0.4172,13,-1.5336,20,-0.9823,38,0.03256,50,0.44831,92,1.45820
ENSG00000119878,CRIPT,78,0.23012,133,1.11022,62,-0.1296,46,-0.6209,61,-0.2491,50,-0.4448,92,0.49772
ENSG00000171150,SOCS5,21,-0.8099,31,-0.2267,9,-1.9471,24,-0.6755,36,-0.0010,50,0.53011,92,1.54874
ENSG00000180398,MCFD2,47,-1.2823,31,-1.8865,162,0.61367,81,-0.5041,147,0.91800,50,-1.1853,92,-0.2732
ENSG00000143933,CALM2,1248,-0.4837,2243,0.43226,1388,-0.3205,1336,-0.4098,2417,1.13644,50,-5.1877,92,-4.3171
ENSG00000119888,EPCAM,11,-2.1067,6,-2.9880,9,-2.3238,11,-2.1222,66,1.26555,50,0.16175,92,1.14500
ENSG00000095002,MSH2,21,-0.9928,35,-0.2366,23,-0.8944,24,-0.8526,44,0.19848,50,0.30400,92,1.29975
ENSG00000184261,KCNK12,7,-2.0179,16,-0.9761,0,-6.8062,15,-1.1025,32,0.20964,50,0.82143,92,1.87608
ENSG00000116062,MSH6,25,-0.2756,51,0.86073,10,-1.6358,15,-1.0379,21,-0.7894,50,0.83314,92,1.88942
ENSG00000138081,FBXO11,47,-0.5046,43,-0.6221,52,-0.3479,60,-0.1516,74,0.35752,50,-0.4014,92,0.54349
ENSG00000170802,FOXN2,72,1.09935,132,2.19503,15,-1.3145,25,-0.6329,10,-2.4303,50,0.49961,92,1.51492
ENSG00000162869,PPP1R21,21,-0.9669,43,0.09327,33,-0.3446,24,-0.8332,40,-0.0300,50,0.32446,92,1.32213
ENSG00000179915,NRXN1,11,-3.7732,20,-2.9496,26,-2.6044,170,0.23168,231,1.58385,50,-1.6317,92,-0.7315
ENSG00000115239,ASB3,33,-0.3560,25,-0.7859,26,-0.6960,36,-0.2560,41,-0.0553,50,0.28083,92,1.27445
ENSG00000068912,ERLEC1,56,-1.1790,98,-0.3253,193,0.74600,78,-0.7121,155,0.74226,50,-1.3322,92,-0.4245
ENSG00000068878,PSME4,23,-0.3042,39,0.52162,15,-0.9553,17,-0.7585,18,-0.9965,50,0.94775,92,2.02077
ENSG00000170634,ACYP2,191,0.37214,244,0.77169,143,-0.0794,135,-0.1847,161,0.18944,50,-1.6555,92,-0.7558
ENSG00000115306,SPTBN1,532,0.43500,337,-0.2824,386,-0.0727,514,0.42078,471,0.44361,50,-3.0995,92,-2.2201
ENSG00000115310,RTN4,670,-0.3297,1429,0.87412,730,-0.1975,753,-0.1628,1050,0.71527,50,-4.1428,92,-3.2694
ENSG00000143947,RPS27A,1810,1.35810,1131,0.56869,478,-0.7720,722,-0.1542,879,0.29800,50,-4.0737,92,-3.2000
ENSG00000085760,MTIF2,26,-0.0972,23,-0.3005,6,-2.1597,16,-0.8434,21,-0.6053,50,0.95832,92,2.03297
ENSG00000115355,CCDC88A,297,1.49060,251,1.19413,34,-1.8784,127,0.09130,97,-0.5175,50,-1.3211,92,-0.4131
ENSG00000163001,CFAP36,39,-1.5555,41,-1.4896,68,-0.7478,95,-0.2444,159,1.20424,50,-1.1920,92,-0.2801
ENSG00000275052,PPP4R3B,52,0.03011,58,0.20434,25,-1.0466,40,-0.3844,51,-0.0146,50,-0.0244,92,0.94432
ENSG00000138035,PNPT1,29,-0.1185,60,1.02972,10,-1.6703,15,-1.1654,23,-0.7402,50,0.73322,92,1.77609
ENSG00000115380,EFEMP1,153,0.85574,36,-1.3605,22,-2.1158,161,1.06837,82,-0.2392,50,-0.8853,92,0.03712
ENSG00000055813,CCDC85A,28,-0.4380,0,-6.6340,0,-7.1331,28,-0.4909,44,0.43596,50,0.45232,92,1.46263
ENSG00000115392,FANCL,27,-0.8192,47,-0.0033,28,-0.7961,25,-1.0274,53,0.32604,50,0.10602,92,1.08472
ENSG00000119866,BCL11A,0,-9.3035,1,-4.4964,7,-2.1612,10,-1.7579,38,0.64167,50,0.78518,92,1.83489
ENSG00000115421,PAPOLG,23,0.01538,3,-2.9782,11,-1.0347,13,-0.8908,15,-0.9553,50,1.28538,92,2.41776
ENSG00000162928,PEX13,7,-1.7692,15,-0.7484,23,-0.0761,9,-1.5041,18,-0.7020,50,1.18629,92,2.29952
ENSG00000162929,KIAA1841,14,-1.0704,14,-0.9920,21,-0.4411,24,-0.2648,21,-0.7083,50,0.93522,92,2.00634
ENSG00000237651,C2orf74,52,-0.0605,43,-0.3513,12,-2.2238,42,-0.4246,62,0.38089,50,-0.1259,92,0.83577
ENSG00000115464,USP34,58,-0.3082,84,0.28068,17,-2.1226,68,-0.0633,80,0.35335,50,-0.5180,92,0.42072
ENSG00000082898,XPO1,85,-0.0210,90,0.05508,17,-2.3947,73,-0.2809,107,0.64176,50,-0.8299,92,0.09476
ENSG00000170264,FAM161A,12,-1.0683,12,-1.0065,0,-6.4872,8,-1.6784,21,-0.2726,50,1.19359,92,2.30818
ENSG00000115484,CCT4,130,-0.2893,213,0.47928,159,0.01284,97,-0.7899,201,0.74547,50,-1.7196,92,-0.8213
ENSG00000173163,COMMD1,36,-0.2212,41,-0.0051,31,-0.4107,28,-0.6252,38,-0.2007,50,0.31285,92,1.30942
ENSG00000170340,B3GNT2,8,-1.7733,4,-2.6852,32,0.23086,12,-1.2802,25,-0.2679,50,0.93767,92,2.00916
ENSG00000186889,TMEM17,7,-2.5374,2,-3.9477,96,1.33185,10,-2.1640,47,0.28476,50,0.26599,92,1.25826
ENSG00000115504,EHBP1,35,-0.6382,24,-1.1923,35,-0.6500,49,-0.1255,60,0.31461,50,-0.0927,92,0.87114
ENSG00000014641,MDH1,97,-2.6920,209,-1.5668,484,-0.3022,389,-0.6820,792,0.93605,1236,1.20908,92,-2.7695
ENSG00000169764,UGP2,44,-1.1205,58,-0.7177,74,-0.3377,124,0.51055,106,0.39003,50,-0.9315,92,-0.0108
ENSG00000197329,PELI1,26,0.16626,34,0.61184,12,-0.9813,12,-1.0311,10,-1.6821,50,1.25460,92,2.38086
ENSG00000119862,LGALSL,4,-2.6616,10,-1.5971,10,-1.5139,25,-0.2231,26,-0.2524,50,0.89322,92,1.95809
ENSG00000119844,AFTPH,8,-2.5352,34,-0.5082,52,0.15742,37,-0.3776,50,0.17213,50,0.09846,92,1.07655
ENSG00000237638,LINC02245,3,-2.7309,1,-4.0946,13,-0.8246,8,-1.6112,18,-0.4373,50,1.34672,92,2.49177
ENSG00000115902,SLC1A4,38,-2.4834,35,-2.6207,95,-1.1496,191,-0.1014,215,0.15815,706,2.12830,92,-1.2032
ENSG00000011523,CEP68,23,-1.9863,22,-1.9951,48,-0.8793,28,-1.7568,34,-1.9213,670,4.15560,92,0.10754
ENSG00000138069,RAB1A,112,-0.8513,143,-0.4801,207,0.09906,164,-0.2845,266,0.99810,50,-2.0330,92,-1.1407
ENSG00000138071,ACTR2,139,-0.4163,213,0.25306,117,-0.6725,189,0.07357,228,0.68885,50,-1.9297,92,-1.0356
ENSG00000198369,SPRED2,4,-2.4315,14,-0.6733,0,-6.3895,20,-0.1840,15,-0.9167,50,1.31070,92,2.44823
ENSG00000197223,C1D,32,-0.8814,61,0.08134,37,-0.6972,44,-0.4704,66,0.35440,50,-0.2254,92,0.72973
ENSG00000115946,PNO1,13,-0.7028,17,-0.3693,0,-6.3302,10,-1.1352,14,-0.9385,50,1.38243,92,2.53515
ENSG00000221823,PPP3R1,33,-2.2664,34,-2.2003,81,-0.9439,104,-0.6022,148,-0.0368,615,2.45949,92,-0.7502
ENSG00000119865,CNRIP1,38,-1.5661,36,-1.6463,72,-0.6071,79,-0.5041,157,1.29990,50,-1.1433,92,-0.2298
ENSG00000169604,ANTXR1,242,2.65721,34,-0.7016,16,-1.7809,54,-0.0028,26,-1.5529,50,-0.1033,92,0.85984
ENSG00000198380,GFPT1,26,-1.4024,18,-1.9152,135,1.16381,44,-0.6593,74,0.34524,50,-0.4167,92,0.52730
ENSG00000169599,NFU1,22,-1.4100,51,-0.1585,68,0.30392,44,-0.4240,60,0.18685,50,-0.1792,92,0.77894
ENSG00000115977,AAK1,26,-2.9337,29,-2.7768,131,-0.5828,89,-1.2297,116,-1.1396,1334,3.78959,92,-1.1142
ENSG00000196975,ANXA4,29,0.42030,40,0.94839,3,-2.6463,20,-0.1275,5,-2.6852,50,1.32433,92,2.46467
ENSG00000087338,GMCL1,11,-1.2368,22,-0.2710,17,-0.6373,12,-1.2496,20,-0.6037,50,1.06236,92,2.15374
ENSG00000124380,SNRNP27,43,-0.5085,77,0.37526,12,-2.3269,48,-0.3920,69,0.38786,50,-0.2883,92,0.66300
ENSG00000179818,PCBP1-AS1,19,-0.1638,21,0.01864,9,-1.2929,13,-0.7122,9,-1.7532,50,1.42805,92,2.59094
ENSG00000169564,PCBP1,249,0.03445,358,0.61033,190,-0.3836,225,-0.1407,297,0.58141,50,-2.3639,92,-1.4767
ENSG00000115998,C2orf42,5,-1.9995,15,-0.4608,6,-1.8499,16,-0.4551,12,-1.2357,50,1.42307,92,2.58482
ENSG00000116001,TIA1,28,-0.7634,87,1.00212,30,-0.6738,33,-0.5717,42,-0.2616,50,0.12027,92,1.10012
ENSG00000116005,PCYOX1,49,-1.5368,39,-1.8799,192,0.55623,94,-0.5972,191,1.13043,50,-1.4946,92,-0.5911
ENSG00000143977,SNRPG,119,0.52569,112,0.43491,66,-0.3984,67,-0.3884,89,0.11658,50,-0.8057,92,0.11991
ENSG00000035141,FAM136A,10,-2.0706,1,-4.6515,11,-1.9326,31,-0.4631,52,0.66358,50,0.30387,92,1.29961
ENSG00000163235,TGFA,38,0.54365,86,1.93658,13,-1.1298,13,-1.1082,7,-2.4773,50,0.99346,92,2.07360
ENSG00000075340,ADD2,5,-4.1280,2,-5.2386,115,0.45625,89,0.05741,113,0.83343,50,-0.8236,92,0.10126
ENSG00000144043,TEX261,23,-0.7098,58,0.75338,38,0.07472,36,-0.0243,23,-1.0311,50,0.51455,92,1.53148
ENSG00000124357,NAGK,59,-0.4061,79,0.03577,96,0.33632,52,-0.6405,87,0.34319,50,-0.6594,92,0.27250
ENSG00000124383,MPHOSPH10,43,-0.0541,45,0.00793,31,-0.5329,26,-0.9001,45,-0.0015,50,0.18131,92,1.16620
ENSG00000124374,PAIP2B,223,2.33822,155,1.64319,27,-1.1238,45,-0.4156,18,-2.2745,50,-0.2109,92,0.74516
ENSG00000075292,ZNF638,52,-0.4011,83,0.32444,58,-0.2335,44,-0.6836,76,0.31816,50,-0.4568,92,0.48504
ENSG00000135636,DYSF,20,-0.7724,60,0.97597,40,0.32996,24,-0.4974,19,-1.1977,50,0.67500,92,1.71053
ENSG00000144036,EXOC6B,51,-0.1540,65,0.20178,37,-0.6503,48,-0.2982,58,0.06014,50,-0.1948,92,0.76234
ENSG00000116096,SPR,17,-0.4026,5,-2.0482,18,-0.3331,6,-2.0333,17,-0.7119,50,1.27050,92,2.39991
ENSG00000144040,SFXN5,19,-2.6863,20,-2.5922,39,-1.6679,122,0.07603,73,-1.0842,670,3.23001,92,-0.3714
ENSG00000135631,RAB11FIP5,6,-2.9070,6,-2.8406,4,-3.2565,37,-0.2891,56,0.74959,50,0.21405,92,1.20174
ENSG00000135632,SMYD5,7,-2.0422,15,-0.9756,0,-6.7271,14,-1.0942,29,0.09088,50,0.91249,92,1.98020
ENSG00000135617,PRADC1,17,-0.4724,23,-0.0238,4,-2.4993,16,-0.6405,15,-1.0292,50,1.19592,92,2.31094
ENSG00000135624,CCT7,102,-0.7411,160,-0.0624,182,0.13779,146,-0.2196,214,0.76874,50,-1.8003,92,-0.9038
ENSG00000163013,FBXO41,5,-3.0135,1,-4.6712,8,-2.2637,43,0.17296,44,0.35079,50,0.38433,92,1.38776
ENSG00000144034,TPRKB,35,-0.1803,30,-0.4280,17,-1.2159,30,-0.4499,38,-0.0938,50,0.37583,92,1.37843
ENSG00000144048,DUSP11,8,-1.6726,11,-1.1640,31,0.36504,12,-1.1167,17,-0.8358,50,1.14652,92,2.25249
ENSG00000124356,STAMBP,69,0.87884,102,1.53777,1,-4.7656,19,-1.1974,28,-0.8423,50,0.35657,92,1.35729
ENSG00000114956,DGUOK,36,-1.1708,58,-0.4542,53,-0.5905,58,-0.5001,102,0.81224,50,-0.6784,92,0.25269
ENSG00000163170,BOLA3,39,-0.8333,34,-1.0561,29,-1.2508,58,-0.2463,86,0.73846,50,-0.4581,92,0.48376
ENSG00000225439,BOLA3-AS1,7,-2.0050,4,-2.5852,37,0.49323,19,-0.5644,20,-0.6721,50,0.99235,92,2.07232
ENSG00000114978,MOB1A,46,0.37730,23,-0.6899,34,-0.0788,36,-0.0123,26,-0.8144,50,0.50993,92,1.52635
ENSG00000204843,DCTN1,125,-1.6475,258,-0.5585,259,-0.5528,209,-0.9364,287,-0.6276,1950,3.02440,92,-2.0943
ENSG00000005448,WDR54,0,-7.9280,2,-4.1885,45,0.28525,18,-1.1528,44,0.43613,50,0.45915,92,1.47017
ENSG00000114993,RTKN,68,0.70908,215,2.86577,29,-0.5906,15,-1.6331,13,-2.3561,50,0.22680,92,1.21560
ENSG00000115274,INO80B,7,-2.2601,18,-0.9122,24,-0.4959,25,-0.4789,32,-0.0980,50,0.63962,92,1.67085
ENSG00000239779,WBP1,83,0.28519,93,0.45693,84,0.28928,60,-0.2355,63,-0.2332,50,-0.4991,92,0.44061
ENSG00000115275,MOGS,11,-1.1957,17,-0.6432,9,-1.4808,14,-0.9962,21,-0.5034,50,1.08718,92,2.18275
ENSG00000204822,MRPL53,15,-0.4589,14,-0.5890,3,-2.6979,12,-0.8225,11,-1.2911,50,1.45393,92,2.62275
ENSG00000115289,PCGF1,4,-2.6772,14,-0.8938,34,0.47109,7,-1.9761,19,-0.5967,50,1.12611,92,2.22845
ENSG00000115307,AUP1,37,-0.8065,82,0.44076,77,0.32780,33,-1.0059,68,0.22202,50,-0.3332,92,0.61548
ENSG00000115317,HTRA2,12,-1.6161,33,-0.1702,47,0.36051,20,-1.0233,35,-0.1643,50,0.47064,92,1.48286
ENSG00000135622,SEMA4F,4,-3.4077,3,-3.5793,24,-0.7943,21,-1.0460,51,0.73220,50,0.34908,92,1.34908
ENSG00000115350,POLE4,29,-0.7891,54,0.17724,7,-2.8137,57,0.29025,47,-0.0682,50,0.05084,92,1.02522
ENSG00000115364,MRPL19,47,0.25693,62,0.68191,17,-1.2578,30,-0.4529,32,-0.5512,50,0.35170,92,1.35196
ENSG00000176204,LRRTM4,3,-3.2575,0,-9.5597,14,-1.0111,16,-0.8618,27,0.00181,50,0.97984,92,2.05783
ENSG00000066032,CTNNA2,41,-1.0142,8,-3.3651,32,-1.3988,86,0.12691,108,0.92629,50,-0.7152,92,0.21423
ENSG00000162951,LRRTM1,1,-4.2670,0,-9.4859,0,-6.5952,17,-0.6789,26,0.06674,50,1.06612,92,2.15813
ENSG00000163541,SUCLG1,82,-0.4324,145,0.45787,122,0.18799,81,-0.4757,126,0.42902,50,-1.1672,92,-0.2546
ENSG00000034510,TMSB10,569,-0.8046,254,-2.0017,1234,0.39552,636,-0.6813,1503,1.59940,50,-4.3563,92,-3.4836
ENSG00000176407,KCMF1,20,-1.5226,32,-0.8110,51,-0.1060,44,-0.3340,62,0.38197,50,-0.1220,92,0.83991
ENSG00000152291,TGOLN2,180,0.18671,163,0.03982,99,-0.7353,165,0.06144,193,0.56150,50,-1.7385,92,-0.8406
ENSG00000042445,RETSAT,72,0.75389,49,0.14438,44,-0.0082,40,-0.1834,32,-0.7748,50,0.18315,92,1.16819
ENSG00000168906,MAT2A,152,0.41860,175,0.63864,151,0.41038,94,-0.3694,118,0.03738,50,-1.2777,92,-0.3684
ENSG00000115486,GGCX,22,-0.3046,29,0.07699,0,-6.6879,21,-0.4456,20,-0.7098,50,0.95787,92,2.03245
ENSG00000168899,VAMP5,60,1.17658,30,0.03917,22,-0.3939,23,-0.3470,12,-1.7534,50,0.87819,92,1.94087
ENSG00000168894,RNF181,102,0.42712,122,0.72667,128,0.80502,52,-0.6468,68,-0.3275,50,-0.6647,92,0.26703
ENSG00000168883,USP39,13,-1.2892,29,-0.0734,20,-0.6548,14,-1.2138,28,-0.2456,50,0.76813,92,1.81557
ENSG00000115525,ST3GAL5,60,0.03432,86,0.61425,9,-2.7753,47,-0.3554,62,0.13792,50,-0.2381,92,0.71629
ENSG00000068654,POLR1A,17,-0.7361,17,-0.6761,48,0.88924,11,-1.3597,18,-0.9488,50,0.96578,92,2.04158
ENSG00000132300,PTCD3,64,-0.1137,100,0.59714,68,-0.0228,52,-0.4453,69,0.01136,50,-0.4782,92,0.46251
ENSG00000132305,IMMT,37,-1.2545,62,-0.4714,127,0.65193,86,0.02866,93,0.26480,50,-0.7889,92,0.13744
ENSG00000132313,MRPL35,29,-0.7418,33,-0.5424,41,-0.2223,35,-0.4850,50,0.15519,50,0.07818,92,1.05467
ENSG00000068615,REEP1,15,-3.3326,13,-3.5287,304,1.16117,156,0.08576,191,0.75898,50,-1.6339,92,-0.7338
