assay	ID	bjm_annot	logFC_MvF_5typeARC	FDR_5typeARC	t_5typeARC	logFC_MvF_VMH	FDR_VMH	t_VMH
X12	ROS1	VMH_1				-0.592765873498785	0.999777798951321	-0.939451789432979
X12	RRAGB	VMH_1	0.03302395960943	0.999864318575328	0.165844571119057	0.0676485300510922	0.999777798951321	0.484494161675289
X12	RSPO2	VMH_1	-0.131245327426019	0.999864318575328	-0.538909019842911	-0.151959640553391	0.999777798951321	-0.644355741147007
X12	RXFP1	VMH_1				-0.440151170137743	0.999777798951321	-0.933887188444382
X12	RXRG	VMH_1	0.353509717636375	0.999864318575328	1.09498393723902	0.106239153995719	0.999777798951321	0.240238308107357
X12	RYR3	VMH_1	0.234549358549215	0.999864318575328	0.749524447835357	0.149839847893454	0.999777798951321	0.315315711249259
X12	S100A4	VMH_1	-0.449439528188416	0.999864318575328	-0.558353778436507	-0.536051771582384	0.999777798951321	-0.771504389751533
X12	SAMD5	VMH_1	0.16680758886083	0.999864318575328	0.498960963673498	-0.0633793671953635	0.999777798951321	-0.197734084680201
X12	SDK1	VMH_1	-0.402233794737524	0.999864318575328	-1.1940131104576	-0.0462532634011357	0.999777798951321	-0.153573330374488
X12	SEMA5A	VMH_1	-0.269282180466725	0.695718235081646	-2.48577126292167	-0.0478477831690487	0.999777798951321	-0.165069027785013
X12	SERPINA3	VMH_1	-0.354368692575351	0.999864318575328	-0.287454851339812	-0.306300494411366	0.999777798951321	-0.20912542491469
X12	SFRP2	VMH_1	-0.143829040187203	0.999864318575328	-0.541384395951788	0.195319601617089	0.999777798951321	1.11884517848311
X12	SHANK3	VMH_1	0.074686520546277	0.999864318575328	0.345104435181957	0.106672623486904	0.999777798951321	0.834713753799722
X12	SHISAL2B	VMH_1	0.255920851272938	0.999864318575328	0.459007373377868	0.118743091279841	0.999777798951321	0.27273286571439
X12	SLC10A4	VMH_1	0.4582277873944	0.920208349008595	1.75359357366348	-0.281805001798054	0.999777798951321	-0.610999008474512
X12	SLC17A6	VMH_1	0.119941316832455	0.999864318575328	0.294471408770825	-0.000762500705338993	0.999777798951321	-0.00198018051089841
X12	SLC17A7	VMH_1				-0.37336367547479	0.999777798951321	-1.0412555139165
X12	SLC24A3	VMH_1	0.250112326119824	0.961058316349678	1.59154276481726	0.279741945890285	0.999777798951321	2.10619842855652
X12	SLC26A4	VMH_1				-0.581364444620449	0.999777798951321	-1.19903015133137
X12	SLC6A3	VMH_1				-0.673489675038049	0.999777798951321	-1.55057627175336
X12	SLIT3	VMH_1	0.480387973450093	0.920208349008595	1.74408622897773	0.510237282719215	0.999777798951321	1.62247649466198
X12	SNCA	VMH_1	0.0962970270369811	0.999864318575328	0.253185188706823	0.257190656835755	0.999777798951321	0.418793515828837
X12	SNCG	VMH_1	-0.0161503886489176	0.999864318575328	-0.0624932427831415	0.191396276999698	0.999777798951321	0.504547499554137
X12	SNTB2	VMH_1	0.0844241125814871	0.999864318575328	0.350102658157782	-0.173141979283242	0.999777798951321	-1.00697163072309
X12	SORCS1	VMH_1	0.0301679516848883	0.999864318575328	0.0916404881942262	0.177151916820353	0.999777798951321	0.321333403391241
X12	SOX10	VMH_1	0.178917957582092	0.999864318575328	0.285590277057099	0.309149661978253	0.999777798951321	0.871385510336437
X12	SOX11	VMH_1	0.0379435627104603	0.999864318575328	0.193087807472093	0.0811650438754873	0.999777798951321	0.271126366766922
X12	SOX2	VMH_1	-0.0489792783131001	0.999864318575328	-0.190102002672106	0.130279954391486	0.999777798951321	0.361437433145229
X12	SOX4	VMH_1	0.146104158017966	0.999864318575328	0.580360699307507	0.251405213913815	0.999777798951321	0.790642486404113
X12	SOX9	VMH_1	0.0568958780884905	0.999864318575328	0.11761076264096	-0.149423355019634	0.999777798951321	-0.274886203441138
X12	SPHKAP	VMH_1	-0.0407377795763599	0.999864318575328	-0.11786163903823	-0.353871174234871	0.999777798951321	-0.712894557963569
X12	SPI1	VMH_1	-0.34576561680608	0.999864318575328	-0.927077093653114	-0.536188178739415	0.999777798951321	-1.39755923057454
X12	SPON1	VMH_1	-0.104016143848449	0.999864318575328	-0.249709704506155	-0.190319487124348	0.999777798951321	-0.4935748519974
X12	SST	VMH_1	-0.476726059403788	0.999864318575328	-0.898766877624129	0.177296713773901	0.999777798951321	0.179288444093214
X12	SSTR1	VMH_1	0.0348198649479939	0.999864318575328	0.207513532325437	0.134425336448358	0.999777798951321	0.375843135730826
X12	SSTR2	VMH_1	-0.105313977275091	0.999864318575328	-0.284540599040365	0.427153685840868	0.999777798951321	1.08295090391406
X12	ST18	VMH_1	-0.0900335252123865	0.999864318575328	-0.283803849905399	-0.0271156951185894	0.999777798951321	-0.0641019793824898
X12	STAT3	VMH_1	-0.035578096881	0.999864318575328	-0.299519798930814	0.0873250882565963	0.999777798951321	0.431852728725204
X12	STK32B	VMH_1	-0.350382224289668	0.999864318575328	-0.859605988615627	-0.213572154558051	0.999777798951321	-0.407449648232063
X12	STXBP2	VMH_1				-0.330705860676849	0.999777798951321	-1.52803618492669
X12	SULF1	VMH_1	0.192029404788487	0.999864318575328	0.818371889105289	-0.0583694830060889	0.999777798951321	-0.312158671635702
X12	SYNPR	VMH_1	0.264902380937354	0.999864318575328	1.0205211491645	-0.278168630564556	0.999777798951321	-1.23941076479157
X12	TAC1	VMH_1	-0.790112644869002	0.997835395462531	-1.41743367113002	-0.554666465290697	0.999777798951321	-3.18902729876571
X12	TAC3	VMH_1				-0.349177928740818	0.999777798951321	-0.732461313495647
X12	TACR1	VMH_1	0.0495465756533334	0.999864318575328	0.174694384304706	-0.0364654182821336	0.999777798951321	-0.1963683145794
X12	TENM1	VMH_1	0.155500134127828	0.999864318575328	0.716221588412657	-0.0573282468344421	0.999777798951321	-0.154544023266446
X12	TESPA1	VMH_1				-0.332065857066269	0.999777798951321	-0.503084049180112
X12	TGFB1	VMH_1	-0.354096053278558	0.60091820122039	-3.09367297733714	-0.214042662634876	0.999777798951321	-0.570889314726643
X12	TGFB2	VMH_1	-0.519269158524503	0.423316998394766	-3.94073340134271	-0.485364718403863	0.999777798951321	-2.32845121166721
X12	TGFBI	VMH_1				-0.114905004639885	0.999777798951321	-0.257239306217468
X12	THBS1	VMH_1				-0.827703376137885	0.999777798951321	-1.41989074809002
X12	THEMIS	VMH_1				-0.57128286354113	0.999777798951321	-0.730238600471863
X12	THSD4	VMH_1	0.256997078505869	0.999864318575328	1.30369500687913	0.0911996047373594	0.999777798951321	0.463106546556823
X12	THSD7B	VMH_1	-0.194212871015936	0.999864318575328	-1.09734599007301	-0.122990123900553	0.999777798951321	-0.354507587660964
X12	TLL2	VMH_1	-0.153094243194838	0.999864318575328	-0.621449435026773	0.0718145787329102	0.999777798951321	0.0793345019180428
X12	TMEM132C	VMH_1	-0.0515257231589315	0.999864318575328	-0.242532164574245	-0.244738339067107	0.999777798951321	-0.871746032624764
X12	TMEM233	VMH_1				-0.29544263002958	0.999777798951321	-0.281482790596021
X12	TMIGD3	VMH_1				-0.3450482823857	0.999777798951321	-0.817975673562996
X12	TNRC6B	VMH_1	0.122144790320322	0.999864318575328	0.856988003192092	0.0738021155043448	0.999777798951321	0.437601051134143
X12	TOP2A	VMH_1				-0.56408624045376	0.999777798951321	-1.11758786130564
X12	TP53	VMH_1	-0.234162877539772	0.999864318575328	-1.14117208987728	-0.292558286879649	0.999777798951321	-2.22368108334074
X12	TPH2	VMH_1				-0.153967996192983	0.999777798951321	-0.427473990441445
X12	TRAC	VMH_1				-0.510325319718872	0.999777798951321	-0.9643358031184
X12	TREM2	VMH_1				-0.305600436729269	0.999777798951321	-0.592225603175085
X12	TRH	VMH_1	0.566660610571828	0.999864318575328	0.99962030416919	-0.0550288444696074	0.999777798951321	-0.0709484263549305
X12	TRHDE	VMH_1				0.20071375806438	0.999777798951321	0.611824334772826
X12	TRIL	VMH_1	-0.233652021203225	0.999864318575328	-0.91045783939405	-0.31420841458624	0.999777798951321	-1.9033043608258
X12	TRPC5	VMH_1	0.195830898902794	0.999864318575328	0.573202892222868	-0.0453838191310014	0.999777798951321	-0.119347488519495
X12	TRPC6	VMH_1				0.219419448804443	0.999777798951321	0.260190613325941
X12	TSHZ2	VMH_1	-0.022077285658993	0.999864318575328	-0.0984383072888513	-0.0901643731565701	0.999777798951321	-0.356719392806486
X12	TTYH1	VMH_1	-0.190319234570239	0.999864318575328	-1.23060820133571	-0.186444595435192	0.999777798951321	-1.11015723064243
X12	UGT8	VMH_1	0.0598387837977721	0.999864318575328	0.171501261976884	0.164106734086886	0.999777798951321	0.39347528472665
X12	UNC5B	VMH_1	-0.00583780317098998	0.999864318575328	-0.0101690757771589	-0.0214936428591079	0.999777798951321	-0.0472084782858919
X12	VCAN	VMH_1	0.39387423132349	0.999864318575328	0.710749448805639	0.243830768911793	0.999777798951321	0.565667926120708
X12	VGF	VMH_1	-0.48624297922125	0.959755178621537	-1.6070382646598	-0.0218759325503746	0.999777798951321	-0.0519159725540164
X12	VIP	VMH_1				-0.375871460986548	0.999777798951321	-0.6284692943065
X12	VSNL1	VMH_1	0.176631413459531	0.999864318575328	0.387791390500304	0.232787878819094	0.999777798951321	0.874254548943972
X12	VWC2L	VMH_1	-0.0538965523130004	0.999864318575328	-0.159563886369131	-0.0831784181645657	0.999777798951321	-0.250804714913661
X12	WIF1	VMH_1	0.234909922083201	0.999864318575328	1.12730416109629	-0.364587772837769	0.999777798951321	-0.776378074302676
X12	ZBBX	VMH_1	0.224250055201856	0.999864318575328	0.980457267022697	0.0755035393482946	0.999777798951321	0.366783163520814
X12	ZCCHC12	VMH_1	0.196870673358573	0.999864318575328	0.427808533288022	0.261550955999415	0.999777798951321	0.614354803771031
X12	ZDHHC23	VMH_1				0.0880274319179558	0.999777798951321	0.444682160092076
X13	ABCC9	Vascular_uncertain	0.0881903149316433	0.999864318575328	0.967693235103761	0.0932536712134607	0.999777798951321	0.543350706707052
X13	ACVR1C	Vascular_uncertain	-0.444354464906554	0.807461317690534	-2.11874191977175	-0.240152084186114	0.999777798951321	-0.534617383628062
X13	ADARB1	Vascular_uncertain	-0.0634679651839134	0.999864318575328	-0.393518742770189	0.117187515553081	0.999777798951321	0.297910700835839
X13	ADCYAP1	Vascular_uncertain	-0.434244466184344	0.999864318575328	-1.23334748411402	-0.596265343066449	0.999777798951321	-2.19401106125803
X13	ADRA1A	Vascular_uncertain	0.150938518312523	0.999864318575328	0.738910236008953	-0.00396583741418166	0.999777798951321	-0.0362708596109517
X13	AIF1	Vascular_uncertain	-0.0353169181596152	0.999864318575328	-0.074992801066812	-0.0441804840705338	0.999777798951321	-0.070317073765107
X13	ALK	Vascular_uncertain	0.253029291999014	0.999864318575328	1.05315708147318			
X13	ALKAL2	Vascular_uncertain	-0.662814865724523	0.999864318575328	-0.881216402600667			
X13	ANGPT1	Vascular_uncertain	-0.180822083032776	0.999864318575328	-0.405315295842954	0.360306978923133	0.999777798951321	0.914638198543096
X13	ANK1	Vascular_uncertain	-0.0474962497610792	0.999864318575328	-0.24495150947988	-0.049505752759832	0.999777798951321	-0.199475523366316
X13	ANKRD18A	Vascular_uncertain	0.0625148825159147	0.999864318575328	0.171833324557773	0.22538276080063	0.999777798951321	0.832058821578003
X13	ANKRD34B	Vascular_uncertain	-0.0413994432664325	0.999864318575328	-0.356309160791496	0.0681227775056859	0.999777798951321	0.110707889761563
X13	ANO3	Vascular_uncertain	1.40277081307873	0.549783965128703	3.15338929302452	0.742426890859804	0.999777798951321	1.30167431558129
X13	ANXA1	Vascular_uncertain	-0.401294560074551	0.999864318575328	-0.64839718693491	-0.0106679898009612	0.999777798951321	-0.0151192860991535
X13	APOE	Vascular_uncertain	-0.121311708660838	0.999864318575328	-0.768016641039983	-0.183831040392326	0.999777798951321	-1.3219765639738
X13	APP	Vascular_uncertain	-0.0194647209499568	0.999864318575328	-0.0540655746582695	0.0923988340339655	0.999777798951321	0.28114773407065
X13	AQP4	Vascular_uncertain	-0.0175758747239884	0.999864318575328	-0.149119777010069	-0.125411065307793	0.999777798951321	-0.882347806337197
X13	AR	Vascular_uncertain	0.235500270045479	0.999864318575328	0.881516802065744	-0.16699577345532	0.999777798951321	-1.77634377695306
X13	ARHGAP24	Vascular_uncertain	-0.252284880984532	0.999864318575328	-0.722162775950932	-0.0541714954408819	0.999777798951321	-0.146907234132432
X13	ATP2C2	Vascular_uncertain	0.351785623393863	0.999864318575328	1.33631235096623	0.282636427634473	0.999777798951321	0.825694763120622
X13	B4GALNT1	Vascular_uncertain	0.18302258991096	0.999864318575328	0.824081782230375	0.0787514276231642	0.999777798951321	0.522179348284704
X13	BCAN	Vascular_uncertain	0.146354508443417	0.999864318575328	0.812077577688587	0.0879275383718575	0.999777798951321	0.554638526072609
X13	BMP8B	Vascular_uncertain	-0.0865806138221708	0.999864318575328	-0.188593762296619	-0.477731354588397	0.999777798951321	-1.21064799256826
X13	BRINP3	Vascular_uncertain	0.324076770508873	0.999864318575328	1.25004114325568	0.00600961148587899	0.999777798951321	0.0232907507717869
X13	BTBD11	Vascular_uncertain	0.483794517462907	0.807461317690534	2.08241710583739	-0.12366025281963	0.999777798951321	-0.673252719653547
X13	C1QL3	Vascular_uncertain	-0.601398130706537	0.843326278088735	-1.98069500716574	-0.2048312213286	0.999777798951321	-0.724921595694145
X13	C1orf162	Vascular_uncertain	-0.20223660429016	0.999864318575328	-0.700617372875808	0.103253010760615	0.999777798951321	0.50525472418973
X13	C2orf80	Vascular_uncertain	0.565277911993741	0.695718235081646	2.45630711632293	-0.0444369556109109	0.999777798951321	-0.0652943677707671
X13	CALCRL	Vascular_uncertain	0.108133045621095	0.999864318575328	0.11959388948424	0.415125592852204	0.999777798951321	0.884083415103241
X13	CAMK2A	Vascular_uncertain	0.315104962234372	0.999864318575328	0.838817775721746	0.0332675649894818	0.999777798951321	0.135391686641889
X13	CAPG	Vascular_uncertain	0.195324619894619	0.999864318575328	0.286278740865246	0.325473849680528	0.999777798951321	0.467147767630679
X13	CAPN3	Vascular_uncertain	0.00364300531282323	0.999864318575328	0.0151864244563387	0.332247864903312	0.999777798951321	1.38486805881186
X13	CAV1	Vascular_uncertain	-0.805372461618031	0.638043302729135	-2.84665901278528	-0.0679354479465081	0.999777798951321	-0.0950215553285236
X13	CCK	Vascular_uncertain	0.205094570389281	0.999864318575328	0.467859606983626	0.0230572981787722	0.999777798951321	0.0672903702582339
X13	CCNA1	Vascular_uncertain	-0.110385995204801	0.999864318575328	-0.577732497891592	0.595501403177479	0.999777798951321	2.54573024772434
X13	CD14	Vascular_uncertain	-0.192336177122717	0.999864318575328	-0.465901686834733	-0.474791385500614	0.999777798951321	-1.0597392766639
X13	CD163	Vascular_uncertain	-0.587427696047773	0.999864318575328	-0.915174400981642	-0.212823226090073	0.999777798951321	-0.318827759979131
X13	CD36	Vascular_uncertain	0.133054360918775	0.999864318575328	0.160526592254917	0.169535500477451	0.999777798951321	0.262823443712856
X13	CD4	Vascular_uncertain	0.19550449739755	0.999864318575328	0.424741324430971	0.132420779780713	0.999777798951321	0.36930611721389
X13	CD48	Vascular_uncertain	-0.0433728435669028	0.999864318575328	-0.109837044503803	0.301646238728601	0.999777798951321	0.773069503945158
X13	CD68	Vascular_uncertain	0.218972453688471	0.999864318575328	0.606738881365467	-0.256024598862577	0.999777798951321	-0.776647691723254
X13	CD83	Vascular_uncertain	-0.0783776160279408	0.999864318575328	-0.452987553539381	-0.00262083689111569	0.999777798951321	-0.0258133690171694
X13	CD86	Vascular_uncertain	0.193467652679952	0.999864318575328	0.519717471299371			
X13	CDH12	Vascular_uncertain	0.798273864251004	0.170307076835344	5.041390730458			
X13	CDH13	Vascular_uncertain	-0.181427504678177	0.999864318575328	-0.514002138313296	-0.0126851948620468	0.999777798951321	-0.0413760947728697
X13	CDH4	Vascular_uncertain	0.0359733735529394	0.999864318575328	0.14247707757899	-0.0693414704534063	0.999777798951321	-0.529632439575751
X13	CDH6	Vascular_uncertain	0.0119469525938989	0.999864318575328	0.0206230417016777	0.107893268251268	0.999777798951321	0.309161148554809
X13	CELF2	Vascular_uncertain	0.0263317847615092	0.999864318575328	0.0554196090783515	0.108914130784237	0.999777798951321	0.424415670840292
X13	CEMIP	Vascular_uncertain	-0.283127676375362	0.999864318575328	-0.622341377481941	-0.0224098549870137	0.999777798951321	-0.082005321600257
X13	CEMIP2	Vascular_uncertain	-0.226203978735614	0.999864318575328	-0.401437454163342	-0.172445701846673	0.999777798951321	-0.14196914363275
X13	CHGB	Vascular_uncertain	0.0815140770375135	0.999864318575328	0.323995782546156	0.0940246419948724	0.999777798951321	0.471357588910169
X13	CHODL	Vascular_uncertain	0.00624415222978576	0.999864318575328	0.0328191551736656	0.208756101826795	0.999777798951321	0.723288086160397
X13	CLDN11	Vascular_uncertain	-0.614874995050821	0.999864318575328	-1.18198528796546	-0.0672336972313013	0.999777798951321	-0.360476469592845
X13	CNDP1	Vascular_uncertain	0.0581938285341849	0.999864318575328	0.215032378159652	0.254644464303846	0.999777798951321	1.16052100685514
X13	CNTN2	Vascular_uncertain	0.397687805146956	0.695718235081646	2.46509983627137	0.270166526730969	0.999777798951321	1.98049751581192
X13	CNTNAP3B	Vascular_uncertain	0.274750815915753	0.999864318575328	1.32759829941132	0.557556308372408	0.999777798951321	1.08791664406662
X13	COL12A1	Vascular_uncertain	-0.145339277656001	0.999864318575328	-0.528725249711024	0.277784239401618	0.999777798951321	1.00008686616925
X13	COL25A1	Vascular_uncertain	0.10398146748523	0.999864318575328	0.594611895851718	-0.189468952127897	0.999777798951321	-0.651906052161306
X13	CORO1A	Vascular_uncertain	-0.0402912426322132	0.999864318575328	-0.212919055529587	0.0598350198627561	0.999777798951321	0.210583480964695
X13	CRHR2	Vascular_uncertain				0.401880100489219	0.999777798951321	1.60040912648098
X13	CRYM	Vascular_uncertain	-1.10210013931934	0.999864318575328	-1.20996523762774	0.208266473162205	0.999777798951321	0.479660295699694
X13	CSPG4	Vascular_uncertain	0.109131614523247	0.999864318575328	0.52985431498832	0.0569805083409672	0.999777798951321	0.215253449545375
X13	CTNNA3	Vascular_uncertain	0.523489282439134	0.981000795890076	1.46953530710159	0.451249951389511	0.999777798951321	1.52294306409658
X13	CTSH	Vascular_uncertain	-0.0831297928736481	0.999864318575328	-0.100068503719238	-0.0624230277765303	0.999777798951321	-0.106974752558177
X13	CTSS	Vascular_uncertain	-0.441238717173056	0.877976954516501	-1.86481888126875	-0.185829412774702	0.999777798951321	-0.774314728068429
X13	CX3CR1	Vascular_uncertain	-0.440543025987413	0.999864318575328	-0.333183735275774	-0.167039707812752	0.999777798951321	-0.143091302154592
X13	CXCL14	Vascular_uncertain	-0.431081402294151	0.999864318575328	-1.11332836590155	-0.560674692622176	0.999777798951321	-1.6335715065464
X13	CXCR4	Vascular_uncertain	0.495052013753901	0.999864318575328	0.660917335990935	0.320715947228767	0.999777798951321	0.585681140210929
X13	CYP26A1	Vascular_uncertain	-1.11756780181824	0.876523029080977	-1.88750629288721			
X13	CYP26B1	Vascular_uncertain	-0.310673975286071	0.999864318575328	-0.92530873747424	-0.579679523642852	0.999777798951321	-1.40925022296496
X13	CYTIP	Vascular_uncertain	-0.91063654839163	0.801124171059135	-2.14236994117133	0.824726626940561	0.999777798951321	3.48834629499869
X13	DCC	Vascular_uncertain	0.362157324246242	0.999864318575328	0.750270158735918	-0.0633078355230086	0.999777798951321	-0.221354741770932
X13	DCN	Vascular_uncertain	-0.0670624824499135	0.999864318575328	-0.186400655274924	0.0579678943962626	0.999777798951321	0.676701298265616
X13	DDN	Vascular_uncertain	0.372606826028813	0.961058316349678	1.56093965281048	0.0416219140035197	0.999777798951321	0.0873990879634717
X13	DDR2	Vascular_uncertain	-0.21878263707601	0.999864318575328	-0.737188239903799	0.0795182893842806	0.999777798951321	0.305807153856263
X13	DLG4	Vascular_uncertain	0.183179429188255	0.999864318575328	0.574351806210964	-0.0696669333175286	0.999777798951321	-0.449869250048491
X13	DNER	Vascular_uncertain	-0.0710832549521796	0.999864318575328	-0.389584535001134	0.0994146927083075	0.999777798951321	0.775203519912749
X13	DOC2A	Vascular_uncertain	0.0670544843391579	0.999864318575328	0.314690557994459	0.114174819959168	0.999777798951321	0.408022002698972
X13	DYDC2	Vascular_uncertain	-0.263970261453456	0.999864318575328	-0.688641186056249	-0.104243098814024	0.999777798951321	-0.297341051482651
X13	ECEL1	Vascular_uncertain	0.151761200511665	0.999864318575328	0.823603129016425	-0.138564559039059	0.999777798951321	-0.528788949797261
X13	EFHD1	Vascular_uncertain	0.0761681501517403	0.999864318575328	0.39371977269452	0.173072779403063	0.999777798951321	0.827598704946365
X13	EGFR	Vascular_uncertain	-0.144812203814696	0.999864318575328	-0.399023458078393	-0.0999736226840479	0.999777798951321	-0.229300067054088
X13	ELK1	Vascular_uncertain	-0.16094626606526	0.999864318575328	-0.488769855364499	-0.151421743826735	0.999777798951321	-0.502003051200313
X13	ELOVL2	Vascular_uncertain	-0.187696767585233	0.999864318575328	-0.892896446452754	-0.131460841551702	0.999777798951321	-0.582856171583138
X13	ENOX2	Vascular_uncertain	0.0948941673241904	0.999864318575328	0.616264136663619	-0.00189787482953043	0.999777798951321	-0.0109171795319519
X13	ERBB3	Vascular_uncertain	0.242693682759373	0.999864318575328	0.665942354133769	0.373129754052408	0.999777798951321	1.16542440318368
X13	ERMN	Vascular_uncertain	0.347912754388339	0.999864318575328	0.838525066124178	0.288166170569917	0.999777798951321	0.533801995788963
X13	ESR1	Vascular_uncertain	0.594208738345022	0.695718235081646	2.40899736991326	-0.134422424029535	0.999777798951321	-0.690658303743597
X13	FABP6	Vascular_uncertain	0.655932999363343	0.843326278088735	1.99700027003392	-0.064942145398016	0.999777798951321	-0.260468771993773
X13	FBLN1	Vascular_uncertain	0.185508251426743	0.999864318575328	0.788726704913653	0.0749255681388129	0.999777798951321	0.641292685255266
X13	FCER1G	Vascular_uncertain	-0.193151877093497	0.999864318575328	-0.466799949808331	-0.155443305702791	0.999777798951321	-0.379269910548341
X13	FCGR1A	Vascular_uncertain				-0.837439754835728	0.999777798951321	-2.12272003294603
X13	FCGR3A	Vascular_uncertain	-0.582386982874201	0.999864318575328	-1.28879316124661	-0.436466153476405	0.999777798951321	-1.0040366720183
X13	FEZF1	Vascular_uncertain	0.00726065486657917	0.999864318575328	0.0171830269965928	-0.199970589802312	0.999777798951321	-0.392157031069894
X13	FGFR2	Vascular_uncertain	-0.218618896568695	0.999864318575328	-0.915350292554309	-0.375539340773208	0.999777798951321	-2.15714609811373
X13	FGFR3	Vascular_uncertain	-0.0588100118418198	0.999864318575328	-0.435825656033844	-0.149766314082861	0.999777798951321	-0.901750154885397
X13	FILIP1	Vascular_uncertain	-0.360186364397125	0.999864318575328	-0.972325223149505	0.517480809609576	0.999777798951321	0.851496866331454
X13	FLT1	Vascular_uncertain	-0.101727067491069	0.999864318575328	-0.356767536829856	0.0609306400623018	0.999777798951321	0.0915226783535114
X13	FOS	Vascular_uncertain	-1.0190795918541	0.999864318575328	-0.632387929824635	0.806724670778853	0.999777798951321	0.321762770690845
X13	FRMPD2	Vascular_uncertain	0.158641327826691	0.999864318575328	0.726673726798245	-0.0945273870842734	0.999777798951321	-0.192796067669124
X13	FSTL4	Vascular_uncertain	-0.691815911989629	0.807461317690534	-2.09446881069459	-0.101961850125825	0.999777798951321	-0.623148837133806
X13	GABRA5	Vascular_uncertain	0.166051530803442	0.999864318575328	0.351736169968605	-0.119742857857043	0.999777798951321	-0.472683997546112
X13	GABRE	Vascular_uncertain	0.572512408960188	0.843326278088735	1.98821841830428	0.420744696703065	0.999777798951321	0.930821273986241
X13	GABRQ	Vascular_uncertain	0.317235784987863	0.920208349008595	1.71717263755766	0.0551473617027656	0.999777798951321	0.0886731232991518
X13	GAD1	Vascular_uncertain	0.234412462995653	0.999864318575328	0.567185486604631	0.208405670360977	0.999777798951321	0.693637830094559
X13	GAD2	Vascular_uncertain	0.52154912396745	0.999864318575328	1.33782259586176	0.345270244137694	0.999777798951321	1.66019567985547
X13	GAL	Vascular_uncertain	0.486956427983921	0.997835395462531	1.39577517848453			
X13	GAS2L3	Vascular_uncertain	0.403747504033587	0.936049812388954	1.6721841675819	0.347488983731336	0.999777798951321	1.44337789770106
X13	GDF10	Vascular_uncertain	-0.457332904673081	0.695718235081646	-2.38061440043883	-0.130196482869019	0.999777798951321	-1.04656844465667
X13	GFOD1	Vascular_uncertain	-0.315102963742494	0.999864318575328	-0.933320962823113	-0.0626220329618951	0.999777798951321	-0.145474629596961
X13	GHRH	Vascular_uncertain	0.59324033323736	0.999864318575328	1.18159914845043			
X13	GJA1	Vascular_uncertain	-0.0522253199204502	0.999864318575328	-0.25903969695248	-0.163956721315833	0.999777798951321	-0.874283711329552
X13	GLRA2	Vascular_uncertain	0.856712629550786	0.679250769045799	2.68467420223001	0.150560888280604	0.999777798951321	0.363013438012389
X13	GLRA3	Vascular_uncertain	0.247804968350521	0.999864318575328	1.3351889185484	0.00463213727048077	0.999777798951321	0.0121000014684943
X13	GPER1	Vascular_uncertain	0.0501684383014294	0.999864318575328	0.046729785405952	-0.103535426602582	0.999777798951321	-0.143660298867401
X13	GPNMB	Vascular_uncertain	-0.365350146271517	0.999864318575328	-1.01544251902895	0.560523153474558	0.999777798951321	0.717192991346139
X13	GPR34	Vascular_uncertain	-0.147084255180311	0.999864318575328	-0.231239777829784	-0.335887951501443	0.999777798951321	-0.618846185054283
X13	HCRT	Vascular_uncertain	0.211053899401848	0.999864318575328	0.572801816955149	0.0923161839906839	0.999777798951321	0.311832967299744
X13	HES1	Vascular_uncertain	-0.285938118779345	0.999864318575328	-0.146740709475944	0.131470473280821	0.999777798951321	0.184147260568378
X13	HHATL	Vascular_uncertain	0.0252584133650425	0.999864318575328	0.0618332817054312	-0.277776641017885	0.999777798951321	-0.742752576325986
X13	HILPDA	Vascular_uncertain	-0.312826019305527	0.999864318575328	-0.805373783858519	0.154945241955516	0.999777798951321	0.46661412764049
X13	HLA-DMB	Vascular_uncertain	0.0989338340726096	0.999864318575328	0.233184643433684	0.193112194998088	0.999777798951321	1.0399347278879
X13	HLA-DQA1	Vascular_uncertain	0.257553343153068	0.999864318575328	0.642801700008593	0.657539671154252	0.999777798951321	1.80555532716139
X13	HRH1	Vascular_uncertain	-0.570874053000525	0.920208349008595	-1.73722703885028	0.0762330987752124	0.999777798951321	0.155214296413692
X13	HRH3	Vascular_uncertain	0.212410008595693	0.999864318575328	0.361502315867424	-0.0808202044333388	0.999777798951321	-0.325030408749358
X13	HS3ST4	Vascular_uncertain	-0.0904081452610515	0.999864318575328	-0.182659913715846	-0.139408260835505	0.999777798951321	-0.295688122293145
X13	HS6ST2	Vascular_uncertain	-0.0889034069758775	0.999864318575328	-0.324492406208473	-0.166650872219058	0.999777798951321	-0.496240189649469
X13	HTR2A	Vascular_uncertain	0.323574336726113	0.911656677293624	1.80881367002442	-0.00247775748702307	0.999777798951321	-0.0109460416093592
X13	HTR2C	Vascular_uncertain	-0.0183164597282304	0.999864318575328	-0.0691506298859719	0.123875573072767	0.999777798951321	0.487240518667439
X13	IDH1	Vascular_uncertain	-0.186156610386934	0.999864318575328	-0.543289041814892	-0.087792883677177	0.999777798951321	-0.338759171854671
X13	IDH2	Vascular_uncertain	0.0605365904601404	0.999864318575328	0.403471099005971	0.0418352744112217	0.999777798951321	0.284253264449023
X13	IFITM3	Vascular_uncertain	-0.11894074274607	0.999864318575328	-0.125837637030104	-0.130957317491939	0.999777798951321	-0.138660875676402
X13	IGFBP3	Vascular_uncertain	-0.651214934747631	0.999864318575328	-1.22399940438313	0.939005922568663	0.999777798951321	1.4971015811696
X13	IGFBP4	Vascular_uncertain	-0.476260251200626	0.999864318575328	-0.696164011929947	-0.149804339728416	0.999777798951321	-0.120766281859075
