NAME	ORIGINAL SIZE	AFTER RESTRICTING TO DATASET	STATUS	
GRASEMANN_RETINOBLASTOMA_WITH_6P_AMPLIFICATION	14		Rejected!	
SCHLOSSER_SERUM_RESPONSE_UP	126	93		
SCHLOSSER_SERUM_RESPONSE_AUGMENTED_BY_MYC	106	93		
SCHLOSSER_MYC_AND_SERUM_RESPONSE_SYNERGY	33	33		
SCHLOSSER_MYC_TARGETS_AND_SERUM_RESPONSE_UP	48	46		
MATTIOLI_MULTIPLE_MYELOMA_SUBGROUPS	17		Rejected!	
MATTIOLI_MULTIPLE_MYELOMA_WITH_14Q32_TRANSLOCATIONS	37	26		
FARMER_BREAST_CANCER_CLUSTER_7	20	15		
JAERVINEN_AMPLIFIED_IN_LARYNGEAL_CANCER	40	33		
KOBAYASHI_RESPONSE_TO_ROMIDEPSIN	19		Rejected!	
LUND_SILENCED_BY_METHYLATION	16	15		
AIYAR_COBRA1_TARGETS_UP	40	27		
AIYAR_COBRA1_TARGETS_DN	29	23		
LI_CISPLATIN_RESISTANCE_DN	33	16		
LI_CISPLATIN_RESISTANCE_UP	26	17		
HERNANDEZ_ABERRANT_MITOSIS_BY_DOCETACEL_4NM_UP	23		Rejected!	
HERNANDEZ_ABERRANT_MITOSIS_BY_DOCETACEL_4NM_DN	6		Rejected!	
HERNANDEZ_MITOTIC_ARREST_BY_DOCETAXEL_1_UP	35	24		
HERNANDEZ_ABERRANT_MITOSIS_BY_DOCETACEL_2NM_UP	71	44		
HERNANDEZ_ABERRANT_MITOSIS_BY_DOCETACEL_2NM_DN	22		Rejected!	
HERNANDEZ_MITOTIC_ARREST_BY_DOCETAXEL_2_UP	61	38		
HERNANDEZ_MITOTIC_ARREST_BY_DOCETAXEL_2_DN	18		Rejected!	
XU_HGF_SIGNALING_NOT_VIA_AKT1_6HR	25	18		
XU_HGF_SIGNALING_NOT_VIA_AKT1_48HR_UP	35	24		
XU_HGF_TARGETS_INDUCED_BY_AKT1_48HR_UP	13		Rejected!	
XU_HGF_TARGETS_REPRESSED_BY_AKT1_UP	10		Rejected!	
XU_HGF_TARGETS_REPRESSED_BY_AKT1_DN	89	42		
XU_AKT1_TARGETS_48HR	9		Rejected!	
SHI_SPARC_TARGETS_UP	24	18		
SHI_SPARC_TARGETS_DN	13		Rejected!	
AGARWAL_AKT_PATHWAY_TARGETS	11		Rejected!	
NEBEN_AML_WITH_FLT3_OR_NRAS_UP	8		Rejected!	
NEBEN_AML_WITH_FLT3_OR_NRAS_DN	12		Rejected!	
SNIJDERS_AMPLIFIED_IN_HEAD_AND_NECK_TUMORS	37	28		
NAISHIRO_CTNNB1_TARGETS_WITH_LEF1_MOTIF	8		Rejected!	
WHITE_NEUROBLASTOMA_WITH_1P36.3_DELETION	20	16		
BEGUM_TARGETS_OF_PAX3_FOXO1_FUSION_AND_PAX3	7		Rejected!	
SILIGAN_BOUND_BY_EWS_FLT1_FUSION	46	33		
KORKOLA_EMBRYONAL_CARCINOMA	11		Rejected!	
KORKOLA_YOLK_SAC_TUMOR	65	27		
KORKOLA_CHORIOCARCINOMA	7		Rejected!	
HEIDENBLAD_AMPLIFIED_IN_PANCREATIC_CANCER	57	50		
YORDY_RECIPROCAL_REGULATION_BY_ETS1_AND_SP100_DN	72	41		
YORDY_RECIPROCAL_REGULATION_BY_ETS1_AND_SP100_UP	22	16		
DACOSTA_ERCC3_ALLELE_XPCS_VS_TTD_UP	28	18		
DACOSTA_ERCC3_ALLELE_XPCS_VS_TTD_DN	34	25		
DACOSTA_LOW_DOSE_UV_RESPONSE_VIA_ERCC3_XPCS_UP	14		Rejected!	
DACOSTA_LOW_DOSE_UV_RESPONSE_VIA_ERCC3_XPCS_DN	9		Rejected!	
DIRMEIER_LMP1_RESPONSE_LATE_DN	30	21		
HEIDENBLAD_AMPLICON_8Q24_UP	41	31		
HEIDENBLAD_AMPLICON_8Q24_DN	39	30		
HEIDENBLAD_AMPLICON_12P11_12_UP	36	28		
HEIDENBLAD_AMPLICON_12P11_12_DN	25	17		
FUNG_IL2_SIGNALING_2	12		Rejected!	
FUNG_IL2_SIGNALING_1	10		Rejected!	
FUNG_IL2_TARGETS_WITH_STAT5_BINDING_SITES_T1	9		Rejected!	
FUNG_IL2_TARGETS_WITH_STAT5_BINDING_SITES	7		Rejected!	
SASAKI_TARGETS_OF_TP73_AND_TP63	12		Rejected!	
YANAGIHARA_ESX1_TARGETS	29	23		
TSUNODA_CISPLATIN_RESISTANCE_UP	15		Rejected!	
TSUNODA_CISPLATIN_RESISTANCE_DN	50	29		
MAINA_HYPOXIA_VHL_TARGETS_UP	6		Rejected!	
LI_WILMS_TUMOR_ANAPLASTIC_DN	5		Rejected!	
WOOD_EBV_EBNA1_TARGETS_UP	110	87		
WOOD_EBV_EBNA1_TARGETS_DN	48	33		
MOHANKUMAR_HOXA1_TARGETS_DN	175	88		
WANG_HCP_PROSTATE_CANCER	106	75		
MAINA_VHL_TARGETS_UP	10		Rejected!	
JAZAG_TGFB1_SIGNALING_UP	106	76		
JAZAG_TGFB1_SIGNALING_DN	35	19		
JAZAG_TGFB1_SIGNALING_VIA_SMAD4_UP	107	68		
JAZAG_TGFB1_SIGNALING_VIA_SMAD4_DN	65	41		
SIMBULAN_UV_RESPONSE_NORMAL_DN	33	23		
SIMBULAN_UV_RESPONSE_IMMORTALIZED_DN	31	23		
CEBALLOS_TARGETS_OF_TP53_AND_MYC_UP	19	15		
INAMURA_LUNG_CANCER_SCC_UP	13		Rejected!	
INAMURA_LUNG_CANCER_SCC_DN	13		Rejected!	
INAMURA_LUNG_CANCER_SCC_SUBTYPES_UP	14		Rejected!	
KIM_MYC_AMPLIFICATION_TARGETS_UP	202	171		
KIM_MYC_AMPLIFICATION_TARGETS_DN	98	71		
KIM_MYCN_AMPLIFICATION_TARGETS_UP	93	64		
KIM_MYCN_AMPLIFICATION_TARGETS_DN	107	84		
KIM_MYCL1_AMPLIFICATION_TARGETS_UP	14		Rejected!	
KIM_MYCL1_AMPLIFICATION_TARGETS_DN	19		Rejected!	
YANG_BREAST_CANCER_ESR1_DN	24	15		
YANG_BREAST_CANCER_ESR1_LASER_UP	32	27		
YANG_BREAST_CANCER_ESR1_LASER_DN	47	39		
YANG_BREAST_CANCER_ESR1_BULK_UP	26	22		
YANG_BREAST_CANCER_ESR1_BULK_DN	22		Rejected!	
HASINA_NOL7_TARGETS_UP	13		Rejected!	
HASINA_NOL7_TARGETS_DN	13		Rejected!	
KONDO_HYPOXIA	8		Rejected!	
KREPPEL_CD99_TARGETS_DN	7		Rejected!	
HATADA_METHYLATED_IN_LUNG_CANCER_UP	377	204		
HATADA_METHYLATED_IN_LUNG_CANCER_DN	36		Rejected!	
CALVET_IRINOTECAN_SENSITIVE_VS_RESISTANT_UP	5		Rejected!	
CALVET_IRINOTECAN_SENSITIVE_VS_REVERTED_UP	5		Rejected!	
CALVET_IRINOTECAN_SENSITIVE_VS_REVERTED_DN	5		Rejected!	
KARAKAS_TGFB1_SIGNALING	18		Rejected!	
TOMLINS_PROSTATE_CANCER_UP	40	37		
TOMLINS_METASTASIS_UP	14		Rejected!	
TOMLINS_METASTASIS_DN	20	15		
SPIELMAN_LYMPHOBLAST_EUROPEAN_VS_ASIAN_2FC_UP	13		Rejected!	
SPIELMAN_LYMPHOBLAST_EUROPEAN_VS_ASIAN_2FC_DN	21		Rejected!	
BALLIF_DEVELOPMENTAL_DISABILITY_P16_P12_DELETION	13		Rejected!	
SCHLESINGER_METHYLATED_IN_COLON_CANCER	10		Rejected!	
JIANG_CORE_DUPLICON_GENES	13		Rejected!	
SCHLESINGER_METHYLATED_DE_NOVO_IN_CANCER	88	53		
GOERING_BLOOD_HDL_CHOLESTEROL_QTL_CIS	13		Rejected!	
GOERING_BLOOD_HDL_CHOLESTEROL_QTL_TRANS	14		Rejected!	
OHM_METHYLATED_IN_ADULT_CANCERS	27	16		
OHM_EMBRYONIC_CARCINOMA_UP	6		Rejected!	
OHM_EMBRYONIC_CARCINOMA_DN	8		Rejected!	
ALCALA_APOPTOSIS	87	70		
OKAWA_NEUROBLASTOMA_1P36_31_DELETION	22	18		
COWLING_MYCN_TARGETS	43	29		
FALVELLA_SMOKERS_WITH_LUNG_CANCER	81	54		
OZEN_MIR125B1_TARGETS	23	18		
KAUFFMANN_MELANOMA_RELAPSE_DN	6		Rejected!	
WILLIAMS_ESR1_TARGETS_DN	6		Rejected!	
WILLIAMS_ESR2_TARGETS_UP	29	18		
WILLIAMS_ESR2_TARGETS_DN	11		Rejected!	
MARTIN_VIRAL_GPCR_SIGNALING_UP	85	51		
MARTIN_VIRAL_GPCR_SIGNALING_DN	52	35		
FERREIRA_EWINGS_SARCOMA_UNSTABLE_VS_STABLE_DN	96	72		
NAKAYAMA_FRA2_TARGETS	44	33		
LOPEZ_MBD_TARGETS_IMPRINTED_AND_X_LINKED	17		Rejected!	
ROPERO_HDAC2_TARGETS	112	68		
GOUYER_TUMOR_INVASIVENESS	9		Rejected!	
LIU_LIVER_CANCER	35	22		
LIU_BREAST_CANCER	32	22		
LIU_NASOPHARYNGEAL_CARCINOMA	72	56		
LIU_COMMON_CANCER_GENES	63	46		
LOCKWOOD_AMPLIFIED_IN_LUNG_CANCER	216	194		
FREDERICK_PRKCI_TARGETS	10		Rejected!	
RAHMAN_TP53_TARGETS_PHOSPHORYLATED	20	19		
WEI_MIR34A_TARGETS	146	135		
LIAO_HAVE_SOX4_BINDING_SITES	41	32		
LIAO_METASTASIS	540	411		
TONG_INTERACT_WITH_PTTG1	57	46		
SCIAN_CELL_CYCLE_TARGETS_OF_TP53_AND_TP73_UP	9		Rejected!	
SCIAN_INVERSED_TARGETS_OF_TP53_AND_TP73_UP	11		Rejected!	
GUENTHER_GROWTH_SPHERICAL_VS_ADHERENT_UP	22	21		
GUENTHER_GROWTH_SPHERICAL_VS_ADHERENT_DN	26	20		
SCHWAB_TARGETS_OF_BMYB_POLYMORPHIC_VARIANTS_DN	16		Rejected!	
GOUYER_TATI_TARGETS_DN	17		Rejected!	
CAFFAREL_RESPONSE_TO_THC_UP	32	27		
CAFFAREL_RESPONSE_TO_THC_DN	32	23		
CAFFAREL_RESPONSE_TO_THC_8HR_5_UP	15		Rejected!	
CAFFAREL_RESPONSE_TO_THC_8HR_5_DN	12		Rejected!	
CAFFAREL_RESPONSE_TO_THC_8HR_3_UP	5		Rejected!	
CAFFAREL_RESPONSE_TO_THC_8HR_3_DN	10		Rejected!	
CAFFAREL_RESPONSE_TO_THC_24HR_3_DN	13		Rejected!	
CAFFAREL_RESPONSE_TO_THC_24HR_5_UP	33	28		
CAFFAREL_RESPONSE_TO_THC_24HR_5_DN	56	42		
SUH_COEXPRESSED_WITH_ID1_AND_ID2_UP	18	15		
GARCIA_TARGETS_OF_FLI1_AND_DAX1_UP	50	42		
RICKMAN_TUMOR_DIFFERENTIATED_WELL_VS_POORLY_UP	242	208		
RICKMAN_TUMOR_DIFFERENTIATED_WELL_VS_POORLY_DN	384	246		
RICKMAN_TUMOR_DIFFERENTIATED_WELL_VS_MODERATELY_UP	107	91		
RICKMAN_TUMOR_DIFFERENTIATED_WELL_VS_MODERATELY_DN	113	53		
RICKMAN_TUMOR_DIFFERENTIATED_MODERATELY_VS_POORLY_UP	125	83		
RICKMAN_METASTASIS_UP	350	303		
FRIDMAN_SENESCENCE_UP	77	54		
FRIDMAN_SENESCENCE_DN	13		Rejected!	
FRIDMAN_IMMORTALIZATION_DN	33	22		
RICKMAN_HEAD_AND_NECK_CANCER_A	105	64		
RICKMAN_HEAD_AND_NECK_CANCER_B	55	18		
RICKMAN_HEAD_AND_NECK_CANCER_C	116	31		
RICKMAN_HEAD_AND_NECK_CANCER_D	40		Rejected!	
RICKMAN_HEAD_AND_NECK_CANCER_E	88	16		
TAGHAVI_NEOPLASTIC_TRANSFORMATION	11		Rejected!	
COLIN_PILOCYTIC_ASTROCYTOMA_VS_GLIOBLASTOMA_UP	34	32		
COLIN_PILOCYTIC_ASTROCYTOMA_VS_GLIOBLASTOMA_DN	28	22		
BALDWIN_PRKCI_TARGETS_UP	40	31		
BENPORATH_ES_2	40		Rejected!	
BENPORATH_SUZ12_TARGETS	1035		Rejected!	
BENPORATH_EED_TARGETS	1059		Rejected!	
BENPORATH_ES_WITH_H3K27ME3	1115		Rejected!	
BENPORATH_PRC2_TARGETS	650	286		
PETRETTO_BLOOD_PRESSURE_UP	12		Rejected!	
PETRETTO_BLOOD_PRESSURE_DN	8		Rejected!	
PETRETTO_HEART_MASS_QTL_CIS_UP	32	28		
PETRETTO_HEART_MASS_QTL_CIS_DN	28	19		
PETRETTO_LEFT_VENTRICLE_MASS_QTL_CIS_UP	6		Rejected!	
PETRETTO_LEFT_VENTRICLE_MASS_QTL_CIS_DN	10		Rejected!	
AMIT_EGF_RESPONSE_240_HELA	59	50		
AMIT_EGF_RESPONSE_20_MCF10A	12		Rejected!	
AMIT_EGF_RESPONSE_240_MCF10A	21	16		
AMIT_EGF_RESPONSE_480_MCF10A	43	32		
AMIT_SERUM_RESPONSE_20_MCF10A	17		Rejected!	
AMIT_SERUM_RESPONSE_240_MCF10A	57	35		
AMIT_SERUM_RESPONSE_480_MCF10A	39	25		
SHEN_SMARCA2_TARGETS_DN	321	100		
LIN_SILENCED_BY_TUMOR_MICROENVIRONMENT	107	41		
SAKAI_TUMOR_INFILTRATING_MONOCYTES_UP	27	23		
SAKAI_CHRONIC_HEPATITIS_VS_LIVER_CANCER_DN	36	21		
JEON_SMAD6_TARGETS_UP	24		Rejected!	
WANG_PROSTATE_CANCER_ANDROGEN_INDEPENDENT	66	54		
SUNG_METASTASIS_STROMA_DN	54	33		
ZHANG_RESPONSE_TO_IKK_INHIBITOR_AND_TNF_DN	106	72		
COLLIS_PRKDC_SUBSTRATES	17		Rejected!	
COLLIS_PRKDC_REGULATORS	13		Rejected!	
TOMIDA_LUNG_CANCER_POOR_SURVIVAL	5		Rejected!	
NIKOLSKY_BREAST_CANCER_1Q21_AMPLICON	38	26		
NIKOLSKY_BREAST_CANCER_1Q32_AMPLICON	13		Rejected!	
NIKOLSKY_BREAST_CANCER_5P15_AMPLICON	26		Rejected!	
NIKOLSKY_BREAST_CANCER_6P24_P22_AMPLICON	21	19		
NIKOLSKY_BREAST_CANCER_7P22_AMPLICON	38	28		
NIKOLSKY_BREAST_CANCER_7P15_AMPLICON	11		Rejected!	
NIKOLSKY_BREAST_CANCER_7Q21_Q22_AMPLICON	75	49		
NIKOLSKY_BREAST_CANCER_8P12_P11_AMPLICON	57	35		
NIKOLSKY_BREAST_CANCER_8Q12_Q22_AMPLICON	132	91		
NIKOLSKY_BREAST_CANCER_8Q23_Q24_AMPLICON	157	104		
NIKOLSKY_BREAST_CANCER_10Q22_AMPLICON	8		Rejected!	
NIKOLSKY_BREAST_CANCER_11Q12_Q14_AMPLICON	158	104		
NIKOLSKY_BREAST_CANCER_12Q13_Q21_AMPLICON	46	33		
NIKOLSKY_BREAST_CANCER_12Q24_AMPLICON	15		Rejected!	
NIKOLSKY_BREAST_CANCER_14Q22_AMPLICON	14		Rejected!	
NIKOLSKY_BREAST_CANCER_15Q26_AMPLICON	22		Rejected!	
NIKOLSKY_BREAST_CANCER_16P13_AMPLICON	119	81		
NIKOLSKY_BREAST_CANCER_16Q24_AMPLICON	52	39		
NIKOLSKY_BREAST_CANCER_17P11_AMPLICON	10		Rejected!	
NIKOLSKY_BREAST_CANCER_17Q11_Q21_AMPLICON	132	75		
NIKOLSKY_BREAST_CANCER_17Q21_Q25_AMPLICON	334	204		
NIKOLSKY_BREAST_CANCER_19Q13.1_AMPLICON	22	18		
NIKOLSKY_BREAST_CANCER_19Q13.4_AMPLICON	7		Rejected!	
NIKOLSKY_BREAST_CANCER_20P13_AMPLICON	8		Rejected!	
NIKOLSKY_BREAST_CANCER_20Q11_AMPLICON	31	26		
NIKOLSKY_BREAST_CANCER_20Q12_Q13_AMPLICON	149	93		
NIKOLSKY_BREAST_CANCER_22Q13_AMPLICON	17		Rejected!	
NIKOLSKY_MUTATED_AND_AMPLIFIED_IN_BREAST_CANCER	94	65		
STEGMEIER_PREMITOTIC_CELL_CYCLE_REGULATORS	11		Rejected!	
TESAR_ALK_TARGETS_HUMAN_ES_4D_DN	6		Rejected!	
TESAR_ALK_TARGETS_HUMAN_ES_5D_DN	7		Rejected!	
JI_METASTASIS_REPRESSED_BY_STK11	26		Rejected!	
GOTTWEIN_TARGETS_OF_KSHV_MIR_K12_11	63	53		
CHEN_NEUROBLASTOMA_COPY_NUMBER_GAINS	50	35		
TCGA_GLIOBLASTOMA_COPY_NUMBER_UP	75	60		
TCGA_GLIOBLASTOMA_COPY_NUMBER_DN	31	23		
DING_LUNG_CANCER_MUTATED_SIGNIFICANTLY	26	18		
DING_LUNG_CANCER_MUTATED_FREQUENTLY	12		Rejected!	
DING_LUNG_CANCER_EXPRESSION_BY_COPY_NUMBER	100	96		
ONDER_CDH1_TARGETS_1_UP	140	100		
ONDER_CDH1_TARGETS_1_DN	170	102		
ONDER_CDH1_TARGETS_3_UP	18		Rejected!	
ONDER_CDH1_TARGETS_3_DN	59		Rejected!	
CERVERA_SDHB_TARGETS_2	115	62		
LANDEMAINE_LUNG_METASTASIS	21		Rejected!	
CERVERA_SDHB_TARGETS_1_UP	120	58		
CERVERA_SDHB_TARGETS_1_DN	36	18		
ROSS_ACUTE_MYELOID_LEUKEMIA_CBF	82	54		
KENNY_CTNNB1_TARGETS_UP	50	34		
CHEOK_RESPONSE_TO_MERCAPTOPURINE_DN	21		Rejected!	
NELSON_RESPONSE_TO_ANDROGEN_DN	17		Rejected!	
TARTE_PLASMA_CELL_VS_B_LYMPHOCYTE_UP	81	60		
SWEET_KRAS_TARGETS_DN	66	41		
ROSS_AML_WITH_PML_RARA_FUSION	80	53		
PARK_HSC_VS_MULTIPOTENT_PROGENITORS_DN	15		Rejected!	
ASTON_MAJOR_DEPRESSIVE_DISORDER_DN	160	138		
SHIPP_DLBCL_CURED_VS_FATAL_DN	44	32		
GOLUB_ALL_VS_AML_UP	24	19		
SCHUHMACHER_MYC_TARGETS_DN	8		Rejected!	
ROSS_AML_WITH_CBFB_MYH11_FUSION	52	30		
IIZUKA_LIVER_CANCER_PROGRESSION_L0_L1_UP	15		Rejected!	
IIZUKA_LIVER_CANCER_PROGRESSION_L1_G1_DN	10		Rejected!	
FERRANDO_TAL1_NEIGHBORS	20		Rejected!	
IIZUKA_LIVER_CANCER_PROGRESSION_G1_G2_DN	25	24		
GNATENKO_PLATELET_SIGNATURE	44	34		
KIM_GERMINAL_CENTER_T_HELPER_UP	64	53		
LEE_LIVER_CANCER_MYC_UP	54	37		
IIZUKA_LIVER_CANCER_PROGRESSION_L0_L1_DN	17	17		
LEE_LIVER_CANCER_MYC_TGFA_UP	61	38		
FLECHNER_PBL_KIDNEY_TRANSPLANT_OK_VS_DONOR_DN	42	32		
DORSAM_HOXA9_TARGETS_UP	35	32		
DER_IFN_BETA_RESPONSE_DN	8		Rejected!	
IIZUKA_LIVER_CANCER_PROGRESSION_G2_G3_UP	27	18		
KLEIN_PRIMARY_EFFUSION_LYMPHOMA_DN	58	33		
CHANG_POU5F1_TARGETS_DN	8		Rejected!	
TARTE_PLASMA_CELL_VS_PLASMABLAST_UP	397	213		
WILLERT_WNT_SIGNALING	23	19		
KENNY_CTNNB1_TARGETS_DN	52	43		
CHEOK_RESPONSE_TO_MERCAPTOPURINE_AND_LD_MTX_UP	10		Rejected!	
KIM_GERMINAL_CENTER_T_HELPER_DN	12		Rejected!	
TARTE_PLASMA_CELL_VS_B_LYMPHOCYTE_DN	38	19		
PARK_HSC_VS_MULTIPOTENT_PROGENITORS_UP	19	16		
YAGI_AML_RELAPSE_PROGNOSIS	35	32		
SHIPP_DLBCL_CURED_VS_FATAL_UP	39	15		
LEE_LIVER_CANCER_ACOX1_UP	65	40		
CHEOK_RESPONSE_TO_MERCAPTOPURINE_UP	12		Rejected!	
CHEN_LUNG_CANCER_SURVIVAL	28	20		
GOLUB_ALL_VS_AML_DN	23	15		
DISTECHE_ESCAPED_FROM_X_INACTIVATION	13		Rejected!	
LIN_APC_TARGETS	71	56		
CHEOK_RESPONSE_TO_HD_MTX_DN	23	21		
SMITH_LIVER_CANCER	47	36		
ROSS_AML_WITH_MLL_FUSIONS	80	56		
LEE_LIVER_CANCER_MYC_E2F1_UP	56	31		
ASTON_MAJOR_DEPRESSIVE_DISORDER_UP	49	44		
ROSS_AML_OF_FAB_M7_TYPE	70	51		
DER_IFN_GAMMA_RESPONSE_DN	11		Rejected!	
POMEROY_MEDULLOBLASTOMA_PROGNOSIS_UP	48	36		
CHEOK_RESPONSE_TO_HD_MTX_UP	23		Rejected!	
MAGRANGEAS_MULTIPLE_MYELOMA_IGG_VS_IGA_UP	20	15		
SMITH_TERT_TARGETS_DN	87	68		
SHIPP_DLBCL_VS_FOLLICULAR_LYMPHOMA_DN	45	24		
CHEOK_RESPONSE_TO_MERCAPTOPURINE_AND_LD_MTX_DN	20		Rejected!	
LEE_LIVER_CANCER_CIPROFIBRATE_UP	60	32		
IIZUKA_LIVER_CANCER_PROGRESSION_L1_G1_UP	20	17		
MAGRANGEAS_MULTIPLE_MYELOMA_IGLL_VS_IGLK_DN	24	18		
DORSAM_HOXA9_TARGETS_DN	32	25		
GRANDVAUX_IRF3_TARGETS_DN	18		Rejected!	
IIZUKA_LIVER_CANCER_EARLY_RECURRENCE	11		Rejected!	
RADAEVA_RESPONSE_TO_IFNA1_DN	10		Rejected!	
BECKER_TAMOXIFEN_RESISTANCE_DN	54	38		
KLEIN_PRIMARY_EFFUSION_LYMPHOMA_UP	50	33		
LEE_LIVER_CANCER_DENA_UP	60	36		
FLECHNER_BIOPSY_KIDNEY_TRANSPLANT_OK_VS_DONOR_DN	24	18		
MAGRANGEAS_MULTIPLE_MYELOMA_IGLL_VS_IGLK_UP	41	26		
FLECHNER_PBL_KIDNEY_TRANSPLANT_REJECTED_VS_OK_UP	65	60		
LEE_LIVER_CANCER_E2F1_UP	63	34		
ROSS_AML_WITH_AML1_ETO_FUSION	79	49		
HASLINGER_B_CLL_WITH_17P13_DELETION	22	20		
ZHAN_MULTIPLE_MYELOMA_CD1_UP	46	25		
NAKAJIMA_EOSINOPHIL	25		Rejected!	
ZHANG_TARGETS_OF_EWSR1_FLI1_FUSION	87	64		
ZHAN_MULTIPLE_MYELOMA_SUBGROUPS	30	25		
HADDAD_T_LYMPHOCYTE_AND_NK_PROGENITOR_UP	81	61		
VERNELL_RETINOBLASTOMA_PATHWAY_DN	23	18		
HASLINGER_B_CLL_WITH_MUTATED_VH_GENES	18		Rejected!	
CROMER_METASTASIS_UP	73	63		
ZHAN_MULTIPLE_MYELOMA_CD1_AND_CD2_DN	55	45		
ALCALAY_AML_BY_NPM1_LOCALIZATION_UP	140	78		
FAELT_B_CLL_WITH_VH_REARRANGEMENTS_UP	48	44		
PARK_HSC_MARKERS	44	31		
ZHAN_MULTIPLE_MYELOMA_CD1_VS_CD2_UP	69	46		
STONER_ESOPHAGEAL_CARCINOGENESIS_UP	38	30		
STONER_ESOPHAGEAL_CARCINOGENESIS_DN	7		Rejected!	
HASLINGER_B_CLL_WITH_13Q14_DELETION	24	19		
HOFMANN_CELL_LYMPHOMA_UP	48	32		
GILDEA_METASTASIS	29	19		
ZHAN_MULTIPLE_MYELOMA_SPIKED	24		Rejected!	
MUNSHI_MULTIPLE_MYELOMA_DN	10		Rejected!	
ASTIER_INTEGRIN_SIGNALING	58	45		
ZHAN_MULTIPLE_MYELOMA_LB_UP	47	34		
HASLINGER_B_CLL_WITH_11Q23_DELETION	23	19		
HALMOS_CEBPA_TARGETS_DN	45	25		
ZHAN_MULTIPLE_MYELOMA_CD1_AND_CD2_UP	94	77		
HALMOS_CEBPA_TARGETS_UP	49	27		
ZHAN_MULTIPLE_MYELOMA_UP	64	53		
LENAOUR_DENDRITIC_CELL_MATURATION_UP	116	77		
NGUYEN_NOTCH1_TARGETS_UP	27	20		
ZHAN_MULTIPLE_MYELOMA_CD2_UP	48	30		
HASLINGER_B_CLL_WITH_CHROMOSOME_12_TRISOMY	23	18		
VERHAAK_AML_WITH_NPM1_MUTATED_UP	187	74		
BASSO_CD40_SIGNALING_DN	71	43		
ZHAN_MULTIPLE_MYELOMA_MF_UP	48	33		
JAIN_NFKB_SIGNALING	75	64		
STAEGE_EWING_FAMILY_TUMOR	32	17		
GALE_APL_WITH_FLT3_MUTATED_UP	59	47		
THEILGAARD_NEUTROPHIL_AT_SKIN_WOUND_DN	227	192		
FAELT_B_CLL_WITH_VH_REARRANGEMENTS_DN	49	45		
ALCALAY_AML_BY_NPM1_LOCALIZATION_DN	186	114		
KANG_IMMORTALIZED_BY_TERT_DN	101	54		
MOREAUX_MULTIPLE_MYELOMA_BY_TACI_UP	374	204		
CHIARETTI_ACUTE_LYMPHOBLASTIC_LEUKEMIA_ZAP70	68	47		
XU_RESPONSE_TO_TRETINOIN_UP	16		Rejected!	
ABRAHAM_ALPC_VS_MULTIPLE_MYELOMA_DN	20	18		
ZHAN_V2_LATE_DIFFERENTIATION_GENES	45	36		
DORSEY_GAB2_TARGETS	30		Rejected!	
NAKAJIMA_MAST_CELL	46	26		
ZHAN_MULTIPLE_MYELOMA_MS_UP	50	40		
RADMACHER_AML_PROGNOSIS	81	56		
CROMER_METASTASIS_DN	77	54		
NOUZOVA_METHYLATED_IN_APL	66	40		
ZHAN_MULTIPLE_MYELOMA_HP_UP	50	33		
XU_RESPONSE_TO_TRETINOIN_DN	12		Rejected!	
TAVOR_CEBPA_TARGETS_UP	51	32		
YAGI_AML_SURVIVAL	123	97		
VERHAAK_AML_WITH_NPM1_MUTATED_DN	250	150		
RORIE_TARGETS_OF_EWSR1_FLI1_FUSION_DN	28	21		
APPEL_IMATINIB_RESPONSE	33	23		
YAGI_AML_FAB_MARKERS	194	143		
ZHAN_MULTIPLE_MYELOMA_CD1_VS_CD2_DN	53	39		
ABBUD_LIF_SIGNALING_2_DN	7		Rejected!	
HOEGERKORP_CD44_TARGETS_TEMPORAL_UP	12		Rejected!	
HOEGERKORP_CD44_TARGETS_TEMPORAL_DN	25	15		
MUNSHI_MULTIPLE_MYELOMA_UP	77	57		
ZHAN_MULTIPLE_MYELOMA_DN	42	21		
HASLINGER_B_CLL_WITH_6Q21_DELETION	22		Rejected!	
FAELT_B_CLL_WITH_VH3_21_DN	49	47		
NOUZOVA_TRETINOIN_AND_H4_ACETYLATION	138	117		
MOREAUX_B_LYMPHOCYTE_MATURATION_BY_TACI_UP	88	58		
HOEGERKORP_CD44_TARGETS_DIRECT_UP	26		Rejected!	
FAELT_B_CLL_WITH_VH3_21_UP	45	36		
SESTO_RESPONSE_TO_UV_C8	71	58		
GENTILE_UV_RESPONSE_CLUSTER_D9	26	21		
MARTINEZ_RESPONSE_TO_TRABECTEDIN	50	44		
WEIGEL_OXIDATIVE_STRESS_BY_TBH_AND_H2O2	35	26		
REN_ALVEOLAR_RHABDOMYOSARCOMA_UP	99	67		
TRAYNOR_RETT_SYNDROM_UP	40	23		
IYENGAR_RESPONSE_TO_ADIPOCYTE_FACTORS	10		Rejected!	
JAZAERI_BREAST_CANCER_BRCA1_VS_BRCA2_DN	42	31		
DAZARD_UV_RESPONSE_CLUSTER_G3	14		Rejected!	
KAAB_FAILED_HEART_ATRIUM_DN	147	139		
SU_PANCREAS	48		Rejected!	
WU_HBX_TARGETS_2_DN	16		Rejected!	
WEIGEL_OXIDATIVE_STRESS_RESPONSE	33	26		
LU_AGING_BRAIN_DN	153	145		
JOSEPH_RESPONSE_TO_SODIUM_BUTYRATE_DN	60	41		
MARCHINI_TRABECTEDIN_RESISTANCE_UP	20	19		
