NAME	ORIGINAL SIZE	AFTER RESTRICTING TO DATASET	STATUS	
GSE41867_DAY6_VS_DAY15_LCMV_ARMSTRONG_EFFECTOR_CD8_TCELL_UP	196	130		
GSE41867_DAY15_EFFECTOR_VS_DAY30_MEMORY_CD8_TCELL_LCMV_ARMSTRONG_DN	190	148		
GSE41867_LCMV_ARMSTRONG_VS_CLONE13_DAY15_EFFECTOR_CD8_TCELL_UP	200	176		
GSE41867_DAY15_EFFECTOR_VS_DAY30_MEMORY_CD8_TCELL_LCMV_ARMSTRONG_UP	199	167		
GSE41087_WT_VS_FOXP3_MUT_ANTI_CD3_CD28_STIM_CD4_TCELL_UP	195	150		
GSE41087_WT_VS_FOXP3_MUT_ANTI_CD3_CD28_STIM_CD4_TCELL_DN	200	183		
GSE36826_WT_VS_IL1R_KO_SKIN_DN	198	171		
GSE36826_NORMAL_VS_STAPH_AUREUS_INF_IL1R_KO_SKIN_UP	199	188		
GSE36826_NORMAL_VS_STAPH_AUREUS_INF_IL1R_KO_SKIN_DN	199	191		
GSE36826_WT_VS_IL1R_KO_SKIN_STAPH_AUREUS_INF_DN	200	177		
GSE36826_NORMAL_VS_STAPH_AUREUS_INF_SKIN_UP	198	170		
GSE36826_NORMAL_VS_STAPH_AUREUS_INF_SKIN_DN	200	188		
GSE36826_WT_VS_IL1R_KO_SKIN_STAPH_AUREUS_INF_UP	200	175		
GSE36826_WT_VS_IL1R_KO_SKIN_UP	197	174		
GSE39382_IL3_VS_IL3_IL33_TREATED_MAST_CELL_DN	200	178		
GSE39382_IL3_VS_IL3_IL33_TREATED_MAST_CELL_UP	200	193		
GSE35435_RESTING_VS_IL4_TREATED_MACROPHAGE_UP	199	174		
GSE35435_RESTING_VS_IL4_TREATED_MACROPHAGE_DN	199	153		
GSE28408_LY6G_POS_VS_NEG_DC_DN	200	173		
GSE28408_LY6G_POS_VS_NEG_DC_UP	197	179		
GSE41978_WT_VS_ID2_KO_AND_BIM_KO_KLRG1_LOW_EFFECTOR_CD8_TCELL_DN	200	159		
GSE41978_WT_VS_ID2_KO_KLRG1_LOW_EFFECTOR_CD8_TCELL_DN	200	161		
GSE41978_WT_VS_ID2_KO_AND_BIM_KO_KLRG1_LOW_EFFECTOR_CD8_TCELL_UP	200	161		
GSE41978_KLRG1_HIGH_VS_LOW_EFFECTOR_CD8_TCELL_UP	200	161		
GSE41978_KLRG1_HIGH_VS_LOW_EFFECTOR_CD8_TCELL_DN	200	176		
GSE41978_WT_VS_ID2_KO_KLRG1_LOW_EFFECTOR_CD8_TCELL_UP	200	149		
GSE41978_WT_VS_BIM_KO_KLRG1_LOW_EFFECTOR_CD8_TCELL_DN	200	166		
GSE41978_ID2_KO_VS_ID2_KO_AND_BIM_KO_KLRG1_LOW_EFFECTOR_CD8_TCELL_UP	200	152		
GSE41978_ID2_KO_VS_ID2_KO_AND_BIM_KO_KLRG1_LOW_EFFECTOR_CD8_TCELL_DN	200	186		
GSE41978_WT_VS_BIM_KO_KLRG1_LOW_EFFECTOR_CD8_TCELL_UP	200	152		
GSE41978_ID2_KO_VS_BIM_KO_KLRG1_LOW_EFFECTOR_CD8_TCELL_DN	200	167		
GSE41978_ID2_KO_AND_BIM_KO_VS_BIM_KO_KLRG1_LOW_EFFECTOR_CD8_TCELL_UP	199	153		
GSE41978_ID2_KO_AND_BIM_KO_VS_BIM_KO_KLRG1_LOW_EFFECTOR_CD8_TCELL_DN	199	168		
GSE41978_ID2_KO_VS_BIM_KO_KLRG1_LOW_EFFECTOR_CD8_TCELL_UP	199	182		
GSE42021_TREG_PLN_VS_TREG_PRECURSORS_THYMUS_UP	197	160		
GSE42021_TREG_PLN_VS_TREG_PRECURSORS_THYMUS_DN	200	174		
GSE42021_TCONV_PLN_VS_TREG_PRECURSORS_THYMUS_UP	198	180		
GSE42021_TREG_VS_TCONV_PLN_UP	200	189		
GSE42021_TREG_VS_TCONV_PLN_DN	199	180		
GSE42021_TREG_PLN_VS_CD24INT_TREG_THYMUS_DN	200	186		
GSE42021_TREG_PLN_VS_CD24LO_TREG_THYMUS_UP	196	165		
GSE42021_TREG_PLN_VS_CD24LO_TREG_THYMUS_DN	197	162		
GSE42021_CD24HI_VS_CD24INT_TREG_THYMUS_UP	200	186		
GSE42021_CD24HI_VS_CD24INT_TREG_THYMUS_DN	200	185		
GSE42021_CD24HI_VS_CD24LOW_TREG_THYMUS_UP	199	163		
GSE42021_CD24HI_VS_CD24LOW_TREG_THYMUS_DN	200	168		
GSE42021_CD24INT_VS_CD24LOW_TREG_THYMUS_UP	197	154		
GSE42021_CD24INT_VS_CD24LOW_TREG_THYMUS_DN	196	159		
GSE42021_CD24HI_VS_CD24INT_TCONV_THYMUS_UP	200	184		
GSE42021_CD24HI_VS_CD24INT_TCONV_THYMUS_DN	200	165		
GSE42021_CD24HI_VS_CD24LOW_TCONV_THYMUS_UP	200	178		
GSE42021_CD24HI_VS_CD24LOW_TCONV_THYMUS_DN	199	182		
GSE42021_CD24INT_VS_CD24LOW_TCONV_THYMUS_UP	198	161		
GSE42021_CD24INT_VS_CD24LOW_TCONV_THYMUS_DN	200	169		
GSE42021_TCONV_PLN_VS_CD24HI_TCONV_THYMUS_UP	200	184		
GSE42021_TCONV_PLN_VS_CD24HI_TCONV_THYMUS_DN	199	167		
GSE42021_TCONV_PLN_VS_CD24INT_TCONV_THYMUS_UP	199	177		
GSE42021_TCONV_PLN_VS_CD24INT_TCONV_THYMUS_DN	200	165		
GSE42021_TCONV_PLN_VS_CD24LO_TCONV_THYMUS_UP	200	160		
GSE42021_TCONV_PLN_VS_CD24LO_TCONV_THYMUS_DN	200	162		
GSE42021_CD24INT_TREG_VS_CD24INT_TCONV_THYMUS_DN	200	158		
GSE42021_CD24LO_TREG_VS_CD24LO_TCONV_THYMUS_UP	200	177		
GSE42021_CD24LO_TREG_VS_CD24LO_TCONV_THYMUS_DN	200	192		
GSE42021_TREG_PLN_VS_CD24HI_TREG_THYMUS_UP	200	172		
GSE42021_TREG_PLN_VS_CD24HI_TREG_THYMUS_DN	200	192		
GSE42021_TREG_PLN_VS_CD24INT_TREG_THYMUS_UP	200	179		
GSE42021_CD24HI_TREG_VS_CD24HI_TCONV_THYMUS_UP	200	189		
GSE42021_CD24HI_TREG_VS_CD24HI_TCONV_THYMUS_DN	200	175		
GSE42021_CD24INT_TREG_VS_CD24INT_TCONV_THYMUS_UP	200	194		
GSE42021_TCONV_PLN_VS_TREG_PRECURSORS_THYMUS_DN	200	173		
GSE27434_WT_VS_DNMT1_KO_TREG_UP	200	183		
GSE27434_WT_VS_DNMT1_KO_TREG_DN	200	176		
GSE43700_UNTREATED_VS_IL10_TREATED_PBMC_UP	200	159		
GSE43700_UNTREATED_VS_IL10_TREATED_PBMC_DN	200	167		
GSE43957_UNTREATED_VS_NACL_TREATED_ANTI_CD3_CD28_STIM_CD4_TCELL_UP	200	148		
GSE43957_UNTREATED_VS_NACL_TREATED_ANTI_CD3_CD28_STIM_CD4_TCELL_DN	200	179		
GSE43956_WT_VS_SGK1_KO_TH17_DIFFERENTIATED_CD4_TCELL_UP	200	142		
GSE43956_WT_VS_SGK1_KO_TH17_DIFFERENTIATED_CD4_TCELL_DN	200	177		
GSE43955_TH0_VS_TGFB_IL6_TH17_ACT_CD4_TCELL_42H_UP	200	180		
GSE43955_TH0_VS_TGFB_IL6_TH17_ACT_CD4_TCELL_42H_DN	200	154		
GSE43955_TH0_VS_TGFB_IL6_TH17_ACT_CD4_TCELL_52H_UP	200	166		
GSE43955_TH0_VS_TGFB_IL6_TH17_ACT_CD4_TCELL_1H_UP	200	163		
GSE43955_TH0_VS_TGFB_IL6_TH17_ACT_CD4_TCELL_1H_DN	200	159		
GSE43955_TH0_VS_TGFB_IL6_TH17_ACT_CD4_TCELL_4H_UP	200	170		
GSE43955_TH0_VS_TGFB_IL6_TH17_ACT_CD4_TCELL_4H_DN	200	174		
GSE43955_TH0_VS_TGFB_IL6_TH17_ACT_CD4_TCELL_10H_UP	200	169		
GSE43955_TH0_VS_TGFB_IL6_TH17_ACT_CD4_TCELL_10H_DN	200	154		
GSE43955_TH0_VS_TGFB_IL6_TH17_ACT_CD4_TCELL_20H_UP	200	169		
GSE43955_TH0_VS_TGFB_IL6_TH17_ACT_CD4_TCELL_20H_DN	200	167		
GSE43955_TH0_VS_TGFB_IL6_TH17_ACT_CD4_TCELL_30H_UP	200	156		
GSE43955_TH0_VS_TGFB_IL6_TH17_ACT_CD4_TCELL_30H_DN	200	162		
GSE43955_1H_VS_60H_ACT_CD4_TCELL_DN	199	157		
GSE43955_TH0_VS_TGFB_IL6_IL23_TH17_ACT_CD4_TCELL_52H_UP	200	172		
GSE43955_TH0_VS_TGFB_IL6_IL23_TH17_ACT_CD4_TCELL_52H_DN	200	179		
GSE43955_TH0_VS_TGFB_IL6_TH17_ACT_CD4_TCELL_52H_DN	200	153		
GSE43955_TH0_VS_TGFB_IL6_TH17_ACT_CD4_TCELL_60H_UP	200	153		
GSE43955_TH0_VS_TGFB_IL6_TH17_ACT_CD4_TCELL_60H_DN	200	160		
GSE43955_1H_VS_10H_ACT_CD4_TCELL_UP	200	171		
GSE43955_1H_VS_10H_ACT_CD4_TCELL_DN	200	158		
GSE43955_1H_VS_20H_ACT_CD4_TCELL_UP	200	177		
GSE43955_1H_VS_20H_ACT_CD4_TCELL_DN	200	165		
GSE43955_1H_VS_42H_ACT_CD4_TCELL_UP	200	170		
GSE43955_1H_VS_42H_ACT_CD4_TCELL_DN	200	139		
GSE43955_1H_VS_60H_ACT_CD4_TCELL_UP	200	173		
GSE43955_TGFB_IL6_VS_TGFB_IL6_IL23_TH17_ACT_CD4_TCELL_52H_UP	200	165		
GSE43955_TGFB_IL6_VS_TGFB_IL6_IL23_TH17_ACT_CD4_TCELL_52H_DN	200	180		
GSE43955_TGFB_IL6_VS_TGFB_IL6_IL23_TH17_ACT_CD4_TCELL_60H_UP	200	175		
GSE43955_TGFB_IL6_VS_TGFB_IL6_IL23_TH17_ACT_CD4_TCELL_60H_DN	200	154		
GSE43955_1H_VS_10H_ACT_CD4_TCELL_WITH_TGFB_IL6_UP	199	165		
GSE43955_1H_VS_10H_ACT_CD4_TCELL_WITH_TGFB_IL6_DN	200	168		
GSE43955_1H_VS_20H_ACT_CD4_TCELL_WITH_TGFB_IL6_UP	200	187		
GSE43955_1H_VS_20H_ACT_CD4_TCELL_WITH_TGFB_IL6_DN	200	163		
GSE43955_1H_VS_42H_ACT_CD4_TCELL_WITH_TGFB_IL6_UP	199	174		
GSE43955_1H_VS_42H_ACT_CD4_TCELL_WITH_TGFB_IL6_DN	200	164		
GSE43955_1H_VS_60H_ACT_CD4_TCELL_WITH_TGFB_IL6_UP	200	179		
GSE43955_1H_VS_60H_ACT_CD4_TCELL_WITH_TGFB_IL6_DN	200	164		
GSE43955_10H_VS_60H_ACT_CD4_TCELL_WITH_TGFB_IL6_UP	200	185		
GSE43955_10H_VS_60H_ACT_CD4_TCELL_WITH_TGFB_IL6_DN	200	171		
GSE43955_TH0_VS_TGFB_IL6_IL23_TH17_ACT_CD4_TCELL_60H_DN	200	177		
GSE43955_10H_VS_30H_ACT_CD4_TCELL_UP	200	159		
GSE43955_10H_VS_30H_ACT_CD4_TCELL_DN	200	162		
GSE43955_TH0_VS_TGFB_IL6_IL23_TH17_ACT_CD4_TCELL_60H_UP	200	179		
GSE43955_10H_VS_60H_ACT_CD4_TCELL_DN	200	175		
GSE43955_10H_VS_30H_ACT_CD4_TCELL_WITH_TGFB_IL6_UP	200	169		
GSE43955_10H_VS_30H_ACT_CD4_TCELL_WITH_TGFB_IL6_DN	199	163		
GSE43955_10H_VS_60H_ACT_CD4_TCELL_UP	199	173		
GSE44732_UNSTIM_VS_IL27_STIM_IMATURE_DC_UP	200	177		
GSE44732_UNSTIM_VS_IL27_STIM_IMATURE_DC_DN	197	160		
GSE44955_MCSF_VS_MCSF_AND_IL27_STIM_MACROPHAGE_DN	199	176		
GSE44955_MCSF_VS_MCSF_AND_IL27_STIM_MACROPHAGE_UP	198	174		
GSE46242_CTRL_VS_EGR2_DELETED_TH1_CD4_TCELL_UP	199	166		
GSE46242_CTRL_VS_EGR2_DELETED_TH1_CD4_TCELL_DN	195	139		
GSE46242_CTRL_VS_EGR2_DELETED_ANERGIC_TH1_CD4_TCELL_UP	196	162		
GSE46242_CTRL_VS_EGR2_DELETED_ANERGIC_TH1_CD4_TCELL_DN	197	162		
GSE46242_TH1_VS_ANERGIC_TH1_CD4_TCELL_UP	197	163		
GSE46242_TH1_VS_ANERGIC_TH1_CD4_TCELL_DN	192	142		
GSE46242_TH1_VS_ANERGIC_TH1_CD4_TCELL_WITH_EGR2_DELETED_UP	199	163		
GSE46242_TH1_VS_ANERGIC_TH1_CD4_TCELL_WITH_EGR2_DELETED_DN	193	158		
GSE43863_NAIVE_VS_MEMORY_TH1_CD4_TCELL_D150_LCMV_DN	185	113		
GSE43863_NAIVE_VS_LY6C_LOW_CXCR5NEG_CD4_EFF_TCELL_D6_LCMV_UP	193	119		
GSE43863_NAIVE_VS_LY6C_LOW_CXCR5NEG_CD4_EFF_TCELL_D6_LCMV_DN	196	178		
GSE43863_NAIVE_VS_MEMORY_TH1_CD4_TCELL_D150_LCMV_UP	189	118		
GSE43863_NAIVE_VS_TH1_EFF_CD4_TCELL_D6_LCMV_UP	194	157		
GSE43863_NAIVE_VS_TH1_EFF_CD4_TCELL_D6_LCMV_DN	187	112		
GSE43863_NAIVE_VS_TFH_CD4_EFF_TCELL_D6_LCMV_UP	197	179		
GSE43863_NAIVE_VS_TFH_CD4_EFF_TCELL_D6_LCMV_DN	192	116		
GSE43863_NAIVE_VS_LY6C_INT_CXCR5POS_CD4_EFF_TCELL_D6_LCMV_UP	197	168		
GSE43863_NAIVE_VS_LY6C_INT_CXCR5POS_CD4_EFF_TCELL_D6_LCMV_DN	193	120		
GSE43863_DAY6_EFF_VS_DAY150_MEM_LY6C_INT_CXCR5POS_CD4_TCELL_DN	200	163		
GSE43863_TH1_VS_TFH_MEMORY_CD4_TCELL_UP	200	192		
GSE43863_TH1_VS_TFH_MEMORY_CD4_TCELL_DN	200	174		
GSE43863_TH1_VS_LY6C_INT_CXCR5POS_MEMORY_CD4_TCELL_UP	200	183		
GSE43863_NAIVE_VS_MEMORY_TFH_CD4_TCELL_D150_LCMV_UP	200	168		
GSE43863_NAIVE_VS_MEMORY_TFH_CD4_TCELL_D150_LCMV_DN	200	180		
GSE43863_NAIVE_VS_MEMORY_LY6C_INT_CXCR5POS_CD4_TCELL_D150_LCMV_UP	200	173		
GSE43863_NAIVE_VS_MEMORY_LY6C_INT_CXCR5POS_CD4_TCELL_D150_LCMV_DN	200	195		
GSE43863_DAY6_EFF_VS_DAY150_MEM_TH1_CD4_TCELL_UP	200	177		
GSE43863_DAY6_EFF_VS_DAY150_MEM_TH1_CD4_TCELL_DN	199	159		
GSE43863_DAY6_EFF_VS_DAY150_MEM_TFH_CD4_TCELL_UP	199	182		
GSE43863_DAY6_EFF_VS_DAY150_MEM_TFH_CD4_TCELL_DN	198	138		
GSE43863_DAY6_EFF_VS_DAY150_MEM_LY6C_INT_CXCR5POS_CD4_TCELL_UP	200	188		
GSE43863_TFH_VS_LY6C_INT_CXCR5POS_EFFECTOR_CD4_TCELL_DN	199	156		
GSE43863_TFH_VS_LY6C_LOW_CXCR5NEG_EFFECTOR_CD4_TCELL_UP	199	173		
GSE43863_TFH_VS_LY6C_LOW_CXCR5NEG_EFFECTOR_CD4_TCELL_DN	199	160		
GSE43863_LY6C_INT_CXCR5POS_VS_LY6C_LOW_CXCR5NEG_EFFECTOR_CD4_TCELL_UP	199	161		
GSE43863_LY6C_INT_CXCR5POS_VS_LY6C_LOW_CXCR5NEG_EFFECTOR_CD4_TCELL_DN	200	167		
GSE43863_TH1_VS_LY6C_INT_CXCR5POS_MEMORY_CD4_TCELL_DN	200	150		
GSE43863_TFH_VS_LY6C_INT_CXCR5POS_MEMORY_CD4_TCELL_UP	199	157		
GSE43863_TFH_VS_LY6C_INT_CXCR5POS_MEMORY_CD4_TCELL_DN	200	150		
GSE43863_TH1_VS_TFH_EFFECTOR_CD4_TCELL_UP	200	148		
GSE43863_TH1_VS_TFH_EFFECTOR_CD4_TCELL_DN	200	186		
GSE43863_TH1_VS_LY6C_INT_CXCR5POS_EFFECTOR_CD4_TCELL_UP	200	173		
GSE43863_TH1_VS_LY6C_INT_CXCR5POS_EFFECTOR_CD4_TCELL_DN	200	183		
GSE43863_TH1_VS_LY6C_LOW_CXCR5NEG_EFFECTOR_CD4_TCELL_UP	200	167		
GSE43863_TH1_VS_LY6C_LOW_CXCR5NEG_EFFECTOR_CD4_TCELL_DN	200	188		
GSE43863_TFH_VS_LY6C_INT_CXCR5POS_EFFECTOR_CD4_TCELL_UP	200	183		
GSE46143_CTRL_VS_LMP2A_TRANSDUCED_CD10_POS_GC_BCELL_UP	200	165		
GSE46143_CTRL_VS_LMP2A_TRANSDUCED_CD10_POS_GC_BCELL_DN	200	181		
GSE44649_NAIVE_VS_ACTIVATED_CD8_TCELL_UP	200	174		
GSE44649_NAIVE_VS_ACTIVATED_CD8_TCELL_MIR155_KO_UP	200	187		
GSE44649_NAIVE_VS_ACTIVATED_CD8_TCELL_MIR155_KO_DN	200	181		
GSE44649_WT_VS_MIR155_KO_NAIVE_CD8_TCELL_UP	198	164		
GSE44649_NAIVE_VS_ACTIVATED_CD8_TCELL_DN	200	191		
GSE44649_WT_VS_MIR155_KO_ACTIVATED_CD8_TCELL_UP	199	181		
GSE44649_WT_VS_MIR155_KO_ACTIVATED_CD8_TCELL_DN	199	159		
GSE44649_WT_VS_MIR155_KO_NAIVE_CD8_TCELL_DN	200	167		
GSE42724_MEMORY_BCELL_VS_PLASMABLAST_UP	199	181		
GSE42724_B1_BCELL_VS_PLASMABLAST_UP	199	179		
GSE42724_B1_BCELL_VS_PLASMABLAST_DN	200	188		
GSE42724_NAIVE_VS_B1_BCELL_UP	200	176		
GSE42724_MEMORY_BCELL_VS_PLASMABLAST_DN	200	192		
GSE42724_NAIVE_VS_MEMORY_BCELL_UP	200	166		
GSE42724_NAIVE_VS_MEMORY_BCELL_DN	200	177		
GSE42724_MEMORY_VS_B1_BCELL_UP	200	180		
GSE42724_NAIVE_VS_B1_BCELL_DN	199	187		
GSE42724_NAIVE_BCELL_VS_PLASMABLAST_UP	197	168		
GSE42724_NAIVE_BCELL_VS_PLASMABLAST_DN	198	175		
GSE42724_MEMORY_VS_B1_BCELL_DN	197	159		
GSE45382_UNTREATED_VS_TGFB_TREATED_MACROPHAGES_UP	198	170		
GSE45382_UNTREATED_VS_TGFB_TREATED_MACROPHAGES_DN	195	161		
GSE46606_UNSTIM_VS_CD40L_IL2_IL5_1DAY_STIMULATED_IRF4_KO_BCELL_UP	200	179		
GSE46606_UNSTIM_VS_CD40L_IL2_IL5_1DAY_STIMULATED_IRF4_KO_BCELL_DN	195	166		
GSE46606_UNSTIM_VS_CD40L_IL2_IL5_3DAY_STIMULATED_IRF4_KO_BCELL_UP	184	99		
GSE46606_UNSTIM_VS_CD40L_IL2_IL5_3DAY_STIMULATED_IRF4_KO_BCELL_DN	195	172		
GSE46606_IRF4_KO_VS_WT_CD40L_IL2_IL5_1DAY_STIMULATED_BCELL_UP	197	167		
GSE46606_IRF4_KO_VS_WT_CD40L_IL2_IL5_1DAY_STIMULATED_BCELL_DN	195	149		
GSE46606_IRF4_KO_VS_WT_CD40L_IL2_IL5_3DAY_STIMULATED_BCELL_UP	196	163		
GSE46606_IRF4_KO_VS_WT_CD40L_IL2_IL5_3DAY_STIMULATED_BCELL_DN	195	166		
GSE46606_DAY1_VS_DAY3_CD40L_IL2_IL5_STIMULATED_IRF4_KO_BCELL_UP	200	158		
GSE46606_DAY1_VS_DAY3_CD40L_IL2_IL5_STIMULATED_IRF4_KO_BCELL_DN	200	166		
GSE46606_UNSTIM_VS_CD40L_IL2_IL5_1DAY_STIMULATED_IRF4HIGH_SORTED_BCELL_UP	198	153		
GSE46606_UNSTIM_VS_CD40L_IL2_IL5_1DAY_STIMULATED_IRF4HIGH_SORTED_BCELL_DN	200	167		
GSE46606_UNSTIM_VS_CD40L_IL2_IL5_3DAY_STIMULATED_IRF4HIGH_SORTED_BCELL_UP	200	182		
GSE46606_UNSTIM_VS_CD40L_IL2_IL5_3DAY_STIMULATED_IRF4HIGH_SORTED_BCELL_DN	199	133		
GSE46606_UNSTIM_VS_CD40L_IL2_IL5_1DAY_STIMULATED_IRF4MID_SORTED_BCELL_UP	200	181		
GSE46606_UNSTIM_VS_CD40L_IL2_IL5_1DAY_STIMULATED_IRF4MID_SORTED_BCELL_DN	200	143		
GSE46606_UNSTIM_VS_CD40L_IL2_IL5_3DAY_STIMULATED_IRF4MID_SORTED_BCELL_UP	200	183		
GSE46606_UNSTIM_VS_CD40L_IL2_IL5_3DAY_STIMULATED_IRF4MID_SORTED_BCELL_DN	200	172		
GSE46606_DAY1_VS_DAY3_CD40L_IL2_IL5_STIMULATED_IRF4HIGH_BCELL_UP	200	186		
GSE46606_DAY1_VS_DAY3_CD40L_IL2_IL5_STIMULATED_IRF4HIGH_BCELL_DN	200	176		
GSE46606_DAY1_VS_DAY3_CD40L_IL2_IL5_STIMULATED_IRF4MID_BCELL_UP	200	136		
GSE46606_DAY1_VS_DAY3_CD40L_IL2_IL5_STIMULATED_IRF4MID_BCELL_DN	200	183		
GSE46606_IRF4HIGH_VS_IRF4MID_CD40L_IL2_IL5_DAY1_STIMULATED_BCELL_UP	200	183		
GSE46606_IRF4HIGH_VS_IRF4MID_CD40L_IL2_IL5_DAY1_STIMULATED_BCELL_DN	200	144		
GSE46606_IRF4HIGH_VS_IRF4MID_CD40L_IL2_IL5_DAY3_STIMULATED_BCELL_UP	200	192		
GSE46606_IRF4HIGH_VS_IRF4MID_CD40L_IL2_IL5_DAY3_STIMULATED_BCELL_DN	199	169		
GSE46606_IRF4HIGH_VS_WT_CD40L_IL2_IL5_DAY1_STIMULATED_BCELL_UP	200	197		
GSE46606_IRF4HIGH_VS_WT_CD40L_IL2_IL5_DAY1_STIMULATED_BCELL_DN	200	166		
GSE46606_IRF4MID_VS_WT_CD40L_IL2_IL5_DAY1_STIMULATED_BCELL_UP	199	180		
GSE46606_IRF4MID_VS_WT_CD40L_IL2_IL5_DAY1_STIMULATED_BCELL_DN	199	164		
GSE46606_IRF4HIGH_VS_WT_CD40L_IL2_IL5_DAY3_STIMULATED_BCELL_UP	199	191		
GSE46606_IRF4HIGH_VS_WT_CD40L_IL2_IL5_DAY3_STIMULATED_BCELL_DN	200	150		
GSE46606_IRF4MID_VS_WT_CD40L_IL2_IL5_DAY3_STIMULATED_BCELL_UP	200	183		
GSE46606_IRF4MID_VS_WT_CD40L_IL2_IL5_DAY3_STIMULATED_BCELL_DN	200	193		
GSE46606_IRF4_KO_VS_WT_UNSTIM_BCELL_UP	200	184		
GSE46606_IRF4_KO_VS_WT_UNSTIM_BCELL_DN	200	145		
GSE46606_UNSTIM_VS_CD40L_IL2_IL5_DAY1_STIMULATED_BCELL_UP	197	177		
GSE46606_UNSTIM_VS_CD40L_IL2_IL5_DAY1_STIMULATED_BCELL_DN	200	179		
GSE46606_UNSTIM_VS_CD40L_IL2_IL5_DAY3_STIMULATED_BCELL_UP	196	165		
GSE46606_UNSTIM_VS_CD40L_IL2_IL5_DAY3_STIMULATED_BCELL_DN	199	181		
GSE46606_DAY1_VS_DAY3_CD40L_IL2_IL5_STIMULATED_BCELL_UP	189	122		
GSE46606_DAY1_VS_DAY3_CD40L_IL2_IL5_STIMULATED_BCELL_DN	199	174		
GSE46025_WT_VS_FOXO1_KO_KLRG1_LOW_CD8_EFFECTOR_TCELL_UP	195	153		
GSE46025_WT_VS_FOXO1_KO_KLRG1_LOW_CD8_EFFECTOR_TCELL_DN	194	167		
GSE45739_NRAS_KO_VS_WT_UNSTIM_CD4_TCELL_UP	200	180		
GSE45739_NRAS_KO_VS_WT_UNSTIM_CD4_TCELL_DN	197	180		
GSE45739_NRAS_KO_VS_WT_ACD3_ACD28_STIM_CD4_TCELL_UP	200	186		
GSE45739_NRAS_KO_VS_WT_ACD3_ACD28_STIM_CD4_TCELL_DN	198	180		
GSE45739_UNSTIM_VS_ACD3_ACD28_STIM_NRAS_KO_CD4_TCELL_UP	200	182		
GSE45739_UNSTIM_VS_ACD3_ACD28_STIM_NRAS_KO_CD4_TCELL_DN	199	146		
GSE45739_UNSTIM_VS_ACD3_ACD28_STIM_WT_CD4_TCELL_UP	200	162		
GSE45739_UNSTIM_VS_ACD3_ACD28_STIM_WT_CD4_TCELL_DN	200	162		
GSE45881_CXCR6HI_VS_CXCR1LO_COLONIC_LAMINA_PROPRIA_UP	200	190		
GSE45881_CXCR6HI_VS_CXCR1LO_COLONIC_LAMINA_PROPRIA_DN	199	167		
GSE45837_WT_VS_GFI1_KO_PDC_UP	194	147		
GSE45837_WT_VS_GFI1_KO_PDC_DN	200	196		
GSE42088_UNINF_VS_LEISHMANIA_INF_DC_24H_UP	200	194		
GSE42088_UNINF_VS_LEISHMANIA_INF_DC_24H_DN	199	169		
GSE42088_2H_VS_24H_LEISHMANIA_INF_DC_UP	200	184		
GSE42088_UNINF_VS_LEISHMANIA_INF_DC_2H_UP	200	165		
GSE42088_UNINF_VS_LEISHMANIA_INF_DC_2H_DN	200	174		
GSE42088_UNINF_VS_LEISHMANIA_INF_DC_4H_UP	200	183		
GSE42088_UNINF_VS_LEISHMANIA_INF_DC_4H_DN	199	173		
GSE42088_UNINF_VS_LEISHMANIA_INF_DC_8H_UP	200	167		
GSE42088_UNINF_VS_LEISHMANIA_INF_DC_8H_DN	197	157		
GSE42088_2H_VS_24H_LEISHMANIA_INF_DC_DN	197	154		
GSE41176_UNSTIM_VS_ANTI_IGM_STIM_BCELL_1H_DN	199	182		
GSE41176_UNSTIM_VS_ANTI_IGM_STIM_BCELL_3H_UP	199	149		
GSE41176_UNSTIM_VS_ANTI_IGM_STIM_BCELL_3H_DN	197	182		
GSE41176_UNSTIM_VS_ANTI_IGM_STIM_BCELL_1H_UP	197	151		
GSE41176_UNSTIM_VS_ANTI_IGM_STIM_TAK1_KO_BCELL_24H_UP	199	183		
GSE41176_UNSTIM_VS_ANTI_IGM_STIM_TAK1_KO_BCELL_24H_DN	199	155		
GSE41176_WT_VS_TAK1_KO_UNSTIM_BCELL_UP	198	151		
GSE41176_UNSTIM_VS_ANTI_IGM_STIM_BCELL_6H_UP	200	182		
GSE41176_UNSTIM_VS_ANTI_IGM_STIM_BCELL_6H_DN	200	178		
GSE41176_UNSTIM_VS_ANTI_IGM_STIM_BCELL_24H_UP	198	135		
GSE41176_UNSTIM_VS_ANTI_IGM_STIM_BCELL_24H_DN	200	192		
GSE41176_UNSTIM_VS_ANTI_IGM_STIM_TAK1_KO_BCELL_1H_UP	200	183		
GSE41176_UNSTIM_VS_ANTI_IGM_STIM_TAK1_KO_BCELL_1H_DN	200	153		
GSE41176_UNSTIM_VS_ANTI_IGM_STIM_TAK1_KO_BCELL_3H_UP	198	156		
GSE41176_UNSTIM_VS_ANTI_IGM_STIM_TAK1_KO_BCELL_3H_DN	200	119		
GSE41176_UNSTIM_VS_ANTI_IGM_STIM_TAK1_KO_BCELL_6H_UP	200	173		
GSE41176_UNSTIM_VS_ANTI_IGM_STIM_TAK1_KO_BCELL_6H_DN	200	137		
GSE41176_WT_VS_TAK1_KO_ANTI_IGM_STIM_BCELL_1H_UP	198	155		
GSE41176_WT_VS_TAK1_KO_ANTI_IGM_STIM_BCELL_1H_DN	200	131		
GSE41176_WT_VS_TAK1_KO_ANTI_IGM_STIM_BCELL_3H_UP	198	157		
