gene	t_stat_ARCboundary_slice2-VMHboundary_slice2	p_value_ARCboundary_slice2-VMHboundary_slice2	fdr_ARCboundary_slice2-VMHboundary_slice2	logFC_ARCboundary_slice2-VMHboundary_slice2
TMEM233	-3.11383663262831	0.00344388753290259	0.012119834971561	-0.76798156120763
TMIGD3	-2.46107635842803	0.0183586963199717	0.049511460914962	-0.358357020741101
TNRC6B	2.98495211775885	0.00486626883258542	0.0164620773487314	0.147806797636374
TOP2A	1.14859571211344	0.257684711518655	0.422926477201022	0.226267372650992
TP53	0.597426086044126	0.553659195385772	0.701173929104473	0.0437870273343215
TPH2	2.24923338499008	0.0301894276499868	0.0756803460266791	0.330680546009682
TRAC	-0.194050344230554	0.84713875621284	0.898703723982317	-0.0423588592754962
TREM2	-0.986228036416391	0.330070815842375	0.503357994159621	-0.252389775915123
TRH	4.73394147716906	2.86171521076881e-05	0.000166252026530379	1.55651261788883
TRHDE	-0.520634452899671	0.605550487242378	0.746233933773435	-0.0584437251968435
TRIL	-1.23567290068378	0.223935638855044	0.379446499171046	-0.107652942096131
TRPC5	4.56454695841987	4.85396204288871e-05	0.00026917425874201	0.496560928021324
TRPC6	2.7806703071158	0.00829429464140668	0.0244815470867326	0.534064571065937
TSHZ2	7.04711652256525	1.79848543353678e-08	2.86193768988896e-07	0.621376058236674
TTYH1	-2.82275606822235	0.00744283415046011	0.0221469699111252	-0.184612613204243
UGT8	-0.195842859094438	0.845745041539131	0.898703723982317	-0.0360514370078899
UNC5B	-0.364837045269578	0.717194398713034	0.81010008457917	-0.0444103109760832
VCAN	-0.186935176523617	0.852675791942233	0.901963409973576	-0.0222614126606473
VGF	7.46541589243841	4.81509329515719e-09	9.27539024225017e-08	1.03657744183453
VIP	0.22157312476755	0.825796643437734	0.886338919349591	0.041981543317525
VSNL1	-5.77926561655845	1.0323107023984e-06	8.10732725167671e-06	-0.659803564671012
VWC2L	5.86517931273919	7.83803589209922e-07	6.6714445035077e-06	0.690367963384061
WIF1	1.50966446433096	0.139149623834716	0.257215971330839	0.341209780323485
ZBBX	3.03206347238015	0.00429201740163345	0.0148196072546966	0.437987387661472
ZCCHC12	-0.42822850620193	0.6708289821224	0.795815255741007	-0.0502441708476393
ZDHHC23	1.88718822566485	0.0665571593797434	0.145867786425066	0.192684671164529
