enriched_cluster	comparator_cluster	ensembl	gene	logFC	t_stat	p_value	fdr
VMH_1	VMH_3	ENSG00000151136	BTBD11	0.573249093843627	5.08425059387023	5.88338151735322e-06	1.95393037548795e-05
VMH_1	VMH_3	ENSG00000151388	ADAMTS12	1.10265056221989	4.9570934914837	9.09404744966538e-06	2.8961568078202e-05
VMH_1	VMH_3	ENSG00000152214	RIT2	0.742520967364978	5.80194280700719	4.82836538506577e-07	1.83986133620401e-06
VMH_3	VMH_1	ENSG00000152661	GJA1	0.359384981894715	3.74183090763645	0.00048268373163322	0.00114954941349491
VMH_3	VMH_1	ENSG00000152953	STK32B	1.91463002908394	11.5934281124991	1.32932500937226e-15	1.78228019775096e-14
VMH_3	VMH_1	ENSG00000153234	NR4A2	0.745067532673015	2.28379025451146	0.0267903123640443	0.046625447479731
VMH_1	VMH_3	ENSG00000153820	SPHKAP	1.11891591234143	8.14619836876774	1.206720766846e-10	8.40063303073559e-10
VMH_1	VMH_3	ENSG00000154146	NRGN	0.462109849618564	3.48865697630686	0.00104108392174268	0.00235545237294281
VMH_1	VMH_3	ENSG00000154162	CDH12	0.89032874776912	4.27879155023783	8.77312545860331e-05	0.000244297801231877
VMH_1	VMH_3	ENSG00000154188	ANGPT1	0.599757269832957	3.8675236737327	0.000326620681495482	0.000815425425526652
VMH_3	VMH_1	ENSG00000154237	LRRK1	1.33174798737713	3.99339313940636	0.000219684141073707	0.000566136681718345
VMH_1	VMH_3	ENSG00000154529	CNTNAP3B	1.38209111179869	8.85368605590657	1.04106748659063e-11	8.01843468395334e-11
VMH_1	VMH_3	ENSG00000154645	CHODL	1.61320845695279	11.3303157451763	3.02009613060783e-15	3.76991310096564e-14
VMH_1	VMH_3	ENSG00000156140	ADAMTS3	0.653220730020613	1.87320706973514	0.0670566381469434	0.104374326109171
VMH_1	VMH_3	ENSG00000157005	SST	0.732566437125445	2.94181664796266	0.0049858804022762	0.010197111331209
VMH_3	VMH_1	ENSG00000157404	KIT	0.702024302785517	4.48852186327886	4.40347063818816e-05	0.000126512410398739
VMH_1	VMH_3	ENSG00000157456	CCNB2	1.39889119139353	3.67104324778009	0.000599908547232909	0.00141017463700203
VMH_3	VMH_1	ENSG00000158869	FCER1G	0.456171063006018	2.33355932197608	0.023798018591167	0.0418198190776819
VMH_1	VMH_3	ENSG00000159723	AGRP	1.30611845320964	3.1233253817085	0.00301056619244367	0.00641073506861535
VMH_3	VMH_1	ENSG00000162670	BRINP3	0.524903643514584	4.04586173462314	0.000185920557736149	0.000491264539419605
VMH_3	VMH_1	ENSG00000162733	DDR2	0.432420180082191	4.57992214302545	3.24951484883578e-05	9.5636128071427e-05
VMH_3	VMH_1	ENSG00000162736	NCSTN	0.231461392691701	2.87475025403256	0.00598250251365302	0.0118992632414417
VMH_1	VMH_3	ENSG00000163032	VSNL1	0.661907583957696	6.46456247336634	4.62161608773324e-08	1.99169645685647e-07
VMH_1	VMH_3	ENSG00000163131	CTSS	0.34644348928585	1.98804745519586	0.0524513027371944	0.0851451640845935
VMH_1	VMH_3	ENSG00000163630	SYNPR	0.691374122160783	5.04345304664756	6.76766825733236e-06	2.18740706174492e-05
VMH_1	VMH_3	ENSG00000164128	NPY1R	1.15507981192484	6.79962802179309	1.4042649893503e-08	6.86951251547038e-08
VMH_3	VMH_1	ENSG00000164850	GPER1	0.525300245995445	3.86247846552458	0.00033181721956778	0.000822724886873536
VMH_1	VMH_3	ENSG00000165194	PCDH19	1.01716909534525	9.92554304055104	2.80188227856662e-13	2.89794681383176e-12
VMH_1	VMH_3	ENSG00000165675	ENOX2	0.439592617941912	4.07499495113114	0.000169403777601661	0.00045425309253186
VMH_3	VMH_1	ENSG00000165899	OTOGL	1.94975235045619	5.52533193107528	1.27462779023568e-06	4.43668519293575e-06
VMH_1	VMH_3	ENSG00000165985	C1QL3	0.451663001052589	1.89175338729447	0.0644865941082693	0.10193950684364
VMH_1	VMH_3	ENSG00000166603	MC4R	0.775686242981811	2.25796934983299	0.0284711104317851	0.0490787713157439
VMH_1	VMH_3	ENSG00000167306	MYO5B	0.948892898132647	4.10109064393801	0.000155823699132823	0.000424121647263775
VMH_3	VMH_1	ENSG00000167614	TTYH1	0.743544447332097	7.96839793375552	2.2485241767663e-10	1.45351027140964e-09
VMH_3	VMH_1	ENSG00000168314	MOBP	0.363497727925823	2.81354957938226	0.0070504741927785	0.0137960630150585
VMH_3	VMH_1	ENSG00000168610	STAT3	0.183600155023653	1.54753845340319	0.128217217194792	0.186404147086404
VMH_1	VMH_3	ENSG00000168685	IL7R	0.940314243540432	1.872330995549	0.0671801601752399	0.104374326109171
VMH_1	VMH_3	ENSG00000168743	NPNT	1.13239693471877	6.75017578239586	1.67421899883988e-08	7.77009330230818e-08
VMH_1	VMH_3	ENSG00000169064	ZBBX	1.29337913542607	7.8441862442608	3.47780646954798e-10	2.20871217890591e-09
VMH_1	VMH_3	ENSG00000169213	RAB3B	0.308290707239069	2.97589663923971	0.00454093132471246	0.0093932407974052
VMH_3	VMH_1	ENSG00000169618	PROKR1	0.344093012055044	2.01493798553592	0.0494573611430859	0.0806466879900771
VMH_3	VMH_1	ENSG00000169840	GSX1	2.02850531020192	4.24112936703972	9.91660731043117e-05	0.000274031438654663
VMH_1	VMH_3	ENSG00000169851	PCDH7	0.505203910471895	6.76198324940024	1.60538411561105e-08	7.61918998606815e-08
VMH_1	VMH_3	ENSG00000170231	FABP6	0.248668497297304	2.27717728914259	0.0272121493289702	0.0471330050578335
VMH_1	VMH_3	ENSG00000170324	FRMPD2	0.319961024687812	2.41422580259682	0.0195789393055084	0.0356159599426836
VMH_3	VMH_1	ENSG00000170345	FOS	1.09663131119772	2.69655013423306	0.00959804213927116	0.0180963086167508
VMH_1	VMH_3	ENSG00000170962	PDGFD	1.07157814930514	6.25493954229388	9.7289954934087e-08	4.04815674553328e-07
VMH_1	VMH_3	ENSG00000171004	HS6ST2	0.922050352318381	7.39058190619392	1.72360011612148e-09	9.59912680055344e-09
VMH_3	VMH_1	ENSG00000171094	ALK	0.37939657389652	1.71753419845043	0.0922442884479368	0.139717290452524
VMH_1	VMH_3	ENSG00000171551	ECEL1	1.30949251165168	10.5759957425997	3.33513254106259e-14	4.02439326621553e-13
VMH_3	VMH_1	ENSG00000171885	AQP4	0.448446701334165	5.53168993445793	1.24660881642805e-06	4.3812853548248e-06
VMH_3	VMH_1	ENSG00000172005	MAL	0.489972538480872	3.52543255016215	0.00093256387726495	0.00213663369348045
VMH_3	VMH_1	ENSG00000172575	RASGRP1	0.45517639833955	2.35181749366466	0.0227775382281581	0.0402217992126499
VMH_3	VMH_1	ENSG00000173546	CSPG4	2.88301665414586	19.7770114133055	6.72720109610651e-25	3.04405849598819e-23
VMH_1	VMH_3	ENSG00000174145	NWD2	0.675016695392135	4.32365032539629	7.57798049783118e-05	0.000212653406218208
VMH_1	VMH_3	ENSG00000174453	VWC2L	1.04439728316977	8.92326668535012	8.20208202664753e-12	6.59811931921424e-11
VMH_1	VMH_3	ENSG00000174460	ZCCHC12	1.05968735341648	9.48637546008841	1.21338789272033e-12	1.15591162411779e-11
VMH_3	VMH_1	ENSG00000174607	UGT8	2.47077690018133	17.3536535165544	1.78662662636543e-22	5.87962580676622e-21
VMH_1	VMH_3	ENSG00000175426	PCSK1	0.932135400865858	7.22470468997637	3.10251368840651e-09	1.62769558725095e-08
VMH_1	VMH_3	ENSG00000176641	RNF152	0.240738100256932	3.15142791451184	0.00278039397619216	0.00599108702012835
VMH_1	VMH_3	ENSG00000176697	BDNF	0.972501600685355	2.92735167510398	0.00518675457921573	0.01054834358245
VMH_1	VMH_3	ENSG00000180071	ANKRD18A	0.778054741464674	5.65451923383558	8.1073859574961e-07	2.99476909858529e-06
VMH_1	VMH_3	ENSG00000180616	SSTR2	0.569266481411347	3.03117774524262	0.00389723051909752	0.00815489854285147
VMH_3	VMH_1	ENSG00000180914	OXTR	0.606437526228772	3.5322121805128	0.000913774722345043	0.00210692006043889
VMH_3	VMH_1	ENSG00000181234	TMEM132C	0.274176246939216	2.23147033487427	0.0302927808356479	0.0517263521816252
VMH_3	VMH_1	ENSG00000181449	SOX2	0.757007902497117	6.0933044678904	1.72535857803669e-07	6.93977561388092e-07
VMH_3	VMH_1	ENSG00000182054	IDH2	0.567123344794421	8.00757557164509	1.95998675645079e-10	1.31391704784294e-09
VMH_1	VMH_3	ENSG00000182463	TSHZ2	0.515487428779268	4.64959356862004	2.57421262250533e-05	7.70136338303247e-05
VMH_1	VMH_3	ENSG00000182601	HS3ST4	0.402285976109782	2.56392822868714	0.013492223349011	0.025047101806882
VMH_3	VMH_1	ENSG00000183230	CTNNA3	0.358507385428765	2.02723962772804	0.0481377340953691	0.0792084533751074
VMH_1	VMH_3	ENSG00000184144	CNTN2	0.721325288593043	7.50266416719409	1.15940118675138e-09	6.99505382673334e-09
VMH_3	VMH_1	ENSG00000184221	OLIG1	2.75078136299847	24.2488142397421	8.18784500732724e-29	7.40999973163115e-27
VMH_1	VMH_3	ENSG00000184307	ZDHHC23	0.921099485794532	2.36408211332817	0.0221142346771909	0.0396632516200719
VMH_1	VMH_3	ENSG00000184347	SLIT3	0.927326448363495	7.05351225199269	5.69632689967389e-09	2.86398658011382e-08
VMH_1	VMH_3	ENSG00000185052	SLC24A3	0.459142799158149	5.13391224607541	4.95955867535617e-06	1.66237059303605e-05
VMH_1	VMH_3	ENSG00000185149	NPY2R	0.762138170929651	1.88231013304573	0.065784520914385	0.103539115526119
VMH_1	VMH_3	ENSG00000185551	NR2F2	0.219212985826468	1.59466671357701	0.117266128796517	0.173266688262609
VMH_1	VMH_3	ENSG00000186297	GABRA5	1.05338832818613	11.6930406297585	9.7660020314125e-16	1.35972797514282e-14
VMH_1	VMH_3	ENSG00000186472	PCLO	0.975396194257488	12.2514962445644	1.77525338345266e-16	2.57056689923946e-15
VMH_1	VMH_3	ENSG00000186487	MYT1L	0.69974082305162	9.0163202562858	5.9671824998953e-12	5.14314301181452e-11
VMH_1	VMH_3	ENSG00000187094	CCK	0.498189296056715	3.44398247331781	0.00118914608956046	0.00267373220137197
VMH_3	VMH_1	ENSG00000187123	LYPD6	0.49110463073424	2.36373938326678	0.0221325326719738	0.0396632516200719
VMH_3	VMH_1	ENSG00000187323	DCC	0.979413878230103	7.37796362321777	1.80234789990297e-09	9.88560514795265e-09
VMH_1	VMH_3	ENSG00000187720	THSD4	1.1098808584529	8.81437756682143	1.19144358282176e-11	8.98547035378074e-11
VMH_1	VMH_3	ENSG00000188517	COL25A1	1.60480414462005	12.8137285179835	3.32205094432028e-17	5.22861931236496e-16
VMH_1	VMH_3	ENSG00000188674	C2orf80	0.217960169767842	1.96214837957135	0.0554812598301269	0.0882134450688329
VMH_3	VMH_1	ENSG00000188906	LRRK2	0.904559480168137	10.5325346643263	3.83854203155456e-14	4.48242650136371e-13
VMH_1	VMH_3	ENSG00000189056	RELN	1.12897451467078	5.96992913007978	2.66940738023144e-07	1.05035377352585e-06
VMH_1	VMH_3	ENSG00000189127	ANKRD34B	1.04789769051763	6.51504202411299	3.86260183813716e-08	1.70285015622027e-07
VMH_3	VMH_1	ENSG00000196358	NTNG2	2.00293679244929	14.6690186189635	1.74540894551997e-19	4.21225358852153e-18
VMH_1	VMH_3	ENSG00000196639	HRH1	0.984469698383528	5.59246482591473	1.00777235886696e-06	3.57660386186116e-06
VMH_3	VMH_1	ENSG00000196735	HLA-DQA1	0.66049393132132	2.12300926469981	0.0388683807094551	0.06484034016969
VMH_1	VMH_3	ENSG00000197381	ADARB1	0.432741281958361	5.83575412662115	4.28614527963987e-07	1.65062190556344e-06
VMH_1	VMH_3	ENSG00000198838	RYR3	0.763724280202485	5.59337151727016	1.00457682029175e-06	3.57660386186116e-06
VMH_1	VMH_3	ENSG00000198963	RORB	0.398508516067688	3.04411204007533	0.00375948339620597	0.00791240110131723
VMH_1	VMH_3	ENSG00000203727	SAMD5	0.588545959033596	4.33300812321233	7.34946456400403e-05	0.000207852044700739
VMH_3	VMH_1	ENSG00000204472	AIF1	0.338001894256889	1.53064802190217	0.132336131571061	0.190859281389339
VMH_3	VMH_1	ENSG00000204655	MOG	0.60178061126939	4.07012085893963	0.000172064373820555	0.000457994877375302
VMH_1	VMH_3	ENSG00000205155	PSENEN	0.289797417281759	2.30975841774629	0.0251895965306203	0.0440513717105534
VMH_3	VMH_1	ENSG00000205927	OLIG2	3.87240041132722	15.3920558659017	2.5253604564146e-20	7.03215757863141e-19
VMH_1	VMH_3	ENSG00000223485	LINC01615	0.595610470839681	2.75864492018596	0.00815610987452059	0.0155395356556655
VMH_1	VMH_3	ENSG00000241945	PWP2	0.192476308059513	1.80063894152503	0.0779631353634201	0.119587521193043
VMH_1	VMH_3	ENSG00000242265	PEG10	0.464993630421683	3.84165115545949	0.000354125706323972	0.000854623371261851
VMH_1	VMH_3	ENSG00000244694	PTCHD4	0.663725048217341	5.16532186029836	4.45078237715328e-06	1.51998417031084e-05
VMH_3	VMH_1	ENSG00000251322	SHANK3	0.113357690072368	1.96173571027563	0.0555307311147477	0.0882134450688329
VMH_1	VMH_3	ENSG00000254968	LINC02763	0.459915161657889	3.39760397041185	0.00136396178491918	0.00302916666344013
VMH_3	VMH_1	ENSG00000255690	TRIL	0.764867549144572	7.6581913611928	6.69474890540316e-10	4.10762559958635e-09
VMH_1	VMH_3	ENSG00000261371	PECAM1	0.437581497713224	2.10685039378021	0.0403133142680166	0.066942292500101
VMH_1	VMH_3	ENSG00000266524	GDF10	0.73738128342317	4.7770408941598	1.67635234991059e-05	5.14270805650537e-05
VMH_1	VMH_3	ENSG00000268089	GABRQ	1.1888721279224	4.53271103946724	3.80274891942069e-05	0.000111015734583088
VMH_1	VMH_Lateral_border	ENSG00000003137	CYP26B1	0.928541446956182	6.83683228058862	1.23027840865512e-08	4.0487343993923e-08
VMH_Lateral_border	VMH_1	ENSG00000007372	PAX6	0.73703396572286	7.30865029360384	2.30392036837201e-09	8.42443609445119e-09
VMH_Lateral_border	VMH_1	ENSG00000008394	MGST1	0.502500466210288	4.78767810581623	1.61715075857992e-05	3.59146364788915e-05
VMH_1	VMH_Lateral_border	ENSG00000009694	TENM1	1.61990841476597	13.0220959066996	1.80348300760041e-17	2.17620282917116e-16
VMH_Lateral_border	VMH_1	ENSG00000010282	HHATL	0.623951699679383	3.89900484825801	0.000295925175392257	0.000555051365243508
VMH_Lateral_border	VMH_1	ENSG00000011465	DCN	0.529242222143235	2.57607601184952	0.0130832319256303	0.019733874821159
VMH_Lateral_border	VMH_1	ENSG00000013297	CLDN11	1.03839573906732	5.53242220442456	1.2434212484271e-06	3.14768176175251e-06
VMH_1	VMH_Lateral_border	ENSG00000026297	RNASET2	0.351267305990419	3.22547651061	0.0022507187478055	0.00377203790141477
VMH_Lateral_border	VMH_1	ENSG00000038427	VCAN	0.809233828683773	4.58194668504564	3.2276424391469e-05	6.8327869179601e-05
VMH_Lateral_border	VMH_1	ENSG00000039068	CDH1	0.796622454955978	3.35484153010612	0.00154657399529841	0.00270463664878273
VMH_1	VMH_Lateral_border	ENSG00000041515	MYO16	0.888543668731305	6.63261597802573	2.54303307846132e-08	8.00502586437389e-08
VMH_1	VMH_Lateral_border	ENSG00000047936	ROS1	1.36003027854668	2.87120231325089	0.00604006445786089	0.00954804949233904
VMH_1	VMH_Lateral_border	ENSG00000048740	CELF2	0.47925334476597	5.4228201794305	1.82284282964636e-06	4.51965139953412e-06
VMH_1	VMH_Lateral_border	ENSG00000053108	FSTL4	2.00174100364974	20.2119373108632	2.61374572937465e-25	9.46175954033624e-24
VMH_Lateral_border	VMH_1	ENSG00000053438	NNAT	0.551072128373592	4.75193822773028	1.82462825716664e-05	4.02553030225778e-05
VMH_Lateral_border	VMH_1	ENSG00000054356	PTPRN	0.763664735873732	8.38691781410134	5.21655377860395e-11	2.55188171331707e-10
VMH_Lateral_border	VMH_1	ENSG00000056291	NPFFR2	1.97099851827167	3.26355609936298	0.00201694438885088	0.00342785853879821
VMH_Lateral_border	VMH_1	ENSG00000064270	ATP2C2	0.370047770298903	2.67423634366825	0.0101710320603985	0.0156677174717627
VMH_1	VMH_Lateral_border	ENSG00000064989	CALCRL	0.900383051493264	4.25856395200876	9.37029746664479e-05	0.000187405949332896
VMH_Lateral_border	VMH_1	ENSG00000065361	ERBB3	1.20060394241389	5.7552575465187	5.69070131876675e-07	1.50367436306099e-06
VMH_Lateral_border	VMH_1	ENSG00000066468	FGFR2	0.375485089404657	2.93164302875744	0.00512638779441405	0.00824778836256838
VMH_Lateral_border	VMH_1	ENSG00000068078	FGFR3	1.09050910351233	9.12216325395532	4.16006982970546e-12	2.28173527023239e-11
VMH_Lateral_border	VMH_1	ENSG00000069431	ABCC9	0.912921063846904	6.18771435992932	1.23483801519642e-07	3.69430877273641e-07
VMH_1	VMH_Lateral_border	ENSG00000070808	CAMK2A	0.678332689690647	7.43332271218652	1.48163083303559e-09	5.65348592452653e-09
VMH_1	VMH_Lateral_border	ENSG00000072315	TRPC5	1.42962671827186	8.22503175513278	9.16433437505482e-11	4.19935321996183e-10
VMH_1	VMH_Lateral_border	ENSG00000072657	TRHDE	1.6531513381906	3.40859699494147	0.00132044101700892	0.00232038664153995
VMH_Lateral_border	VMH_1	ENSG00000076944	STXBP2	0.268822129971099	2.00861594579227	0.0501476323912981	0.0700905132264476
VMH_Lateral_border	VMH_1	ENSG00000077942	FBLN1	0.87660776286531	6.80021858600712	1.40131950020871e-08	4.52926481317458e-08
VMH_1	VMH_Lateral_border	ENSG00000077943	ITGA8	2.94730085291604	7.32196841600379	2.19772253448763e-09	8.11811793351553e-09
VMH_1	VMH_Lateral_border	ENSG00000078328	RBFOX1	1.59813627801343	14.2721052176485	5.17796953957445e-19	7.4976998933038e-18
VMH_Lateral_border	VMH_1	ENSG00000080815	PSEN1	0.769924865734192	11.3660546889616	2.70012853805338e-15	2.27313146691936e-14
VMH_Lateral_border	VMH_1	ENSG00000083750	RRAGB	0.520231594352003	5.36654656389168	2.21719739356729e-06	5.38674803000911e-06
VMH_Lateral_border	VMH_1	ENSG00000091137	SLC26A4	3.98153193636559	10.6489671931177	2.63533529599676e-14	1.94692117785883e-13
VMH_1	VMH_Lateral_border	ENSG00000091664	SLC17A6	2.7221597240226	23.7434443067417	2.10870823496064e-28	1.90838095263938e-26
VMH_1	VMH_Lateral_border	ENSG00000091831	ESR1	2.07665338068644	9.4682455117906	1.28969017336077e-12	7.44204186895674e-12
VMH_Lateral_border	VMH_1	ENSG00000092529	CAPN3	1.3221352720081	10.4307615891591	5.33993689565997e-14	3.79030814946845e-13
VMH_Lateral_border	VMH_1	ENSG00000092969	TGFB2	0.62849942498341	4.48081452318827	4.51734927887583e-05	9.39816344225891e-05
VMH_1	VMH_Lateral_border	ENSG00000095587	TLL2	0.979409425055609	4.58507528449669	3.19412537227806e-05	6.80431636697128e-05
VMH_1	VMH_Lateral_border	ENSG00000095596	CYP26A1	2.29860605120327	5.90649197239048	3.33974657766736e-07	9.09013730162094e-07
VMH_1	VMH_Lateral_border	ENSG00000099250	NRP1	1.83314563214326	13.9774536848888	1.17512030341038e-18	1.57553166605392e-17
VMH_Lateral_border	VMH_1	ENSG00000100146	SOX10	1.05507358199062	6.14533691079119	1.4349568631576e-07	4.22320637774837e-07
VMH_Lateral_border	VMH_1	ENSG00000100354	TNRC6B	0.466863842938611	7.71032118003352	5.57087998478916e-10	2.30896061710425e-09
VMH_Lateral_border	VMH_1	ENSG00000101180	HRH3	0.622867519582163	3.28238682500807	0.00191001351760046	0.00326143817628003
VMH_Lateral_border	VMH_1	ENSG00000101405	OXT	1.04893818275178	4.013708100262	0.000205960879783047	0.000390355175295619
VMH_1	VMH_Lateral_border	ENSG00000101958	GLRA2	0.246629620560995	1.56967796831613	0.122974593917344	0.161879283629377
VMH_1	VMH_Lateral_border	ENSG00000102287	GABRE	1.70048868219404	5.36296570742807	2.24497129595927e-06	5.41786406091504e-06
VMH_1	VMH_Lateral_border	ENSG00000102468	HTR2A	0.905052906599581	5.6472925997494	8.31557459930145e-07	2.15017000353366e-06
VMH_Lateral_border	VMH_1	ENSG00000102755	FLT1	1.90062013046521	9.69257160520348	6.08017704688945e-13	3.79486912236893e-12
VMH_1	VMH_Lateral_border	ENSG00000102879	CORO1A	0.500032072705439	3.76909728524145	0.000443687441852438	0.000819463540564196
VMH_1	VMH_Lateral_border	ENSG00000103154	NECAB2	0.431962854969729	4.54433834722565	3.65849972571276e-05	7.6998657017908e-05
VMH_Lateral_border	VMH_1	ENSG00000103316	CRYM	4.16248708127578	23.3710535963675	4.28066962336339e-28	2.58267067276258e-26
VMH_Lateral_border	VMH_1	ENSG00000103811	CTSH	0.858426898108853	6.02016404683782	2.2350491943639e-07	6.37077014456483e-07
VMH_1	VMH_Lateral_border	ENSG00000103888	CEMIP	0.706780470871116	4.30716527632703	7.99749671145031e-05	0.00016264571963736
VMH_1	VMH_Lateral_border	ENSG00000105376	ICAM5	3.38228759550533	5.78817934381725	5.06813026515036e-07	1.34901702645914e-06
VMH_Lateral_border	VMH_1	ENSG00000105695	MAG	1.46414982274635	9.08877935998135	4.66079791286605e-12	2.51822215590673e-11
VMH_Lateral_border	VMH_1	ENSG00000105974	CAV1	2.60015266891216	8.66149478589937	2.01645952894606e-11	1.04279764211211e-10
VMH_1	VMH_Lateral_border	ENSG00000106113	CRHR2	3.40086000187673	13.7392953200969	2.29685417287599e-18	2.96950432350395e-17
VMH_Lateral_border	VMH_1	ENSG00000106278	PTPRZ1	0.641233892982308	6.1950209394279	1.2032615065135e-07	3.62983887798239e-07
VMH_Lateral_border	VMH_1	ENSG00000107317	PTGDS	0.679375603952138	7.27768262156247	2.57118637234554e-09	9.1251908508734e-09
VMH_Lateral_border	VMH_1	ENSG00000107731	UNC5B	0.584508185675974	4.34046675596273	7.17214901447881e-05	0.000146684629561657
VMH_1	VMH_Lateral_border	ENSG00000111057	KRT18	0.693934465987883	6.67340046877794	2.19974509570022e-08	6.98515547932877e-08
VMH_Lateral_border	VMH_1	ENSG00000111249	CUX2	1.67576258739124	8.15947372641831	1.15203949854719e-10	5.14862096881582e-10
VMH_1	VMH_Lateral_border	ENSG00000111799	COL12A1	0.901564001735652	3.83381693738827	0.000362885678339915	0.000673664695174612
VMH_1	VMH_Lateral_border	ENSG00000111885	MAN1A1	1.35673542521351	10.4102480305356	5.70823516358448e-14	3.97380986387996e-13
VMH_1	VMH_Lateral_border	ENSG00000112149	CD83	1.07088167203847	14.2498220789285	5.50701624123667e-19	7.66746107433721e-18
VMH_1	VMH_Lateral_border	ENSG00000112319	EYA4	1.02771068370416	2.21210335334095	0.0316887272557549	0.0449855657513069
VMH_1	VMH_Lateral_border	ENSG00000112799	LY86	1.56201723828122	3.18543683328974	0.00252399706108701	0.00421053887609907
VMH_Lateral_border	VMH_1	ENSG00000113083	LOX	0.734458846924863	3.58774755485308	0.000772909779004314	0.00137829231526878
VMH_Lateral_border	VMH_1	ENSG00000114315	HES1	1.33453778953984	8.09318901812485	1.4523915523682e-10	6.41177734094252e-10
VMH_Lateral_border	VMH_1	ENSG00000114805	PLCH1	0.645689601952123	4.23764822554894	0.000100293410722782	0.000199484696053006
VMH_Lateral_border	VMH_1	ENSG00000115138	POMC	0.604317503779823	3.03817505618158	0.00382213469281362	0.00628914890362969
VMH_1	VMH_Lateral_border	ENSG00000115165	CYTIP	0.901296059977451	2.82916930077171	0.00676227991380962	0.010643240559996
VMH_1	VMH_Lateral_border	ENSG00000115461	IGFBP5	1.68562641106517	8.62842643079553	2.26019050495696e-11	1.15237882083721e-10
VMH_Lateral_border	VMH_1	ENSG00000115468	EFHD1	0.65627504291507	7.66320312065124	6.57746194192691e-10	2.64560135886394e-09
VMH_1	VMH_Lateral_border	ENSG00000115523	GNLY	0.896716079814292	1.73001589949842	0.0899701269854523	0.121075040775962
VMH_Lateral_border	VMH_1	ENSG00000116678	LEPR	0.984431412978353	4.962168504847	8.93783354240296e-06	2.06082531359864e-05
VMH_1	VMH_Lateral_border	ENSG00000116985	BMP8B	0.898042586280542	5.85084463873912	4.06410784929585e-07	1.08978299366304e-06
VMH_1	VMH_Lateral_border	ENSG00000117560	FASLG	0.661665360702264	1.58294434757861	0.11991673334481	0.15959506423096
VMH_Lateral_border	VMH_1	ENSG00000117707	PROX1	0.623335963090248	3.6566652157781	0.000626849510250661	0.00114029910909919
VMH_1	VMH_Lateral_border	ENSG00000118407	FILIP1	0.379681344436715	1.82210037606369	0.0745922854948701	0.102281846019481
VMH_Lateral_border	VMH_1	ENSG00000121966	CXCR4	1.07778786640963	5.93411116709189	3.02946496730537e-07	8.30807816791321e-07
VMH_Lateral_border	VMH_1	ENSG00000122254	HS3ST2	2.24331081115551	11.2337820231854	4.0902328953354e-15	3.29036512913648e-14
VMH_1	VMH_Lateral_border	ENSG00000123612	ACVR1C	1.83704155757299	10.1920627596969	1.16408336619213e-13	7.95090902946322e-13
VMH_1	VMH_Lateral_border	ENSG00000124089	MC3R	2.79500948894608	12.9858760305493	2.00472785605821e-17	2.34100478675184e-16
VMH_Lateral_border	VMH_1	ENSG00000124920	MYRF	0.950168322184615	5.5527814205689	1.15796091735019e-06	2.95198487380824e-06
VMH_Lateral_border	VMH_1	ENSG00000125398	SOX9	1.01758345459995	6.85205489171066	1.165467761114e-08	3.87063605067217e-08
VMH_1	VMH_Lateral_border	ENSG00000125869	LAMP5	3.40075163774118	23.5600207965168	2.98513282147984e-28	2.1612361627514e-26
VMH_1	VMH_Lateral_border	ENSG00000126767	ELK1	1.49271819861611	15.0046144593992	7.06195545184703e-20	1.21734660646125e-18
VMH_Lateral_border	VMH_1	ENSG00000127528	KLF2	1.02179750234215	4.04967510386409	0.000183673009575134	0.000352571397288628
VMH_Lateral_border	VMH_1	ENSG00000128564	VGF	2.00711097828504	12.4103055828305	1.1012459728107e-16	1.17250306516904e-15
VMH_1	VMH_Lateral_border	ENSG00000128610	FEZF1	2.21940406728264	15.4465609668034	2.1882459305619e-20	3.96072513431704e-19
VMH_Lateral_border	VMH_1	ENSG00000128683	GAD1	3.37207784342782	17.5252783847598	1.18107778025414e-22	2.85033437634667e-21
VMH_1	VMH_Lateral_border	ENSG00000129226	CD68	0.389599724039271	1.48701147995587	0.143467259330137	0.186147483431934
VMH_Lateral_border	VMH_1	ENSG00000130203	APOE	0.727795369648925	6.99374307173513	7.04372729726856e-09	2.36095303852891e-08
VMH_1	VMH_Lateral_border	ENSG00000131203	IDO1	0.808536996675579	1.93739239359637	0.0585168419965178	0.0808515145142727
VMH_1	VMH_Lateral_border	ENSG00000131378	RFTN1	0.390554536452418	3.17858532359328	0.00257378738221217	0.00427390381816884
VMH_1	VMH_Lateral_border	ENSG00000131747	TOP2A	2.20774976583236	5.14846880641279	4.71700566786306e-06	1.11604970703688e-05
VMH_1	VMH_Lateral_border	ENSG00000132535	DLG4	0.314810014735691	4.22269931361889	0.000105277835187147	0.000208254515506815
VMH_Lateral_border	VMH_1	ENSG00000132688	NES	0.812647529879333	3.59898713208844	0.000747047922514303	0.00133876904925831
VMH_Lateral_border	VMH_1	ENSG00000132692	BCAN	0.668019639597276	7.17657662413868	3.68011707320545e-09	1.26876417190512e-08
VMH_Lateral_border	VMH_1	ENSG00000133101	CCNA1	0.534785707828721	3.33880167074589	0.00162087694843096	0.0028209493044808
VMH_1	VMH_Lateral_border	ENSG00000133110	POSTN	1.07691452520362	2.92042366567648	0.00528561042436871	0.00842903512608578
VMH_Lateral_border	VMH_1	ENSG00000133800	LYVE1	1.18508353011364	8.9543213349234	7.37522117652903e-12	3.92622068515222e-11
VMH_Lateral_border	VMH_1	ENSG00000134138	MEIS2	1.19145758967421	7.43022081893562	1.49798236890848e-09	5.65348592452653e-09
