,cell,trait,Prop._SNPs,Prop._h2,Prop._h2_std_error,Enrichment,Enrichment_std_error,Enrichment_p,Coefficient,Coefficient_std_error,Coefficient_z.score,p_zcore,FDR
44,vVMH_mk,Autism,0.081397426,0.103426494,0.018094464,1.27063593,0.222297741,0.219263614,3.47E-09,7.88E-09,0.440729596,0.659408768,0.825277788
318,OT2_mk,Schizophrenia,0.070821295,0.089563729,0.007330273,1.264644043,0.103503794,0.011262176,4.36E-09,7.29E-09,0.597292917,0.550311833,0.747041445
103,vARC_mk,Anorexia,0.055428483,0.069968042,0.010928994,1.262312044,0.197172883,0.182219638,9.01E-09,8.75E-09,1.029171514,0.303399086,0.552721619
43,vVMH_mk,Anorexia,0.081397426,0.102682336,0.011205552,1.261493652,0.137664692,0.060334944,8.29E-09,6.41E-09,1.293021222,0.196003719,0.420947585
304,OT2_mk,Autism,0.070821295,0.089132316,0.016109384,1.258552474,0.227465261,0.24993207,8.33E-09,7.98E-09,1.043560353,0.296688844,0.551979245
210,OT3_mk,Drinks per week,0.072670097,0.091444767,0.009541259,1.258354828,0.131295534,0.0470817,2.61E-10,1.11E-09,0.234651512,0.814479225,0.911305426
65,ARC2_mk,BMI,0.059319002,0.074309732,0.004663105,1.252713802,0.07861065,0.00146616,1.84E-09,3.13E-09,0.587087502,0.557144941,0.747041445
64,ARC2_mk,Autism,0.059319002,0.074190745,0.013769786,1.250707921,0.232131122,0.273545841,4.82E-09,8.21E-09,0.586389712,0.557613657,0.747041445
281,SON_mk,ADHD,0.064386808,0.080304393,0.010046744,1.247218114,0.156037301,0.117398441,8.41E-09,4.97E-09,1.693029376,0.090449876,0.281009323
265,ARC1_mk,BMI,0.057865425,0.071959987,0.004552024,1.243574848,0.078665689,0.002197633,1.19E-09,2.94E-09,0.403382064,0.68666718,0.835700273
86,OT1_mk,Bipolar,0.072907802,0.09060456,0.007224082,1.242727901,0.099085168,0.015556219,-2.52E-09,3.42E-09,-0.738696808,0.460091125,0.69776853
63,ARC2_mk,Anorexia,0.059319002,0.073419296,0.010207864,1.237702821,0.172084215,0.170405149,8.17E-09,7.76E-09,1.052801493,0.292431981,0.550460199
286,SON_mk,Bipolar,0.064386808,0.079193733,0.007686361,1.229968306,0.119377891,0.056907849,6.65E-10,4.26E-09,0.156113771,0.875943344,0.936732338
119,vARC_mk,Education Years,0.055428483,0.067779234,0.004617759,1.222823192,0.083310209,0.007918939,2.82E-09,2.07E-09,1.365647844,0.172049522,0.405591212
290,SON_mk,Drinks per week,0.064386808,0.078607245,0.008515505,1.220859486,0.132255431,0.095318804,3.12E-10,1.06E-09,0.295190055,0.767848699,0.887045428
24,GABA1_mk,Autism,0.081660127,0.098889849,0.015911337,1.210993087,0.194848303,0.266734976,-9.87E-10,7.00E-09,-0.141121562,0.88777391,0.943812795
41,vVMH_mk,ADHD,0.081397426,0.09843408,0.008048865,1.209302116,0.098883533,0.034930252,5.43E-10,3.16E-09,0.171821268,0.863578045,0.93472292
171,VMH2_mk,Smoking cessation,0.085649955,0.102602359,0.008126765,1.197926592,0.094883466,0.03820964,-5.55E-10,1.38E-09,-0.403145539,0.686841162,0.835700273
208,OT3_mk,Age of smoking,0.072670097,0.086644927,0.010452801,1.19230511,0.1438391,0.18043558,4.00E-10,1.34E-09,0.298402114,0.765396276,0.887045428
84,OT1_mk,Autism,0.072907802,0.086803324,0.014541854,1.190590329,0.199455392,0.340059551,4.87E-09,7.10E-09,0.686179183,0.492600123,0.709018021
114,vARC_mk,Intelligence,0.055428483,0.065596258,0.005424214,1.183439532,0.097859689,0.059368386,8.32E-10,3.27E-09,0.254464434,0.799136778,0.905255504
283,SON_mk,Anorexia,0.064386808,0.075867023,0.010026248,1.178300739,0.155718973,0.255455184,7.32E-09,7.10E-09,1.030322947,0.30285843,0.552721619
263,ARC1_mk,Anorexia,0.057865425,0.067935891,0.011555188,1.174032521,0.19969072,0.381116806,5.86E-09,9.02E-09,0.650524755,0.515353317,0.726489257
89,OT1_mk,Cigarettes per day,0.072907802,0.085588448,0.009891447,1.173927147,0.135670623,0.187508882,-1.38E-09,2.41E-09,-0.574134369,0.565876878,0.749455379
268,ARC1_mk,Age of smoking,0.057865425,0.067909442,0.008052685,1.173575447,0.139162285,0.212561654,4.67E-10,1.23E-09,0.379382577,0.704403787,0.844229257
71,ARC2_mk,Smoking cessation,0.059319002,0.0693641,0.006640575,1.169340324,0.111946843,0.138079553,-1.67E-11,1.49E-09,-0.011247332,0.991026117,0.994132782
270,ARC1_mk,Drinks per week,0.057865425,0.067652484,0.007306058,1.169134821,0.126259471,0.177980586,-7.07E-10,9.99E-10,-0.707936187,0.478984886,0.70633716
4,VMH1_mk,Autism,0.08102166,0.094606839,0.017590174,1.167673422,0.217104588,0.441313372,-8.03E-10,7.91E-09,-0.101455207,0.919189113,0.964395135
214,OT3_mk,Intelligence,0.072670097,0.084590321,0.006011542,1.164032048,0.082723742,0.046706475,-4.91E-10,2.88E-09,-0.170497753,0.864618701,0.93472292
218,OT3_mk,Schizophrenia,0.072670097,0.084500051,0.006502862,1.162789852,0.089484706,0.068846566,-4.34E-09,6.38E-09,-0.680303017,0.496312615,0.709018021
99,OT1_mk,Education Years,0.072907802,0.084708123,0.005506535,1.161852654,0.075527376,0.032946687,5.60E-10,1.92E-09,0.291145875,0.770939756,0.887412669
305,OT2_mk,BMI,0.070821295,0.082160143,0.00517288,1.160105058,0.073041303,0.029082501,-2.08E-09,2.73E-09,-0.761140659,0.446573057,0.690891314
310,OT2_mk,Drinks per week,0.070821295,0.082150698,0.007883672,1.159971706,0.111317816,0.152022068,-5.49E-10,8.90E-10,-0.616745512,0.537402597,0.747041445
211,OT3_mk,Smoking cessation,0.072670097,0.083921967,0.006986957,1.154834947,0.096146246,0.106980449,-7.52E-10,1.39E-09,-0.542635662,0.58738068,0.767204406
307,OT2_mk,Epilepsy,0.070821295,0.081780348,0.011390134,1.154742342,0.160829223,0.339324637,-2.36E-08,1.76E-08,-1.343788629,0.179016748,0.406279144
1,VMH1_mk,ADHD,0.08102166,0.093437823,0.007671738,1.153244979,0.094687492,0.104997665,-1.26E-09,3.01E-09,-0.417468563,0.676335714,0.829223864
297,SON_mk,Parkinson Disease,0.064386808,0.074184842,0.021479464,1.152174561,0.33360038,0.648422203,-5.25E-09,3.96E-09,-1.325910244,0.184869429,0.410692443
219,OT3_mk,Education Years,0.072670097,0.083415481,0.005514146,1.147865279,0.075879159,0.05217701,1.40E-10,1.94E-09,0.072129635,0.942498742,0.97434996
161,VMH2_mk,ADHD,0.085649955,0.098302558,0.008126478,1.147724576,0.094880115,0.122500776,-1.34E-09,3.04E-09,-0.439606364,0.660222231,0.825277788
319,OT2_mk,Education Years,0.070821295,0.081245844,0.00564616,1.147195124,0.079724044,0.06626005,7.68E-10,1.99E-09,0.385962005,0.699524808,0.844229257
13,VMH1_mk,Height,0.08102166,0.092919082,0.008753364,1.146842475,0.10803733,0.17528142,-1.47E-08,1.07E-08,-1.364608076,0.172376265,0.405591212
261,ARC1_mk,ADHD,0.057865425,0.065982509,0.007304637,1.140275192,0.126234908,0.267093195,3.13E-09,4.14E-09,0.756950775,0.449079354,0.690891314
269,ARC1_mk,Cigarettes per day,0.057865425,0.065964732,0.006832371,1.139967977,0.118073455,0.222857299,-1.75E-09,2.17E-09,-0.807169738,0.419568698,0.664663284
301,OT2_mk,ADHD,0.070821295,0.080601514,0.008469044,1.138097143,0.119583298,0.247317689,2.87E-09,3.76E-09,0.762275575,0.445895549,0.690891314
184,GABA2_mk,Autism,0.077342678,0.087978378,0.015029803,1.137513989,0.194327418,0.473458862,-3.58E-09,7.01E-09,-0.510189653,0.609918601,0.780695809
279,ARC1_mk,Education Years,0.057865425,0.065781601,0.004769607,1.136803209,0.082425844,0.098858134,9.50E-10,2.06E-09,0.460772024,0.644962175,0.812550772
314,OT2_mk,Intelligence,0.070821295,0.080369736,0.005960394,1.13482443,0.084161048,0.107390566,-8.00E-10,2.87E-09,-0.27886473,0.780348637,0.895023526
212,OT3_mk,Smoking initiation,0.072670097,0.082050994,0.007563373,1.12908883,0.104078207,0.217882569,7.44E-10,1.24E-09,0.601652544,0.547405445,0.747041445
110,vARC_mk,Drinks per week,0.055428483,0.062387967,0.007172247,1.125557905,0.129396422,0.330110391,-1.06E-09,1.08E-09,-0.980572298,0.326803701,0.569853959
204,OT3_mk,Autism,0.072670097,0.081606633,0.015765959,1.122974049,0.216952501,0.57032631,1.19E-09,7.77E-09,0.153268467,0.878186566,0.936732338
274,ARC1_mk,Intelligence,0.057865425,0.06495615,0.005296575,1.122538189,0.091532638,0.179270799,-6.82E-10,3.13E-09,-0.21802157,0.827412305,0.919347006
3,VMH1_mk,Anorexia,0.08102166,0.090751818,0.011153205,1.120093291,0.137657072,0.386303462,4.53E-10,6.33E-09,0.071527706,0.942977775,0.97434996
81,OT1_mk,ADHD,0.072907802,0.081221516,0.008650733,1.114030516,0.118653054,0.338698377,8.74E-10,3.66E-09,0.238561557,0.811445577,0.911305426
94,OT1_mk,Intelligence,0.072907802,0.081200268,0.006108989,1.11373907,0.083790603,0.174165147,-2.37E-09,2.96E-09,-0.798944285,0.424322719,0.668883103
201,OT3_mk,ADHD,0.072670097,0.080825362,0.007469168,1.112223121,0.10278186,0.275150159,2.99E-10,3.37E-09,0.088802737,0.929238682,0.968587552
156,PortalVasc_mk,Type 2 Diabetes,0.068470578,0.076079531,0.021450215,1.111127346,0.313276392,0.722976025,-3.87E-09,5.47E-09,-0.708164339,0.478843209,0.70633716
272,ARC1_mk,Smoking initiation,0.057865425,0.063863521,0.005914432,1.103655951,0.102210126,0.310448357,6.40E-10,1.19E-09,0.536104387,0.591886408,0.769086647
80,ARC2_mk,Neuroticism,0.059319002,0.065385148,0.005361816,1.102263121,0.09038951,0.256760274,1.10E-09,1.85E-09,0.594392146,0.552249861,0.747041445
309,OT2_mk,Cigarettes per day,0.070821295,0.077953833,0.009613097,1.100711769,0.135737384,0.455956255,-2.13E-09,2.35E-09,-0.905796012,0.365043833,0.608558678
298,SON_mk,Schizophrenia,0.064386808,0.070667467,0.006305979,1.097545744,0.097938989,0.31814144,-1.33E-09,6.71E-09,-0.1980579,0.842999764,0.930206636
226,Astro_mk,Bipolar,0.06956466,0.076192174,0.007914902,1.095271277,0.113777629,0.403753294,-3.80E-09,3.90E-09,-0.975228718,0.32944682,0.569853959
72,ARC2_mk,Smoking initiation,0.059319002,0.064839221,0.005526749,1.093059893,0.093169963,0.318886579,6.00E-10,1.11E-09,0.54262086,0.587390873,0.767204406
193,GABA2_mk,Height,0.077342678,0.084291683,0.00738064,1.089846964,0.095427777,0.346193478,-2.98E-08,9.56E-09,-3.114462567,0.001842803,0.043642951
203,OT3_mk,Anorexia,0.072670097,0.079171964,0.012283747,1.089471017,0.169034408,0.59573395,8.09E-10,7.68E-09,0.105304688,0.916134043,0.964351625
112,vARC_mk,Smoking initiation,0.055428483,0.060363919,0.005449724,1.089041505,0.098319925,0.364975993,3.15E-10,1.15E-09,0.273729557,0.784292462,0.896334242
33,GABA1_mk,Height,0.081660127,0.08892276,0.007448908,1.08893732,0.091218428,0.329918546,-1.15E-08,8.95E-09,-1.284934165,0.198815291,0.424139287
173,VMH2_mk,Height,0.085649955,0.092704531,0.008054705,1.082365199,0.094042136,0.382646361,-1.38E-08,9.06E-09,-1.524342181,0.127423255,0.347478667
231,Astro_mk,Smoking cessation,0.06956466,0.07512024,0.00716268,1.079862099,0.102964343,0.437107924,-1.27E-09,1.51E-09,-0.838914877,0.401517079,0.645655604
91,OT1_mk,Smoking cessation,0.072907802,0.078716755,0.006704332,1.07967533,0.091956297,0.381386402,-1.62E-09,1.42E-09,-1.146713658,0.251499984,0.497413898
294,SON_mk,Intelligence,0.064386808,0.069312824,0.009588342,1.076506601,0.148917806,0.607489555,-3.70E-10,5.25E-09,-0.070367041,0.943901524,0.97434996
92,OT1_mk,Smoking initiation,0.072907802,0.078176132,0.006308068,1.072260173,0.086521172,0.405607351,3.71E-10,1.06E-09,0.349571198,0.726660529,0.861034444
147,PortalVasc_mk,Epilepsy,0.068470578,0.073289129,0.012164529,1.070374045,0.17766068,0.690488043,-2.60E-08,1.97E-08,-1.318481063,0.18734266,0.410692443
256,PeriVN_mk,Type 2 Diabetes,0.069646523,0.074439032,0.021208994,1.068811884,0.304523369,0.820950556,-2.22E-09,5.27E-09,-0.421083806,0.673693887,0.829223864
79,ARC2_mk,Education Years,0.059319002,0.063294218,0.004983201,1.067014221,0.084006818,0.42530371,-8.95E-10,2.13E-09,-0.419912868,0.674549107,0.829223864
300,SON_mk,Neuroticism,0.064386808,0.068443675,0.006624096,1.063007735,0.10287971,0.541030193,1.30E-09,2.14E-09,0.607489075,0.54352639,0.747041445
299,SON_mk,Education Years,0.064386808,0.068384795,0.008106981,1.062093266,0.125910595,0.622404663,7.80E-10,3.30E-09,0.236660517,0.812920168,0.911305426
176,VMH2_mk,Type 2 Diabetes,0.085649955,0.090601671,0.02338013,1.057813413,0.272973053,0.832580928,-3.06E-10,4.74E-09,-0.064498867,0.948573009,0.976023675
236,Astro_mk,Type 2 Diabetes,0.06956466,0.071571345,0.024072281,1.028846323,0.346041815,0.933460647,-5.18E-09,6.03E-09,-0.858560665,0.390582947,0.631245168
74,ARC2_mk,Intelligence,0.059319002,0.060940849,0.005508156,1.027341109,0.092856519,0.768253597,-3.77E-09,3.07E-09,-1.226140772,0.220145705,0.449090435
291,SON_mk,Smoking cessation,0.064386808,0.06591326,0.006822257,1.023707531,0.105957366,0.822986386,-2.22E-09,1.58E-09,-1.40122245,0.161147563,0.393642902
308,OT2_mk,Age of smoking,0.070821295,0.07223207,0.0084533,1.019920209,0.119360996,0.86761612,-9.12E-10,1.11E-09,-0.819168854,0.412690082,0.657019037
292,SON_mk,Smoking initiation,0.064386808,0.065504752,0.006845325,1.017362939,0.106315644,0.870383338,7.44E-10,1.27E-09,0.585894254,0.557946579,0.747041445
151,PortalVasc_mk,Smoking cessation,0.068470578,0.069584299,0.007870443,1.01626569,0.114946345,0.887214889,-1.41E-09,1.37E-09,-1.027899956,0.30399689,0.552721619
244,PeriVN_mk,Autism,0.069646523,0.070730305,0.015132959,1.01556117,0.21728233,0.942813087,-6.26E-09,7.99E-09,-0.782626536,0.433846454,0.680543457
101,vARC_mk,ADHD,0.055428483,0.056232494,0.006756696,1.014505384,0.121899355,0.905373214,-1.34E-09,3.91E-09,-0.342626747,0.731879278,0.861034444
130,Vascular_mk,Drinks per week,0.066030113,0.066434886,0.015261441,1.006130128,0.231128505,0.978613506,-3.17E-10,1.79E-09,-0.177571727,0.85905933,0.93472292
68,ARC2_mk,Age of smoking,0.059319002,0.059668991,0.008370919,1.005900116,0.141116986,0.966626905,-1.12E-09,1.26E-09,-0.886403319,0.375400231,0.622425254
230,Astro_mk,Drinks per week,0.06956466,0.069762177,0.007369747,1.002839322,0.105940957,0.978623798,-1.22E-09,8.28E-10,-1.469756339,0.141627758,0.36846246
225,Astro_mk,BMI,0.06956466,0.069594517,0.005186473,1.00042919,0.074556151,0.99540641,-5.17E-09,3.03E-09,-1.709356386,0.087384955,0.280489315
120,vARC_mk,Neuroticism,0.055428483,0.055254287,0.004974259,0.996857286,0.089741934,0.972093362,-1.29E-09,1.86E-09,-0.691790718,0.489068766,0.709018021
275,ARC1_mk,Depression,0.057865425,0.057206505,0.00554507,0.988612892,0.095826994,0.90549725,-6.78E-11,1.16E-09,-0.058541073,0.953317647,0.97776169
295,SON_mk,Depression,0.064386808,0.063477111,0.007875572,0.985871375,0.122316549,0.907960242,3.66E-10,1.44E-09,0.254250485,0.79930205,0.905255504
312,OT2_mk,Smoking initiation,0.070821295,0.069628971,0.005928831,0.983164323,0.083715366,0.84071905,-6.25E-10,1.02E-09,-0.609979633,0.541875299,0.747041445
149,PortalVasc_mk,Cigarettes per day,0.068470578,0.066932616,0.013441087,0.977538358,0.196304559,0.907060709,-2.06E-09,2.39E-09,-0.863017958,0.388127594,0.631245168
220,OT3_mk,Neuroticism,0.072670097,0.071009868,0.005727547,0.977153893,0.07881573,0.772144282,-2.57E-09,1.68E-09,-1.529153021,0.126226514,0.347478667
216,OT3_mk,Type 2 Diabetes,0.072670097,0.070644197,0.020908897,0.97212197,0.287723538,0.922713949,-7.11E-09,5.04E-09,-1.411554921,0.158081054,0.393642902
100,OT1_mk,Neuroticism,0.072907802,0.070845906,0.006085951,0.97171913,0.083474612,0.735245694,-2.43E-09,1.81E-09,-1.338798479,0.180636286,0.407067687
238,Astro_mk,Schizophrenia,0.06956466,0.067545184,0.005735271,0.970969793,0.082445185,0.724747551,-9.87E-09,5.78E-09,-1.707910713,0.087652911,0.280489315
289,SON_mk,Cigarettes per day,0.064386808,0.062072463,0.008257555,0.964055603,0.12824918,0.779293642,-4.14E-09,2.42E-09,-1.710898804,0.087099795,0.280489315
280,ARC1_mk,Neuroticism,0.057865425,0.055726336,0.00482943,0.963033385,0.083459683,0.658999857,-1.68E-09,1.73E-09,-0.96977301,0.332159649,0.571457461
108,vARC_mk,Age of smoking,0.055428483,0.053295586,0.007921353,0.961519842,0.142911233,0.78735328,-1.68E-09,1.28E-09,-1.318374159,0.187378427,0.410692443
150,PortalVasc_mk,Drinks per week,0.068470578,0.06566497,0.011907355,0.959024626,0.173904703,0.811365588,-1.39E-09,1.37E-09,-1.013969273,0.310597415,0.561532049
311,OT2_mk,Smoking cessation,0.070821295,0.067754067,0.006478683,0.956690603,0.091479304,0.63692018,-2.88E-09,1.38E-09,-2.081328195,0.037403876,0.189987942
316,OT2_mk,Type 2 Diabetes,0.070821295,0.067610857,0.022620488,0.954668462,0.319402351,0.886980656,-7.97E-09,5.36E-09,-1.486226084,0.13721933,0.359919555
131,Vascular_mk,Smoking cessation,0.066030113,0.062654738,0.006731713,0.948881283,0.10194914,0.615445834,-2.08E-09,1.30E-09,-1.597603915,0.110131155,0.314660442
75,ARC2_mk,Depression,0.059319002,0.056157487,0.006349651,0.946703175,0.107042453,0.618883442,-7.92E-10,1.30E-09,-0.607677758,0.543401217,0.747041445
61,ARC2_mk,ADHD,0.059319002,0.055925143,0.006783457,0.942786323,0.114355549,0.618479768,-3.64E-09,3.70E-09,-0.983841398,0.325193501,0.569853959
143,PortalVasc_mk,Anorexia,0.068470578,0.064435303,0.012827457,0.941065562,0.187342612,0.752303499,1.48E-09,8.22E-09,0.179786418,0.857320246,0.93472292
115,vARC_mk,Depression,0.055428483,0.052028475,0.005589659,0.938659559,0.100844521,0.542908317,-9.22E-10,1.22E-09,-0.757717943,0.448619855,0.690891314
239,Astro_mk,Education Years,0.06956466,0.06519972,0.005997012,0.93725348,0.086207739,0.467443707,-2.30E-09,2.05E-09,-1.123639674,0.261165918,0.512718367
241,PeriVN_mk,ADHD,0.069646523,0.065106167,0.008120483,0.934808573,0.116595665,0.575530294,-6.39E-09,3.73E-09,-1.714551043,0.086427571,0.280489315
215,OT3_mk,Depression,0.072670097,0.067628301,0.00630108,0.930620769,0.086708023,0.421278368,-1.42E-09,1.02E-09,-1.38323533,0.16659272,0.397833361
53,vVMH_mk,Height,0.081397426,0.075399757,0.006367049,0.926316235,0.07822175,0.346328092,-2.80E-08,7.87E-09,-3.553789029,0.000379724,0.024302316
95,OT1_mk,Depression,0.072907802,0.06714858,0.007046635,0.921006787,0.096651313,0.415135529,-1.30E-09,1.22E-09,-1.063517736,0.287547226,0.547141926
229,Astro_mk,Cigarettes per day,0.06956466,0.062912388,0.008424385,0.904372816,0.121101502,0.421477697,-4.35E-09,1.99E-09,-2.189723977,0.028544261,0.166521933
124,Vascular_mk,Autism,0.066030113,0.059560489,0.016000243,0.902020101,0.242317367,0.678453827,1.26E-09,7.80E-09,0.161813232,0.871452933,0.936732338
126,Vascular_mk,Bipolar,0.066030113,0.05953162,0.008033494,0.901582891,0.121664096,0.416130372,-6.89E-09,4.31E-09,-1.599953393,0.109608923,0.314660442
240,Astro_mk,Neuroticism,0.06956466,0.06270291,0.005758779,0.901361545,0.082783114,0.235779948,-1.82E-09,1.76E-09,-1.03210257,0.30202407,0.552721619
56,vVMH_mk,Type 2 Diabetes,0.081397426,0.072369106,0.022275389,0.889083463,0.273662082,0.683061832,-3.37E-09,4.71E-09,-0.715709377,0.47417082,0.705742615
158,PortalVasc_mk,Schizophrenia,0.068470578,0.060825568,0.007130805,0.888346061,0.10414408,0.282680702,-1.17E-08,7.19E-09,-1.626135254,0.103920886,0.307913736
160,PortalVasc_mk,Neuroticism,0.068470578,0.060640004,0.007259529,0.885635928,0.106024064,0.277155489,-1.31E-09,2.15E-09,-0.607707712,0.543381347,0.747041445
121,Vascular_mk,ADHD,0.066030113,0.058018282,0.008063457,0.878663992,0.122117876,0.323102326,1.59E-09,3.69E-09,0.430068521,0.667145798,0.827467656
303,OT2_mk,Anorexia,0.070821295,0.062186823,0.009861419,0.878080857,0.139243699,0.378602898,-7.90E-09,6.24E-09,-1.266185109,0.205446818,0.435383984
223,Astro_mk,Anorexia,0.06956466,0.060674174,0.011659974,0.872198242,0.167613476,0.440004009,-3.31E-09,7.63E-09,-0.434151232,0.664178624,0.82699284
83,OT1_mk,Anorexia,0.072907802,0.063569732,0.011238222,0.871919472,0.154142923,0.405344514,-8.63E-09,6.93E-09,-1.244994536,0.213133759,0.447673155
136,Vascular_mk,Type 2 Diabetes,0.066030113,0.057182125,0.021709857,0.866000717,0.32878722,0.682651453,-8.14E-09,5.40E-09,-1.506480743,0.131943807,0.3489423
145,PortalVasc_mk,BMI,0.068470578,0.059057246,0.00422005,0.862520049,0.061633045,0.028616266,-9.21E-09,2.27E-09,-4.053567413,5.04E-05,0.008070793
146,PortalVasc_mk,Bipolar,0.068470578,0.058908281,0.007118315,0.860344447,0.103961654,0.179630304,-1.04E-08,3.83E-09,-2.730332103,0.006327055,0.080986307
284,SON_mk,Autism,0.064386808,0.055258409,0.017811732,0.858225636,0.276636359,0.595521831,-7.99E-09,9.27E-09,-0.861875183,0.388756207,0.631245168
221,Astro_mk,ADHD,0.06956466,0.059509763,0.00724235,0.855459692,0.104109613,0.165633078,-3.97E-09,3.46E-09,-1.145950133,0.251815786,0.497413898
16,VMH1_mk,Type 2 Diabetes,0.08102166,0.069070206,0.02458961,0.852490623,0.30349428,0.625724427,-5.23E-09,5.29E-09,-0.989254871,0.322538458,0.569853959
196,GABA2_mk,Type 2 Diabetes,0.077342678,0.065831189,0.023357164,0.851162522,0.301995805,0.618309384,-6.94E-09,5.16E-09,-1.344006045,0.178946432,0.406279144
315,OT2_mk,Depression,0.070821295,0.059915491,0.00646338,0.846009532,0.091263228,0.094096425,-1.86E-09,1.16E-09,-1.609527792,0.107500983,0.312730132
227,Astro_mk,Epilepsy,0.06956466,0.058767474,0.011183969,0.844789209,0.160770839,0.327424839,-5.21E-08,1.66E-08,-3.146157588,0.001654308,0.043642951
320,OT2_mk,Neuroticism,0.070821295,0.059139451,0.006053845,0.835051811,0.08548058,0.055057954,-4.84E-09,1.86E-09,-2.600763958,0.009301643,0.105481071
234,Astro_mk,Intelligence,0.06956466,0.05722087,0.005287018,0.8225566,0.076001486,0.021065016,-8.12E-09,2.59E-09,-3.141694143,0.001679734,0.043642951
235,Astro_mk,Depression,0.06956466,0.056852776,0.006423905,0.817265201,0.092344376,0.045417401,-1.29E-09,1.07E-09,-1.198868772,0.230578976,0.466995394
148,PortalVasc_mk,Age of smoking,0.068470578,0.054506335,0.010368448,0.796054838,0.151429245,0.17515081,-2.32E-09,1.33E-09,-1.741939264,0.081519073,0.280489315
228,Astro_mk,Age of smoking,0.06956466,0.054779484,0.010712856,0.787461395,0.153998538,0.163479518,-2.78E-09,1.29E-09,-2.160907552,0.030702481,0.166521933
155,PortalVasc_mk,Depression,0.068470578,0.053696386,0.008194328,0.784225692,0.119676634,0.070388484,-1.07E-09,1.49E-09,-0.716344616,0.473778584,0.705742615
125,Vascular_mk,BMI,0.066030113,0.050115793,0.004922717,0.758983911,0.074552611,0.001574429,-1.10E-08,2.72E-09,-4.053773751,5.04E-05,0.008070793
232,Astro_mk,Smoking initiation,0.06956466,0.052524442,0.005798412,0.755044905,0.083352835,0.003259133,-2.03E-09,9.67E-10,-2.099874342,0.035739896,0.184463981
154,PortalVasc_mk,Intelligence,0.068470578,0.051569572,0.005743732,0.753163964,0.083886126,0.003845005,-8.96E-09,2.80E-09,-3.203646319,0.001356991,0.043423701
159,PortalVasc_mk,Education Years,0.068470578,0.051309517,0.005911044,0.74936591,0.086329688,0.003952314,-5.64E-09,2.18E-09,-2.58390859,0.009768768,0.105481071
139,Vascular_mk,Education Years,0.066030113,0.049327808,0.005212661,0.747050182,0.078943687,0.0015887,-3.62E-09,1.88E-09,-1.925326463,0.054188529,0.225153425
123,Vascular_mk,Anorexia,0.066030113,0.048960362,0.012974847,0.741485367,0.196498943,0.181075467,-2.74E-09,8.46E-09,-0.323539164,0.746286953,0.873701179
141,PortalVasc_mk,ADHD,0.068470578,0.050378752,0.008242524,0.735772261,0.120380524,0.027393753,-6.36E-09,3.88E-09,-1.641329025,0.100729134,0.301246009
138,Vascular_mk,Schizophrenia,0.066030113,0.048301087,0.007095056,0.731500901,0.107451825,0.012903221,-1.71E-08,7.50E-09,-2.273684348,0.022984972,0.159271203
134,Vascular_mk,Intelligence,0.066030113,0.047714056,0.005601514,0.722610545,0.084832726,0.001285707,-6.83E-09,2.91E-09,-2.345581055,0.018997447,0.154998854
140,Vascular_mk,Neuroticism,0.066030113,0.0476399,0.005110782,0.721487492,0.077400782,0.000407478,-2.86E-09,1.60E-09,-1.78351835,0.074501964,0.270916231
288,SON_mk,Age of smoking,0.064386808,0.045802553,0.009319897,0.711365482,0.144748545,0.043295051,-3.55E-09,1.23E-09,-2.885342612,0.003909879,0.062558065
137,Vascular_mk,Parkinson Disease,0.066030113,0.046919118,0.022212496,0.710571525,0.336399482,0.381396426,-9.70E-09,3.78E-09,-2.567136887,0.010254212,0.105481071
129,Vascular_mk,Cigarettes per day,0.066030113,0.046738984,0.010594836,0.707843476,0.160454616,0.060841463,-5.67E-09,2.06E-09,-2.754330921,0.005881227,0.078416359
128,Vascular_mk,Age of smoking,0.066030113,0.044396941,0.010353377,0.672374147,0.156797806,0.03585931,-2.74E-09,1.42E-09,-1.923830622,0.054375818,0.225153425
224,Astro_mk,Autism,0.06956466,0.043689845,0.015771884,0.628046552,0.226722642,0.067405845,-1.34E-08,6.92E-09,-1.934990554,0.052991455,0.225153425
152,PortalVasc_mk,Smoking initiation,0.068470578,0.042558977,0.006766786,0.62156591,0.098827645,0.000136107,-3.23E-09,1.10E-09,-2.930452301,0.00338469,0.057005297
144,PortalVasc_mk,Autism,0.068470578,0.041249255,0.016615756,0.602437661,0.242670007,0.076510173,-1.38E-08,7.68E-09,-1.799677037,0.071911649,0.269563681
132,Vascular_mk,Smoking initiation,0.066030113,0.038839496,0.006049135,0.588208842,0.091611769,1.30E-05,-1.82E-09,1.09E-09,-1.67429513,0.094072611,0.289454188
135,Vascular_mk,Depression,0.066030113,0.031305518,0.00658212,0.47410972,0.099683616,1.89E-07,-3.77E-09,1.08E-09,-3.482416607,0.00049691,0.025956822
