NAME	ORIGINAL SIZE	AFTER RESTRICTING TO DATASET	STATUS	
GOBP_MITOCHONDRIAL_MEMBRANE_ORGANIZATION	119	112		
GOBP_INNER_MITOCHONDRIAL_MEMBRANE_ORGANIZATION	40	40		
GOBP_OUTER_MITOCHONDRIAL_MEMBRANE_ORGANIZATION	13		Rejected!	
GOBP_PLASMA_MEMBRANE_ORGANIZATION	170	116		
GOBP_CYTOSKELETON_ORGANIZATION	1509		Rejected!	
GOBP_ACTIN_FILAMENT_ORGANIZATION	442	361		
GOBP_MICROTUBULE_BASED_PROCESS	945		Rejected!	
GOBP_MICROTUBULE_BASED_MOVEMENT	419	318		
GOBP_MICROTUBULE_DEPOLYMERIZATION	46	36		
GOBP_MICROTUBULE_NUCLEATION	38	37		
GOBP_TUBULIN_COMPLEX_ASSEMBLY	8		Rejected!	
GOBP_POST_CHAPERONIN_TUBULIN_FOLDING_PATHWAY	6		Rejected!	
GOBP_CYTOPLASM_ORGANIZATION	10		Rejected!	
GOBP_ENDOPLASMIC_RETICULUM_ORGANIZATION	93	88		
GOBP_GOLGI_ORGANIZATION	158	130		
GOBP_PEROXISOME_ORGANIZATION	37	35		
GOBP_ENDOSOME_ORGANIZATION	97	90		
GOBP_VACUOLE_ORGANIZATION	217	199		
GOBP_VACUOLAR_TRANSPORT	166	152		
GOBP_VACUOLAR_ACIDIFICATION	33	30		
GOBP_PROTEIN_CATABOLIC_PROCESS_IN_THE_VACUOLE	23	22		
GOBP_LYSOSOMAL_TRANSPORT	133	120		
GOBP_LYSOSOMAL_LUMEN_ACIDIFICATION	21	21		
GOBP_CELL_CELL_JUNCTION_ASSEMBLY	158	110		
GOBP_CELL_CYCLE	1847		Rejected!	
GOBP_SPINDLE_ORGANIZATION	214	149		
GOBP_MITOTIC_SPINDLE_ORGANIZATION	132	97		
GOBP_SPINDLE_ASSEMBLY_INVOLVED_IN_FEMALE_MEIOSIS	6		Rejected!	
GOBP_CHROMOSOME_SEGREGATION	452	317		
GOBP_SISTER_CHROMATID_COHESION	59	40		
GOBP_REGULATION_OF_SISTER_CHROMATID_COHESION	18	15		
GOBP_MITOTIC_SISTER_CHROMATID_COHESION	30	23		
GOBP_MITOTIC_CHROMOSOME_CONDENSATION	19		Rejected!	
GOBP_MITOTIC_NUCLEAR_MEMBRANE_DISASSEMBLY	7		Rejected!	
GOBP_MITOTIC_METAPHASE_PLATE_CONGRESSION	59	44		
GOBP_REGULATION_OF_MITOTIC_NUCLEAR_DIVISION	117	68		
GOBP_MITOTIC_CELL_CYCLE_CHECKPOINT_SIGNALING	140	101		
GOBP_MITOTIC_G2_DNA_DAMAGE_CHECKPOINT_SIGNALING	35	28		
GOBP_REGULATION_OF_EXIT_FROM_MITOSIS	18		Rejected!	
GOBP_HOMOLOGOUS_CHROMOSOME_PAIRING_AT_MEIOSIS	53	25		
GOBP_MALE_MEIOTIC_NUCLEAR_DIVISION	53	23		
GOBP_MALE_MEIOSIS_I	28		Rejected!	
GOBP_FEMALE_MEIOTIC_NUCLEAR_DIVISION	35	17		
GOBP_FEMALE_MEIOSIS_I	13		Rejected!	
GOBP_CELL_ADHESION	1524		Rejected!	
GOBP_HOMOPHILIC_CELL_ADHESION_VIA_PLASMA_MEMBRANE_ADHESION_MOLECULES	170	96		
GOBP_HETEROPHILIC_CELL_CELL_ADHESION_VIA_PLASMA_MEMBRANE_CELL_ADHESION_MOLECULES	52	32		
GOBP_NEURON_CELL_CELL_ADHESION	16	15		
GOBP_LEUKOCYTE_CELL_CELL_ADHESION	415	265		
GOBP_CELL_MATRIX_ADHESION	239	182		
GOBP_NEGATIVE_REGULATION_OF_CELL_ADHESION	312	207		
GOBP_ESTABLISHMENT_OR_MAINTENANCE_OF_CELL_POLARITY	228	201		
GOBP_ESTABLISHMENT_OF_TISSUE_POLARITY	74	67		
GOBP_ENZYME_LINKED_RECEPTOR_PROTEIN_SIGNALING_PATHWAY	1020		Rejected!	
GOBP_RECEPTOR_GUANYLYL_CYCLASE_SIGNALING_PATHWAY	11		Rejected!	
GOBP_TRANSMEMBRANE_RECEPTOR_PROTEIN_TYROSINE_KINASE_SIGNALING_PATHWAY	642	473		
GOBP_ACTIVATION_OF_TRANSMEMBRANE_RECEPTOR_PROTEIN_TYROSINE_KINASE_ACTIVITY	7		Rejected!	
GOBP_SIGNAL_COMPLEX_ASSEMBLY	8		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_EPIDERMAL_GROWTH_FACTOR_ACTIVATED_RECEPTOR_ACTIVITY	14		Rejected!	
GOBP_REGULATION_OF_EPIDERMAL_GROWTH_FACTOR_ACTIVATED_RECEPTOR_ACTIVITY	30	23		
GOBP_TRANSMEMBRANE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY	403	294		
GOBP_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_SIGNALING_PATHWAY	222	177		
GOBP_COMMON_PARTNER_SMAD_PROTEIN_PHOSPHORYLATION	7		Rejected!	
GOBP_SMAD_PROTEIN_COMPLEX_ASSEMBLY	13		Rejected!	
GOBP_TRANSMEMBRANE_RECEPTOR_PROTEIN_TYROSINE_PHOSPHATASE_SIGNALING_PATHWAY	6		Rejected!	
GOBP_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY	1274	470		
GOBP_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY_COUPLED_TO_CYCLIC_NUCLEOTIDE_SECOND_MESSENGER	56	26		
GOBP_ADENYLATE_CYCLASE_MODULATING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY	234	143		
GOBP_ADENYLATE_CYCLASE_ACTIVATING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY	140	85		
GOBP_ACTIVATION_OF_ADENYLATE_CYCLASE_ACTIVITY	25	16		
GOBP_ADENYLATE_CYCLASE_ACTIVATING_DOPAMINE_RECEPTOR_SIGNALING_PATHWAY	9		Rejected!	
GOBP_ADENYLATE_CYCLASE_INHIBITING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY	80	53		
GOBP_ADENYLATE_CYCLASE_INHIBITING_DOPAMINE_RECEPTOR_SIGNALING_PATHWAY	6		Rejected!	
GOBP_ADENYLATE_CYCLASE_INHIBITING_G_PROTEIN_COUPLED_GLUTAMATE_RECEPTOR_SIGNALING_PATHWAY	9		Rejected!	
GOBP_ADENYLATE_CYCLASE_INHIBITING_G_PROTEIN_COUPLED_ACETYLCHOLINE_RECEPTOR_SIGNALING_PATHWAY	8		Rejected!	
GOBP_ADENYLATE_CYCLASE_INHIBITING_SEROTONIN_RECEPTOR_SIGNALING_PATHWAY	7		Rejected!	
GOBP_PHOSPHOLIPASE_C_ACTIVATING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY	113	65		
GOBP_ACTIVATION_OF_PHOSPHOLIPASE_C_ACTIVITY	30	17		
GOBP_POSITIVE_REGULATION_OF_CYTOSOLIC_CALCIUM_ION_CONCENTRATION	179	112		
GOBP_PROTEIN_KINASE_C_ACTIVATING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY	27	22		
GOBP_PHOSPHOLIPASE_C_ACTIVATING_G_PROTEIN_COUPLED_ACETYLCHOLINE_RECEPTOR_SIGNALING_PATHWAY	8		Rejected!	
GOBP_SEROTONIN_RECEPTOR_SIGNALING_PATHWAY	39		Rejected!	
GOBP_DOPAMINE_RECEPTOR_SIGNALING_PATHWAY	40	34		
GOBP_G_PROTEIN_COUPLED_ACETYLCHOLINE_RECEPTOR_SIGNALING_PATHWAY	21	18		
GOBP_GAMMA_AMINOBUTYRIC_ACID_SIGNALING_PATHWAY	28	22		
GOBP_GLUTAMATE_RECEPTOR_SIGNALING_PATHWAY	52	44		
GOBP_G_PROTEIN_COUPLED_GLUTAMATE_RECEPTOR_SIGNALING_PATHWAY	14		Rejected!	
GOBP_TACHYKININ_RECEPTOR_SIGNALING_PATHWAY	6		Rejected!	
GOBP_NEUROPEPTIDE_SIGNALING_PATHWAY	109	54		
GOBP_NOTCH_SIGNALING_PATHWAY	179	141		
GOBP_NOTCH_RECEPTOR_PROCESSING	9		Rejected!	
GOBP_POSITIVE_REGULATION_OF_TRANSCRIPTION_OF_NOTCH_RECEPTOR_TARGET	7		Rejected!	
GOBP_WNT_SIGNALING_PATHWAY_CALCIUM_MODULATING_PATHWAY	5		Rejected!	
GOBP_SMOOTHENED_SIGNALING_PATHWAY	146	120		
GOBP_INTEGRIN_MEDIATED_SIGNALING_PATHWAY	114	91		
GOBP_OSMOSENSORY_SIGNALING_PATHWAY	6		Rejected!	
GOBP_I_KAPPAB_KINASE_NF_KAPPAB_SIGNALING	293	234		
GOBP_ACTIVATION_OF_NF_KAPPAB_INDUCING_KINASE_ACTIVITY	18		Rejected!	
GOBP_I_KAPPAB_PHOSPHORYLATION	21	18		
GOBP_CYTOPLASMIC_SEQUESTERING_OF_NF_KAPPAB	8		Rejected!	
GOBP_JNK_CASCADE	171	131		
GOBP_TYROSINE_PHOSPHORYLATION_OF_STAT_PROTEIN	87	42		
GOBP_NITRIC_OXIDE_MEDIATED_SIGNAL_TRANSDUCTION	29	17		
GOBP_SMALL_GTPASE_MEDIATED_SIGNAL_TRANSDUCTION	484	416		
GOBP_RAS_PROTEIN_SIGNAL_TRANSDUCTION	334	286		
GOBP_RHO_PROTEIN_SIGNAL_TRANSDUCTION	131	109		
GOBP_CELL_CELL_SIGNALING	1697		Rejected!	
GOBP_NEUROTRANSMITTER_SECRETION	142	121		
GOBP_NEURON_NEURON_SYNAPTIC_TRANSMISSION	6		Rejected!	
GOBP_SYNAPTIC_TRANSMISSION_CHOLINERGIC	29	16		
GOBP_ENSHEATHMENT_OF_NEURONS	146	133		
GOBP_NEUROMUSCULAR_SYNAPTIC_TRANSMISSION	30	18		
GOBP_GAMETE_GENERATION	770	443		
GOBP_GERM_CELL_DEVELOPMENT	319	176		
GOBP_SPERM_AXONEME_ASSEMBLY	28	21		
GOBP_SPERMATID_NUCLEUS_DIFFERENTIATION	27	16		
GOBP_FEMALE_GAMETE_GENERATION	153	89		
GOBP_INSEMINATION	13		Rejected!	
GOBP_SINGLE_FERTILIZATION	164	65		
GOBP_BINDING_OF_SPERM_TO_ZONA_PELLUCIDA	38	16		
GOBP_ACROSOME_REACTION	40	17		
GOBP_PENETRATION_OF_ZONA_PELLUCIDA	9		Rejected!	
GOBP_EGG_ACTIVATION	11		Rejected!	
GOBP_REGULATION_OF_MITOTIC_CELL_CYCLE	520	386		
GOBP_BLASTODERM_SEGMENTATION	21		Rejected!	
GOBP_TRIPARTITE_REGIONAL_SUBDIVISION	16		Rejected!	
GOBP_ZYGOTIC_DETERMINATION_OF_ANTERIOR_POSTERIOR_AXIS_EMBRYO	6		Rejected!	
GOBP_THORAX_AND_ANTERIOR_ABDOMEN_DETERMINATION	5		Rejected!	
GOBP_GASTRULATION	196	141		
GOBP_SEGMENT_SPECIFICATION	17		Rejected!	
GOBP_COMPARTMENT_PATTERN_SPECIFICATION	5		Rejected!	
GOBP_PATTERN_SPECIFICATION_PROCESS	467	313		
GOBP_ECTODERM_DEVELOPMENT	21	17		
GOBP_NEUROBLAST_PROLIFERATION	73	63		
GOBP_NEGATIVE_REGULATION_OF_NEUROBLAST_PROLIFERATION	11		Rejected!	
GOBP_AXONAL_FASCICULATION	21	20		
GOBP_SYNAPSE_ASSEMBLY	197	165		
GOBP_CENTRAL_NERVOUS_SYSTEM_DEVELOPMENT	1075		Rejected!	
GOBP_VENTRAL_MIDLINE_DEVELOPMENT	6		Rejected!	
GOBP_PERIPHERAL_NERVOUS_SYSTEM_DEVELOPMENT	76	58		
GOBP_SENSORY_ORGAN_DEVELOPMENT	571	401		
GOBP_SALIVARY_GLAND_DEVELOPMENT	34	24		
GOBP_FOREGUT_MORPHOGENESIS	10		Rejected!	
GOBP_ENDODERM_DEVELOPMENT	83	60		
GOBP_MIDGUT_DEVELOPMENT	11		Rejected!	
GOBP_MESODERM_DEVELOPMENT	137	84		
GOBP_MESODERMAL_CELL_FATE_SPECIFICATION	13		Rejected!	
GOBP_GONADAL_MESODERM_DEVELOPMENT	9		Rejected!	
GOBP_HEART_DEVELOPMENT	612	451		
GOBP_ADULT_HEART_DEVELOPMENT	13		Rejected!	
GOBP_MUSCLE_ORGAN_DEVELOPMENT	351	241		
GOBP_MYOBLAST_FUSION	48	31		
GOBP_NEUROMUSCULAR_JUNCTION_DEVELOPMENT	49	41		
GOBP_SEX_DETERMINATION	22		Rejected!	
GOBP_SEX_DIFFERENTIATION	283	181		
GOBP_DOSAGE_COMPENSATION	32	30		
GOBP_EMBRYO_IMPLANTATION	57	39		
GOBP_PARTURITION	15		Rejected!	
GOBP_AGING	169	131		
GOBP_RESPONSE_TO_NUTRIENT	156	103		
GOBP_RESPIRATORY_GASEOUS_EXCHANGE_BY_RESPIRATORY_SYSTEM	74	53		
GOBP_DIGESTION	139	60		
GOBP_EXCRETION	39	26		
GOBP_BODY_FLUID_SECRETION	91	56		
GOBP_LACTATION	42	33		
GOBP_BLOOD_COAGULATION_INTRINSIC_PATHWAY	8		Rejected!	
GOBP_HEMOSTASIS	231	160		
GOBP_SENSORY_PERCEPTION	1003	314		
GOBP_PHOTOTRANSDUCTION	49	19		
GOBP_PHOTOTRANSDUCTION_VISIBLE_LIGHT	20		Rejected!	
GOBP_SENSORY_PERCEPTION_OF_CHEMICAL_STIMULUS	536	37		
GOBP_SENSORY_PERCEPTION_OF_SMELL	456	18		
GOBP_BEHAVIOR	644	496		
GOBP_LEARNING	152	132		
GOBP_MEMORY	124	106		
GOBP_SHORT_TERM_MEMORY	11		Rejected!	
GOBP_LONG_TERM_MEMORY	37	32		
GOBP_COPULATION	22		Rejected!	
GOBP_RHYTHMIC_BEHAVIOR	46	36		
GOBP_CIRCADIAN_RHYTHM	207	160		
GOBP_GROOMING_BEHAVIOR	19	15		
GOBP_LOCOMOTORY_BEHAVIOR	202	168		
GOBP_FEEDING_BEHAVIOR	110	64		
GOBP_VISUAL_BEHAVIOR	54	45		
GOBP_CHEMOSENSORY_BEHAVIOR	20		Rejected!	
GOBP_MECHANOSENSORY_BEHAVIOR	14		Rejected!	
GOBP_REGULATION_OF_HEART_CONTRACTION	214	156		
GOBP_TRNA_PROCESSING	135	131		
GOBP_CELL_RECOGNITION	156	91		
GOBP_NEURON_RECOGNITION	46	41		
GOBP_MOTOR_NEURON_AXON_GUIDANCE	24	21		
GOBP_MITOCHONDRIAL_FUSION	33	32		
GOBP_TOLL_SIGNALING_PATHWAY	7		Rejected!	
GOBP_MESODERMAL_CELL_MIGRATION	5		Rejected!	
GOBP_AXO_DENDRITIC_TRANSPORT	79	76		
GOBP_ANTEROGRADE_AXONAL_TRANSPORT	50	48		
GOBP_RETROGRADE_AXONAL_TRANSPORT	21	20		
GOBP_ACTIN_POLYMERIZATION_OR_DEPOLYMERIZATION	191	159		
GOBP_NEGATIVE_REGULATION_OF_DNA_REPLICATION	32	24		
GOBP_STEROID_METABOLIC_PROCESS	323	210		
GOBP_BILE_ACID_METABOLIC_PROCESS	49	31		
GOBP_C21_STEROID_HORMONE_METABOLIC_PROCESS	37	25		
GOBP_ANDROGEN_METABOLIC_PROCESS	30	19		
GOBP_ESTROGEN_METABOLIC_PROCESS	40	16		
GOBP_GLUCOCORTICOID_METABOLIC_PROCESS	25	18		
GOBP_MINERALOCORTICOID_METABOLIC_PROCESS	14		Rejected!	
GOBP_SPERMINE_METABOLIC_PROCESS	5		Rejected!	
GOBP_SPERMIDINE_METABOLIC_PROCESS	9		Rejected!	
GOBP_REGULATION_OF_BLOOD_PRESSURE	187	114		
GOBP_OPSONIZATION	17		Rejected!	
GOBP_SULFATE_TRANSPORT	19		Rejected!	
GOBP_REGULATION_OF_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY	138	102		
GOBP_POSITIVE_REGULATION_OF_CELL_POPULATION_PROLIFERATION	986		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_CELL_POPULATION_PROLIFERATION	788		Rejected!	
GOBP_INSULIN_RECEPTOR_SIGNALING_PATHWAY	130	101		
GOBP_INTRACELLULAR_MRNA_LOCALIZATION	10		Rejected!	
GOBP_ISOPRENOID_BIOSYNTHETIC_PROCESS	30	24		
GOBP_ISOPRENOID_CATABOLIC_PROCESS	10		Rejected!	
GOBP_ASSOCIATIVE_LEARNING	86	74		
GOBP_G2_MI_TRANSITION_OF_MEIOTIC_CELL_CYCLE	6		Rejected!	
GOBP_ENDOSOME_TO_LYSOSOME_TRANSPORT	75	68		
GOBP_HISTONE_MRNA_METABOLIC_PROCESS	24	24		
GOBP_DETERMINATION_OF_ADULT_LIFESPAN	20	15		
GOBP_ADULT_FEEDING_BEHAVIOR	10		Rejected!	
GOBP_ADULT_LOCOMOTORY_BEHAVIOR	81	66		
GOBP_GLIAL_CELL_MIGRATION	59	54		
GOBP_GERM_CELL_MIGRATION	8		Rejected!	
GOBP_ASYMMETRIC_CELL_DIVISION	18		Rejected!	
GOBP_REGULATION_OF_CELL_SHAPE	138	123		
GOBP_REGULATION_OF_CELL_SIZE	179	160		
GOBP_RNA_SPLICING	463	406		
GOBP_RESPIRATORY_CHAIN_COMPLEX_IV_ASSEMBLY	30	30		
GOBP_FIBROBLAST_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY	86	55		
GOBP_EPIDERMIS_DEVELOPMENT	375	194		
GOBP_REGULATION_OF_SYNAPTIC_ASSEMBLY_AT_NEUROMUSCULAR_JUNCTION	6		Rejected!	
GOBP_REGULATION_OF_SMOOTHENED_SIGNALING_PATHWAY	87	70		
GOBP_REGULATION_OF_NOTCH_SIGNALING_PATHWAY	97	81		
GOBP_PHOTORECEPTOR_CELL_MORPHOGENESIS	5		Rejected!	
GOBP_ATTACHMENT_OF_SPINDLE_MICROTUBULES_TO_KINETOCHORE	43	29		
GOBP_LIPID_BIOSYNTHETIC_PROCESS	731		Rejected!	
GOBP_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_VIA_DEATH_DOMAIN_RECEPTORS	86	66		
GOBP_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_RESPONSE_TO_OSMOTIC_STRESS	10		Rejected!	
GOBP_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_RESPONSE_TO_DNA_DAMAGE	103	89		
GOBP_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_RESPONSE_TO_OXIDATIVE_STRESS	45	38		
GOBP_ACTIVATION_OF_CYSTEINE_TYPE_ENDOPEPTIDASE_ACTIVITY_INVOLVED_IN_APOPTOTIC_PROCESS_BY_CYTOCHROME_C	7		Rejected!	
GOBP_APOPTOTIC_MITOCHONDRIAL_CHANGES	110	98		
GOBP_CARBOHYDRATE_TRANSPORT	156	105		
GOBP_AMINO_ACID_BIOSYNTHETIC_PROCESS	79	63		
GOBP_PHOSPHOLIPID_BIOSYNTHETIC_PROCESS	255	226		
GOBP_PYRIMIDINE_CONTAINING_COMPOUND_SALVAGE	7		Rejected!	
GOBP_PENTOSE_PHOSPHATE_SHUNT_NON_OXIDATIVE_BRANCH	6		Rejected!	
GOBP_MACROMOLECULE_CATABOLIC_PROCESS	1408		Rejected!	
GOBP_AEROBIC_RESPIRATION	196	180		
GOBP_FATTY_ACID_CATABOLIC_PROCESS	105	91		
GOBP_AMINO_ACID_CATABOLIC_PROCESS	113	83		
GOBP_GLUTAMINE_FAMILY_AMINO_ACID_METABOLIC_PROCESS	80	57		
GOBP_GLUTAMINE_FAMILY_AMINO_ACID_CATABOLIC_PROCESS	27	19		
GOBP_ASPARTATE_FAMILY_AMINO_ACID_METABOLIC_PROCESS	47	39		
GOBP_ASPARTATE_FAMILY_AMINO_ACID_BIOSYNTHETIC_PROCESS	21	18		
GOBP_ASPARTATE_FAMILY_AMINO_ACID_CATABOLIC_PROCESS	17		Rejected!	
GOBP_SERINE_FAMILY_AMINO_ACID_METABOLIC_PROCESS	40	31		
GOBP_SERINE_FAMILY_AMINO_ACID_BIOSYNTHETIC_PROCESS	21		Rejected!	
GOBP_SERINE_FAMILY_AMINO_ACID_CATABOLIC_PROCESS	15		Rejected!	
GOBP_AROMATIC_AMINO_ACID_METABOLIC_PROCESS	32	16		
GOBP_AROMATIC_AMINO_ACID_FAMILY_CATABOLIC_PROCESS	16		Rejected!	
GOBP_PYRUVATE_FAMILY_AMINO_ACID_METABOLIC_PROCESS	5		Rejected!	
GOBP_BRANCHED_CHAIN_AMINO_ACID_METABOLIC_PROCESS	27	27		
GOBP_BRANCHED_CHAIN_AMINO_ACID_BIOSYNTHETIC_PROCESS	5		Rejected!	
GOBP_BRANCHED_CHAIN_AMINO_ACID_CATABOLIC_PROCESS	21	21		
GOBP_GLUTAMINE_FAMILY_AMINO_ACID_BIOSYNTHETIC_PROCESS	18		Rejected!	
GOBP_METHIONINE_BIOSYNTHETIC_PROCESS	12		Rejected!	
GOBP_HOMOSERINE_METABOLIC_PROCESS	6		Rejected!	
GOBP_GLYCOPROTEIN_METABOLIC_PROCESS	403	325		
GOBP_GLYCOPROTEIN_BIOSYNTHETIC_PROCESS	327	266		
GOBP_VITAMIN_BIOSYNTHETIC_PROCESS	20		Rejected!	
GOBP_VITAMIN_CATABOLIC_PROCESS	13		Rejected!	
GOBP_NUCLEOBASE_METABOLIC_PROCESS	40	34		
GOBP_PURINE_NUCLEOBASE_BIOSYNTHETIC_PROCESS	11		Rejected!	
GOBP_NUCLEOSIDE_METABOLIC_PROCESS	55	37		
GOBP_RIBONUCLEOSIDE_METABOLIC_PROCESS	35	19		
GOBP_DEOXYRIBONUCLEOSIDE_METABOLIC_PROCESS	11		Rejected!	
GOBP_NUCLEOSIDE_MONOPHOSPHATE_METABOLIC_PROCESS	77	63		
GOBP_NUCLEOSIDE_MONOPHOSPHATE_BIOSYNTHETIC_PROCESS	42	34		
GOBP_NUCLEOSIDE_MONOPHOSPHATE_CATABOLIC_PROCESS	19		Rejected!	
GOBP_PURINE_NUCLEOSIDE_MONOPHOSPHATE_METABOLIC_PROCESS	45	39		
GOBP_PURINE_NUCLEOSIDE_MONOPHOSPHATE_BIOSYNTHETIC_PROCESS	22	20		
GOBP_PURINE_NUCLEOSIDE_MONOPHOSPHATE_CATABOLIC_PROCESS	11		Rejected!	
GOBP_PYRIMIDINE_NUCLEOSIDE_MONOPHOSPHATE_METABOLIC_PROCESS	21	16		
GOBP_PYRIMIDINE_NUCLEOSIDE_MONOPHOSPHATE_BIOSYNTHETIC_PROCESS	15		Rejected!	
GOBP_PYRIMIDINE_NUCLEOSIDE_MONOPHOSPHATE_CATABOLIC_PROCESS	8		Rejected!	
GOBP_NUCLEOSIDE_DIPHOSPHATE_METABOLIC_PROCESS	134	113		
GOBP_NUCLEOSIDE_DIPHOSPHATE_BIOSYNTHETIC_PROCESS	13		Rejected!	
GOBP_NUCLEOSIDE_DIPHOSPHATE_CATABOLIC_PROCESS	12		Rejected!	
GOBP_PURINE_NUCLEOSIDE_DIPHOSPHATE_BIOSYNTHETIC_PROCESS	6		Rejected!	
GOBP_PURINE_NUCLEOSIDE_DIPHOSPHATE_CATABOLIC_PROCESS	5		Rejected!	
GOBP_PYRIMIDINE_NUCLEOSIDE_DIPHOSPHATE_METABOLIC_PROCESS	9		Rejected!	
GOBP_PYRIMIDINE_NUCLEOSIDE_DIPHOSPHATE_BIOSYNTHETIC_PROCESS	6		Rejected!	
GOBP_NUCLEOSIDE_TRIPHOSPHATE_METABOLIC_PROCESS	269	234		
GOBP_NUCLEOSIDE_TRIPHOSPHATE_BIOSYNTHETIC_PROCESS	134	125		
GOBP_NUCLEOSIDE_TRIPHOSPHATE_CATABOLIC_PROCESS	13		Rejected!	
GOBP_PURINE_NUCLEOSIDE_TRIPHOSPHATE_CATABOLIC_PROCESS	5		Rejected!	
GOBP_PYRIMIDINE_NUCLEOSIDE_TRIPHOSPHATE_METABOLIC_PROCESS	25	22		
GOBP_PYRIMIDINE_NUCLEOSIDE_TRIPHOSPHATE_BIOSYNTHETIC_PROCESS	19	18		
GOBP_PURINE_DEOXYRIBONUCLEOTIDE_METABOLIC_PROCESS	17		Rejected!	
GOBP_PURINE_DEOXYRIBONUCLEOTIDE_BIOSYNTHETIC_PROCESS	5		Rejected!	
GOBP_PURINE_DEOXYRIBONUCLEOTIDE_CATABOLIC_PROCESS	10		Rejected!	
GOBP_RIBONUCLEOSIDE_MONOPHOSPHATE_BIOSYNTHETIC_PROCESS	34	29		
GOBP_DEOXYRIBONUCLEOSIDE_MONOPHOSPHATE_BIOSYNTHETIC_PROCESS	9		Rejected!	
GOBP_RIBONUCLEOSIDE_MONOPHOSPHATE_CATABOLIC_PROCESS	15		Rejected!	
GOBP_DEOXYRIBONUCLEOSIDE_MONOPHOSPHATE_CATABOLIC_PROCESS	14		Rejected!	
GOBP_RIBONUCLEOSIDE_MONOPHOSPHATE_METABOLIC_PROCESS	60	49		
GOBP_DEOXYRIBONUCLEOSIDE_MONOPHOSPHATE_METABOLIC_PROCESS	24	16		
GOBP_NUCLEOSIDE_CATABOLIC_PROCESS	26		Rejected!	
GOBP_PURINE_DEOXYRIBONUCLEOSIDE_MONOPHOSPHATE_METABOLIC_PROCESS	10		Rejected!	
GOBP_PURINE_DEOXYRIBONUCLEOSIDE_MONOPHOSPHATE_CATABOLIC_PROCESS	6		Rejected!	
GOBP_PYRIMIDINE_RIBONUCLEOSIDE_MONOPHOSPHATE_METABOLIC_PROCESS	15		Rejected!	
GOBP_PYRIMIDINE_RIBONUCLEOSIDE_MONOPHOSPHATE_BIOSYNTHETIC_PROCESS	11		Rejected!	
GOBP_PYRIMIDINE_DEOXYRIBONUCLEOSIDE_MONOPHOSPHATE_METABOLIC_PROCESS	12		Rejected!	
GOBP_RIBONUCLEOSIDE_DIPHOSPHATE_METABOLIC_PROCESS	116	97		
GOBP_DEOXYRIBONUCLEOSIDE_DIPHOSPHATE_METABOLIC_PROCESS	6		Rejected!	
GOBP_CYCLIC_NUCLEOTIDE_METABOLIC_PROCESS	40	28		
GOBP_RIBONUCLEOSIDE_DIPHOSPHATE_BIOSYNTHETIC_PROCESS	9		Rejected!	
GOBP_CYCLIC_NUCLEOTIDE_BIOSYNTHETIC_PROCESS	21		Rejected!	
GOBP_RIBONUCLEOSIDE_DIPHOSPHATE_CATABOLIC_PROCESS	8		Rejected!	
GOBP_PYRIMIDINE_RIBONUCLEOSIDE_DIPHOSPHATE_METABOLIC_PROCESS	7		Rejected!	
GOBP_DEOXYRIBONUCLEOSIDE_TRIPHOSPHATE_METABOLIC_PROCESS	9		Rejected!	
GOBP_PYRIMIDINE_RIBONUCLEOSIDE_TRIPHOSPHATE_METABOLIC_PROCESS	18	16		
GOBP_PYRIMIDINE_RIBONUCLEOSIDE_TRIPHOSPHATE_BIOSYNTHETIC_PROCESS	15		Rejected!	
GOBP_PYRIMIDINE_DEOXYRIBONUCLEOSIDE_TRIPHOSPHATE_METABOLIC_PROCESS	7		Rejected!	
GOBP_CYCLIC_NUCLEOTIDE_CATABOLIC_PROCESS	13		Rejected!	
GOBP_PURINE_DEOXYRIBONUCLEOSIDE_TRIPHOSPHATE_METABOLIC_PROCESS	7		Rejected!	
GOBP_PYRIMIDINE_RIBONUCLEOTIDE_METABOLIC_PROCESS	31	25		
GOBP_PYRIMIDINE_DEOXYRIBONUCLEOTIDE_METABOLIC_PROCESS	24	20		
GOBP_PYRIMIDINE_RIBONUCLEOTIDE_BIOSYNTHETIC_PROCESS	23	20		
GOBP_PYRIMIDINE_DEOXYRIBONUCLEOTIDE_BIOSYNTHETIC_PROCESS	7		Rejected!	
