Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7to8,Feature log2 fold change topic 7to8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10,Feature count topic 11,Feature log2 fold change topic 11,Feature count topic 12,Feature log2 fold change topic 12
ENSG00000151665,PIGF,34,-0.0904,48,0.42036,50,0.48661,55,0.65254,28,-0.4230,46,0.37412,37,0.01057,22,-0.7850,16,-1.2780,20,-0.9390,47,0.39450
ENSG00000119878,CRIPT,58,-0.3192,52,-0.4763,99,0.52679,59,-0.2999,78,0.13594,93,0.41877,73,0.05512,80,0.18055,89,0.34614,49,-0.5859,52,-0.4884
ENSG00000171150,SOCS5,35,-0.2652,17,-1.2813,73,0.93583,17,-1.3544,62,0.64706,52,0.37326,52,0.40804,20,-1.1086,26,-0.7030,37,-0.1673,51,0.34047
ENSG00000180398,MCFD2,224,0.56634,153,-0.0385,149,-0.0855,161,0.04322,192,0.31999,167,0.10077,192,0.35655,81,-1.0101,119,-0.4333,125,-0.3565,129,-0.3103
ENSG00000143933,CALM2,1256,-0.6472,2348,0.32967,2276,0.27987,1961,0.04268,2173,0.20554,2348,0.32959,1813,-0.0884,1959,0.04127,1524,-0.3507,1754,-0.1322,1675,-0.2037
ENSG00000119888,EPCAM,12,-1.8032,80,1.05648,64,0.68032,53,0.36096,16,-1.4003,86,1.17468,43,0.03258,44,0.06708,28,-0.6358,6,-2.7586,28,-0.6428
ENSG00000095002,MSH2,38,-0.2945,47,0.04542,21,-1.1539,32,-0.5477,84,0.97686,57,0.34917,63,0.57577,50,0.14747,26,-0.8723,41,-0.1876,27,-0.8031
ENSG00000184261,KCNK12,5,-2.3390,40,0.73108,58,1.38843,35,0.51238,9,-1.4733,43,0.85922,28,0.21029,14,-0.9078,12,-1.1007,10,-1.3238,18,-0.4820
ENSG00000116062,MSH6,4,-2.4657,25,0.04556,26,0.09287,38,0.66771,22,-0.1952,31,0.36091,32,0.48270,25,0.01034,20,-0.3075,17,-0.5573,23,-0.1355
ENSG00000138081,FBXO11,51,-0.8289,123,0.53024,98,0.17465,97,0.15754,108,0.32660,117,0.46026,97,0.17189,86,-0.0342,53,-0.7725,57,-0.6717,70,-0.3469
ENSG00000162869,PPP1R21,47,0.17050,51,0.28685,48,0.18395,77,0.96908,13,-1.7476,56,0.45623,29,-0.6398,46,0.13631,37,-0.1843,43,0.02963,31,-0.4641
ENSG00000179915,NRXN1,76,-1.5341,203,-0.0479,288,0.51137,210,0.00496,343,0.79729,207,-0.0199,299,0.64646,156,-0.4568,142,-0.5961,140,-0.6215,147,-0.5451
ENSG00000115239,ASB3,37,-0.2379,50,0.25527,48,0.17015,49,0.23304,62,0.58177,42,-0.0103,46,0.12575,15,-1.5353,43,0.02664,35,-0.2929,38,-0.1589
ENSG00000068912,ERLEC1,210,0.55886,218,0.61936,160,0.11778,140,-0.0902,107,-0.5117,246,0.81889,146,-0.0319,100,-0.6066,100,-0.6145,87,-0.8269,121,-0.3171
ENSG00000068878,PSME4,24,0.43563,20,0.10770,20,0.12269,20,0.08746,1,-4.1806,23,0.34787,8,-1.3451,14,-0.4299,23,0.32128,40,1.23146,22,0.29517
ENSG00000170634,ACYP2,175,0.06449,198,0.26194,173,0.04414,173,0.04994,207,0.33432,187,0.16649,143,-0.2701,145,-0.2261,160,-0.0796,152,-0.1589,159,-0.0861
ENSG00000115306,SPTBN1,275,-0.9353,482,-0.0747,459,-0.1520,497,-0.0280,484,-0.0677,404,-0.3479,580,0.24264,519,0.04099,696,0.51031,600,0.27109,490,-0.0482
ENSG00000214595,EML6,23,0.36113,24,0.47574,23,0.38678,11,-0.7322,17,-0.0457,22,0.33528,26,0.64600,15,-0.2336,5,-1.9612,17,-0.1102,6,-1.5246
ENSG00000115310,RTN4,926,-0.2476,1231,0.19964,863,-0.3576,743,-0.5864,994,-0.1375,1742,0.76433,1212,0.19292,1517,0.53586,863,-0.3567,893,-0.3047,827,-0.4218
ENSG00000143947,RPS27A,882,-0.3432,991,-0.1623,1148,0.06841,1228,0.17450,1727,0.72836,734,-0.6252,813,-0.5083,877,-0.3520,1254,0.20820,1341,0.31550,1384,0.36677
ENSG00000085760,MTIF2,17,-0.3820,30,0.52138,12,-0.8728,30,0.51945,27,0.35956,18,-0.2735,27,0.39375,25,0.21172,21,-0.0187,10,-1.0766,14,-0.6327
ENSG00000115355,CCDC88A,52,-1.4645,61,-1.2433,153,0.16359,145,0.07988,150,0.13214,123,-0.1795,145,0.09543,118,-0.2331,271,1.10541,151,0.14394,138,0.00157
ENSG00000163001,CFAP36,125,-0.2990,218,0.57899,177,0.24771,178,0.25712,162,0.10610,160,0.08753,164,0.14049,92,-0.7667,87,-0.8562,171,0.18930,120,-0.3656
ENSG00000275052,PPP4R3B,34,-0.9183,69,0.17939,115,1.00907,88,0.57531,23,-1.4605,59,-0.0649,69,0.18794,47,-0.4101,49,-0.3558,47,-0.4032,70,0.20151
ENSG00000138035,PNPT1,18,-0.4373,19,-0.3663,30,0.36694,12,-0.9643,24,0.04240,32,0.46745,23,-0.0422,13,-0.9514,25,0.06932,43,0.94304,23,-0.0426
ENSG00000115380,EFEMP1,48,-0.8346,26,-1.7483,179,1.26794,251,1.88461,32,-1.4546,14,-2.6098,56,-0.6638,29,-1.6017,156,1.02730,30,-1.5254,119,0.57592
ENSG00000055813,CCDC85A,6,-2.9725,41,-0.2256,14,-1.7812,41,-0.2075,116,1.49334,31,-0.6369,104,1.52752,4,-3.3948,38,-0.3261,10,-2.3454,56,0.27615
ENSG00000115392,FANCL,31,-0.9162,68,0.30570,58,0.04022,72,0.37614,48,-0.2456,72,0.38489,81,0.65798,23,-1.3594,35,-0.7369,47,-0.2699,60,0.09945
ENSG00000119866,BCL11A,0,-6.9122,1,-5.0886,16,-1.1167,0,-5.4099,6,-2.4852,52,0.66891,48,0.61351,88,1.58606,10,-1.7730,97,1.76502,41,0.30996
ENSG00000115421,PAPOLG,5,-1.4354,26,0.87200,13,-0.1742,18,0.26660,2,-2.4951,17,0.18600,17,0.24253,10,-0.5953,18,0.32474,22,0.61824,12,-0.2873
ENSG00000162929,KIAA1841,3,-3.1897,23,-0.1249,27,0.12877,19,-0.4087,50,1.10977,30,0.27543,32,0.41232,10,-1.3422,32,0.36941,13,-1.0120,31,0.32898
ENSG00000237651,C2orf74,26,-1.2346,102,0.88518,62,0.06651,55,-0.0999,90,0.66690,64,0.11824,48,-0.3638,52,-0.1972,49,-0.2800,43,-0.5015,71,0.28972
ENSG00000115464,USP34,31,-1.4847,91,0.17591,84,0.04390,126,0.69817,99,0.30081,97,0.26427,85,0.06998,46,-0.8889,86,0.07757,58,-0.5394,93,0.21304
ENSG00000082898,XPO1,57,-1.0218,129,0.25116,103,-0.1058,147,0.45758,117,0.09393,136,0.33589,141,0.43192,92,-0.2802,76,-0.5772,69,-0.7194,116,0.07474
ENSG00000170264,FAM161A,12,-0.4511,16,-0.0519,12,-0.4713,21,0.38901,11,-0.6523,25,0.64077,28,0.92248,16,-0.0612,16,-0.0807,6,-1.4991,9,-0.9497
ENSG00000115484,CCT4,158,-0.2565,210,0.18200,158,-0.2643,225,0.29679,193,0.05417,239,0.39334,268,0.65054,147,-0.3758,138,-0.4650,111,-0.7963,126,-0.6126
ENSG00000173163,COMMD1,42,0.17310,45,0.29633,30,-0.3360,48,0.39301,40,0.08339,24,-0.7103,38,0.03384,35,-0.0978,38,0.02083,38,0.01299,34,-0.1531
ENSG00000170340,B3GNT2,58,0.90901,41,0.34710,24,-0.4855,52,0.73045,33,-0.0042,38,0.20362,27,-0.3534,74,1.32335,6,-2.3853,9,-1.9479,7,-2.1689
ENSG00000186889,TMEM17,31,-0.5971,122,1.63512,64,0.52292,82,0.94156,28,-0.7510,50,0.12576,48,0.08854,22,-1.0794,11,-2.1112,20,-1.2458,24,-1.0057
ENSG00000115504,EHBP1,31,-1.0656,60,-0.0825,66,0.08517,70,0.17716,65,0.04734,64,0.02268,77,0.34514,50,-0.3529,42,-0.6049,71,0.18045,82,0.42674
ENSG00000014641,MDH1,817,-0.0136,955,0.23384,650,-0.3682,417,-1.0438,858,0.06451,1390,0.84749,999,0.34042,1013,0.32809,442,-0.9555,679,-0.3023,667,-0.3297
ENSG00000169764,UGP2,82,-0.8875,96,-0.6594,60,-1.3606,86,-0.8248,209,0.57052,161,0.15081,197,0.52564,160,0.13412,102,-0.5548,187,0.38702,222,0.66935
ENSG00000197329,PELI1,10,-1.0181,13,-0.6421,31,0.72631,1,-4.0574,6,-1.7589,19,-0.0625,15,-0.4973,60,1.86171,27,0.51958,22,0.13732,19,-0.0454
ENSG00000119862,LGALSL,35,0.26903,29,-0.0388,33,0.15413,24,-0.3121,34,0.19985,44,0.62548,30,0.04611,29,-0.0175,13,-1.2187,18,-0.7216,35,0.27235
ENSG00000119844,AFTPH,36,-0.3592,53,0.24071,53,0.22870,54,0.26504,46,0.01940,60,0.41991,56,0.34731,48,0.08480,32,-0.5669,13,-1.8764,42,-0.1336
ENSG00000115902,SLC1A4,125,-0.7342,257,0.38502,329,0.78779,519,1.58081,116,-0.8528,134,-0.6311,141,-0.5955,115,-0.8614,193,-0.0702,96,-1.1364,255,0.37251
ENSG00000011523,CEP68,49,0.38309,46,0.27473,33,-0.2628,21,-0.9117,22,-0.8406,70,0.95238,44,0.21889,39,0.03101,13,-1.6036,22,-0.8260,60,0.70239
ENSG00000138069,RAB1A,287,0.20041,297,0.25481,275,0.13271,246,-0.0418,235,-0.1160,391,0.70080,259,0.03948,166,-0.6493,149,-0.8166,202,-0.3466,269,0.09608
ENSG00000138071,ACTR2,109,-1.0260,237,0.16859,175,-0.3016,239,0.18623,153,-0.5123,245,0.22278,233,0.16189,244,0.21576,181,-0.2529,256,0.29196,248,0.23961
ENSG00000198369,SPRED2,17,-0.2528,24,0.31249,38,1.05322,16,-0.3077,16,-0.3244,13,-0.6039,15,-0.4240,14,-0.5502,14,-0.5283,22,0.17829,32,0.78792
ENSG00000197223,C1D,39,-0.9959,96,0.40814,76,0.01996,57,-0.4114,101,0.48535,75,0.00853,103,0.58330,77,0.05544,53,-0.5324,46,-0.7273,68,-0.1521
ENSG00000115946,PNO1,5,-1.4215,29,1.11433,7,-1.1054,11,-0.3190,1,-3.4802,16,0.20975,15,0.08477,25,0.90006,12,-0.2471,16,0.17325,18,0.39682
ENSG00000221823,PPP3R1,53,-1.4799,116,-0.3072,98,-0.5597,112,-0.3579,201,0.56524,170,0.30251,128,-0.1674,291,1.19296,88,-0.7177,172,0.31507,134,-0.0826
ENSG00000119865,CNRIP1,49,-1.6478,118,-0.3246,112,-0.3930,202,0.52933,203,0.54085,145,-0.0032,211,0.67723,83,-0.8473,85,-0.8187,145,-0.0028,175,0.30249
ENSG00000169604,ANTXR1,36,-0.3916,26,-0.9039,36,-0.3988,94,1.16209,67,0.58162,9,-2.3919,37,-0.3578,16,-1.6206,117,1.54547,4,-3.6419,77,0.81481
ENSG00000198380,GFPT1,85,0.29971,101,0.58736,53,-0.4402,71,0.01532,85,0.29917,85,0.30733,70,0.01306,24,-1.6029,69,-0.0313,37,-0.9535,90,0.39851
ENSG00000169599,NFU1,58,-0.2201,121,0.97205,83,0.36132,83,0.35325,99,0.63834,51,-0.4104,59,-0.1881,34,-1.0032,41,-0.7432,51,-0.4057,57,-0.2455
ENSG00000115977,AAK1,56,-1.0834,104,-0.1320,102,-0.1704,115,0.02069,161,0.55548,126,0.15867,154,0.54425,101,-0.1775,91,-0.3408,82,-0.4949,116,0.03715
ENSG00000087338,GMCL1,33,0.67137,36,0.79099,27,0.31633,13,-0.8230,3,-2.7218,18,-0.2612,20,-0.1579,18,-0.3269,20,-0.1142,24,0.12070,31,0.52867
ENSG00000124380,SNRNP27,21,-1.7358,116,0.86410,85,0.34670,73,0.11189,50,-0.4578,76,0.17496,50,-0.5138,59,-0.2156,45,-0.6355,98,0.58602,92,0.47802
ENSG00000169564,PCBP1,244,-0.3023,307,0.05641,310,0.06988,259,-0.2099,368,0.34355,332,0.17751,336,0.22026,254,-0.2379,314,0.09277,221,-0.4526,274,-0.1211
ENSG00000116001,TIA1,21,-1.4717,71,0.40238,60,0.14667,80,0.58558,55,0.00132,57,0.05631,71,0.45791,38,-0.5812,40,-0.4731,56,0.01895,40,-0.4809
ENSG00000116005,PCYOX1,180,0.04112,214,0.31498,185,0.07997,192,0.13969,344,1.09829,158,-0.1614,238,0.54309,46,-2.0109,123,-0.5506,78,-1.2312,111,-0.7106
ENSG00000143977,SNRPG,68,-0.3521,107,0.36080,123,0.59499,108,0.38214,50,-0.8078,82,-0.0529,83,-0.0442,71,-0.2719,88,0.05761,84,-0.0164,72,-0.2505
ENSG00000035141,FAM136A,28,-0.7326,49,0.10970,66,0.59849,63,0.52922,65,0.56078,47,0.05316,43,-0.1012,36,-0.3623,39,-0.2269,29,-0.7037,38,-0.2889
ENSG00000075340,ADD2,79,-0.4948,75,-0.5711,67,-0.7530,63,-0.8352,110,0.01958,192,0.91842,126,0.25568,174,0.76023,60,-0.9096,97,-0.1708,136,0.35250
ENSG00000144043,TEX261,34,0.15823,48,0.68626,53,0.86507,26,-0.2439,12,-1.4555,21,-0.5827,17,-1.0019,19,-0.7559,55,0.91309,38,0.31819,33,0.08179
ENSG00000124357,NAGK,122,0.92243,110,0.74603,68,-0.0306,76,0.14767,40,-0.8255,62,-0.1570,86,0.38489,42,-0.7712,64,-0.1235,41,-0.7971,32,-1.1655
ENSG00000124383,MPHOSPH10,37,-0.2302,55,0.36902,51,0.25036,19,-1.2458,47,0.14687,71,0.79880,44,0.05103,37,-0.2370,37,-0.2458,31,-0.5097,45,0.05012
ENSG00000124374,PAIP2B,1,-5.2200,8,-2.1159,16,-1.1254,5,-2.7708,56,0.74863,20,-0.8143,20,-0.8713,31,-0.1980,71,1.15518,106,1.87925,64,0.97087
ENSG00000075292,ZNF638,34,-1.1003,67,-0.0558,93,0.47370,84,0.31080,37,-0.9646,57,-0.2901,88,0.42092,79,0.21182,71,0.04056,78,0.18198,55,-0.3563
ENSG00000144036,EXOC6B,19,-1.5196,39,-0.4621,62,0.26481,55,0.07714,37,-0.5441,45,-0.2335,85,0.89830,51,-0.0281,73,0.52674,34,-0.6387,42,-0.3506
ENSG00000116096,SPR,20,0.44895,25,0.79234,10,-0.6864,14,-0.1602,12,-0.3297,14,-0.0998,18,0.27441,12,-0.3781,22,0.58130,15,-0.0173,3,-2.4011
ENSG00000144040,SFXN5,30,-1.8334,50,-1.0977,180,0.91281,184,0.94857,33,-1.6933,57,-0.8982,49,-1.1909,120,0.24552,152,0.63009,143,0.53134,182,0.93207
ENSG00000135631,RAB11FIP5,44,-0.3234,36,-0.6284,39,-0.5261,39,-0.5331,113,1.18764,87,0.74388,71,0.46950,34,-0.7315,32,-0.7991,56,0.04863,33,-0.7826
ENSG00000272702,AC010913.1,10,-0.6273,48,1.89486,11,-0.5285,15,-0.0254,16,0.01342,12,-0.4089,11,-0.4995,9,-0.8610,12,-0.3610,3,-2.4531,28,0.93779
ENSG00000135632,SMYD5,16,-0.2610,21,0.13493,19,-0.0865,14,-0.4599,15,-0.3629,40,1.16059,21,0.12623,33,0.80655,16,-0.3382,13,-0.6568,6,-1.8274
ENSG00000135617,PRADC1,17,-0.2649,11,-0.9748,20,-0.0869,35,0.85370,19,-0.1379,30,0.57236,15,-0.4995,32,0.67217,18,-0.2549,24,0.20968,13,-0.6790
ENSG00000135624,CCT7,133,-0.5652,235,0.31822,173,-0.1628,242,0.36699,190,-0.0146,283,0.61835,185,-0.0626,197,0.04171,138,-0.5138,187,-0.0446,157,-0.3153
ENSG00000163013,FBXO41,23,-1.1565,34,-0.5991,35,-0.5619,36,-0.5051,40,-0.3629,61,0.30965,78,0.80058,100,1.12549,27,-0.9373,42,-0.2856,48,-0.0618
ENSG00000144034,TPRKB,42,-0.0342,54,0.33723,74,0.86044,38,-0.2090,78,0.94414,37,-0.2536,43,-0.0251,29,-0.6149,37,-0.2436,15,-1.5449,31,-0.5275
ENSG00000144048,DUSP11,12,-0.6130,35,1.07912,9,-1.0705,24,0.46499,9,-1.0235,20,0.12518,24,0.50137,13,-0.4637,22,0.33577,19,0.10226,4,-1.9842
ENSG00000124356,STAMBP,32,0.06329,13,-1.2470,21,-0.5603,13,-1.2911,59,1.04749,52,0.82364,27,-0.2281,21,-0.5901,41,0.43054,20,-0.6903,45,0.59078
ENSG00000114956,DGUOK,61,-0.5216,122,0.56395,78,-0.1414,150,0.90768,126,0.61896,96,0.17345,80,-0.1144,72,-0.2749,48,-0.8778,49,-0.8452,65,-0.4227
ENSG00000163170,BOLA3,61,-0.5925,133,0.62365,120,0.46193,92,0.04505,102,0.19431,70,-0.3755,101,0.20154,68,-0.4331,68,-0.4288,67,-0.4623,95,0.09167
ENSG00000225439,BOLA3-AS1,33,0.81661,22,0.16843,32,0.71789,25,0.31649,13,-0.6576,38,1.01231,17,-0.2541,15,-0.3963,10,-1.0513,14,-0.5716,4,-2.1417
ENSG00000114978,MOB1A,20,-0.5735,32,0.14924,49,0.80638,19,-0.6368,47,0.73389,30,0.02244,32,0.13173,24,-0.2961,22,-0.4584,20,-0.5581,26,-0.1926
ENSG00000204843,DCTN1,234,-0.0550,358,0.62778,208,-0.2334,148,-0.7532,165,-0.5902,378,0.71621,280,0.25448,294,0.30766,188,-0.3948,217,-0.1680,154,-0.6931
ENSG00000005448,WDR54,34,0.06094,48,0.60218,28,-0.2619,53,0.77092,18,-0.9201,52,0.73509,29,-0.2243,56,0.85904,9,-1.8707,19,-0.8398,19,-0.7954
ENSG00000115274,INO80B,33,0.36448,38,0.57299,31,0.27395,35,0.45163,23,-0.1895,33,0.33724,25,-0.1136,22,-0.2831,23,-0.2353,19,-0.4980,10,-1.4622
ENSG00000239779,WBP1,50,-0.4108,86,0.42772,85,0.40389,94,0.56277,22,-1.6465,59,-0.1793,70,0.09939,50,-0.4131,64,-0.0455,87,0.44089,53,-0.3266
ENSG00000115275,MOGS,21,0.31323,13,-0.3812,7,-1.2171,10,-0.7649,2,-2.8708,41,1.40851,29,0.93966,19,0.15985,7,-1.3800,6,-1.4256,21,0.32486
ENSG00000115307,AUP1,120,1.00776,81,0.36305,40,-0.7306,66,0.05301,46,-0.5184,85,0.43747,72,0.20648,50,-0.4001,47,-0.4871,36,-0.8771,56,-0.2001
ENSG00000115317,HTRA2,11,-1.5353,31,-0.0486,28,-0.1685,57,0.96005,31,-0.0436,49,0.68858,43,0.52542,17,-0.9451,25,-0.3784,21,-0.6111,24,-0.3942
ENSG00000135622,SEMA4F,33,-0.0185,27,-0.3183,29,-0.1877,38,0.23929,53,0.76769,62,1.02032,30,-0.1296,9,-1.8465,25,-0.4243,26,-0.3821,32,-0.0393
ENSG00000115350,POLE4,14,-1.9232,10,-2.4529,7,-2.9106,11,-2.2939,102,1.13371,29,-0.8640,89,1.02818,73,0.57199,63,0.34407,80,0.71788,45,-0.1872
ENSG00000115364,MRPL19,23,-0.2114,32,0.26140,29,0.09295,23,-0.2207,22,-0.2763,30,0.16400,25,-0.1018,27,-0.0038,41,0.65768,18,-0.6022,27,0.00835
ENSG00000005436,GCFC2,10,-0.8534,20,0.08231,17,-0.1505,22,0.29897,28,0.63766,14,-0.4380,34,1.13847,8,-1.1883,11,-0.8408,0,-5.3009,24,0.39151
ENSG00000176204,LRRTM4,18,-0.4904,18,-0.4671,12,-1.0687,26,0.03546,52,1.18041,57,1.35564,23,-0.1666,22,-0.1991,4,-2.5396,29,0.23691,16,-0.6598
ENSG00000066032,CTNNA2,45,-1.0627,59,-0.6419,100,0.17260,130,0.60178,26,-1.8805,145,0.77556,102,0.22798,62,-0.5713,131,0.61181,73,-0.3166,100,0.17124
ENSG00000162951,LRRTM1,31,-0.1238,44,0.42652,21,-0.7194,39,0.24765,8,-2.0773,55,0.79620,38,0.21548,88,1.60302,6,-2.5080,20,-0.7585,14,-1.3101
ENSG00000163541,SUCLG1,163,0.51690,137,0.23482,100,-0.2644,120,0.02726,124,0.08113,128,0.13387,127,0.13206,123,0.06766,88,-0.4511,97,-0.2975,80,-0.5970
ENSG00000034510,TMSB10,1599,0.65476,1703,0.75907,1138,0.10682,1283,0.29692,607,-0.8637,1032,-0.0475,661,-0.7912,1190,0.17693,906,-0.2515,1032,-0.0473,955,-0.1692
ENSG00000176407,KCMF1,54,-0.1397,50,-0.2558,53,-0.1783,57,-0.0609,77,0.40825,87,0.60280,63,0.09127,44,-0.4520,37,-0.7280,55,-0.1146,73,0.32264
ENSG00000152291,TGOLN2,169,-0.2970,155,-0.4277,219,0.11258,207,0.02123,349,0.87100,247,0.30534,281,0.57661,127,-0.7332,165,-0.3338,108,-0.9772,140,-0.5813
ENSG00000042445,RETSAT,35,0.14430,18,-0.8827,26,-0.3230,64,1.13546,8,-1.9669,49,0.68742,17,-1.0293,23,-0.4553,56,0.92831,27,-0.2642,41,0.41016
ENSG00000168906,MAT2A,95,-0.4786,138,0.09291,159,0.32414,229,0.91663,85,-0.6506,139,0.10492,120,-0.1367,123,-0.0889,168,0.40969,108,-0.2890,75,-0.8424
ENSG00000115486,GGCX,32,0.59131,14,-0.6329,9,-1.2753,39,0.92885,11,-1.0300,29,0.44991,13,-0.8473,29,0.45243,23,0.04247,33,0.63560,18,-0.3332
ENSG00000168899,VAMP5,44,0.71915,16,-0.8724,23,-0.2942,23,-0.3219,64,1.35341,6,-2.3137,15,-1.0437,23,-0.2795,71,1.53408,20,-0.4867,17,-0.7346
ENSG00000168894,RNF181,133,1.05649,65,-0.1055,48,-0.5521,45,-0.6743,43,-0.7216,74,0.10445,81,0.26569,51,-0.4741,58,-0.2709,68,-0.0170,85,0.31748
ENSG00000168883,USP39,16,-0.3598,28,0.48098,15,-0.5438,26,0.37116,8,-1.3225,35,0.80978,25,0.29700,29,0.53187,22,0.05857,13,-0.7542,8,-1.3790
ENSG00000115525,ST3GAL5,29,-1.3420,43,-0.7523,48,-0.5621,44,-0.7127,58,-0.2840,109,0.71714,94,0.52447,116,0.81518,65,-0.1085,83,0.27266,55,-0.3609
ENSG00000068654,POLR1A,16,0.06188,9,-0.8759,10,-0.7282,14,-0.1995,9,-0.8324,18,0.18480,24,0.73194,16,0.02756,12,-0.3756,25,0.70201,13,-0.2711
ENSG00000132300,PTCD3,50,-0.5645,76,0.09345,62,-0.2444,102,0.54951,70,-0.0494,100,0.52958,88,0.35828,45,-0.7104,67,-0.1145,48,-0.6348,68,-0.0887
ENSG00000132305,IMMT,55,-0.9890,84,-0.3469,118,0.18551,92,-0.2039,204,1.09337,138,0.44393,124,0.29667,94,-0.1581,66,-0.7099,83,-0.3648,74,-0.5361
ENSG00000132313,MRPL35,23,-1.2460,48,-0.1393,44,-0.2940,47,-0.1995,51,-0.0646,54,0.02408,74,0.58921,49,-0.1172,47,-0.1951,76,0.57786,50,-0.0999
ENSG00000068615,REEP1,365,1.19015,239,0.48222,141,-0.3560,143,-0.3319,175,-0.0112,257,0.60108,165,-0.1215,116,-0.6477,93,-0.9879,108,-0.7585,155,-0.2080
ENSG00000115548,KDM3A,16,-0.6386,36,0.65614,18,-0.3786,29,0.30442,4,-2.5175,23,-0.0261,26,0.18467,33,0.50059,24,-0.0043,20,-0.2470,29,0.32475
ENSG00000115561,CHMP3,94,-0.3291,121,0.06112,153,0.43942,87,-0.4471,187,0.76715,96,-0.2982,64,-0.9702,165,0.55668,115,-0.0158,134,0.22312,114,-0.0293
ENSG00000239305,RNF103,44,-0.6224,70,0.09777,80,0.31295,66,0.01121,48,-0.4820,85,0.41131,80,0.33473,46,-0.5570,45,-0.5747,100,0.66709,46,-0.5642
ENSG00000153561,RMND5A,17,-1.5428,30,-0.7401,41,-0.2765,65,0.44613,46,-0.0931,58,0.27883,57,0.25747,66,0.47896,56,0.20414,63,0.40144,31,-0.7044
ENSG00000172086,KRCC1,13,-0.3097,18,0.27229,24,0.69660,22,0.58573,0,-5.0027,7,-1.1557,6,-1.4419,25,0.75311,39,1.53229,14,-0.1685,11,-0.5683
ENSG00000144115,THNSL2,36,0.82267,57,1.62064,24,0.21028,53,1.49100,4,-2.2618,10,-1.1471,6,-1.8307,4,-2.4536,27,0.35818,4,-2.3318,24,0.20115
ENSG00000172005,MAL,6,-3.0374,17,-1.5594,28,-0.8796,37,-0.4270,19,-1.3990,24,-1.0668,33,-0.6771,55,0.15531,227,2.75782,86,0.88690,27,-0.9143
ENSG00000144029,MRPS5,33,-0.7413,60,0.17730,81,0.66386,65,0.30479,79,0.62302,63,0.26733,45,-0.3005,54,0.01480,43,-0.3330,39,-0.4866,35,-0.6473
ENSG00000115041,KCNIP3,11,-0.5230,6,-1.4251,10,-0.5609,28,0.97616,0,-6.1952,27,0.93949,6,-1.4847,25,0.76160,31,1.14611,12,-0.3248,21,0.48527
ENSG00000115042,FAHD2A,25,-0.1217,20,-0.4600,34,0.32340,22,-0.3098,13,-1.1209,35,0.37705,32,0.24613,41,0.65063,25,-0.1469,22,-0.3578,28,0.04936
ENSG00000174501,ANKRD36C,7,-1.2487,8,-1.1114,18,0.14637,9,-0.8364,10,-0.7942,3,-2.2096,23,0.62060,10,-0.7380,36,1.27936,23,0.51751,26,0.73011
ENSG00000084090,STARD7,178,-0.3198,199,-0.1487,188,-0.2323,238,0.13774,161,-0.4698,217,-0.0112,278,0.42898,224,0.03868,255,0.24390,191,-0.2104,214,-0.0319
ENSG00000135956,TMEM127,33,-0.7059,33,-0.6885,47,-0.1547,25,-1.0762,70,0.46843,88,0.84370,62,0.32119,56,0.11670,49,-0.0824,71,0.50030,26,-1.0400
ENSG00000144021,CIAO1,112,0.33730,127,0.54692,81,-0.1665,124,0.50039,70,-0.4062,109,0.29790,92,0.03762,91,0.00638,64,-0.5395,43,-1.1287,80,-0.1991
ENSG00000144028,SNRNP200,37,-0.7594,85,0.51582,57,-0.1162,88,0.57563,35,-0.8541,75,0.32071,63,0.05274,54,-0.2144,73,0.26930,54,-0.2015,52,-0.2507
ENSG00000114982,KANSL3,11,-1.2375,17,-0.6177,26,0.06779,49,1.05480,34,0.44990,27,0.11174,26,0.04150,14,-0.9393,26,0.01820,7,-1.8027,42,0.78627
ENSG00000114988,LMAN2L,23,-0.1686,53,1.18091,39,0.63975,51,1.11221,7,-1.9073,47,0.97100,22,-0.2551,5,-2.3104,19,-0.4848,8,-1.6482,12,-1.1123
ENSG00000213337,ANKRD39,27,-0.4149,46,0.42692,24,-0.5586,50,0.55753,25,-0.5143,56,0.76166,34,-0.0336,23,-0.6194,19,-0.9321,52,0.64235,29,-0.3019
ENSG00000168758,SEMA4C,12,-0.7490,8,-1.2724,17,-0.1974,18,-0.1025,2,-2.8717,30,0.72025,14,-0.5108,30,0.67852,25,0.42561,28,0.55883,33,0.85660
ENSG00000144199,FAHD2B,48,0.58501,33,-0.0198,20,-0.7334,33,-0.0138,31,-0.0778,37,0.17143,29,-0.2386,46,0.50210,44,0.43966,33,0.01075,15,-1.1865
ENSG00000135940,COX5B,567,-0.3345,758,0.11966,548,-0.3870,530,-0.4369,961,0.50212,614,-0.2100,683,-0.0472,812,0.23051,686,-0.0358,923,0.43577,661,-0.0938
ENSG00000115073,ACTR1B,65,-0.2354,105,0.52160,41,-0.9493,91,0.28362,51,-0.6030,137,0.96061,61,-0.3548,109,0.57241,49,-0.6624,56,-0.4792,83,0.14986
