NAME	ORIGINAL SIZE	AFTER RESTRICTING TO DATASET	STATUS	
YAO_HOXA10_TARGETS_VIA_PROGESTERONE_UP	83	68		
ABBUD_LIF_SIGNALING_1_DN	28	23		
SANSOM_APC_TARGETS_UP	132	107		
MA_MYELOID_DIFFERENTIATION_DN	42	29		
GUO_HEX_TARGETS_UP	78	75		
WANG_IMMORTALIZED_BY_HOXA9_AND_MEIS1_DN	24	18		
WANG_TARGETS_OF_MLL_CBP_FUSION_UP	45	36		
GUO_HEX_TARGETS_DN	66	53		
WANG_IMMORTALIZED_BY_HOXA9_AND_MEIS1_UP	32	23		
NADLER_HYPERGLYCEMIA_AT_OBESITY	59	49		
YU_MYC_TARGETS_DN	60	46		
NUMATA_CSF3_SIGNALING_VIA_STAT3	21	16		
WANG_TARGETS_OF_MLL_CBP_FUSION_DN	46	44		
GREENBAUM_E2A_TARGETS_DN	18	17		
ABBUD_LIF_SIGNALING_1_UP	43	33		
YAO_HOXA10_TARGETS_VIA_PROGESTERONE_DN	20		Rejected!	
MARCINIAK_ER_STRESS_RESPONSE_VIA_CHOP	22	19		
LIAN_NEUTROPHIL_GRANULE_CONSTITUENTS	25		Rejected!	
MA_MYELOID_DIFFERENTIATION_UP	38	33		
XU_CREBBP_TARGETS_UP	22	19		
XU_CREBBP_TARGETS_DN	39	31		
IGLESIAS_E2F_TARGETS_DN	14		Rejected!	
HANSON_HRAS_SIGNALING_VIA_NFKB	24	16		
BRUNO_HEMATOPOIESIS	67	56		
LEE_AGING_NEOCORTEX_DN	68	48		
MCCLUNG_DELTA_FOSB_TARGETS_8WK	49	49		
MODY_HIPPOCAMPUS_POSTNATAL	56	56		
SCHLINGEMANN_SKIN_CARCINOGENESIS_TPA_UP	40	31		
JIANG_AGING_CEREBRAL_CORTEX_UP	34	33		
RUAN_RESPONSE_TO_TNF_UP	13		Rejected!	
LEE_CALORIE_RESTRICTION_NEOCORTEX_UP	68	54		
HU_GENOTOXIN_ACTION_DIRECT_VS_INDIRECT_4HR	38	32		
MCCLUNG_CREB1_TARGETS_DN	56	52		
VIETOR_IFRD1_TARGETS	24	20		
JIANG_AGING_HYPOTHALAMUS_DN	35	35		
MODY_HIPPOCAMPUS_NEONATAL	33	30		
MCCLUNG_COCAINE_REWARD_5D	75	69		
DELASERNA_MYOD_TARGETS_DN	56	50		
YAMAZAKI_TCEB3_TARGETS_UP	166	151		
HU_GENOTOXIN_ACTION_DIRECT_VS_INDIRECT_24HR	51	43		
LEE_AGING_CEREBELLUM_DN	73	55		
MCCLUNG_DELTA_FOSB_TARGETS_2WK	48	46		
CUI_TCF21_TARGETS_DN	34	27		
SIMBULAN_PARP1_TARGETS_UP	30	29		
ULE_SPLICING_VIA_NOVA2	43	42		
IVANOVA_HEMATOPOIESIS_STEM_CELL	191	160		
BURTON_ADIPOGENESIS_12	32	28		
LEE_CALORIE_RESTRICTION_MUSCLE_UP	39	31		
LEE_AGING_MUSCLE_DN	40	34		
GERHOLD_ADIPOGENESIS_DN	62	56		
RUAN_RESPONSE_TO_TNF_TROGLITAZONE_UP	17		Rejected!	
BURTON_ADIPOGENESIS_2	71	63		
PAL_PRMT5_TARGETS_DN	30	20		
CHEN_ETV5_TARGETS_SERTOLI	25	19		
IVANOVA_HEMATOPOIESIS_STEM_CELL_SHORT_TERM	22	15		
SARTIPY_NORMAL_AT_INSULIN_RESISTANCE_UP	29	26		
MULLIGAN_NTF3_SIGNALING_VIA_INSR_AND_IGF1R_UP	21	20		
CHEN_PDGF_TARGETS	18	16		
MCCLUNG_CREB1_TARGETS_UP	100	95		
TSENG_IRS1_TARGETS_DN	134	115		
MCCLUNG_COCAIN_REWARD_4WK	74	54		
IVANOVA_HEMATOPOIESIS_INTERMEDIATE_PROGENITOR	135	125		
LEE_CALORIE_RESTRICTION_NEOCORTEX_DN	69	55		
BURTON_ADIPOGENESIS_7	49	44		
RAMPON_ENRICHED_LEARNING_ENVIRONMENT_EARLY_UP	14		Rejected!	
SARTIPY_BLUNTED_BY_INSULIN_RESISTANCE_DN	18	16		
TSENG_IRS1_TARGETS_UP	116	98		
TSENG_ADIPOGENIC_POTENTIAL_DN	47	38		
ZAMORA_NOS2_TARGETS_DN	82	71		
BURTON_ADIPOGENESIS_PEAK_AT_8HR	39	33		
SAFFORD_T_LYMPHOCYTE_ANERGY	90	70		
MCDOWELL_ACUTE_LUNG_INJURY_DN	47	37		
RAMPON_ENRICHED_LEARNING_ENVIRONMENT_LATE_UP	21	21		
SARTIPY_NORMAL_AT_INSULIN_RESISTANCE_DN	20	19		
HAN_JNK_SINGALING_DN	40	31		
LEE_CALORIE_RESTRICTION_MUSCLE_DN	48	43		
LEE_AGING_MUSCLE_UP	38	33		
CARDOSO_RESPONSE_TO_GAMMA_RADIATION_AND_3AB	14		Rejected!	
MULLIGAN_NTF3_SIGNALING_VIA_INSR_AND_IGF1R_DN	10		Rejected!	
CHEN_ETV5_TARGETS_TESTIS	25	17		
JIANG_AGING_CEREBRAL_CORTEX_DN	49	49		
JIANG_AGING_HYPOTHALAMUS_UP	49	49		
TSENG_ADIPOGENIC_POTENTIAL_UP	30	26		
DURCHDEWALD_SKIN_CARCINOGENESIS_UP	96	67		
CLASPER_LYMPHATIC_VESSELS_DURING_METASTASIS_UP	20	19		
TUOMISTO_TUMOR_SUPPRESSION_BY_COL13A1_UP	20		Rejected!	
TUOMISTO_TUMOR_SUPPRESSION_BY_COL13A1_DN	19		Rejected!	
BAFNA_MUC4_TARGETS_UP	5		Rejected!	
HOWLIN_CITED1_TARGETS_1_UP	36	28		
HOWLIN_CITED1_TARGETS_1_DN	39	34		
HOWLIN_CITED1_TARGETS_2_UP	20	15		
HOWLIN_CITED1_TARGETS_2_DN	18	15		
LEIN_NEURON_MARKERS	69	69		
LEIN_ASTROCYTE_MARKERS	43	38		
LEIN_OLIGODENDROCYTE_MARKERS	76	74		
LEIN_MIDBRAIN_MARKERS	83	72		
LEIN_PONS_MARKERS	92	82		
LEIN_MEDULLA_MARKERS	86	69		
LEIN_CEREBELLUM_MARKERS	85	62		
LEIN_LOCALIZED_TO_DISTAL_AND_PROXIMAL_DENDRITES	18	18		
LEIN_LOCALIZED_TO_PROXIMAL_DENDRITES	37	33		
GAVIN_FOXP3_TARGETS_CLUSTER_T7	101	94		
GAVIN_FOXP3_TARGETS_CLUSTER_P2	81	59		
GAVIN_FOXP3_TARGETS_CLUSTER_P3	161	127		
GAVIN_PDE3B_TARGETS	22	17		
GAVIN_IL2_RESPONSIVE_FOXP3_TARGETS_DN	5		Rejected!	
MARSON_FOXP3_TARGETS_STIMULATED_UP	30	18		
MARSON_FOXP3_TARGETS_STIMULATED_DN	10		Rejected!	
MARSON_FOXP3_CORE_DIRECT_TARGETS	17		Rejected!	
ZHENG_FOXP3_TARGETS_IN_THYMUS_DN	13		Rejected!	
ZHENG_FOXP3_TARGETS_IN_T_LYMPHOCYTE_UP	12		Rejected!	
ZHENG_FOXP3_TARGETS_IN_T_LYMPHOCYTE_DN	38	34		
ZHENG_FOXP3_TARGETS_DN	6		Rejected!	
SANSOM_APC_TARGETS	209	160		
SANSOM_APC_MYC_TARGETS	241	218		
SANSOM_APC_TARGETS_REQUIRE_MYC	225	206		
SANSOM_WNT_PATHWAY_REQUIRE_MYC	63	56		
WANG_LSD1_TARGETS_UP	24	21		
WANG_LSD1_TARGETS_DN	37	30		
TESAR_ALK_AND_JAK_TARGETS_MOUSE_ES_D4_DN	6		Rejected!	
TESAR_JAK_TARGETS_MOUSE_ES_D3_DN	8		Rejected!	
JI_CARCINOGENESIS_BY_KRAS_AND_STK11_UP	12		Rejected!	
GAZIN_EPIGENETIC_SILENCING_BY_KRAS	25	20		
JEPSEN_SMRT_TARGETS	33	32		
ZHANG_GATA6_TARGETS_UP	16		Rejected!	
MCGOWAN_RSP6_TARGETS_UP	20	16		
STEARMAN_LUNG_CANCER_EARLY_VS_LATE_UP	127	124		
COATES_MACROPHAGE_M1_VS_M2_UP	86	78		
COATES_MACROPHAGE_M1_VS_M2_DN	83	59		
IWANAGA_CARCINOGENESIS_BY_KRAS_PTEN_UP	190	142		
IWANAGA_CARCINOGENESIS_BY_KRAS_UP	173	137		
IWANAGA_CARCINOGENESIS_BY_KRAS_DN	123	98		
POS_RESPONSE_TO_HISTAMINE_DN	11		Rejected!	
POS_HISTAMINE_RESPONSE_NETWORK	31	26		
OUYANG_PROSTATE_CANCER_PROGRESSION_DN	21	19		
OUYANG_PROSTATE_CANCER_MARKERS	21	16		
WORSCHECH_TUMOR_REJECTION_DN	10		Rejected!	
NADELLA_PRKAR1A_TARGETS_DN	7		Rejected!	
ZHANG_BREAST_CANCER_PROGENITORS_DN	139	123		
ZHENG_GLIOBLASTOMA_PLASTICITY_DN	60	58		
ZHENG_IL22_SIGNALING_UP	58	41		
ZHENG_IL22_SIGNALING_DN	41	27		
MATZUK_MALE_REPRODUCTION_SERTOLI	28	21		
MATZUK_SPERMATOGONIA	25	15		
LIN_TUMOR_ESCAPE_FROM_IMMUNE_ATTACK	19		Rejected!	
LIN_NPAS4_TARGETS_UP	170	162		
CADWELL_ATG16L1_TARGETS_DN	68	56		
BREDEMEYER_RAG_SIGNALING_NOT_VIA_ATM_UP	65	49		
BREDEMEYER_RAG_SIGNALING_NOT_VIA_ATM_DN	58	50		
BREDEMEYER_RAG_SIGNALING_VIA_ATM_NOT_VIA_NFKB_UP	52	43		
BREDEMEYER_RAG_SIGNALING_VIA_ATM_NOT_VIA_NFKB_DN	41	38		
MATTHEWS_SKIN_CARCINOGENESIS_VIA_JUN	18		Rejected!	
MATTHEWS_AP1_TARGETS	17		Rejected!	
QI_PLASMACYTOMA_DN	98	83		
KRISHNAN_FURIN_TARGETS_DN	9		Rejected!	
YAUCH_HEDGEHOG_SIGNALING_PARACRINE_UP	146	98		
WANG_TUMOR_INVASIVENESS_DN	211	197		
WANG_NEOPLASTIC_TRANSFORMATION_BY_CCND1_MYC	22	16		
SASAI_TARGETS_OF_CXCR6_AND_PTCH1_UP	14		Rejected!	
SASAI_TARGETS_OF_CXCR6_AND_PTCH1_DN	8		Rejected!	
BOYLAN_MULTIPLE_MYELOMA_C_CLUSTER_UP	36	29		
BOYLAN_MULTIPLE_MYELOMA_C_CLUSTER_DN	32	27		
BOYLAN_MULTIPLE_MYELOMA_D_CLUSTER_UP	27	24		
BOYLAN_MULTIPLE_MYELOMA_D_CLUSTER_DN	36	28		
BOYLAN_MULTIPLE_MYELOMA_D_UP	90	85		
BOYLAN_MULTIPLE_MYELOMA_D_DN	80	63		
BOYLAN_MULTIPLE_MYELOMA_C_D_UP	140	115		
BOYLAN_MULTIPLE_MYELOMA_C_UP	49	40		
BOYLAN_MULTIPLE_MYELOMA_C_DN	59	53		
VILIMAS_NOTCH1_TARGETS_DN	27		Rejected!	
LUDWICZEK_TREATING_IRON_OVERLOAD	7		Rejected!	
SEKI_INFLAMMATORY_RESPONSE_LPS_DN	23	18		
PIONTEK_PKD1_TARGETS_UP	42	28		
MARSHALL_VIRAL_INFECTION_RESPONSE_UP	9		Rejected!	
MARSHALL_VIRAL_INFECTION_RESPONSE_DN	29	21		
WUNDER_INFLAMMATORY_RESPONSE_AND_CHOLESTEROL_DN	13		Rejected!	
SCHRAETS_MLL_TARGETS_UP	33	27		
VANASSE_BCL2_TARGETS_UP	34	23		
VANASSE_BCL2_TARGETS_DN	61	39		
HOFFMANN_PRE_BI_TO_LARGE_PRE_BII_LYMPHOCYTE_UP	29	20		
HOFFMANN_PRE_BI_TO_LARGE_PRE_BII_LYMPHOCYTE_DN	75	56		
HOFFMANN_LARGE_TO_SMALL_PRE_BII_LYMPHOCYTE_DN	69	50		
HOFFMANN_SMALL_PRE_BII_TO_IMMATURE_B_LYMPHOCYTE_UP	66	51		
HOFFMANN_SMALL_PRE_BII_TO_IMMATURE_B_LYMPHOCYTE_DN	38	30		
HOFFMANN_IMMATURE_TO_MATURE_B_LYMPHOCYTE_UP	40	32		
HOFFMANN_IMMATURE_TO_MATURE_B_LYMPHOCYTE_DN	48	40		
MCMURRAY_TP53_HRAS_COOPERATION_RESPONSE_UP	26	16		
MCMURRAY_TP53_HRAS_COOPERATION_RESPONSE_DN	67	55		
MIKKELSEN_PLURIPOTENT_STATE_UP	11		Rejected!	
MIKKELSEN_PLURIPOTENT_STATE_DN	8		Rejected!	
MIKKELSEN_DEDIFFERENTIATED_STATE_UP	8		Rejected!	
ELLWOOD_MYC_TARGETS_UP	13		Rejected!	
ELLWOOD_MYC_TARGETS_DN	43	37		
MEISSNER_ES_ICP_WITH_H3K4ME3	32	28		
MEISSNER_ES_ICP_WITH_H3K4ME3_AND_H3K27ME3	14		Rejected!	
MEISSNER_NPC_HCP_WITH_H3K27ME3	79	29		
MEISSNER_NPC_ICP_WITH_H3K4ME3	19	18		
MEISSNER_NPC_HCP_WITH_H3K4ME3_AND_H3K27ME3	143	114		
MEISSNER_NPC_HCP_WITH_H3_UNMETHYLATED	544	340		
MEISSNER_NPC_ICP_WITH_H3_UNMETHYLATED	23		Rejected!	
MEISSNER_BRAIN_HCP_WITH_H3K27ME3	272	87		
MEISSNER_BRAIN_ICP_WITH_H3K4ME3	31	30		
MILI_PSEUDOPODIA	48	47		
MILI_PSEUDOPODIA_CHEMOTAXIS_UP	84	80		
IRITANI_MAD1_TARGETS_UP	14		Rejected!	
CHEN_LIVER_METABOLISM_QTL_CIS	95	74		
MEISSNER_NPC_HCP_WITH_H3K4ME2_AND_H3K27ME3	350	230		
MEISSNER_BRAIN_HCP_WITH_H3K4ME2_AND_H3K27ME3	60	25		
MEISSNER_NPC_HCP_WITH_H3K4ME2	493	394		
MEISSNER_BRAIN_HCP_WITH_H3K4ME2	18		Rejected!	
MIKKELSEN_MCV6_HCP_WITH_H3K27ME3	438	303		
MIKKELSEN_MCV6_ICP_WITH_H3K4ME3_AND_H3K27ME3	34	27		
MIKKELSEN_MCV6_ICP_WITH_H3K27ME3	75	30		
MIKKELSEN_MCV6_LCP_WITH_H3K27ME3	28		Rejected!	
MIKKELSEN_MCV6_LCP_WITH_H3K4ME3	162	108		
MIKKELSEN_MEF_ICP_WITH_H3K4ME3_AND_H3K27ME3	38	32		
MIKKELSEN_MEF_ICP_WITH_H3K27ME3	207	97		
MIKKELSEN_MEF_LCP_WITH_H3K27ME3	71	23		
MIKKELSEN_MEF_LCP_WITH_H3K4ME3	128	98		
MIKKELSEN_IPS_ICP_WITH_H3K4ME3_AND_H327ME3	124	82		
MIKKELSEN_IPS_ICP_WITH_H3K27ME3	55	26		
MIKKELSEN_IPS_LCP_WITH_H3K4ME3_AND_H3K27ME3	5		Rejected!	
MIKKELSEN_IPS_LCP_WITH_H3K27ME3	10		Rejected!	
MIKKELSEN_IPS_LCP_WITH_H3K4ME3	175	113		
MARSON_FOXP3_TARGETS_UP	66	61		
MARSON_FOXP3_TARGETS_DN	54	41		
LIANG_HEMATOPOIESIS_STEM_CELL_NUMBER_QTL	16		Rejected!	
BOYLAN_MULTIPLE_MYELOMA_PCA1_DN	9		Rejected!	
BOYLAN_MULTIPLE_MYELOMA_PCA3_UP	82	71		
BOYLAN_MULTIPLE_MYELOMA_PCA3_DN	71	49		
BYSTRYKH_HEMATOPOIESIS_STEM_CELL_IL3RA	9		Rejected!	
BYSTRYKH_HEMATOPOIESIS_STEM_CELL_SCP2_QTL_TRANS	27	17		
MIKKELSEN_ES_ICP_WITH_H3K27ME3	43	24		
MIKKELSEN_ES_ICP_WITH_H3K4ME3	728		Rejected!	
MIKKELSEN_ES_ICP_WITH_H3K4ME3_AND_H3K27ME3	136	86		
MIKKELSEN_ES_LCP_WITH_H3K27ME3	14		Rejected!	
MIKKELSEN_ES_LCP_WITH_H3K4ME3	146	86		
MIKKELSEN_ES_LCP_WITH_H3K4ME3_AND_H3K27ME3	7		Rejected!	
MIKKELSEN_NPC_HCP_WITH_H3K27ME3	345	197		
MIKKELSEN_NPC_HCP_WITH_H3K4ME3_AND_H3K27ME3	210	164		
MIKKELSEN_NPC_ICP_WITH_H3K27ME3	12		Rejected!	
MIKKELSEN_NPC_ICP_WITH_H3K4ME3	449	402		
MIKKELSEN_NPC_WITH_LCP_H3K27ME3	9		Rejected!	
MIKKELSEN_NPC_LCP_WITH_H3K4ME3	60	50		
MIKKELSEN_MEF_HCP_WITH_H3K27ME3	591	376		
YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_0	73	63		
YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_1	69	59		
YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_2	56	44		
YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_3	22		Rejected!	
YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_4	16		Rejected!	
YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_6	79	67		
YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_7	73	69		
YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_8	50	44		
YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_12	80	74		
RAMPON_ENRICHED_LEARNING_ENVIRONMENT_EARLY_DN	10		Rejected!	
BAUS_TFF2_TARGETS_DN	12		Rejected!	
KAMMINGA_SENESCENCE	40	33		
GERHOLD_RESPONSE_TO_TZD_UP	6		Rejected!	
GERHOLD_RESPONSE_TO_TZD_DN	13		Rejected!	
ONGUSAHA_BRCA1_TARGETS_DN	11		Rejected!	
LI_INDUCED_T_TO_NATURAL_KILLER_DN	137	116		
KAMIKUBO_MYELOID_CEBPA_NETWORK	30	21		
KAMIKUBO_MYELOID_MN1_NETWORK	19	19		
QI_HYPOXIA_TARGETS_OF_HIF1A_AND_FOXA2	35	30		
PANGAS_TUMOR_SUPPRESSION_BY_SMAD1_AND_SMAD5_UP	134	118		
PANGAS_TUMOR_SUPPRESSION_BY_SMAD1_AND_SMAD5_DN	148	131		
TSUTSUMI_FBXW8_TARGETS	9		Rejected!	
OHGUCHI_LIVER_HNF4A_TARGETS_UP	50	33		
PHESSE_TARGETS_OF_APC_AND_MBD2_UP	18	15		
PHESSE_TARGETS_OF_APC_AND_MBD2_DN	11		Rejected!	
KANG_AR_TARGETS_DN	18		Rejected!	
BRUINS_UVC_RESPONSE_VIA_TP53_GROUP_A	899		Rejected!	
BRUINS_UVC_RESPONSE_VIA_TP53_GROUP_C	91	65		
BRUINS_UVC_RESPONSE_VIA_TP53_GROUP_D	279	211		
BRUINS_UVC_RESPONSE_MIDDLE	99	89		
KIM_GLIS2_TARGETS_DN	6		Rejected!	
STEGER_ADIPOGENESIS_DN	25	19		
MAEKAWA_ATF2_TARGETS	24		Rejected!	
CHENG_TAF7L_TARGETS	6		Rejected!	
CHANGOLKAR_H2AFY_TARGETS_UP	49	41		
CHANGOLKAR_H2AFY_TARGETS_DN	42	36		
BAKKER_FOXO3_TARGETS_UP	55	49		
BAKKER_FOXO3_TARGETS_DN	176	145		
BERGER_MBD2_TARGETS	5		Rejected!	
VANDESLUIS_COMMD1_TARGETS_GROUP_3_DN	37	27		
VANDESLUIS_COMMD1_TARGETS_GROUP_4_UP	17		Rejected!	
VANDESLUIS_NORMAL_EMBRYOS_UP	5		Rejected!	
VANDESLUIS_NORMAL_EMBRYOS_DN	21		Rejected!	
KASLER_HDAC7_TARGETS_1_UP	192	161		
KASLER_HDAC7_TARGETS_1_DN	17	17		
KASLER_HDAC7_TARGETS_2_UP	6		Rejected!	
KASLER_HDAC7_TARGETS_2_DN	33	30		
BILANGES_SERUM_SENSITIVE_VIA_TSC1	21	16		
TORCHIA_TARGETS_OF_EWSR1_FLI1_FUSION_TOP20_UP	20	15		
TORCHIA_TARGETS_OF_EWSR1_FLI1_FUSION_TOP20_DN	18	16		
TORCHIA_TARGETS_OF_EWSR1_FLI1_FUSION_UP	272	226		
VANLOO_SP3_TARGETS_UP	9		Rejected!	
VANLOO_SP3_TARGETS_DN	89	66		
RAFFEL_VEGFA_TARGETS_UP	9		Rejected!	
RAFFEL_VEGFA_TARGETS_DN	5		Rejected!	
TERAO_AOX4_TARGETS_HG_UP	28	26		
TERAO_AOX4_TARGETS_HG_DN	6		Rejected!	
TERAO_AOX4_TARGETS_SKIN_UP	31	27		
TERAO_AOX4_TARGETS_SKIN_DN	23	19		
GOBERT_CORE_OLIGODENDROCYTE_DIFFERENTIATION	43	40		
IKEDA_MIR1_TARGETS_UP	54	54		
IKEDA_MIR1_TARGETS_DN	7		Rejected!	
IKEDA_MIR133_TARGETS_UP	44	43		
IKEDA_MIR133_TARGETS_DN	6		Rejected!	
IKEDA_MIR30_TARGETS_UP	116	114		
IKEDA_MIR30_TARGETS_DN	25	23		
SCHMIDT_POR_TARGETS_IN_LIMB_BUD_DN	8		Rejected!	
KATSANOU_ELAVL1_TARGETS_DN	147	109		
SERVITJA_ISLET_HNF1A_TARGETS_DN	110	56		
SERVITJA_LIVER_HNF1A_TARGETS_UP	136	89		
KOHOUTEK_CCNT1_TARGETS	52	42		
KOHOUTEK_CCNT2_TARGETS	58	39		
PARK_OSTEOBLAST_DIFFERENTIATION_BY_PHENYLAMIL_UP	12		Rejected!	
PARK_OSTEOBLAST_DIFFERENTIATION_BY_PHENYLAMIL_DN	6		Rejected!	
IM_SREBF1A_TARGETS	5		Rejected!	
HUANG_GATA2_TARGETS_DN	74	65		
PLASARI_TGFB1_TARGETS_1HR_DN	5		Rejected!	
PLASARI_NFIC_TARGETS_BASAL_UP	29	23		
PLASARI_NFIC_TARGETS_BASAL_DN	21	19		
PLASARI_TGFB1_SIGNALING_VIA_NFIC_1HR_UP	33	26		
PLASARI_TGFB1_SIGNALING_VIA_NFIC_1HR_DN	109	97		
PLASARI_TGFB1_SIGNALING_VIA_NFIC_10HR_UP	58	49		
PLASARI_TGFB1_SIGNALING_VIA_NFIC_10HR_DN	33	28		
DELACROIX_RAR_TARGETS_DN	26	21		
SUZUKI_CTCFL_TARGETS_UP	13		Rejected!	
GUILLAUMOND_KLF10_TARGETS_UP	50	33		
GUILLAUMOND_KLF10_TARGETS_DN	30	22		
BRIDEAU_IMPRINTED_GENES	65	47		
KINNEY_DNMT1_METHYLATION_TARGETS	15		Rejected!	
FOSTER_KDM1A_TARGETS_UP	263	144		
FOSTER_KDM1A_TARGETS_DN	202	174		
RAO_BOUND_BY_SALL4_ISOFORM_A	194	132		
VANOEVELEN_MYOGENESIS_SIN3A_TARGETS	221	206		
LIM_MAMMARY_LUMINAL_PROGENITOR_UP	58	34		
LIM_MAMMARY_LUMINAL_PROGENITOR_DN	14		Rejected!	
DURAND_STROMA_NS_UP	169	140		
QUINTENS_EMBRYONIC_BRAIN_RESPONSE_TO_IR	82	69		
HOLLERN_EMT_BREAST_TUMOR_UP	139	119		
HOLLERN_EMT_BREAST_TUMOR_DN	123	64		
HOLLERN_SQUAMOUS_BREAST_TUMOR	173	67		
HOLLERN_PAPILLARY_BREAST_TUMOR	19		Rejected!	
HOLLERN_MICROACINAR_BREAST_TUMOR_UP	46	36		
HOLLERN_MICROACINAR_BREAST_TUMOR_DN	15		Rejected!	
CASTELLANO_HRAS_TARGETS_UP	5		Rejected!	
WIEMANN_TELOMERE_SHORTENING_AND_CHRONIC_LIVER_DAMAGE_DN	5		Rejected!	
LIU_OVARIAN_CANCER_TUMORS_AND_XENOGRAFTS_XDGS_UP	250	38		
LIU_OVARIAN_CANCER_TUMORS_AND_XENOGRAFTS_XDGS_DN	1714		Rejected!	
BANG_VERTEPORFIN_ENDOMETRIAL_CANCER_CELLS_UP	20	18		
BANG_VERTEPORFIN_ENDOMETRIAL_CANCER_CELLS_DN	20		Rejected!	
LIU_OVARIAN_CANCER_TUMORS_AND_XENOGRAFTS_KINASES_DN	34	28		
CHIARADONNA_NEOPLASTIC_TRANSFORMATION_KRAS_DN	141	130		
CHIARADONNA_NEOPLASTIC_TRANSFORMATION_CDC25_DN	152	138		
MARKEY_RB1_CHRONIC_LOF_DN	120	95		
MARKEY_RB1_ACUTE_LOF_UP	236	190		
GRAESSMANN_APOPTOSIS_BY_SERUM_DEPRIVATION_UP	567	463		
GRAESSMANN_RESPONSE_TO_MC_AND_SERUM_DEPRIVATION_UP	218	175		
GRAESSMANN_APOPTOSIS_BY_DOXORUBICIN_UP	1151		Rejected!	
GRAESSMANN_APOPTOSIS_BY_DOXORUBICIN_DN	1775		Rejected!	
GRAESSMANN_RESPONSE_TO_MC_AND_DOXORUBICIN_UP	611		Rejected!	
GRAESSMANN_RESPONSE_TO_MC_AND_DOXORUBICIN_DN	775		Rejected!	
GAUSSMANN_MLL_AF4_FUSION_TARGETS_F_UP	184	155		
GAUSSMANN_MLL_AF4_FUSION_TARGETS_G_UP	244	179		
BERENJENO_TRANSFORMED_BY_RHOA_DN	398	373		
MCBRYAN_PUBERTAL_BREAST_3_4WK_UP	214	167		
MCBRYAN_PUBERTAL_BREAST_4_5WK_UP	270	204		
MCBRYAN_PUBERTAL_BREAST_4_5WK_DN	202	189		
MCBRYAN_PUBERTAL_BREAST_5_6WK_UP	123	100		
MCBRYAN_PUBERTAL_BREAST_5_6WK_DN	132	122		
MCBRYAN_PUBERTAL_BREAST_6_7WK_UP	198	178		
MCBRYAN_PUBERTAL_BREAST_6_7WK_DN	78	61		
MCBRYAN_PUBERTAL_TGFB1_TARGETS_UP	168	161		
MCBRYAN_PUBERTAL_TGFB1_TARGETS_DN	62	51		
MCBRYAN_TERMINAL_END_BUD_UP	12		Rejected!	
RASHI_RESPONSE_TO_IONIZING_RADIATION_6	95	57		
MARTORIATI_MDM4_TARGETS_FETAL_LIVER_DN	518	465		
SHETH_LIVER_CANCER_VS_TXNIP_LOSS_PAM1	260	221		
SCHAEFFER_PROSTATE_DEVELOPMENT_6HR_DN	465	429		
SCHAEFFER_PROSTATE_DEVELOPMENT_12HR_UP	110	96		
SCHAEFFER_PROSTATE_DEVELOPMENT_48HR_UP	449	331		
SCHAEFFER_PROSTATE_DEVELOPMENT_48HR_DN	410	358		
PASQUALUCCI_LYMPHOMA_BY_GC_STAGE_UP	286	256		
STARK_PREFRONTAL_CORTEX_22Q11_DELETION_DN	526		Rejected!	
BYSTRYKH_HEMATOPOIESIS_STEM_CELL_QTL_TRANS	783		Rejected!	
BROWN_MYELOID_CELL_DEVELOPMENT_UP	167	115		
NADLER_OBESITY_UP	60	55		
MATSUDA_NATURAL_KILLER_DIFFERENTIATION	483	393		
HESS_TARGETS_OF_HOXA9_AND_MEIS1_DN	84	65		
IGLESIAS_E2F_TARGETS_UP	144	133		
KUMAR_TARGETS_OF_MLL_AF9_FUSION	409	306		
IVANOVA_HEMATOPOIESIS_EARLY_PROGENITOR	451	400		
IVANOVA_HEMATOPOIESIS_LATE_PROGENITOR	511	428		
IVANOVA_HEMATOPOIESIS_STEM_CELL_LONG_TERM	216	176		
RAMALHO_STEMNESS_DN	72	64		
LIAN_LIPA_TARGETS_6M	81	46		
RAMALHO_STEMNESS_UP	196	193		
CUI_TCF21_TARGETS_2_DN	850		Rejected!	
YAMAZAKI_TCEB3_TARGETS_DN	201	161		
LIAN_LIPA_TARGETS_3M	65	38		
BURTON_ADIPOGENESIS_8	80	74		
LEE_AGING_NEOCORTEX_UP	77	71		
LEE_AGING_CEREBELLUM_UP	84	67		
BURTON_ADIPOGENESIS_PEAK_AT_0HR	64	59		
IVANOVA_HEMATOPOIESIS_STEM_CELL_AND_PROGENITOR	563	480		
BURTON_ADIPOGENESIS_9	84	78		
DURCHDEWALD_SKIN_CARCINOGENESIS_DN	265	232		
MONNIER_POSTRADIATION_TUMOR_ESCAPE_UP	407	372		
MONNIER_POSTRADIATION_TUMOR_ESCAPE_DN	384	340		
